.id,chemical,min,max,median_POD,POD_med,mean_POD,low_conf,high_conf,n_genes,Assay,confidence,species,.id_legacy
z_score_pos_dir,EE2,1e-7,0.001,0.001,0.001,0.001,0.001,0.001,NA,Metabolic,0,Zebrafish,NA
z_score_pos_dir,Fadrozole,1e-4,1,0.284346568024011,1,0.0353294769245033,7.39722564521352e-5,0.284346568024011,NA,Metabolic,0.126,Zebrafish,NA
z_score_pos_dir,Fenitrothion,1e-4,1,0.00821479393346251,1,0.036685313590017,8.8083624508792e-4,0.415880396063487,NA,Metabolic,0.158,Zebrafish,NA
z_score_pos_dir,Fluoxetine,1e-5,0.1,0.1,0.1,0.1,0.1,0.1,NA,Metabolic,0,Zebrafish,NA
z_score_pos_dir,Flutamide,1e-4,1,0.00557620352977399,0.00841084577354501,0.00192660387807906,2.8553952379926e-5,0.0398460454753993,NA,Metabolic,0.627,Zebrafish,NA
z_score_pos_dir,Glyphosate,1e-4,1,0.0993435860570052,1,0.0557064884080147,0.00484112543480919,0.288584604360694,NA,Metabolic,0.173,Zebrafish,NA
z_score_pos_dir,Malathion,1e-4,1,0.92818244277984,1,0.92818244277984,0.92818244277984,0.92818244277984,NA,Metabolic,0.106,Zebrafish,NA
z_score_pos_dir,NN-Dimethylformamide,0.1,1000,1000,1000,1000,1000,1000,NA,Metabolic,0,Zebrafish,NA
z_score_pos_dir,Prochloraz,1e-4,1,0.761556487972011,1,0.761556487972011,0.761556487972011,0.761556487972011,NA,Metabolic,0.107,Zebrafish,NA
z_score_pos_dir,SDS,1e-5,0.1,0.1,0.1,0.1,0.1,0.1,NA,Metabolic,0,Zebrafish,NA
z_score_pos_dir,TEG,0.1,1000,342.476632198464,1000,109.309343131674,0.0453718560796472,342.476632198464,NA,Metabolic,0.112,Zebrafish,NA
z_score_pos_dir,TGSH,1e-4,1,1,1,1,1,1,NA,Metabolic,0,Zebrafish,NA
z_score_pos_dir,Trenbolone,1e-5,0.1,8.28076548525995e-6,0.1,1.32380030412643e-5,3.81824075062366e-6,7.4586225690472e-4,NA,Metabolic,0.075,Zebrafish,NA
z_score_pos_dir,Vinclozolin,1e-4,1,1,1,1,1,1,NA,Metabolic,0,Zebrafish,NA
Acute LC50,1-Decanol,1e-4,1,3.21,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Acute LC50,1-Decanol,1e-4,1,0.602,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Chronic POD,1-Decanol,1e-4,1,0.43,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Chronic POD,1-Decanol,1e-4,1,NA,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Acute LC50,1-Octanol,0.001,10,19.8,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Acute LC50,1-Octanol,0.001,10,12.2,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Chronic POD,1-Octanol,0.001,10,NA,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Chronic POD,1-Octanol,0.001,10,0.75,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Acute LC50,TEG,0.1,1000,54800,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Acute LC50,TEG,0.1,1000,5000,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Chronic POD,TEG,0.1,1000,NA,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Chronic POD,TEG,0.1,1000,NA,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Acute LC50,SDS,1e-5,0.1,3.6,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Acute LC50,SDS,1e-5,0.1,1.39,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Chronic POD,SDS,1e-5,0.1,NA,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Chronic POD,SDS,1e-5,0.1,1.357,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Acute LC50,4TOP,1e-5,0.1,0.462,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Acute LC50,4TOP,1e-5,0.1,NA,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Chronic POD,4TOP,1e-5,0.1,0.0046,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Chronic POD,4TOP,1e-5,0.1,0.012,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Acute LC50,4-TPP,1e-4,1,NA,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Acute LC50,4-TPP,1e-4,1,1.6,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Chronic POD,4-TPP,1e-4,1,NA,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Chronic POD,4-TPP,1e-4,1,0.057,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Acute LC50,24-DMP,1e-4,1,NA,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Acute LC50,24-DMP,1e-4,1,6.3,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Chronic POD,24-DMP,1e-4,1,NA,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Chronic POD,24-DMP,1e-4,1,0.131,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Acute LC50,4C3MP,1e-4,1,NA,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Acute LC50,4C3MP,1e-4,1,1.3,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Chronic POD,4C3MP,1e-4,1,NA,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Chronic POD,4C3MP,1e-4,1,NA,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Acute LC50,Prochloraz,1e-4,1,5.6,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Acute LC50,Prochloraz,1e-4,1,NA,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Chronic POD,Prochloraz,1e-4,1,0.03,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Chronic POD,Prochloraz,1e-4,1,0.063,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Acute LC50,17betaestradiol,1e-5,0.1,NA,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Acute LC50,17betaestradiol,1e-5,0.1,1.28,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Chronic POD,17betaestradiol,1e-5,0.1,4.8e-6,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Chronic POD,17betaestradiol,1e-5,0.1,4.2e-7,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Acute LC50,DMSO,0.001,10,20964,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Acute LC50,DMSO,0.001,10,34000,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Chronic POD,DMSO,0.001,10,NA,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Chronic POD,DMSO,0.001,10,0.006,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Acute LC50,34-DCA,1e-5,1,8.5,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Acute LC50,34-DCA,1e-5,1,0.95,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Chronic POD,34-DCA,1e-5,1,0.002,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Chronic POD,34-DCA,1e-5,1,0.0011,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Acute LC50,Trenbolone,1e-6,0.01,NA,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Acute LC50,Trenbolone,1e-6,0.01,NA,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Chronic POD,Trenbolone,1e-6,0.01,9.19e-6,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Chronic POD,Trenbolone,1e-6,0.01,1.5e-6,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Acute LC50,Vinclozolin,1e-4,1,4.86,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Acute LC50,Vinclozolin,1e-4,1,13.6,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Chronic POD,Vinclozolin,1e-4,1,NA,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Chronic POD,Vinclozolin,1e-4,1,0.05,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Acute LC50,Fluoxetine,1e-5,0.1,0.25,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Acute LC50,Fluoxetine,1e-5,0.1,NA,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Chronic POD,Fluoxetine,1e-5,0.1,0.0032,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Chronic POD,Fluoxetine,1e-5,0.1,5.4e-4,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Acute LC50,Fenitrothion,1e-4,1,NA,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Acute LC50,Fenitrothion,1e-4,1,0.2,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Chronic POD,Fenitrothion,1e-4,1,NA,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Chronic POD,Fenitrothion,1e-4,1,0.046,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Acute LC50,Glyphosate,1e-4,1,53.75,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Acute LC50,Glyphosate,1e-4,1,36.3,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Chronic POD,Glyphosate,1e-4,1,13.9,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Chronic POD,Glyphosate,1e-4,1,0.1,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Acute LC50,Malathion,1e-5,0.1,0.105,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Acute LC50,Malathion,1e-5,0.1,0.1,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Chronic POD,Malathion,1e-5,0.1,1,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Chronic POD,Malathion,1e-5,0.1,0.021,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Acute LC50,Fadrozole,1e-4,1,NA,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Acute LC50,Fadrozole,1e-4,1,NA,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Chronic POD,Fadrozole,1e-4,1,0.1,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Chronic POD,Fadrozole,1e-4,1,0.0955,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Acute LC50,Flutamide,1e-4,1,NA,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Acute LC50,Flutamide,1e-4,1,1.92,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Chronic POD,Flutamide,1e-4,1,NA,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Chronic POD,Flutamide,1e-4,1,0.101,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Acute LC50,Clofibric-acid,0.001,10,NA,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Acute LC50,Clofibric-acid,0.001,10,526.5,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Chronic POD,Clofibric-acid,0.001,10,70,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Chronic POD,Clofibric-acid,0.001,10,10.75,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Acute LC50,24-DNP,1e-4,10,NA,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Acute LC50,24-DNP,1e-4,10,0.62,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Chronic POD,24-DNP,1e-4,10,NA,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Chronic POD,24-DNP,1e-4,10,0.208,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Acute LC50,Aniline,0.001,10,32,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Acute LC50,Aniline,0.001,10,21.99,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Chronic POD,Aniline,0.001,10,5.6,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Chronic POD,Aniline,0.001,10,0.39,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Acute LC50,NN-Dimethylformamide,0.1,1000,NA,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Acute LC50,NN-Dimethylformamide,0.1,1000,6300,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Chronic POD,NN-Dimethylformamide,0.1,1000,NA,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Chronic POD,NN-Dimethylformamide,0.1,1000,0.1,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Acute LC50,EE2,1e-7,0.001,1.7,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Acute LC50,EE2,1e-7,0.001,0.001,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Chronic POD,EE2,1e-7,0.001,5e-8,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Chronic POD,EE2,1e-7,0.001,4e-8,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Acute LC50,DES,1e-5,0.1,NA,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Acute LC50,DES,1e-5,0.1,NA,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Chronic POD,DES,1e-5,0.1,1e-5,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Chronic POD,DES,1e-5,0.1,NA,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Acute LC50,BPA,1e-4,1,8.04,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Acute LC50,BPA,1e-4,1,4.6,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Chronic POD,BPA,1e-4,1,0.2,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Chronic POD,BPA,1e-4,1,0.05,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Acute LC50,BPAF,1e-4,1,1.95,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Acute LC50,BPAF,1e-4,1,NA,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Chronic POD,BPAF,1e-4,1,0.05,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Chronic POD,BPAF,1e-4,1,0.07,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Acute LC50,TGSH,1e-4,1,NA,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Acute LC50,TGSH,1e-4,1,NA,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Chronic POD,TGSH,1e-4,1,NA,NA,NA,NA,NA,NA,Literature,1,Zebrafish,NA
Chronic POD,TGSH,1e-4,1,NA,NA,NA,NA,NA,NA,Literature,1,Other Fish,NA
Overt Toxicity,1-Decanol,1e-4,1,NA,NA,NA,NA,NA,NA,Lethality & Deformity,1,Zebrafish,LOEC
Behaviour,1-Decanol,1e-4,1,1e-4,NA,NA,NA,NA,NA,Swim Behaviour,1,Zebrafish,LOEC
Metabolic Rate,1-Decanol,1e-4,1,NA,NA,NA,NA,NA,NA,Metabolic,1,Zebrafish,LOEC
Overt Toxicity,1-Octanol,0.001,10,NA,NA,NA,NA,NA,NA,Lethality & Deformity,1,Zebrafish,LOEC
Behaviour,1-Octanol,0.001,10,0.01,NA,NA,NA,NA,NA,Swim Behaviour,1,Zebrafish,LOEC
Metabolic Rate,1-Octanol,0.001,10,NA,NA,NA,NA,NA,NA,Metabolic,1,Zebrafish,LOEC
Overt Toxicity,17betaestradiol,1e-5,0.1,NA,NA,NA,NA,NA,NA,Lethality & Deformity,1,Zebrafish,LOEC
Behaviour,17betaestradiol,1e-5,0.1,NA,NA,NA,NA,NA,NA,Swim Behaviour,1,Zebrafish,LOEC
Metabolic Rate,17betaestradiol,1e-5,0.1,0.01,NA,NA,NA,NA,NA,Metabolic,1,Zebrafish,LOEC
Overt Toxicity,24-DMP,1e-4,1,NA,NA,NA,NA,NA,NA,Lethality & Deformity,1,Zebrafish,LOEC
Behaviour,24-DMP,1e-4,1,NA,NA,NA,NA,NA,NA,Swim Behaviour,1,Zebrafish,LOEC
Metabolic Rate,24-DMP,1e-4,1,NA,NA,NA,NA,NA,NA,Metabolic,1,Zebrafish,LOEC
Overt Toxicity,24-DNP,1e-4,10,10,NA,NA,NA,NA,NA,Lethality & Deformity,1,Zebrafish,LOEC
Behaviour,24-DNP,1e-4,10,0.01,NA,NA,NA,NA,NA,Swim Behaviour,1,Zebrafish,LOEC
Metabolic Rate,24-DNP,1e-4,10,NA,NA,NA,NA,NA,NA,Metabolic,1,Zebrafish,LOEC
Overt Toxicity,34-DCA,1e-5,1,1,NA,NA,NA,NA,NA,Lethality & Deformity,1,Zebrafish,LOEC
Behaviour,34-DCA,1e-5,1,0.1,NA,NA,NA,NA,NA,Swim Behaviour,1,Zebrafish,LOEC
Metabolic Rate,34-DCA,1e-5,1,NA,NA,NA,NA,NA,NA,Metabolic,1,Zebrafish,LOEC
Overt Toxicity,4-TPP,1e-4,1,1,NA,NA,NA,NA,NA,Lethality & Deformity,1,Zebrafish,LOEC
Behaviour,4-TPP,1e-4,1,1,NA,NA,NA,NA,NA,Swim Behaviour,1,Zebrafish,LOEC
Metabolic Rate,4-TPP,1e-4,1,1,NA,NA,NA,NA,NA,Metabolic,1,Zebrafish,LOEC
Overt Toxicity,4C3MP,1e-4,1,NA,NA,NA,NA,NA,NA,Lethality & Deformity,1,Zebrafish,LOEC
Behaviour,4C3MP,1e-4,1,1,NA,NA,NA,NA,NA,Swim Behaviour,1,Zebrafish,LOEC
Metabolic Rate,4C3MP,1e-4,1,NA,NA,NA,NA,NA,NA,Metabolic,1,Zebrafish,LOEC
Overt Toxicity,4TOP,1e-5,0.1,NA,NA,NA,NA,NA,NA,Lethality & Deformity,1,Zebrafish,LOEC
Behaviour,4TOP,1e-5,0.1,0.001,NA,NA,NA,NA,NA,Swim Behaviour,1,Zebrafish,LOEC
Metabolic Rate,4TOP,1e-5,0.1,0.1,NA,NA,NA,NA,NA,Metabolic,1,Zebrafish,LOEC
Overt Toxicity,Aniline,0.001,10,NA,NA,NA,NA,NA,NA,Lethality & Deformity,1,Zebrafish,LOEC
Behaviour,Aniline,0.001,10,0.01,NA,NA,NA,NA,NA,Swim Behaviour,1,Zebrafish,LOEC
Metabolic Rate,Aniline,0.001,10,NA,NA,NA,NA,NA,NA,Metabolic,1,Zebrafish,LOEC
Overt Toxicity,BPA,1e-4,1,NA,NA,NA,NA,NA,NA,Lethality & Deformity,1,Zebrafish,LOEC
Behaviour,BPA,1e-4,1,NA,NA,NA,NA,NA,NA,Swim Behaviour,1,Zebrafish,LOEC
Metabolic Rate,BPA,1e-4,1,NA,NA,NA,NA,NA,NA,Metabolic,1,Zebrafish,LOEC
Overt Toxicity,BPAF,1e-4,1,NA,NA,NA,NA,NA,NA,Lethality & Deformity,1,Zebrafish,LOEC
Behaviour,BPAF,1e-4,1,NA,NA,NA,NA,NA,NA,Swim Behaviour,1,Zebrafish,LOEC
Metabolic Rate,BPAF,1e-4,1,NA,NA,NA,NA,NA,NA,Metabolic,1,Zebrafish,LOEC
Overt Toxicity,Clofibric-acid,0.001,10,NA,NA,NA,NA,NA,NA,Lethality & Deformity,1,Zebrafish,LOEC
Behaviour,Clofibric-acid,0.001,10,0.001,NA,NA,NA,NA,NA,Swim Behaviour,1,Zebrafish,LOEC
Metabolic Rate,Clofibric-acid,0.001,10,10,NA,NA,NA,NA,NA,Metabolic,1,Zebrafish,LOEC
Overt Toxicity,DES,1e-5,0.1,NA,NA,NA,NA,NA,NA,Lethality & Deformity,1,Zebrafish,LOEC
Behaviour,DES,1e-5,0.1,0.1,NA,NA,NA,NA,NA,Swim Behaviour,1,Zebrafish,LOEC
Metabolic Rate,DES,1e-5,0.1,NA,NA,NA,NA,NA,NA,Metabolic,1,Zebrafish,LOEC
Overt Toxicity,DMSO,0.001,10,NA,NA,NA,NA,NA,NA,Lethality & Deformity,1,Zebrafish,LOEC
Behaviour,DMSO,0.001,10,10,NA,NA,NA,NA,NA,Swim Behaviour,1,Zebrafish,LOEC
Metabolic Rate,DMSO,0.001,10,NA,NA,NA,NA,NA,NA,Metabolic,1,Zebrafish,LOEC
Overt Toxicity,EE2,1e-7,0.001,NA,NA,NA,NA,NA,NA,Lethality & Deformity,1,Zebrafish,LOEC
Behaviour,EE2,1e-7,0.001,1e-6,NA,NA,NA,NA,NA,Swim Behaviour,1,Zebrafish,LOEC
Metabolic Rate,EE2,1e-7,0.001,NA,NA,NA,NA,NA,NA,Metabolic,1,Zebrafish,LOEC
Overt Toxicity,Fadrozole,1e-4,1,NA,NA,NA,NA,NA,NA,Lethality & Deformity,1,Zebrafish,LOEC
Behaviour,Fadrozole,1e-4,1,1,NA,NA,NA,NA,NA,Swim Behaviour,1,Zebrafish,LOEC
Metabolic Rate,Fadrozole,1e-4,1,NA,NA,NA,NA,NA,NA,Metabolic,1,Zebrafish,LOEC
Overt Toxicity,Fenitrothion,1e-4,1,NA,NA,NA,NA,NA,NA,Lethality & Deformity,1,Zebrafish,LOEC
Behaviour,Fenitrothion,1e-4,1,0.001,NA,NA,NA,NA,NA,Swim Behaviour,1,Zebrafish,LOEC
Metabolic Rate,Fenitrothion,1e-4,1,NA,NA,NA,NA,NA,NA,Metabolic,1,Zebrafish,LOEC
Overt Toxicity,Fluoxetine,1e-5,0.1,NA,NA,NA,NA,NA,NA,Lethality & Deformity,1,Zebrafish,LOEC
Behaviour,Fluoxetine,1e-5,0.1,1e-4,NA,NA,NA,NA,NA,Swim Behaviour,1,Zebrafish,LOEC
Metabolic Rate,Fluoxetine,1e-5,0.1,0.1,NA,NA,NA,NA,NA,Metabolic,1,Zebrafish,LOEC
Overt Toxicity,Flutamide,1e-4,1,NA,NA,NA,NA,NA,NA,Lethality & Deformity,1,Zebrafish,LOEC
Behaviour,Flutamide,1e-4,1,0.001,NA,NA,NA,NA,NA,Swim Behaviour,1,Zebrafish,LOEC
Metabolic Rate,Flutamide,1e-4,1,NA,NA,NA,NA,NA,NA,Metabolic,1,Zebrafish,LOEC
Overt Toxicity,Glyphosate,1e-4,1,NA,NA,NA,NA,NA,NA,Lethality & Deformity,1,Zebrafish,LOEC
Behaviour,Glyphosate,1e-4,1,0.1,NA,NA,NA,NA,NA,Swim Behaviour,1,Zebrafish,LOEC
Metabolic Rate,Glyphosate,1e-4,1,NA,NA,NA,NA,NA,NA,Metabolic,1,Zebrafish,LOEC
Overt Toxicity,Malathion,1e-4,1,NA,NA,NA,NA,NA,NA,Lethality & Deformity,1,Zebrafish,LOEC
Behaviour,Malathion,1e-4,1,0.001,NA,NA,NA,NA,NA,Swim Behaviour,1,Zebrafish,LOEC
Metabolic Rate,Malathion,1e-4,1,NA,NA,NA,NA,NA,NA,Metabolic,1,Zebrafish,LOEC
Overt Toxicity,NN-Dimethylformamide,0.1,1000,NA,NA,NA,NA,NA,NA,Lethality & Deformity,1,Zebrafish,LOEC
Behaviour,NN-Dimethylformamide,0.1,1000,1000,NA,NA,NA,NA,NA,Swim Behaviour,1,Zebrafish,LOEC
Metabolic Rate,NN-Dimethylformamide,0.1,1000,NA,NA,NA,NA,NA,NA,Metabolic,1,Zebrafish,LOEC
Overt Toxicity,Prochloraz,1e-4,1,NA,NA,NA,NA,NA,NA,Lethality & Deformity,1,Zebrafish,LOEC
Behaviour,Prochloraz,1e-4,1,1,NA,NA,NA,NA,NA,Swim Behaviour,1,Zebrafish,LOEC
Metabolic Rate,Prochloraz,1e-4,1,NA,NA,NA,NA,NA,NA,Metabolic,1,Zebrafish,LOEC
Overt Toxicity,SDS,1e-5,0.1,NA,NA,NA,NA,NA,NA,Lethality & Deformity,1,Zebrafish,LOEC
Behaviour,SDS,1e-5,0.1,NA,NA,NA,NA,NA,NA,Swim Behaviour,1,Zebrafish,LOEC
Metabolic Rate,SDS,1e-5,0.1,NA,NA,NA,NA,NA,NA,Metabolic,1,Zebrafish,LOEC
Overt Toxicity,TEG,0.1,1000,NA,NA,NA,NA,NA,NA,Lethality & Deformity,1,Zebrafish,LOEC
Behaviour,TEG,0.1,1000,NA,NA,NA,NA,NA,NA,Swim Behaviour,1,Zebrafish,LOEC
Metabolic Rate,TEG,0.1,1000,NA,NA,NA,NA,NA,NA,Metabolic,1,Zebrafish,LOEC
Overt Toxicity,TGSH,1e-4,1,NA,NA,NA,NA,NA,NA,Lethality & Deformity,1,Zebrafish,LOEC
Behaviour,TGSH,1e-4,1,1,NA,NA,NA,NA,NA,Swim Behaviour,1,Zebrafish,LOEC
Metabolic Rate,TGSH,1e-4,1,NA,NA,NA,NA,NA,NA,Metabolic,1,Zebrafish,LOEC
Overt Toxicity,Trenbolone,1e-5,0.1,NA,NA,NA,NA,NA,NA,Lethality & Deformity,1,Zebrafish,LOEC
Behaviour,Trenbolone,1e-5,0.1,0.001,NA,NA,NA,NA,NA,Swim Behaviour,1,Zebrafish,LOEC
Metabolic Rate,Trenbolone,1e-5,0.1,NA,NA,NA,NA,NA,NA,Metabolic,1,Zebrafish,LOEC
Overt Toxicity,Vinclozolin,1e-4,1,NA,NA,NA,NA,NA,NA,Lethality & Deformity,1,Zebrafish,LOEC
Behaviour,Vinclozolin,1e-4,1,1,NA,NA,NA,NA,NA,Swim Behaviour,1,Zebrafish,LOEC
Metabolic Rate,Vinclozolin,1e-4,1,NA,NA,NA,NA,NA,NA,Metabolic,1,Zebrafish,LOEC
