Gene Ontology Analyses
GO Category: ALL
GO File Creation Date: 03/16/22
Deduplicate Gene Sets: false
Data Source: DEHP_ds_DESeq_normData
Work Source: DEHP_ds_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0020 BETA
Timestamp (Start Time): 10/10/2022 17:44.45
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 1908
Total Run Time: 2 seconds

GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0016050	6	vesicle organization	142	145	1	0	0	1	1	0	1	0	0	85	145	18721	0.5198	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0016051	5	carbohydrate biosynthetic process	66	74	1	1	1	1	1	1	1	1	1	84	73	18793	0.95639	0.28344	0.28344	1.35	286748	b3gnt7	ENSDARG00000038489		2.16015	2.16015	2.16015		2.16015		0.934276	0.934276	0.934276		0.934276		4.99452	4.99452	4.99452		4.99452						2.16015	0.934276	4.99452	1	0	1	286748	ENSDARG00000038489	2.16015	2.16015		0.934276	0.934276		4.99452	4.99452		2.16015	0.934276	4.99452	0															0						Linear,1(1)	1.5427645444869995	1.5427645444869995	1.5427645444869995	1.5427645444869995	0.0	1.5427645444869995	2.16015	2.16015	0.934276	0.934276	4.99452	4.99452	UP	1.0	0.0	0.0	
GO:0016053	5	organic acid biosynthetic process	157	160	3	3	1	3	3	3	3	1	1	84	159	18707	0.83869	0.51436	0.51436	0.62	559020	ptgs2b	ENSDARG00000010276		1.63877	1.63877	1.63877		1.63877		0.842515	0.842515	0.842515		0.842515		3.18755	3.18755	3.18755		3.18755						1.63877	0.842515	3.18755	1	0	1	559020	ENSDARG00000010276	1.63877	1.63877		0.842515	0.842515		3.18755	3.18755		1.63877	0.842515	3.18755	0															0						Linear,1(1)	2.961481332778931	2.9614813327789307	2.9614813327789307	2.9614813327789307	0.0	2.9614813327789307	1.63877	1.63877	0.842515	0.842515	3.18755	3.18755	UP	1.0	0.0	0.0	
GO:0016054	5	organic acid catabolic process	142	146	1	1	1	0	0	0	1	0	0	85	146	18720	0.51745	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0016055	7	Wnt signaling pathway	153	158	2	2	1	2	2	2	2	1	1	84	157	18709	0.84184	0.50994	0.50994	0.63	559959	ids	ENSDARG00000071699		1.65531	1.65531	1.65531		1.65531		0.846007	0.846007	0.846007		0.8460069999999998		3.2388	3.2388	3.2388		3.2388						1.65531	0.846007	3.2388	1	0	1	559959	ENSDARG00000071699	1.65531	1.65531		0.846007	0.846007		3.2388	3.2388		1.65531	0.846007	3.2388	0															0						Linear,1(1)	1.6243200302124023	1.6243200302124023	1.6243200302124023	1.6243200302124023	0.0	1.6243200302124023	1.65531	1.65531	0.846007	0.846007	3.2388	3.2388	UP	1.0	0.0	0.0	
GO:0016070	6	RNA metabolic process	848	894	3	3	3	2	2	1	3	1	1	84	893	17973	0.085196	0.9837	0.19135	0.11	563172	etf1a	ENSDARG00000105210		1.68309	1.68309	1.68309		1.68309		0.852017	0.852017	0.852017		0.8520169999999999		3.32482	3.32482	3.32482		3.32482						1.68309	0.852017	3.32482	1	0	1	563172	ENSDARG00000105210	1.68309	1.68309		0.852017	0.852017		3.32482	3.32482		1.68309	0.852017	3.32482	0															0						Linear,1(1)	1.6117836236953735	1.6117836236953735	1.6117836236953735	1.6117836236953735	0.0	1.6117836236953735	1.68309	1.68309	0.852017	0.852017	3.32482	3.32482	UP	1.0	0.0	0.0	
GO:0016071	7	mRNA metabolic process	327	353	1	1	1	1	1	1	1	1	1	84	352	18514	0.52815	0.79847	1.0	0.28	563172	etf1a	ENSDARG00000105210		1.68309	1.68309	1.68309		1.68309		0.852017	0.852017	0.852017		0.8520169999999999		3.32482	3.32482	3.32482		3.32482						1.68309	0.852017	3.32482	1	0	1	563172	ENSDARG00000105210	1.68309	1.68309		0.852017	0.852017		3.32482	3.32482		1.68309	0.852017	3.32482	0															0						Linear,1(1)	1.6117836236953735	1.6117836236953735	1.6117836236953735	1.6117836236953735	0.0	1.6117836236953735	1.68309	1.68309	0.852017	0.852017	3.32482	3.32482	UP	1.0	0.0	0.0	
GO:0016101	7	diterpenoid metabolic process	33	33	1	1	1	0	0	0	1	0	0	85	33	18833	0.86202	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0016125	5	sterol metabolic process	68	75	1	1	0	1	1	1	1	0	0	85	75	18791	0.71333	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0016126	6	sterol biosynthetic process	29	31	1	1	0	1	1	1	1	0	0	85	31	18835	0.86982	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0016149	8	translation release factor activity, codon specific	2	2	1	1	1	1	1	1	1	1	1	84	1	18865	0.99998	0.0089506	0.0089506	50.0	563172	etf1a	ENSDARG00000105210		1.68309	1.68309	1.68309		1.68309		0.852017	0.852017	0.852017		0.8520169999999999		3.32482	3.32482	3.32482		3.32482		0.0	1.68309	0.0	1.68309	1.68309	0.852017	3.32482	1	0	1	563172	ENSDARG00000105210	1.68309	1.68309		0.852017	0.852017		3.32482	3.32482		1.68309	0.852017	3.32482	0															0						Linear,1(1)	1.6117836236953735	1.6117836236953735	1.6117836236953735	1.6117836236953735	0.0	1.6117836236953735	1.68309	1.68309	0.852017	0.852017	3.32482	3.32482	UP	1.0	0.0	0.0	
GO:0016165	6	linoleate 13S-lipoxygenase activity	1	1	1	1	0	1	1	1	1	0	0	85	1	18865	0.99551	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0016192	4	vesicle-mediated transport	680	695	4	2	2	3	3	2	4	2	2	83	693	18173	0.39241	0.82376	0.77194	0.29	100307104;407978	caly;cdh23	ENSDARG00000036008;ENSDARG00000007561		1.8380049999999999	1.8380049999999999	1.48904	0.49351103579352773	1.7774918412174578	0.4860344202608683	0.8718685	0.8718685	0.802969	0.09743860734072606	0.8599208078717415	0.09596242757515205	3.92265	3.92265	2.76131	1.6423827785263703	3.7212648988565693	1.6175009345514757					1.48904;2.18697	0.802969;0.940768	2.76131;5.08399	0	2	0															2	100307104;407978	ENSDARG00000036008;ENSDARG00000007561	1.8380049999999999	1.8380049999999999	0.49351103579352773	0.8718685	0.8718685	0.09743860734072606	3.92265	3.92265	1.6423827785263703	1.48904;2.18697	0.802969;0.940768	2.76131;5.08399	0						Linear,2(1)	1.822058802683509	3.6804836988449097	1.5821880102157593	2.0982956886291504	0.36494323922855476	1.8402418494224548	1.1540335999999998	2.5219764	0.73682548	1.00691152	1.6464236000000003	6.1988764	DOWN	0.0	1.0	0.0	
GO:0016197	4	endosomal transport	114	119	1	1	1	1	1	1	1	1	1	84	118	18748	0.90019	0.41528	0.41528	0.84	100307104	caly	ENSDARG00000036008		1.48904	1.48904	1.48904		1.48904		0.802969	0.802969	0.802969		0.802969		2.76131	2.76131	2.76131		2.76131						1.48904	0.802969	2.76131	0	1	0															1	100307104	ENSDARG00000036008	1.48904	1.48904		0.802969	0.802969		2.76131	2.76131		1.48904	0.802969	2.76131	0						Linear,1(1)	1.5821880102157593	1.5821880102157593	1.5821880102157593	1.5821880102157593	0.0	1.5821880102157593	1.48904	1.48904	0.802969	0.802969	2.76131	2.76131	DOWN	0.0	1.0	0.0	
GO:0016209	2	antioxidant activity	56	64	2	2	2	1	1	1	2	1	1	84	63	18803	0.9665	0.25037	0.25037	1.56	559020	ptgs2b	ENSDARG00000010276		1.63877	1.63877	1.63877		1.63877		0.842515	0.842515	0.842515		0.842515		3.18755	3.18755	3.18755		3.18755						1.63877	0.842515	3.18755	1	0	1	559020	ENSDARG00000010276	1.63877	1.63877		0.842515	0.842515		3.18755	3.18755		1.63877	0.842515	3.18755	0															0						Linear,1(1)	2.961481332778931	2.9614813327789307	2.9614813327789307	2.9614813327789307	0.0	2.9614813327789307	1.63877	1.63877	0.842515	0.842515	3.18755	3.18755	UP	1.0	0.0	0.0	
GO:0016247	3	channel regulator activity	67	67	1	1	1	1	1	1	1	1	1	84	66	18800	0.96358	0.26045	0.26045	1.49	798285	rem2	ENSDARG00000074064		1.73111	1.73111	1.73111		1.73111		0.8642	0.8642	0.8642		0.8642000000000001		3.46765	3.46765	3.46765		3.46765						1.73111	0.8642	3.46765	0	1	0															1	798285	ENSDARG00000074064	1.73111	1.73111		0.8642	0.8642		3.46765	3.46765		1.73111	0.8642	3.46765	0						Linear,1(1)	1.618922472000122	1.618922472000122	1.618922472000122	1.618922472000122	0.0	1.618922472000122	1.73111	1.73111	0.8642	0.8642	3.46765	3.46765	DOWN	0.0	1.0	0.0	
GO:0016255	7	attachment of GPI anchor to protein	5	5	1	0	0	1	1	1	1	0	0	85	5	18861	0.97777	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0016278	7	lysine N-methyltransferase activity	50	51	1	0	0	0	0	0	1	0	0	85	51	18815	0.79488	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0016279	5	protein-lysine N-methyltransferase activity	50	51	1	0	0	0	0	0	1	0	0	85	51	18815	0.79488	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0016289	6	CoA hydrolase activity	15	18	2	2	1	2	2	2	2	1	1	84	17	18849	0.9971	0.077763	0.077763	5.56	798008	acot9.2	ENSDARG00000058390		1.64381	1.64381	1.64381		1.6438100000000002		0.842946	0.842946	0.842946		0.842946		3.20556	3.20556	3.20556		3.20556		0.0	1.64381			1.64381	0.842946	3.20556	0	1	0															1	798008	ENSDARG00000058390	1.64381	1.64381		0.842946	0.842946		3.20556	3.20556		1.64381	0.842946	3.20556	0						Linear,1(1)	1.7903910875320435	1.7903910875320435	1.7903910875320435	1.7903910875320435	0.0	1.7903910875320435	1.64381	1.64381	0.842946	0.842946	3.20556	3.20556	DOWN	0.0	1.0	0.0	
GO:0016301	5	kinase activity	815	897	10	9	6	8	8	7	10	3	3	82	894	17972	0.42367	0.77301	0.79944	0.33	101886109;791206;567243	styk1a;pdk3b;camkva	ENSDARG00000070950;ENSDARG00000099791;ENSDARG00000027963		0.9643688666666668	1.28722	0.0841566	0.7712515548236212	0.7282416904077232	0.7584648307953711	0.5238254999999999	0.738964	0.0199765	0.43789390369900105	0.40026383660989245	0.4464276073810335	1.8155743333333334	2.24226	0.354533	1.3012674746209303	1.3818637415552617	1.2183209268399788					1.28722;1.52173;0.0841566	0.738964;0.812536;0.0199765	2.24226;2.84993;0.354533	2	1	2	101886109;791206	ENSDARG00000070950;ENSDARG00000099791	1.4044750000000001	1.4044750000000001	0.165823611256055	0.7757499999999999	0.7757499999999999	0.052023260105457936	2.546095	2.546095	0.4296875777236284	1.28722;1.52173	0.738964;0.812536	2.24226;2.84993	1	567243	ENSDARG00000027963	0.0841566	0.0841566		0.0199765	0.0199765		0.354533	0.354533		0.0841566	0.0199765	0.354533	0						Hill,1(0.34);Linear,2(0.67)	1.8118349951387889	5.5014413595199585	1.552970290184021	2.2343485355377197	0.35610893739347116	1.7141225337982178	0.09161557279760968	1.8371221605357237	0.028301900172855887	1.019349099827144	0.34305156488354016	3.2880971017831273	UP	0.6666666666666666	0.3333333333333333	0.0	
GO:0016310	6	phosphorylation	805	885	8	8	5	7	7	6	8	3	3	82	882	17984	0.43447	0.76502	0.79945	0.34	101886109;791206;567243	styk1a;pdk3b;camkva	ENSDARG00000070950;ENSDARG00000099791;ENSDARG00000027963		0.9643688666666668	1.28722	0.0841566	0.7712515548236212	0.7282416904077232	0.7584648307953711	0.5238254999999999	0.738964	0.0199765	0.43789390369900105	0.40026383660989245	0.4464276073810335	1.8155743333333334	2.24226	0.354533	1.3012674746209303	1.3818637415552617	1.2183209268399788					1.28722;1.52173;0.0841566	0.738964;0.812536;0.0199765	2.24226;2.84993;0.354533	2	1	2	101886109;791206	ENSDARG00000070950;ENSDARG00000099791	1.4044750000000001	1.4044750000000001	0.165823611256055	0.7757499999999999	0.7757499999999999	0.052023260105457936	2.546095	2.546095	0.4296875777236284	1.28722;1.52173	0.738964;0.812536	2.24226;2.84993	1	567243	ENSDARG00000027963	0.0841566	0.0841566		0.0199765	0.0199765		0.354533	0.354533		0.0841566	0.0199765	0.354533	0						Hill,1(0.34);Linear,2(0.67)	1.8118349951387889	5.5014413595199585	1.552970290184021	2.2343485355377197	0.35610893739347116	1.7141225337982178	0.09161557279760968	1.8371221605357237	0.028301900172855887	1.019349099827144	0.34305156488354016	3.2880971017831273	UP	0.6666666666666666	0.3333333333333333	0.0	
GO:0016311	6	dephosphorylation	196	205	3	3	2	3	3	3	3	2	2	83	203	18663	0.9353	0.23441	0.23441	0.98	541517;406340	mtmr1b;dusp1	ENSDARG00000022378;ENSDARG00000100515		1.6746649999999998	1.6746649999999998	1.30591	0.5214983221928903	1.8352099739706038	0.46947962971310636	0.83187	0.83187	0.745696	0.12186843952393918	0.869387599997133	0.1097122414906863	3.417665	3.417665	2.28698	1.5990300617718234	3.9099316645711983	1.4395291592579489					2.04342;1.30591	0.918044;0.745696	4.54835;2.28698	1	1	1	406340	ENSDARG00000100515	1.30591	1.30591		0.745696	0.745696		2.28698	2.28698		1.30591	0.745696	2.28698	1	541517	ENSDARG00000022378	2.04342	2.04342		0.918044	0.918044		4.54835	4.54835		2.04342	0.918044	4.54835	0						Linear,2(1)	1.677237357077167	3.354999542236328	1.6478294134140015	1.7071701288223267	0.04196022226568779	1.677499771118164	0.9519052	2.3974247999999996	0.66296896	1.0007710399999998	1.2015224	5.6338076	CONFLICT	0.5	0.5	0.0	
GO:0016324	5	apical plasma membrane	80	82	1	1	0	1	1	1	1	0	0	85	82	18784	0.69114	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0016331	5	morphogenesis of embryonic epithelium	11	12	1	1	1	0	0	0	1	0	0	85	12	18854	0.94747	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0016342	5	catenin complex	21	23	1	1	1	1	1	1	1	1	1	84	22	18844	0.99527	0.098282	0.098282	4.35	407978	cdh23	ENSDARG00000007561		2.18697	2.18697	2.18697		2.18697		0.940768	0.940768	0.940768		0.9407679999999999		5.08399	5.08399	5.08399		5.08399						2.18697	0.940768	5.08399	0	1	0															1	407978	ENSDARG00000007561	2.18697	2.18697		0.940768	0.940768		5.08399	5.08399		2.18697	0.940768	5.08399	0						Linear,1(1)	2.0982956886291504	2.0982956886291504	2.0982956886291504	2.0982956886291504	0.0	2.0982956886291504	2.18697	2.18697	0.940768	0.940768	5.08399	5.08399	DOWN	0.0	1.0	0.0	
GO:0016361	8	activin receptor activity, type I	4	4	1	1	1	0	0	0	1	0	0	85	4	18862	0.98218	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0016423	7	tRNA (guanine) methyltransferase activity	12	12	1	1	1	1	1	0	1	0	0	85	12	18854	0.94747	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0016459	3	myosin complex	52	53	2	2	2	1	1	1	2	1	1	84	52	18814	0.97637	0.21226	0.21226	1.89	768300	myh7l	ENSDARG00000079782		1.87026	1.87026	1.87026		1.8702599999999998		0.891137	0.891137	0.891137		0.891137		3.92516	3.92516	3.92516		3.9251600000000004						1.87026	0.891137	3.92516	1	0	1	768300	ENSDARG00000079782	1.87026	1.87026		0.891137	0.891137		3.92516	3.92516		1.87026	0.891137	3.92516	0															0						Linear,1(1)	2.0749077796936035	2.0749077796936035	2.0749077796936035	2.0749077796936035	0.0	2.0749077796936035	1.87026	1.87026	0.891137	0.891137	3.92516	3.92516	UP	1.0	0.0	0.0	
GO:0016462	6	pyrophosphatase activity	437	464	2	2	2	2	2	2	2	2	2	83	462	18404	0.65443	0.61962	1.0	0.43	100006464;798285	si:dkey-27j5.5;rem2	ENSDARG00000026383;ENSDARG00000074064		1.466135	1.466135	1.20116	0.37473123868981073	1.5247303046868106	0.3654540761673347	0.785864	0.785864	0.707528	0.11078383362205901	0.8031868485251289	0.10804117562277187	2.753415	2.753415	2.03918	1.0100808237215484	2.911357513229491	0.9850744111383186					1.20116;1.73111	0.707528;0.8642	2.03918;3.46765	0	2	0															2	100006464;798285	ENSDARG00000026383;ENSDARG00000074064	1.466135	1.466135	0.37473123868981073	0.785864	0.785864	0.11078383362205901	2.753415	2.753415	1.0100808237215484	1.20116;1.73111	0.707528;0.8642	2.03918;3.46765	0						Linear,2(1)	1.7281306412919673	3.4636281728744507	1.618922472000122	1.8447057008743286	0.15965285221514575	1.7318140864372253	0.946784	1.9854859999999999	0.63232544	0.93940256	1.3535144000000001	4.1533156	DOWN	0.0	1.0	0.0	
GO:0016477	4	cell migration	503	563	8	5	4	6	6	4	8	2	2	83	561	18305	0.53506	0.72316	1.0	0.36	101883306;30697	rxfp3.3b;nkx2.2a	ENSDARG00000059348;ENSDARG00000053298		1.522575	1.522575	1.12966	0.5556657218598244	1.5822714931728619	0.5492149413988349	0.789735	0.789735	0.680572	0.1543797951093344	0.8063203894206866	0.15258758420503488	2.9784300000000004	2.9784300000000004	1.87508	1.5603725340443535	3.146064541166098	1.5422580089647964					1.12966;1.91549	0.680572;0.898898	1.87508;4.08178	0	2	0															2	101883306;30697	ENSDARG00000059348;ENSDARG00000053298	1.522575	1.522575	0.5556657218598244	0.789735	0.789735	0.1543797951093344	2.9784300000000004	2.9784300000000004	1.5603725340443535	1.12966;1.91549	0.680572;0.898898	1.87508;4.08178	0						Linear,2(1)	1.8156545064394503	3.6315337419509888	1.7955667972564697	1.835966944694519	0.028567218214380997	1.8157668709754944	0.7524616000000003	2.2926884	0.57577552	1.00369448	0.8158640000000004	5.140996	DOWN	0.0	1.0	0.0	
GO:0016491	3	oxidoreductase activity	729	780	14	13	10	11	11	9	14	5	5	80	775	18091	0.86249	0.27199	0.40197	0.64	100038777;566996;559020;415103;393484	wu:fj05g07;si:dkey-11k2.7;ptgs2b;tph1b;cyp2k18	ENSDARG00000061481;ENSDARG00000087017;ENSDARG00000010276;ENSDARG00000036082;ENSDARG00000104593		1.5833363999999999	1.63877	0.681992	0.6361389140233445	1.507697912043114	0.466757301094865	0.7810366	0.842515	0.462157	0.1936402035020101	0.7821543258789821	0.1470125654002343	3.292654	3.18755	1.0064	1.8479687604854138	2.9524631175642613	1.335744646204217					1.31557;2.37614;1.63877;1.90421;0.681992	0.748851;0.953724;0.842515;0.897936;0.462157	2.31118;5.91999;3.18755;4.03815;1.0064	5	0	5	100038777;566996;559020;415103;393484	ENSDARG00000061481;ENSDARG00000087017;ENSDARG00000010276;ENSDARG00000036082;ENSDARG00000104593	1.5833363999999999	1.63877	0.6361389140233445	0.7810366	0.842515	0.1936402035020101	3.292654	3.18755	1.8479687604854138	1.31557;2.37614;1.63877;1.90421;0.681992	0.748851;0.953724;0.842515;0.897936;0.462157	2.31118;5.91999;3.18755;4.03815;1.0064	0															0						Linear,5(1)	2.0890132619459756	10.735019326210022	1.5194483995437622	2.9614813327789307	0.5657960756497251	2.0675716400146484	1.0257360568834757	2.140936743116524	0.6113034779827038	0.9507697220172961	1.672837962653365	4.912470037346635	UP	1.0	0.0	0.0	
GO:0016493	7	C-C chemokine receptor activity	11	23	2	1	1	2	2	2	2	1	1	84	22	18844	0.99527	0.098282	0.098282	4.35	101883306	rxfp3.3b	ENSDARG00000059348		1.12966	1.12966	1.12966		1.12966		0.680572	0.680572	0.680572		0.680572		1.87508	1.87508	1.87508		1.8750800000000003						1.12966	0.680572	1.87508	0	1	0															1	101883306	ENSDARG00000059348	1.12966	1.12966		0.680572	0.680572		1.87508	1.87508		1.12966	0.680572	1.87508	0						Linear,1(1)	1.835966944694519	1.835966944694519	1.835966944694519	1.835966944694519	0.0	1.835966944694519	1.12966	1.12966	0.680572	0.680572	1.87508	1.87508	DOWN	0.0	1.0	0.0	
GO:0016538	6	cyclin-dependent protein serine/threonine kinase regulator activity	49	51	2	0	0	2	2	2	2	0	0	85	51	18815	0.79488	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0016567	9	protein ubiquitination	397	442	1	1	1	1	1	0	1	0	0	85	442	18424	0.13392	1.0	0.27107	0.0																														0	0	0															0															0																							
GO:0016604	3	nuclear body	123	124	2	2	2	1	1	0	2	0	0	85	124	18742	0.57164	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0016605	4	PML body	24	24	1	1	1	0	0	0	1	0	0	85	24	18842	0.89767	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0016607	4	nuclear speck	85	86	1	1	1	1	1	0	1	0	0	85	86	18780	0.67877	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0016614	4	oxidoreductase activity, acting on CH-OH group of donors	114	121	1	1	0	1	1	1	1	0	0	85	121	18745	0.57945	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0016616	5	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	104	111	1	1	0	1	1	1	1	0	0	85	111	18755	0.60626	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0016627	4	oxidoreductase activity, acting on the CH-CH group of donors	52	53	1	1	1	1	1	1	1	1	1	84	52	18814	0.97637	0.21226	0.21226	1.89	566996	si:dkey-11k2.7	ENSDARG00000087017		2.37614	2.37614	2.37614		2.37614		0.953724	0.953724	0.953724		0.953724		5.91999	5.91999	5.91999		5.91999						2.37614	0.953724	5.91999	1	0	1	566996	ENSDARG00000087017	2.37614	2.37614		0.953724	0.953724		5.91999	5.91999		2.37614	0.953724	5.91999	0															0						Linear,1(1)	1.7682859897613525	1.7682859897613525	1.7682859897613525	1.7682859897613525	0.0	1.7682859897613525	2.37614	2.37614	0.953724	0.953724	5.91999	5.91999	UP	1.0	0.0	0.0	
GO:0016628	5	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor	22	23	1	1	1	1	1	1	1	1	1	84	22	18844	0.99527	0.098282	0.098282	4.35	566996	si:dkey-11k2.7	ENSDARG00000087017		2.37614	2.37614	2.37614		2.37614		0.953724	0.953724	0.953724		0.953724		5.91999	5.91999	5.91999		5.91999						2.37614	0.953724	5.91999	1	0	1	566996	ENSDARG00000087017	2.37614	2.37614		0.953724	0.953724		5.91999	5.91999		2.37614	0.953724	5.91999	0															0						Linear,1(1)	1.7682859897613525	1.7682859897613525	1.7682859897613525	1.7682859897613525	0.0	1.7682859897613525	2.37614	2.37614	0.953724	0.953724	5.91999	5.91999	UP	1.0	0.0	0.0	
GO:0016638	4	oxidoreductase activity, acting on the CH-NH2 group of donors	21	23	1	1	1	1	1	0	1	0	0	85	23	18843	0.90172	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0016641	5	oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor	18	20	1	1	1	1	1	0	1	0	0	85	20	18846	0.91398	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0016651	4	oxidoreductase activity, acting on NAD(P)H	39	40	1	1	1	1	1	0	1	0	0	85	40	18826	0.83527	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0016652	5	oxidoreductase activity, acting on NAD(P)H, NAD(P) as acceptor	2	2	1	1	1	1	1	0	1	0	0	85	2	18864	0.99105	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0016684	4	oxidoreductase activity, acting on peroxide as acceptor	40	47	1	1	1	1	1	1	1	1	1	84	46	18820	0.98114	0.19066	0.19066	2.13	559020	ptgs2b	ENSDARG00000010276		1.63877	1.63877	1.63877		1.63877		0.842515	0.842515	0.842515		0.842515		3.18755	3.18755	3.18755		3.18755						1.63877	0.842515	3.18755	1	0	1	559020	ENSDARG00000010276	1.63877	1.63877		0.842515	0.842515		3.18755	3.18755		1.63877	0.842515	3.18755	0															0						Linear,1(1)	2.961481332778931	2.9614813327789307	2.9614813327789307	2.9614813327789307	0.0	2.9614813327789307	1.63877	1.63877	0.842515	0.842515	3.18755	3.18755	UP	1.0	0.0	0.0	
GO:0016701	4	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen	35	36	2	2	1	1	1	1	2	0	0	85	36	18830	0.85046	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0016702	5	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	34	35	2	2	1	1	1	1	2	0	0	85	35	18831	0.8543	1.0	1.0	0.0																														0	0	0															0															0																							
