Chemical,term,contrast,null.value,estimate,conf.low,conf.high,adj.p.value
SDS,as.factor(Replicate),C-A,0,0.01666666666666662,-0.07430852998490849,0.10764186331824173,1
SDS,as.factor(Replicate),C-B,0,0.013055555555555536,-0.082360035656636,0.10847114676774708,1
TEG,as.factor(Dose..mg.L.),0.1-0,0,0.04999999999999999,-0.003318954972618693,0.10331895497261867,0.20579463699798484
TEG,as.factor(Dose..mg.L.),1-0,0,0.016666666666666684,-0.036652288305952,0.06998562163928537,0.9738308564208883
TEG,as.factor(Dose..mg.L.),10-0,0,0.06666666666666667,0.013347711694047984,0.11998562163928535,0.1290832090411671
TEG,as.factor(Dose..mg.L.),100-0,0,0.05,-0.003318954972618679,0.10331895497261868,0.20579463699798484
TEG,as.factor(Dose..mg.L.),1000-0,0,0.07500000000000004,0.015387596095987138,0.13461240390401294,0.1290832090411671
TEG,as.factor(Dose..mg.L.),1-0.1,0,-0.033333333333333305,-0.08665228830595198,0.019985621639285377,0.6290310556761103
TEG,as.factor(Dose..mg.L.),10-0.1,0,0.016666666666666677,-0.036652288305952005,0.06998562163928536,0.9738308564208883
TEG,as.factor(Dose..mg.L.),100-0.1,0,1.3877787807814457e-17,-0.05331895497261867,0.053318954972618696,1
TEG,as.factor(Dose..mg.L.),1000-0.1,0,0.02500000000000005,-0.03461240390401285,0.08461240390401295,0.9738308564208883
TEG,as.factor(Dose..mg.L.),10-1,0,0.04999999999999998,-0.0033189549726187,0.10331895497261867,0.20579463699798484
TEG,as.factor(Dose..mg.L.),100-1,0,0.03333333333333332,-0.019985621639285363,0.08665228830595201,0.6290310556761103
TEG,as.factor(Dose..mg.L.),1000-1,0,0.058333333333333355,-0.0012790705706795455,0.11794573723734625,0.20579463699798484
TEG,as.factor(Dose..mg.L.),100-10,0,-0.016666666666666663,-0.06998562163928534,0.03665228830595202,0.9738308564208883
TEG,as.factor(Dose..mg.L.),1000-10,0,0.008333333333333373,-0.05127907057067953,0.06794573723734627,1
TEG,as.factor(Dose..mg.L.),1000-100,0,0.025000000000000036,-0.034612403904012864,0.08461240390401294,0.9738308564208883
TEG,as.factor(Replicate),B-A,0,0.008333333333333325,-0.02130066239691238,0.037967329063579025,0.9738308564208883
TEG,as.factor(Replicate),C-A,0,0.023055555555555544,-0.008024841372962645,0.054135952484073734,0.38852806901529185
TEG,as.factor(Replicate),C-B,0,0.01472222222222222,-0.01635817470629597,0.04580261915074041,0.7534783894822987
TGSH,as.factor(Dose..mg.L.),0.1-0,0,-0.08333333333333336,-0.24808756867841392,0.08142090201174722,1
TGSH,as.factor(Dose..mg.L.),1-0,0,-0.1,-0.2647542353450806,0.06475423534508057,1
TGSH,as.factor(Dose..mg.L.),10-0,0,-0.06666666666666668,-0.23142090201174725,0.0980875686784139,1
TGSH,as.factor(Dose..mg.L.),100-0,0,-0.08333333333333334,-0.24808756867841392,0.08142090201174723,1
TGSH,as.factor(Dose..mg.L.),1000-0,0,-0.07500000000000001,-0.2592008349062993,0.10920083490629931,1
TGSH,as.factor(Dose..mg.L.),1-0.1,0,-0.01666666666666665,-0.1814209020117472,0.14808756867841394,1
TGSH,as.factor(Dose..mg.L.),10-0.1,0,0.016666666666666677,-0.14808756867841388,0.18142090201174726,1
TGSH,as.factor(Dose..mg.L.),100-0.1,0,1.3877787807814457e-17,-0.16475423534508055,0.1647542353450806,1
TGSH,as.factor(Dose..mg.L.),1000-0.1,0,0.008333333333333345,-0.175867501572966,0.19253416823963265,1
TGSH,as.factor(Dose..mg.L.),10-1,0,0.033333333333333326,-0.13142090201174725,0.1980875686784139,1
TGSH,as.factor(Dose..mg.L.),100-1,0,0.016666666666666663,-0.1480875686784139,0.18142090201174724,1
TGSH,as.factor(Dose..mg.L.),1000-1,0,0.024999999999999994,-0.15920083490629933,0.20920083490629932,1
TGSH,as.factor(Dose..mg.L.),100-10,0,-0.016666666666666663,-0.18142090201174724,0.1480875686784139,1
TGSH,as.factor(Dose..mg.L.),1000-10,0,-0.008333333333333331,-0.19253416823963265,0.175867501572966,1
TGSH,as.factor(Dose..mg.L.),1000-100,0,0.008333333333333331,-0.175867501572966,0.19253416823963265,1
TGSH,as.factor(Replicate),B-A,0,-0.0030555555555555614,-0.09909320357039836,0.09298209245928724,1
TGSH,as.factor(Replicate),C-A,0,-0.024999999999999967,-0.11656830454128879,0.06656830454128886,1
TGSH,as.factor(Replicate),C-B,0,-0.021944444444444405,-0.1179820924592872,0.07409320357039839,1
Trenbolone,as.factor(Dose..mg.L.),1e-05-0,0,0.06666666666666671,-0.1590248821190667,0.29235821545240015,1
Trenbolone,as.factor(Dose..mg.L.),1e-04-0,0,0,-0.22569154878573341,0.22569154878573341,1
Trenbolone,as.factor(Dose..mg.L.),0.001-0,0,0.13333333333333336,-0.09235821545240006,0.3590248821190668,1
Trenbolone,as.factor(Dose..mg.L.),0.01-0,0,0.10000000000000009,-0.12569154878573333,0.3256915487857335,1
Trenbolone,as.factor(Dose..mg.L.),0.1-0,0,0.10000000000000014,-0.12569154878573327,0.3256915487857336,1
Trenbolone,as.factor(Dose..mg.L.),1e-04-1e-05,0,-0.06666666666666671,-0.29235821545240015,0.1590248821190667,1
Trenbolone,as.factor(Dose..mg.L.),0.001-1e-05,0,0.06666666666666665,-0.15902488211906676,0.29235821545240004,1
Trenbolone,as.factor(Dose..mg.L.),0.01-1e-05,0,0.03333333333333338,-0.19235821545240003,0.2590248821190668,1
Trenbolone,as.factor(Dose..mg.L.),0.1-1e-05,0,0.03333333333333344,-0.19235821545239998,0.2590248821190668,1
Trenbolone,as.factor(Dose..mg.L.),0.001-1e-04,0,0.13333333333333336,-0.09235821545240006,0.3590248821190668,1
Trenbolone,as.factor(Dose..mg.L.),0.01-1e-04,0,0.10000000000000009,-0.12569154878573333,0.3256915487857335,1
Trenbolone,as.factor(Dose..mg.L.),0.1-1e-04,0,0.10000000000000014,-0.12569154878573327,0.3256915487857336,1
Trenbolone,as.factor(Dose..mg.L.),0.01-0.001,0,-0.03333333333333327,-0.2590248821190667,0.19235821545240014,1
Trenbolone,as.factor(Dose..mg.L.),0.1-0.001,0,-0.033333333333333215,-0.2590248821190666,0.1923582154524002,1
Trenbolone,as.factor(Dose..mg.L.),0.1-0.01,0,5.551115123125783e-17,-0.22569154878573336,0.22569154878573347,1
Trenbolone,as.factor(Replicate),B-A,0,-0.1,-0.22595381898369057,0.025953818983690563,1
Trenbolone,as.factor(Replicate),C-A,0,0.04999999999999999,-0.07595381898369058,0.17595381898369056,1
Trenbolone,as.factor(Replicate),C-B,0,0.15,0.024046181016309426,0.27595381898369054,0.3812651049361395
Vinclozolin,as.factor(Dose..mg.L.),1e-04-0,0,0.08333333333333329,-0.09540425429413657,0.26207092096080314,1
Vinclozolin,as.factor(Dose..mg.L.),0.001-0,0,0.08333333333333329,-0.09540425429413657,0.26207092096080314,1
Vinclozolin,as.factor(Dose..mg.L.),0.01-0,0,0.08333333333333326,-0.0954042542941366,0.2620709209608031,1
Vinclozolin,as.factor(Dose..mg.L.),0.1-0,0,1.0408340855860843e-17,-0.17873758762746986,0.17873758762746986,1
Vinclozolin,as.factor(Dose..mg.L.),1-0,0,0.06666666666666665,-0.1120709209608032,0.2454042542941365,1
Vinclozolin,as.factor(Dose..mg.L.),0.001-1e-04,0,-1.3877787807814457e-17,-0.17873758762746988,0.17873758762746983,1
Vinclozolin,as.factor(Dose..mg.L.),0.01-1e-04,0,-2.7755575615628914e-17,-0.17873758762746988,0.17873758762746983,1
Vinclozolin,as.factor(Dose..mg.L.),0.1-1e-04,0,-0.08333333333333329,-0.26207092096080314,0.09540425429413657,1
Vinclozolin,as.factor(Dose..mg.L.),1-1e-04,0,-0.016666666666666635,-0.1954042542941365,0.16207092096080322,1
Vinclozolin,as.factor(Dose..mg.L.),0.01-0.001,0,-1.3877787807814457e-17,-0.17873758762746988,0.17873758762746983,1
Vinclozolin,as.factor(Dose..mg.L.),0.1-0.001,0,-0.08333333333333327,-0.26207092096080314,0.09540425429413658,1
Vinclozolin,as.factor(Dose..mg.L.),1-0.001,0,-0.01666666666666662,-0.1954042542941365,0.16207092096080322,1
Vinclozolin,as.factor(Dose..mg.L.),0.1-0.01,0,-0.08333333333333326,-0.2620709209608031,0.0954042542941366,1
Vinclozolin,as.factor(Dose..mg.L.),1-0.01,0,-0.016666666666666607,-0.19540425429413646,0.16207092096080325,1
Vinclozolin,as.factor(Dose..mg.L.),1-0.1,0,0.06666666666666665,-0.1120709209608032,0.2454042542941365,1
Vinclozolin,as.factor(Replicate),B-A,0,0.008333333333333318,-0.09141644408959054,0.10808311075625718,1
Vinclozolin,as.factor(Replicate),C-A,0,0.07499999999999998,-0.024749777422923877,0.17474977742292386,1
Vinclozolin,as.factor(Replicate),C-B,0,0.06666666666666668,-0.03308311075625718,0.16641644408959055,1
