Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 10/06/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: EE2_DESeq_normData
Work Source: EE2_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0045 BETA
Timestamp (Start Time): 06/26/2023 14:42.13
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 514
Total Run Time: 20 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMDL at 5th Percentile of Total Genes	BMDL at 10th Percentile of Total Genes	BMDU at 5th Percentile of Total Genes	BMDU at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-3000157	Laminin interactions	7	7	2	2	1	2	2	2	2	1	1	88	6	4807	0.99355	0.12044	0.12044	14.29	562690	nid1a	ENSDARG00000068710		3.11456E-5	3.11456E-5	3.11456E-5		3.11456E-5		1.94576E-5	1.94576E-5	1.94576E-5		1.94576E-5		4.98545E-5	4.98545E-5	4.98545E-5		4.98545E-5		0.0	3.11456E-5	0.0	3.11456E-5	1.94576E-5	1.94576E-5	4.98545E-5	4.98545E-5	3.11456E-5	1.94576E-5	4.98545E-5	1	0	1	562690	ENSDARG00000068710	3.11456E-5	3.11456E-5		1.94576E-5	1.94576E-5		4.98545E-5	4.98545E-5		3.11456E-5	1.94576E-5	4.98545E-5	0															0						Poly 2,1(1)	1.6284408569335938	1.6284408569335938	1.6284408569335938	1.6284408569335938	0.0	1.6284408569335938	3.11456E-5	3.11456E-5	1.94576E-5	1.94576E-5	4.98545E-5	4.98545E-5	UP	1.0	0.0	0.0	
R-DRE-201451	Signaling by BMP	15	17	1	1	1	1	1	1	1	1	1	88	16	4797	0.96285	0.26802	0.26802	5.88	30632	bmp2b	ENSDARG00000041430		4.71827E-5	4.71827E-5	4.71827E-5		4.71827E-5		2.49129E-5	2.49129E-5	2.49129E-5		2.49129E-5		8.93597E-5	8.93597E-5	8.93597E-5		8.93597E-5		0.0	4.71827E-5			2.49129E-5		8.93597E-5		4.71827E-5	2.49129E-5	8.93597E-5	1	0	1	30632	ENSDARG00000041430	4.71827E-5	4.71827E-5		2.49129E-5	2.49129E-5		8.93597E-5	8.93597E-5		4.71827E-5	2.49129E-5	8.93597E-5	0															0						Poly 2,1(1)	1.6592795848846436	1.6592795848846436	1.6592795848846436	1.6592795848846436	0.0	1.6592795848846436	4.71827E-5	4.71827E-5	2.49129E-5	2.49129E-5	8.93597E-5	8.93597E-5	UP	1.0	0.0	0.0	
R-DRE-456926	Thrombin signalling through proteinase activated receptors (PARs)	25	26	1	1	1	1	1	1	1	1	1	88	25	4788	0.92002	0.37974	0.37974	3.85	335655	gngt2a	ENSDARG00000010680		2.90352E-5	2.90352E-5	2.90352E-5		2.90352E-5		1.85155E-5	1.85155E-5	1.85155E-5		1.85155E-5		4.55315E-5	4.55315E-5	4.55315E-5		4.55315E-5										2.90352E-5	1.85155E-5	4.55315E-5	0	1	0															1	335655	ENSDARG00000010680	2.90352E-5	2.90352E-5		1.85155E-5	1.85155E-5		4.55315E-5	4.55315E-5		2.90352E-5	1.85155E-5	4.55315E-5	0						Poly 2,1(1)	2.181485652923584	2.181485652923584	2.181485652923584	2.181485652923584	0.0	2.181485652923584	2.90352E-5	2.90352E-5	1.85155E-5	1.85155E-5	4.55315E-5	4.55315E-5	DOWN	0.0	1.0	0.0	
R-DRE-432040	Vasopressin regulates renal water homeostasis via Aquaporins	27	27	3	3	1	3	3	3	3	1	1	88	26	4787	0.91461	0.39106	0.39106	3.7	335655	gngt2a	ENSDARG00000010680		2.90352E-5	2.90352E-5	2.90352E-5		2.90352E-5		1.85155E-5	1.85155E-5	1.85155E-5		1.85155E-5		4.55315E-5	4.55315E-5	4.55315E-5		4.55315E-5										2.90352E-5	1.85155E-5	4.55315E-5	0	1	0															1	335655	ENSDARG00000010680	2.90352E-5	2.90352E-5		1.85155E-5	1.85155E-5		4.55315E-5	4.55315E-5		2.90352E-5	1.85155E-5	4.55315E-5	0						Poly 2,1(1)	2.181485652923584	2.181485652923584	2.181485652923584	2.181485652923584	0.0	2.181485652923584	2.90352E-5	2.90352E-5	1.85155E-5	1.85155E-5	4.55315E-5	4.55315E-5	DOWN	0.0	1.0	0.0	
R-DRE-419812	Calcitonin-like ligand receptors	6	6	1	1	1	0	0	0	1	0	0	89	6	4807	0.89584	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-9013418	RHOBTB2 GTPase cycle	9	9	1	1	1	1	1	1	1	1	1	88	8	4805	0.9892	0.15214	0.15214	11.11	393917	ddx39b	ENSDARG00000036069		2.84895E-6	2.84895E-6	2.84895E-6		2.84895E-6		5.63991E-7	5.63991E-7	5.63991E-7		5.63991E-7		1.43912E-5	1.43912E-5	1.43912E-5		1.43912E-5		0.0	2.84895E-6	0.0	2.84895E-6	5.63991E-7	5.63991E-7	1.43912E-5	1.43912E-5	2.84895E-6	5.63991E-7	1.43912E-5	0	1	0															1	393917	ENSDARG00000036069	2.84895E-6	2.84895E-6		5.63991E-7	5.63991E-7		1.43912E-5	1.43912E-5		2.84895E-6	5.63991E-7	1.43912E-5	0						Exp 5,1(1)	1.5238866806030273	1.5238866806030273	1.5238866806030273	1.5238866806030273	0.0	1.5238866806030273	2.84895E-6	2.84895E-6	5.63991E-7	5.63991E-7	1.43912E-5	1.43912E-5	DOWN	0.0	1.0	0.0	
R-DRE-74158	RNA Polymerase III Transcription	19	19	1	1	1	1	1	1	1	1	1	88	18	4795	0.95437	0.29445	0.29445	5.26	436826	polr3k	ENSDARG00000037835		3.20615E-5	3.20615E-5	3.20615E-5		3.20615E-5		1.98472E-5	1.98472E-5	1.98472E-5		1.9847199999999995E-5		5.17927E-5	5.17927E-5	5.17927E-5		5.17927E-5		0.0	3.20615E-5			1.98472E-5		5.17927E-5		3.20615E-5	1.98472E-5	5.17927E-5	0	1	0															1	436826	ENSDARG00000037835	3.20615E-5	3.20615E-5		1.98472E-5	1.98472E-5		5.17927E-5	5.17927E-5		3.20615E-5	1.98472E-5	5.17927E-5	0						Poly 2,1(1)	1.7221733331680298	1.7221733331680298	1.7221733331680298	1.7221733331680298	0.0	1.7221733331680298	3.20615E-5	3.20615E-5	1.98472E-5	1.98472E-5	5.17927E-5	5.17927E-5	DOWN	0.0	1.0	0.0	
R-DRE-76046	RNA Polymerase III Transcription Initiation	19	19	1	1	1	1	1	1	1	1	1	88	18	4795	0.95437	0.29445	0.29445	5.26	436826	polr3k	ENSDARG00000037835		3.20615E-5	3.20615E-5	3.20615E-5		3.20615E-5		1.98472E-5	1.98472E-5	1.98472E-5		1.9847199999999995E-5		5.17927E-5	5.17927E-5	5.17927E-5		5.17927E-5		0.0	3.20615E-5			1.98472E-5		5.17927E-5		3.20615E-5	1.98472E-5	5.17927E-5	0	1	0															1	436826	ENSDARG00000037835	3.20615E-5	3.20615E-5		1.98472E-5	1.98472E-5		5.17927E-5	5.17927E-5		3.20615E-5	1.98472E-5	5.17927E-5	0						Poly 2,1(1)	1.7221733331680298	1.7221733331680298	1.7221733331680298	1.7221733331680298	0.0	1.7221733331680298	3.20615E-5	3.20615E-5	1.98472E-5	1.98472E-5	5.17927E-5	5.17927E-5	DOWN	0.0	1.0	0.0	
R-DRE-76061	RNA Polymerase III Transcription Initiation From Type 1 Promoter	15	15	1	1	1	1	1	1	1	1	1	88	14	4799	0.97064	0.24061	0.24061	6.67	436826	polr3k	ENSDARG00000037835		3.20615E-5	3.20615E-5	3.20615E-5		3.20615E-5		1.98472E-5	1.98472E-5	1.98472E-5		1.9847199999999995E-5		5.17927E-5	5.17927E-5	5.17927E-5		5.17927E-5		0.0	3.20615E-5			1.98472E-5		5.17927E-5		3.20615E-5	1.98472E-5	5.17927E-5	0	1	0															1	436826	ENSDARG00000037835	3.20615E-5	3.20615E-5		1.98472E-5	1.98472E-5		5.17927E-5	5.17927E-5		3.20615E-5	1.98472E-5	5.17927E-5	0						Poly 2,1(1)	1.7221733331680298	1.7221733331680298	1.7221733331680298	1.7221733331680298	0.0	1.7221733331680298	3.20615E-5	3.20615E-5	1.98472E-5	1.98472E-5	5.17927E-5	5.17927E-5	DOWN	0.0	1.0	0.0	
R-DRE-76066	RNA Polymerase III Transcription Initiation From Type 2 Promoter	15	15	1	1	1	1	1	1	1	1	1	88	14	4799	0.97064	0.24061	0.24061	6.67	436826	polr3k	ENSDARG00000037835		3.20615E-5	3.20615E-5	3.20615E-5		3.20615E-5		1.98472E-5	1.98472E-5	1.98472E-5		1.9847199999999995E-5		5.17927E-5	5.17927E-5	5.17927E-5		5.17927E-5		0.0	3.20615E-5			1.98472E-5		5.17927E-5		3.20615E-5	1.98472E-5	5.17927E-5	0	1	0															1	436826	ENSDARG00000037835	3.20615E-5	3.20615E-5		1.98472E-5	1.98472E-5		5.17927E-5	5.17927E-5		3.20615E-5	1.98472E-5	5.17927E-5	0						Poly 2,1(1)	1.7221733331680298	1.7221733331680298	1.7221733331680298	1.7221733331680298	0.0	1.7221733331680298	3.20615E-5	3.20615E-5	1.98472E-5	1.98472E-5	5.17927E-5	5.17927E-5	DOWN	0.0	1.0	0.0	
R-DRE-76071	RNA Polymerase III Transcription Initiation From Type 3 Promoter	15	15	1	1	1	1	1	1	1	1	1	88	14	4799	0.97064	0.24061	0.24061	6.67	436826	polr3k	ENSDARG00000037835		3.20615E-5	3.20615E-5	3.20615E-5		3.20615E-5		1.98472E-5	1.98472E-5	1.98472E-5		1.9847199999999995E-5		5.17927E-5	5.17927E-5	5.17927E-5		5.17927E-5		0.0	3.20615E-5			1.98472E-5		5.17927E-5		3.20615E-5	1.98472E-5	5.17927E-5	0	1	0															1	436826	ENSDARG00000037835	3.20615E-5	3.20615E-5		1.98472E-5	1.98472E-5		5.17927E-5	5.17927E-5		3.20615E-5	1.98472E-5	5.17927E-5	0						Poly 2,1(1)	1.7221733331680298	1.7221733331680298	1.7221733331680298	1.7221733331680298	0.0	1.7221733331680298	3.20615E-5	3.20615E-5	1.98472E-5	1.98472E-5	5.17927E-5	5.17927E-5	DOWN	0.0	1.0	0.0	
R-DRE-1296052	Ca2+ activated K+ channels	4	6	1	1	1	1	1	1	1	1	1	88	5	4808	0.99534	0.10416	0.10416	16.67	796753	si:ch211-247n2.1	ENSDARG00000001712		4.46864E-5	4.46864E-5	4.46864E-5		4.46864E-5		2.42867E-5	2.42867E-5	2.42867E-5		2.42867E-5		8.22209E-5	8.22209E-5	8.22209E-5		8.22209E-5		0.0	4.46864E-5	0.0	4.46864E-5	2.42867E-5	2.42867E-5	8.22209E-5	8.22209E-5	4.46864E-5	2.42867E-5	8.22209E-5	1	0	1	796753	ENSDARG00000001712	4.46864E-5	4.46864E-5		2.42867E-5	2.42867E-5		8.22209E-5	8.22209E-5		4.46864E-5	2.42867E-5	8.22209E-5	0															0						Poly 2,1(1)	1.8331408500671387	1.8331408500671387	1.8331408500671387	1.8331408500671387	0.0	1.8331408500671387	4.46864E-5	4.46864E-5	2.42867E-5	2.42867E-5	8.22209E-5	8.22209E-5	UP	1.0	0.0	0.0	
R-DRE-5620920	Cargo trafficking to the periciliary membrane	21	21	2	2	2	2	2	2	2	2	2	87	19	4794	0.99393	0.054752	0.054752	9.52	562601;393269	nphp3;bbs5	ENSDARG00000078261;ENSDARG00000039827		2.73647E-5	2.73647E-5	2.72139E-5	2.1326340520611012E-7	2.7392110081660866E-5	2.0971088394913837E-7	1.7728650000000002E-5	1.7728650000000002E-5	1.76602E-5	9.68029183435887E-8	1.7741091777783068E-5	9.519038465689645E-8	4.223825E-5	4.223825E-5	4.19358E-5	4.277288919394866E-7	4.229322466311888E-5	4.206038252688E-7	0.5	2.73647E-5			1.7728650000000002E-5		4.223825E-5		2.72139E-5;2.75155E-5	1.76602E-5;1.77971E-5	4.19358E-5;4.25407E-5	1	1	1	562601	ENSDARG00000078261	2.72139E-5	2.72139E-5		1.76602E-5	1.76602E-5		4.19358E-5	4.19358E-5		2.72139E-5	1.76602E-5	4.19358E-5	1	393269	ENSDARG00000039827	2.75155E-5	2.75155E-5		1.77971E-5	1.77971E-5		4.25407E-5	4.25407E-5		2.75155E-5	1.77971E-5	4.25407E-5	0						Poly 2,2(1)	1.5213653347735094	3.043000102043152	1.5012534856796265	1.5417466163635254	0.02863296729805799	1.521500051021576	2.7069132E-5	2.7660268E-5	1.7594488000000003E-5	1.7862812E-5	4.1645448000000004E-5	4.2831052E-5	CONFLICT	0.5	0.5	0.0	
R-DRE-5620922	BBSome-mediated cargo-targeting to cilium	7	7	1	1	1	1	1	1	1	1	1	88	6	4807	0.99355	0.12044	0.12044	14.29	393269	bbs5	ENSDARG00000039827		2.75155E-5	2.75155E-5	2.75155E-5		2.75155E-5		1.77971E-5	1.77971E-5	1.77971E-5		1.77971E-5		4.25407E-5	4.25407E-5	4.25407E-5		4.25407E-5		0.0	2.75155E-5	0.0	2.75155E-5	1.77971E-5	1.77971E-5	4.25407E-5	4.25407E-5	2.75155E-5	1.77971E-5	4.25407E-5	0	1	0															1	393269	ENSDARG00000039827	2.75155E-5	2.75155E-5		1.77971E-5	1.77971E-5		4.25407E-5	4.25407E-5		2.75155E-5	1.77971E-5	4.25407E-5	0						Poly 2,1(1)	1.5417466163635254	1.5417466163635254	1.5417466163635254	1.5417466163635254	0.0	1.5417466163635254	2.75155E-5	2.75155E-5	1.77971E-5	1.77971E-5	4.25407E-5	4.25407E-5	DOWN	0.0	1.0	0.0	
R-DRE-917729	Endosomal Sorting Complex Required For Transport (ESCRT)	23	23	1	1	1	1	1	1	1	1	1	88	22	4791	0.93555	0.34451	0.34451	4.35	559483	vps37b	ENSDARG00000039319		3.01951E-5	3.01951E-5	3.01951E-5		3.01951E-5		1.90325E-5	1.90325E-5	1.90325E-5		1.90325E-5		4.79045E-5	4.79045E-5	4.79045E-5		4.79045E-5										3.01951E-5	1.90325E-5	4.79045E-5	1	0	1	559483	ENSDARG00000039319	3.01951E-5	3.01951E-5		1.90325E-5	1.90325E-5		4.79045E-5	4.79045E-5		3.01951E-5	1.90325E-5	4.79045E-5	0															0						Poly 2,1(1)	1.545495629310608	1.545495629310608	1.545495629310608	1.545495629310608	0.0	1.545495629310608	3.01951E-5	3.01951E-5	1.90325E-5	1.90325E-5	4.79045E-5	4.79045E-5	UP	1.0	0.0	0.0	
R-DRE-2514856	The phototransduction cascade	20	20	4	4	3	4	4	4	4	3	3	86	17	4796	0.99961	0.0052745	0.0052745	15.0	566120;564152;140428	grk7a;grk1a;gnat1	ENSDARG00000020602;ENSDARG00000058803;ENSDARG00000044199		3.3845566666666667E-5	3.55539E-5	2.89596E-5	4.294672667775007E-6	3.353409819839361E-5	4.475841386359436E-6	2.0516366666666666E-5	2.12597E-5	1.84806E-5	1.7842749629284934E-6	2.0384115605932955E-5	1.8580449815803678E-6	5.589693333333334E-5	5.94589E-5	4.53803E-5	9.264301691079164E-6	5.5235555411347816E-5	9.660264745294068E-6	0.0	2.89596E-5	1.0	3.55539E-5	1.84806E-5	2.12597E-5	4.53803E-5	5.94589E-5	2.89596E-5;3.55539E-5;3.70232E-5	1.84806E-5;2.12597E-5;2.18088E-5	4.53803E-5;5.94589E-5;6.28516E-5	0	3	0															3	566120;564152;140428	ENSDARG00000020602;ENSDARG00000058803;ENSDARG00000044199	3.3845566666666667E-5	3.55539E-5	4.294672667775007E-6	2.0516366666666666E-5	2.12597E-5	1.7842749629284934E-6	5.589693333333334E-5	5.94589E-5	9.264301691079164E-6	2.89596E-5;3.55539E-5;3.70232E-5	1.84806E-5;2.12597E-5;2.18088E-5	4.53803E-5;5.94589E-5;6.28516E-5	0						Poly 2,3(1)	1.5841176144784959	4.754233002662659	1.5419734716415405	1.646605134010315	0.05486588620925561	1.5656543970108032	2.8985687041857103E-5	3.870544629147623E-5	1.849726947156277E-5	2.253546386177057E-5	4.541338906594429E-5	6.638047760072238E-5	DOWN	0.0	1.0	0.0	
R-DRE-2514859	Inactivation, recovery and regulation of the phototransduction cascade	19	19	4	4	3	4	4	4	4	3	3	86	16	4797	0.99968	0.0045424	0.0045424	15.79	566120;564152;140428	grk7a;grk1a;gnat1	ENSDARG00000020602;ENSDARG00000058803;ENSDARG00000044199		3.3845566666666667E-5	3.55539E-5	2.89596E-5	4.294672667775007E-6	3.353409819839361E-5	4.475841386359436E-6	2.0516366666666666E-5	2.12597E-5	1.84806E-5	1.7842749629284934E-6	2.0384115605932955E-5	1.8580449815803678E-6	5.589693333333334E-5	5.94589E-5	4.53803E-5	9.264301691079164E-6	5.5235555411347816E-5	9.660264745294068E-6	0.0	2.89596E-5	0.5	3.2256749999999996E-5	1.84806E-5	1.987015E-5	4.53803E-5	5.24196E-5	2.89596E-5;3.55539E-5;3.70232E-5	1.84806E-5;2.12597E-5;2.18088E-5	4.53803E-5;5.94589E-5;6.28516E-5	0	3	0															3	566120;564152;140428	ENSDARG00000020602;ENSDARG00000058803;ENSDARG00000044199	3.3845566666666667E-5	3.55539E-5	4.294672667775007E-6	2.0516366666666666E-5	2.12597E-5	1.7842749629284934E-6	5.589693333333334E-5	5.94589E-5	9.264301691079164E-6	2.89596E-5;3.55539E-5;3.70232E-5	1.84806E-5;2.12597E-5;2.18088E-5	4.53803E-5;5.94589E-5;6.28516E-5	0						Poly 2,3(1)	1.5841176144784959	4.754233002662659	1.5419734716415405	1.646605134010315	0.05486588620925561	1.5656543970108032	2.8985687041857103E-5	3.870544629147623E-5	1.849726947156277E-5	2.253546386177057E-5	4.541338906594429E-5	6.638047760072238E-5	DOWN	0.0	1.0	0.0	
R-DRE-8939243	RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known	25	26	1	1	1	1	1	1	1	1	1	88	25	4788	0.92002	0.37974	0.37974	3.85	30731	smarcb1b	ENSDARG00000011594		3.21541E-5	3.21541E-5	3.21541E-5		3.21541E-5		1.9881E-5	1.9881E-5	1.9881E-5		1.9881E-5		5.20038E-5	5.20038E-5	5.20038E-5		5.20038E-5										3.21541E-5	1.9881E-5	5.20038E-5	0	1	0															1	30731	ENSDARG00000011594	3.21541E-5	3.21541E-5		1.9881E-5	1.9881E-5		5.20038E-5	5.20038E-5		3.21541E-5	1.9881E-5	5.20038E-5	0						Poly 2,1(1)	1.6106598377227783	1.6106598377227783	1.6106598377227783	1.6106598377227783	0.0	1.6106598377227783	3.21541E-5	3.21541E-5	1.9881E-5	1.9881E-5	5.20038E-5	5.20038E-5	DOWN	0.0	1.0	0.0	
R-DRE-202040	G-protein activation	19	19	1	1	1	1	1	1	1	1	1	88	18	4795	0.95437	0.29445	0.29445	5.26	335655	gngt2a	ENSDARG00000010680		2.90352E-5	2.90352E-5	2.90352E-5		2.90352E-5		1.85155E-5	1.85155E-5	1.85155E-5		1.85155E-5		4.55315E-5	4.55315E-5	4.55315E-5		4.55315E-5		0.0	2.90352E-5			1.85155E-5		4.55315E-5		2.90352E-5	1.85155E-5	4.55315E-5	0	1	0															1	335655	ENSDARG00000010680	2.90352E-5	2.90352E-5		1.85155E-5	1.85155E-5		4.55315E-5	4.55315E-5		2.90352E-5	1.85155E-5	4.55315E-5	0						Poly 2,1(1)	2.181485652923584	2.181485652923584	2.181485652923584	2.181485652923584	0.0	2.181485652923584	2.90352E-5	2.90352E-5	1.85155E-5	1.85155E-5	4.55315E-5	4.55315E-5	DOWN	0.0	1.0	0.0	
R-DRE-381676	Glucagon-like Peptide-1 (GLP1) regulates insulin secretion	25	25	2	2	2	1	1	1	2	1	1	88	24	4789	0.92532	0.36821	0.36821	4.0	335655	gngt2a	ENSDARG00000010680		2.90352E-5	2.90352E-5	2.90352E-5		2.90352E-5		1.85155E-5	1.85155E-5	1.85155E-5		1.85155E-5		4.55315E-5	4.55315E-5	4.55315E-5		4.55315E-5										2.90352E-5	1.85155E-5	4.55315E-5	0	1	0															1	335655	ENSDARG00000010680	2.90352E-5	2.90352E-5		1.85155E-5	1.85155E-5		4.55315E-5	4.55315E-5		2.90352E-5	1.85155E-5	4.55315E-5	0						Poly 2,1(1)	2.181485652923584	2.181485652923584	2.181485652923584	2.181485652923584	0.0	2.181485652923584	2.90352E-5	2.90352E-5	1.85155E-5	1.85155E-5	4.55315E-5	4.55315E-5	DOWN	0.0	1.0	0.0	
R-DRE-390466	Chaperonin-mediated protein folding	25	26	1	1	1	1	1	1	1	1	1	88	25	4788	0.92002	0.37974	0.37974	3.85	335655	gngt2a	ENSDARG00000010680		2.90352E-5	2.90352E-5	2.90352E-5		2.90352E-5		1.85155E-5	1.85155E-5	1.85155E-5		1.85155E-5		4.55315E-5	4.55315E-5	4.55315E-5		4.55315E-5										2.90352E-5	1.85155E-5	4.55315E-5	0	1	0															1	335655	ENSDARG00000010680	2.90352E-5	2.90352E-5		1.85155E-5	1.85155E-5		4.55315E-5	4.55315E-5		2.90352E-5	1.85155E-5	4.55315E-5	0						Poly 2,1(1)	2.181485652923584	2.181485652923584	2.181485652923584	2.181485652923584	0.0	2.181485652923584	2.90352E-5	2.90352E-5	1.85155E-5	1.85155E-5	4.55315E-5	4.55315E-5	DOWN	0.0	1.0	0.0	
R-DRE-391251	Protein folding	25	26	1	1	1	1	1	1	1	1	1	88	25	4788	0.92002	0.37974	0.37974	3.85	335655	gngt2a	ENSDARG00000010680		2.90352E-5	2.90352E-5	2.90352E-5		2.90352E-5		1.85155E-5	1.85155E-5	1.85155E-5		1.85155E-5		4.55315E-5	4.55315E-5	4.55315E-5		4.55315E-5										2.90352E-5	1.85155E-5	4.55315E-5	0	1	0															1	335655	ENSDARG00000010680	2.90352E-5	2.90352E-5		1.85155E-5	1.85155E-5		4.55315E-5	4.55315E-5		2.90352E-5	1.85155E-5	4.55315E-5	0						Poly 2,1(1)	2.181485652923584	2.181485652923584	2.181485652923584	2.181485652923584	0.0	2.181485652923584	2.90352E-5	2.90352E-5	1.85155E-5	1.85155E-5	4.55315E-5	4.55315E-5	DOWN	0.0	1.0	0.0	
R-DRE-400042	Adrenaline,noradrenaline inhibits insulin secretion	17	17	1	1	1	1	1	1	1	1	1	88	16	4797	0.96285	0.26802	0.26802	5.88	335655	gngt2a	ENSDARG00000010680		2.90352E-5	2.90352E-5	2.90352E-5		2.90352E-5		1.85155E-5	1.85155E-5	1.85155E-5		1.85155E-5		4.55315E-5	4.55315E-5	4.55315E-5		4.55315E-5		0.0	2.90352E-5			1.85155E-5		4.55315E-5		2.90352E-5	1.85155E-5	4.55315E-5	0	1	0															1	335655	ENSDARG00000010680	2.90352E-5	2.90352E-5		1.85155E-5	1.85155E-5		4.55315E-5	4.55315E-5		2.90352E-5	1.85155E-5	4.55315E-5	0						Poly 2,1(1)	2.181485652923584	2.181485652923584	2.181485652923584	2.181485652923584	0.0	2.181485652923584	2.90352E-5	2.90352E-5	1.85155E-5	1.85155E-5	4.55315E-5	4.55315E-5	DOWN	0.0	1.0	0.0	
R-DRE-418597	G alpha (z) signalling events	23	23	1	1	1	1	1	1	1	1	1	88	22	4791	0.93555	0.34451	0.34451	4.35	335655	gngt2a	ENSDARG00000010680		2.90352E-5	2.90352E-5	2.90352E-5		2.90352E-5		1.85155E-5	1.85155E-5	1.85155E-5		1.85155E-5		4.55315E-5	4.55315E-5	4.55315E-5		4.55315E-5										2.90352E-5	1.85155E-5	4.55315E-5	0	1	0															1	335655	ENSDARG00000010680	2.90352E-5	2.90352E-5		1.85155E-5	1.85155E-5		4.55315E-5	4.55315E-5		2.90352E-5	1.85155E-5	4.55315E-5	0						Poly 2,1(1)	2.181485652923584	2.181485652923584	2.181485652923584	2.181485652923584	0.0	2.181485652923584	2.90352E-5	2.90352E-5	1.85155E-5	1.85155E-5	4.55315E-5	4.55315E-5	DOWN	0.0	1.0	0.0	
R-DRE-420092	Glucagon-type ligand receptors	23	23	1	1	1	1	1	1	1	1	1	88	22	4791	0.93555	0.34451	0.34451	4.35	335655	gngt2a	ENSDARG00000010680		2.90352E-5	2.90352E-5	2.90352E-5		2.90352E-5		1.85155E-5	1.85155E-5	1.85155E-5		1.85155E-5		4.55315E-5	4.55315E-5	4.55315E-5		4.55315E-5										2.90352E-5	1.85155E-5	4.55315E-5	0	1	0															1	335655	ENSDARG00000010680	2.90352E-5	2.90352E-5		1.85155E-5	1.85155E-5		4.55315E-5	4.55315E-5		2.90352E-5	1.85155E-5	4.55315E-5	0						Poly 2,1(1)	2.181485652923584	2.181485652923584	2.181485652923584	2.181485652923584	0.0	2.181485652923584	2.90352E-5	2.90352E-5	1.85155E-5	1.85155E-5	4.55315E-5	4.55315E-5	DOWN	0.0	1.0	0.0	
