Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 10/06/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: Analine_DESeq_normData
Work Source: Analine_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0045 BETA
Timestamp (Start Time): 06/26/2023 14:41.34
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 633
Total Run Time: 19 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMDL at 5th Percentile of Total Genes	BMDL at 10th Percentile of Total Genes	BMDU at 5th Percentile of Total Genes	BMDU at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-9020702	Interleukin-1 signaling	27	27	1	1	1	1	1	1	1	1	1	21	26	4854	0.99369	0.11465	0.11465	3.7	406452	sqstm1	ENSDARG00000075014		0.741721	0.741721	0.741721		0.741721		0.238029	0.238029	0.238029		0.23802899999999996		2.31128	2.31128	2.31128		2.31128										0.741721	0.238029	2.31128	0	1	0															1	406452	ENSDARG00000075014	0.741721	0.741721		0.238029	0.238029		2.31128	2.31128		0.741721	0.238029	2.31128	0						Poly 2,1(1)	1.7721986770629883	1.7721986770629883	1.7721986770629883	1.7721986770629883	0.0	1.7721986770629883	0.741721	0.741721	0.238029	0.238029	2.31128	2.31128	DOWN	0.0	1.0	0.0	
R-DRE-6811438	Intra-Golgi traffic	20	20	1	0	0	0	0	0	1	0	0	22	20	4860	0.91381	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-6811442	Intra-Golgi and retrograde Golgi-to-ER traffic	99	101	3	2	0	2	2	2	3	0	0	22	101	4779	0.63191	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-112310	Neurotransmitter release cycle	36	41	1	0	0	0	0	0	1	0	0	22	41	4839	0.83096	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-425366	Transport of bile salts and organic acids, metal ions and amine compounds	32	39	3	1	1	0	0	0	3	0	0	22	39	4841	0.83853	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-425393	Transport of inorganic cations/anions and amino acids/oligopeptides	53	62	2	2	1	1	1	1	2	0	0	22	62	4818	0.7553	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-425407	SLC-mediated transmembrane transport	107	121	5	3	2	1	1	1	5	0	0	22	121	4759	0.57634	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-442660	Na+/Cl- dependent neurotransmitter transporters	8	14	1	0	0	0	0	0	1	0	0	22	14	4866	0.93889	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-983695	Antigen activates B Cell Receptor (BCR) leading to generation of second messengers	11	13	1	1	1	0	0	0	1	0	0	22	13	4867	0.94313	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-983705	Signaling by the B Cell Receptor (BCR)	53	59	1	1	1	0	0	0	1	0	0	22	59	4821	0.76569	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-1483255	PI Metabolism	39	41	1	1	0	1	1	1	1	0	0	22	41	4839	0.83096	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-198203	PI3K/AKT activation	7	8	1	1	0	1	1	1	1	0	0	22	8	4872	0.96463	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling	18	21	1	0	0	0	0	0	1	0	0	22	21	4859	0.90969	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-8853659	RET signaling	22	22	1	1	0	1	1	1	1	0	0	22	22	4858	0.90559	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-912631	Regulation of signaling by CBL	15	15	1	0	0	0	0	0	1	0	0	22	15	4865	0.93466	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-1614635	Sulfur amino acid metabolism	11	11	1	1	0	1	1	1	1	0	0	22	11	4869	0.95168	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-6794362	Protein-protein interactions at synapses	37	38	1	1	0	1	1	1	1	0	0	22	38	4842	0.84234	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-1483213	Synthesis of PE	6	6	2	2	0	2	2	2	2	0	0	22	6	4874	0.97336	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5687128	MAPK6/MAPK4 signaling	53	56	2	2	0	2	2	2	2	0	0	22	56	4824	0.77622	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-6806834	Signaling by MET	46	47	1	0	0	0	0	0	1	0	0	22	47	4833	0.80863	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-8856828	Clathrin-mediated endocytosis	80	84	4	4	0	4	4	4	4	0	0	22	84	4796	0.68312	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5576892	Phase 0 - rapid depolarisation	18	18	2	1	0	1	1	1	2	0	0	22	18	4862	0.9221	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-3214847	HATs acetylate histones	20	34	1	1	0	1	1	1	1	0	0	22	34	4846	0.85774	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-9648002	RAS processing	13	13	1	1	0	1	1	1	1	0	0	22	13	4867	0.94313	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-429914	Deadenylation-dependent mRNA decay	33	33	1	1	0	1	1	1	1	0	0	22	33	4847	0.86163	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-450531	Regulation of mRNA stability by proteins that bind AU-rich elements	57	60	2	2	2	2	2	2	2	2	2	20	58	4822	0.99772	0.029087	0.029087	3.33	30671;100126123	hsp70.3;hsp70.1	ENSDARG00000021924;ENSDARG00000092362		4.923185	4.923185	4.91684	0.00897318505275497	4.924786555469346	0.008682631522436455	2.69824	2.69824	2.69624	0.002828427124315829	2.6987448244190215	0.0027368420876532685	8.982814999999999	8.982814999999999	8.96633	0.02331331057634922	8.986976015273786	0.022558420906139024									4.92953;4.91684	2.70024;2.69624	8.9993;8.96633	2	0	2	30671;100126123	ENSDARG00000021924;ENSDARG00000092362	4.923185	4.923185	0.00897318505275497	2.69824	2.69824	0.002828427124315829	8.982814999999999	8.982814999999999	0.02331331057634922	4.92953;4.91684	2.70024;2.69624	8.9993;8.96633	0															0						Linear,2(1)	3.6353850604874745	8.021840572357178	2.316382884979248	5.70545768737793	2.3964377747245664	4.010920286178589	4.9107488	4.9356212	2.6943200000000003	2.70216	8.950504399999998	9.0151256	UP	1.0	0.0	0.0	
R-DRE-499943	Interconversion of nucleotide di- and triphosphates	14	14	1	1	0	1	1	1	1	0	0	22	14	4866	0.93889	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-8951664	Neddylation	142	148	3	2	0	2	2	2	3	0	0	22	148	4732	0.50869	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-373080	Class B/2 (Secretin family receptors)	36	38	1	1	0	1	1	1	1	0	0	22	38	4842	0.84234	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-392518	Signal amplification	21	24	2	2	0	2	2	2	2	0	0	22	24	4856	0.89744	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-418592	ADP signalling through P2Y purinoceptor 1	17	19	1	1	0	1	1	1	1	0	0	22	19	4861	0.91794	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-159236	Transport of Mature mRNA derived from an Intron-Containing Transcript	44	44	3	2	0	3	3	3	3	0	0	22	44	4836	0.81972	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-72187	mRNA 3'-end processing	38	38	2	2	0	2	2	2	2	0	0	22	38	4842	0.84234	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-72202	Transport of Mature Transcript to Cytoplasm	44	44	3	2	0	3	3	3	3	0	0	22	44	4836	0.81972	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-72203	Processing of Capped Intron-Containing Pre-mRNA	158	159	5	4	0	5	5	5	5	0	0	22	159	4721	0.48336	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-73856	RNA Polymerase II Transcription Termination	38	38	2	2	0	2	2	2	2	0	0	22	38	4842	0.84234	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-1502540	Signaling by Activin	8	8	1	1	0	1	1	1	1	0	0	22	8	4872	0.96463	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-9006936	Signaling by TGFB family members	57	60	2	2	0	2	2	2	2	0	0	22	60	4820	0.76222	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-192105	Synthesis of bile acids and bile salts	17	20	1	1	0	1	1	1	1	0	0	22	20	4860	0.91381	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-194068	Bile acid and bile salt metabolism	20	26	1	1	0	1	1	1	1	0	0	22	26	4854	0.88936	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-8957322	Metabolism of steroids	57	67	1	1	0	1	1	1	1	0	0	22	67	4813	0.73829	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5668541	TNFR2 non-canonical NF-kB pathway	47	59	1	1	1	1	1	1	1	1	1	21	58	4822	0.97181	0.23431	0.23431	1.69	100270764	cd40	ENSDARG00000054968		0.68336	0.68336	0.68336		0.68336		0.239014	0.239014	0.239014		0.239014		1.95378	1.95378	1.95378		1.95378										0.68336	0.239014	1.95378	0	1	0															1	100270764	ENSDARG00000054968	0.68336	0.68336		0.239014	0.239014		1.95378	1.95378		0.68336	0.239014	1.95378	0						Poly 2,1(1)	2.6851003170013428	2.6851003170013428	2.6851003170013428	2.6851003170013428	0.0	2.6851003170013428	0.68336	0.68336	0.239014	0.239014	1.95378	1.95378	DOWN	0.0	1.0	0.0	
R-DRE-5676594	TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway	8	11	1	1	1	1	1	1	1	1	1	21	10	4870	0.99897	0.048323	0.048323	9.09	100270764	cd40	ENSDARG00000054968		0.68336	0.68336	0.68336		0.68336		0.239014	0.239014	0.239014		0.239014		1.95378	1.95378	1.95378		1.95378		0.0	0.68336			0.239014		1.95378		0.68336	0.239014	1.95378	0	1	0															1	100270764	ENSDARG00000054968	0.68336	0.68336		0.239014	0.239014		1.95378	1.95378		0.68336	0.239014	1.95378	0						Poly 2,1(1)	2.6851003170013428	2.6851003170013428	2.6851003170013428	2.6851003170013428	0.0	2.6851003170013428	0.68336	0.68336	0.239014	0.239014	1.95378	1.95378	DOWN	0.0	1.0	0.0	
R-DRE-8980692	RHOA GTPase cycle	77	77	2	2	0	2	2	2	2	0	0	22	77	4803	0.70534	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-6791312	TP53 Regulates Transcription of Cell Cycle Genes	28	28	1	0	0	1	1	1	1	0	0	22	28	4852	0.88136	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-70921	Histidine catabolism	2	2	1	0	0	1	1	0	1	0	0	22	2	4878	0.99104	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2559583	Cellular Senescence	88	113	2	2	1	2	2	2	2	1	1	21	112	4768	0.90977	0.40202	0.40202	0.88	326672	ets2	ENSDARG00000103980		0.265897	0.265897	0.265897		0.265897		0.16346	0.16346	0.16346		0.16346		0.432532	0.432532	0.432532		0.432532										0.265897	0.16346	0.432532	1	0	1	326672	ENSDARG00000103980	0.265897	0.265897		0.16346	0.16346		0.432532	0.432532		0.265897	0.16346	0.432532	0															0						Poly 2,1(1)	1.5599247217178345	1.5599247217178345	1.5599247217178345	1.5599247217178345	0.0	1.5599247217178345	0.265897	0.265897	0.16346	0.16346	0.432532	0.432532	UP	1.0	0.0	0.0	
R-DRE-4085001	Sialic acid metabolism	15	17	3	2	1	2	2	2	3	1	1	21	16	4864	0.99749	0.073733	0.073733	5.88	553211	st8sia4	ENSDARG00000103600		0.533331	0.533331	0.533331		0.533331		0.23114	0.23114	0.23114		0.23114		1.23061	1.23061	1.23061		1.23061		0.0	0.533331			0.23114		1.23061		0.533331	0.23114	1.23061	0	1	0															1	553211	ENSDARG00000103600	0.533331	0.533331		0.23114	0.23114		1.23061	1.23061		0.533331	0.23114	1.23061	0						Poly 2,1(1)	2.1473066806793213	2.1473066806793213	2.1473066806793213	2.1473066806793213	0.0	2.1473066806793213	0.533331	0.533331	0.23114	0.23114	1.23061	1.23061	DOWN	0.0	1.0	0.0	
R-DRE-446193	Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein	40	43	3	2	1	2	2	2	3	1	1	21	42	4838	0.98446	0.17655	0.17655	2.33	553211	st8sia4	ENSDARG00000103600		0.533331	0.533331	0.533331		0.533331		0.23114	0.23114	0.23114		0.23114		1.23061	1.23061	1.23061		1.23061										0.533331	0.23114	1.23061	0	1	0															1	553211	ENSDARG00000103600	0.533331	0.533331		0.23114	0.23114		1.23061	1.23061		0.533331	0.23114	1.23061	0						Poly 2,1(1)	2.1473066806793213	2.1473066806793213	2.1473066806793213	2.1473066806793213	0.0	2.1473066806793213	0.533331	0.533331	0.23114	0.23114	1.23061	1.23061	DOWN	0.0	1.0	0.0	
R-DRE-446219	Synthesis of substrates in N-glycan biosythesis	35	37	3	2	1	2	2	2	3	1	1	21	36	4844	0.98835	0.15384	0.15384	2.7	553211	st8sia4	ENSDARG00000103600		0.533331	0.533331	0.533331		0.533331		0.23114	0.23114	0.23114		0.23114		1.23061	1.23061	1.23061		1.23061										0.533331	0.23114	1.23061	0	1	0															1	553211	ENSDARG00000103600	0.533331	0.533331		0.23114	0.23114		1.23061	1.23061		0.533331	0.23114	1.23061	0						Poly 2,1(1)	2.1473066806793213	2.1473066806793213	2.1473066806793213	2.1473066806793213	0.0	2.1473066806793213	0.533331	0.533331	0.23114	0.23114	1.23061	1.23061	DOWN	0.0	1.0	0.0	
R-DRE-983712	Ion channel transport	62	65	1	1	0	1	1	1	1	0	0	22	65	4815	0.74505	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2168880	Scavenging of heme from plasma	10	15	2	2	1	1	1	1	2	0	0	22	15	4865	0.93466	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2173782	Binding and Uptake of Ligands by Scavenger Receptors	17	23	2	2	1	1	1	1	2	0	0	22	23	4857	0.90151	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-114508	Effects of PIP2 hydrolysis	12	12	2	2	2	1	1	1	2	1	1	21	11	4869	0.99876	0.052603	0.052603	8.33	799085	abhd6a	ENSDARG00000060756		3.63752	3.63752	3.63752		3.63752		2.23684	2.23684	2.23684		2.23684		5.91527	5.91527	5.91527		5.91527		0.0	3.63752			2.23684		5.91527		3.63752	2.23684	5.91527	0	1	0															1	799085	ENSDARG00000060756	3.63752	3.63752		2.23684	2.23684		5.91527	5.91527		3.63752	2.23684	5.91527	0						Linear,1(1)	1.75432550907135	1.75432550907135	1.75432550907135	1.75432550907135	0.0	1.75432550907135	3.63752	3.63752	2.23684	2.23684	5.91527	5.91527	DOWN	0.0	1.0	0.0	
R-DRE-1489509	DAG and IP3 signaling	16	16	1	1	0	1	1	1	1	0	0	22	16	4864	0.93046	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-427601	Multifunctional anion exchangers	5	6	1	1	1	0	0	0	1	0	0	22	6	4874	0.97336	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2990846	SUMOylation	117	123	7	5	1	6	6	6	7	1	1	21	122	4758	0.89582	0.42895	0.42895	0.81	564644	nsmce2	ENSDARG00000076379		0.315718	0.315718	0.315718		0.315718		0.183152	0.183152	0.183152		0.183152		0.544234	0.544234	0.544234		0.544234										0.315718	0.183152	0.544234	1	0	1	564644	ENSDARG00000076379	0.315718	0.315718		0.183152	0.183152		0.544234	0.544234		0.315718	0.183152	0.544234	0															0						Poly 2,1(1)	1.6866263151168823	1.6866263151168823	1.6866263151168823	1.6866263151168823	0.0	1.6866263151168823	0.315718	0.315718	0.183152	0.183152	0.544234	0.544234	UP	1.0	0.0	0.0	
R-DRE-3108232	SUMO E3 ligases SUMOylate target proteins	111	117	6	4	1	5	5	5	6	1	1	21	116	4764	0.90426	0.41293	0.41293	0.85	564644	nsmce2	ENSDARG00000076379		0.315718	0.315718	0.315718		0.315718		0.183152	0.183152	0.183152		0.183152		0.544234	0.544234	0.544234		0.544234										0.315718	0.183152	0.544234	1	0	1	564644	ENSDARG00000076379	0.315718	0.315718		0.183152	0.183152		0.544234	0.544234		0.315718	0.183152	0.544234	0															0						Poly 2,1(1)	1.6866263151168823	1.6866263151168823	1.6866263151168823	1.6866263151168823	0.0	1.6866263151168823	0.315718	0.315718	0.183152	0.183152	0.544234	0.544234	UP	1.0	0.0	0.0	
R-DRE-3371497	HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand	27	28	5	5	3	5	5	5	5	3	3	19	25	4855	0.99999	2.3908E-4	2.3908E-4	10.71	798846;30671;100126123	hspa1b;hsp70.3;hsp70.1	ENSDARG00000056210;ENSDARG00000021924;ENSDARG00000092362		4.515393333333333	4.91684	3.69981	0.7063443843008396	4.517476412830002	0.7068263406052543	2.5531333333333333	2.69624	2.26292	0.25134007665577696	2.553831135575512	0.25147417060537447	8.004903333333333	8.96633	6.04908	1.6938729110040445	8.010112548215641	1.6952127709021618	0.5	4.308325	1.5	4.923185	2.47958	2.69824	7.507705	8.982814999999999	3.69981;4.92953;4.91684	2.26292;2.70024;2.69624	6.04908;8.9993;8.96633	3	0	3	798846;30671;100126123	ENSDARG00000056210;ENSDARG00000021924;ENSDARG00000092362	4.515393333333333	4.91684	0.7063443843008396	2.5531333333333333	2.69624	0.25134007665577696	8.004903333333333	8.96633	1.6938729110040445	3.69981;4.92953;4.91684	2.26292;2.70024;2.69624	6.04908;8.9993;8.96633	0															0						Linear,3(1)	2.819923064937795	9.718563556671143	1.6967229843139648	5.70545768737793	2.157921852473482	2.316382884979248	3.7160894173166583	5.314697249350008	2.268715261939236	2.8375514047274306	6.088105690296575	9.92170097637009	UP	1.0	0.0	0.0	
R-DRE-383280	Nuclear Receptor transcription pathway	33	37	1	1	0	1	1	1	1	0	0	22	37	4843	0.84616	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-4090294	SUMOylation of intracellular receptors	20	22	2	2	0	2	2	2	2	0	0	22	22	4858	0.90559	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5625740	RHO GTPases activate PKNs	33	47	3	3	0	3	3	3	3	0	0	22	47	4833	0.80863	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5625886	Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3	17	31	1	1	0	1	1	1	1	0	0	22	31	4849	0.86947	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-8856825	Cargo recognition for clathrin-mediated endocytosis	54	58	3	3	0	3	3	3	3	0	0	22	58	4822	0.76919	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-8875878	MET promotes cell motility	23	24	1	0	0	0	0	0	1	0	0	22	24	4856	0.89744	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-9634597	GPER1 signaling	24	25	2	2	0	2	2	2	2	0	0	22	25	4855	0.89339	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5578775	Ion homeostasis	27	27	1	1	1	0	0	0	1	0	0	22	27	4853	0.88535	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-72165	mRNA Splicing - Minor Pathway	43	43	1	1	0	1	1	1	1	0	0	22	43	4837	0.82345	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-72172	mRNA Splicing	128	129	3	3	0	3	3	3	3	0	0	22	129	4751	0.55545	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5358351	Signaling by Hedgehog	77	81	2	2	0	2	2	2	2	0	0	22	81	4799	0.69256	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5632684	Hedgehog 'on' state	50	53	1	1	0	1	1	1	1	0	0	22	53	4827	0.78688	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-3928663	EPHA-mediated growth cone collapse	15	15	1	1	0	1	1	1	1	0	0	22	15	4865	0.93466	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-3928665	EPH-ephrin mediated repulsion of cells	31	31	2	2	0	2	2	2	2	0	0	22	31	4849	0.86947	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-181430	Norepinephrine Neurotransmitter Release Cycle	10	10	1	0	0	0	0	0	1	0	0	22	10	4870	0.95598	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-442755	Activation of NMDA receptors and postsynaptic events	17	17	1	1	0	1	1	1	1	0	0	22	17	4863	0.92627	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-8849932	Synaptic adhesion-like molecules	13	13	1	1	0	1	1	1	1	0	0	22	13	4867	0.94313	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-422085	Synthesis, secretion, and deacylation of Ghrelin	9	11	1	1	0	1	1	1	1	0	0	22	11	4869	0.95168	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-200425	Carnitine metabolism	10	10	2	1	0	1	1	1	2	0	0	22	10	4870	0.95598	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-170834	Signaling by TGF-beta Receptor Complex	43	44	2	2	0	2	2	2	2	0	0	22	44	4836	0.81972	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-190242	FGFR1 ligand binding and activation	9	11	1	1	0	1	1	1	1	0	0	22	11	4869	0.95168	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5654219	Phospholipase C-mediated cascade: FGFR1	9	11	1	1	0	1	1	1	1	0	0	22	11	4869	0.95168	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5654687	Downstream signaling of activated FGFR1	21	23	1	1	0	1	1	1	1	0	0	22	23	4857	0.90151	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5654688	SHC-mediated cascade:FGFR1	13	15	1	1	0	1	1	1	1	0	0	22	15	4865	0.93466	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5654689	PI-3K cascade:FGFR1	14	16	1	1	0	1	1	1	1	0	0	22	16	4864	0.93046	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5654693	FRS-mediated FGFR1 signaling	14	16	1	1	0	1	1	1	1	0	0	22	16	4864	0.93046	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5654726	Negative regulation of FGFR1 signaling	23	25	2	2	0	2	2	2	2	0	0	22	25	4855	0.89339	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5654727	Negative regulation of FGFR2 signaling	22	25	1	1	0	1	1	1	1	0	0	22	25	4855	0.89339	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5654736	Signaling by FGFR1	35	37	2	2	0	2	2	2	2	0	0	22	37	4843	0.84616	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5654738	Signaling by FGFR2	51	54	1	1	0	1	1	1	1	0	0	22	54	4826	0.78331	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-72163	mRNA Splicing - Major Pathway	121	122	3	3	0	3	3	3	3	0	0	22	122	4758	0.57369	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-75105	Fatty acyl-CoA biosynthesis	18	21	1	1	0	1	1	1	1	0	0	22	21	4859	0.90969	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-75876	Synthesis of very long-chain fatty acyl-CoAs	13	15	1	1	0	1	1	1	1	0	0	22	15	4865	0.93466	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-193634	Axonal growth inhibition (RHOA activation)	7	9	1	1	0	1	1	1	1	0	0	22	9	4871	0.96029	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-193697	p75NTR regulates axonogenesis	7	9	1	1	0	1	1	1	1	0	0	22	9	4871	0.96029	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-193704	p75 NTR receptor-mediated signalling	45	47	4	4	1	4	4	4	4	1	1	21	46	4834	0.9816	0.19137	0.19137	2.13	406452	sqstm1	ENSDARG00000075014		0.741721	0.741721	0.741721		0.741721		0.238029	0.238029	0.238029		0.23802899999999996		2.31128	2.31128	2.31128		2.31128										0.741721	0.238029	2.31128	0	1	0															1	406452	ENSDARG00000075014	0.741721	0.741721		0.238029	0.238029		2.31128	2.31128		0.741721	0.238029	2.31128	0						Poly 2,1(1)	1.7721986770629883	1.7721986770629883	1.7721986770629883	1.7721986770629883	0.0	1.7721986770629883	0.741721	0.741721	0.238029	0.238029	2.31128	2.31128	DOWN	0.0	1.0	0.0	
R-DRE-416482	G alpha (12/13) signalling events	41	45	3	3	0	3	3	3	3	0	0	22	45	4835	0.81601	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-1852241	Organelle biogenesis and maintenance	119	122	6	5	0	5	5	4	6	0	0	22	122	4758	0.57369	1.0	1.0	0.0																																		0	0	0															0															0																							
