Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 10/06/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: Fenitrothion_DESeq_normData
Work Source: Fenitrothion_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0045 BETA
Timestamp (Start Time): 06/26/2023 14:42.56
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 690
Total Run Time: 24 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMDL at 5th Percentile of Total Genes	BMDL at 10th Percentile of Total Genes	BMDU at 5th Percentile of Total Genes	BMDU at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-204998	Cell death signalling via NRAGE, NRIF and NADE	34	34	1	0	0	1	1	1	1	0	0	75	34	4793	0.59096	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-156590	Glutathione conjugation	18	19	1	1	0	1	1	1	1	0	0	75	19	4808	0.74566	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	17	18	1	0	0	1	1	1	1	0	0	75	18	4809	0.75729	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-6811440	Retrograde transport at the Trans-Golgi-Network	22	22	1	0	0	0	0	0	1	0	0	75	22	4805	0.71182	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-187577	SCF(Skp2)-mediated degradation of p27/p21	43	45	1	1	1	1	1	1	1	1	1	74	44	4783	0.84956	0.50191	0.50191	2.22	30647	psme2	ENSDARG00000033144		0.0373563	0.0373563	0.0373563		0.0373563		0.0219307	0.0219307	0.0219307		0.0219307		0.0636318	0.0636318	0.0636318		0.0636318										0.0373563	0.0219307	0.0636318	1	0	1	30647	ENSDARG00000033144	0.0373563	0.0373563		0.0219307	0.0219307		0.0636318	0.0636318		0.0373563	0.0219307	0.0636318	0															0						Poly 2,1(1)	1.7059437036514282	1.7059437036514282	1.7059437036514282	1.7059437036514282	0.0	1.7059437036514282	0.0373563	0.0373563	0.0219307	0.0219307	0.0636318	0.0636318	UP	1.0	0.0	0.0	
R-DRE-6804116	TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	8	8	1	1	0	1	1	1	1	0	0	75	8	4819	0.88388	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-69563	p53-Dependent G1 DNA Damage Response	42	45	1	1	1	1	1	1	1	1	1	74	44	4783	0.84956	0.50191	0.50191	2.22	30647	psme2	ENSDARG00000033144		0.0373563	0.0373563	0.0373563		0.0373563		0.0219307	0.0219307	0.0219307		0.0219307		0.0636318	0.0636318	0.0636318		0.0636318										0.0373563	0.0219307	0.0636318	1	0	1	30647	ENSDARG00000033144	0.0373563	0.0373563		0.0219307	0.0219307		0.0636318	0.0636318		0.0373563	0.0219307	0.0636318	0															0						Poly 2,1(1)	1.7059437036514282	1.7059437036514282	1.7059437036514282	1.7059437036514282	0.0	1.7059437036514282	0.0373563	0.0373563	0.0219307	0.0219307	0.0636318	0.0636318	UP	1.0	0.0	0.0	
R-DRE-69580	p53-Dependent G1/S DNA damage checkpoint	42	45	1	1	1	1	1	1	1	1	1	74	44	4783	0.84956	0.50191	0.50191	2.22	30647	psme2	ENSDARG00000033144		0.0373563	0.0373563	0.0373563		0.0373563		0.0219307	0.0219307	0.0219307		0.0219307		0.0636318	0.0636318	0.0636318		0.0636318										0.0373563	0.0219307	0.0636318	1	0	1	30647	ENSDARG00000033144	0.0373563	0.0373563		0.0219307	0.0219307		0.0636318	0.0636318		0.0373563	0.0219307	0.0636318	0															0						Poly 2,1(1)	1.7059437036514282	1.7059437036514282	1.7059437036514282	1.7059437036514282	0.0	1.7059437036514282	0.0373563	0.0373563	0.0219307	0.0219307	0.0636318	0.0636318	UP	1.0	0.0	0.0	
R-DRE-69615	G1/S DNA Damage Checkpoints	44	47	2	1	1	2	2	1	2	1	1	74	46	4781	0.83881	0.51717	0.51717	2.13	30647	psme2	ENSDARG00000033144		0.0373563	0.0373563	0.0373563		0.0373563		0.0219307	0.0219307	0.0219307		0.0219307		0.0636318	0.0636318	0.0636318		0.0636318										0.0373563	0.0219307	0.0636318	1	0	1	30647	ENSDARG00000033144	0.0373563	0.0373563		0.0219307	0.0219307		0.0636318	0.0636318		0.0373563	0.0219307	0.0636318	0															0						Poly 2,1(1)	1.7059437036514282	1.7059437036514282	1.7059437036514282	1.7059437036514282	0.0	1.7059437036514282	0.0373563	0.0373563	0.0219307	0.0219307	0.0636318	0.0636318	UP	1.0	0.0	0.0	
R-DRE-418346	Platelet homeostasis	43	43	3	3	2	3	3	3	3	2	2	73	41	4786	0.97259	0.13985	0.13985	4.65	335656;335655	gngt1;gngt2a	ENSDARG00000035798;ENSDARG00000010680		0.23358289999999998	0.23358289999999998	0.0312898	0.28608564559449673	0.20607501313735435	0.2834283488572089	0.13717625	0.13717625	0.0195385	0.16636490149705555	0.12117982739450235	0.16481962679783513	0.397852	0.397852	0.050109	0.49178286682030725	0.35056578459632587	0.4872149584768459									0.0312898;0.435876	0.0195385;0.254814	0.050109;0.745595	1	1	1	335655	ENSDARG00000010680	0.435876	0.435876		0.254814	0.254814		0.745595	0.745595		0.435876	0.254814	0.745595	1	335656	ENSDARG00000035798	0.0312898	0.0312898		0.0195385	0.0195385		0.050109	0.050109		0.0312898	0.0195385	0.050109	0						Linear,1(0.5);Poly 2,1(0.5)	1.537895301080665	3.076203942298889	1.5128885507583618	1.5633153915405273	0.03565716107088359	1.5381019711494446	-0.16291157599999997	0.630077376	-0.09339373999999995	0.36774623999999995	-0.2837242799999999	1.07942828	CONFLICT	0.5	0.5	0.0	
R-DRE-1442490	Collagen degradation	16	16	1	1	0	1	1	1	1	0	0	75	16	4811	0.78109	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-8854691	Interleukin-20 family signaling	8	8	1	1	1	1	1	1	1	1	1	74	7	4820	0.99391	0.11612	0.11612	12.5	368481	stat1b	ENSDARG00000076182	368481(0.3211)	0.30948	0.30948	0.30948		0.30948		0.201825	0.201825	0.201825		0.201825		0.47456	0.47456	0.47456		0.47456		0.0	0.30948	0.0	0.30948	0.201825	0.201825	0.47456	0.47456	0.30948	0.201825	0.47456	1	0	1	368481	ENSDARG00000076182	0.30948	0.30948		0.201825	0.201825		0.47456	0.47456		0.30948	0.201825	0.47456	0															0						Linear,1(1)	8.386012077331543	8.386012077331543	8.386012077331543	8.386012077331543	0.0	8.386012077331543	0.30948	0.30948	0.201825	0.201825	0.47456	0.47456	UP	1.0	0.0	0.0	
R-DRE-8878159	Transcriptional regulation by RUNX3	52	54	1	1	1	1	1	1	1	1	1	74	53	4774	0.80023	0.56706	0.56706	1.85	30647	psme2	ENSDARG00000033144		0.0373563	0.0373563	0.0373563		0.0373563		0.0219307	0.0219307	0.0219307		0.0219307		0.0636318	0.0636318	0.0636318		0.0636318										0.0373563	0.0219307	0.0636318	1	0	1	30647	ENSDARG00000033144	0.0373563	0.0373563		0.0219307	0.0219307		0.0636318	0.0636318		0.0373563	0.0219307	0.0636318	0															0						Poly 2,1(1)	1.7059437036514282	1.7059437036514282	1.7059437036514282	1.7059437036514282	0.0	1.7059437036514282	0.0373563	0.0373563	0.0219307	0.0219307	0.0636318	0.0636318	UP	1.0	0.0	0.0	
R-DRE-1433557	Signaling by SCF-KIT	23	23	2	1	0	2	2	1	2	0	0	75	23	4804	0.70088	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-1433559	Regulation of KIT signaling	11	11	1	1	0	1	1	1	1	0	0	75	11	4816	0.84386	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-1168372	Downstream signaling events of B Cell Receptor (BCR)	43	46	1	1	1	1	1	1	1	1	1	74	45	4782	0.8442	0.5096	0.5096	2.17	30647	psme2	ENSDARG00000033144		0.0373563	0.0373563	0.0373563		0.0373563		0.0219307	0.0219307	0.0219307		0.0219307		0.0636318	0.0636318	0.0636318		0.0636318										0.0373563	0.0219307	0.0636318	1	0	1	30647	ENSDARG00000033144	0.0373563	0.0373563		0.0219307	0.0219307		0.0636318	0.0636318		0.0373563	0.0219307	0.0636318	0															0						Poly 2,1(1)	1.7059437036514282	1.7059437036514282	1.7059437036514282	1.7059437036514282	0.0	1.7059437036514282	0.0373563	0.0373563	0.0219307	0.0219307	0.0636318	0.0636318	UP	1.0	0.0	0.0	
R-DRE-1169091	Activation of NF-kappaB in B cells	35	38	1	1	1	1	1	1	1	1	1	74	37	4790	0.8858	0.44463	0.44463	2.63	30647	psme2	ENSDARG00000033144		0.0373563	0.0373563	0.0373563		0.0373563		0.0219307	0.0219307	0.0219307		0.0219307		0.0636318	0.0636318	0.0636318		0.0636318										0.0373563	0.0219307	0.0636318	1	0	1	30647	ENSDARG00000033144	0.0373563	0.0373563		0.0219307	0.0219307		0.0636318	0.0636318		0.0373563	0.0219307	0.0636318	0															0						Poly 2,1(1)	1.7059437036514282	1.7059437036514282	1.7059437036514282	1.7059437036514282	0.0	1.7059437036514282	0.0373563	0.0373563	0.0219307	0.0219307	0.0636318	0.0636318	UP	1.0	0.0	0.0	
R-DRE-1234174	Cellular response to hypoxia	47	50	2	2	2	2	2	2	2	2	2	73	48	4779	0.95964	0.17756	0.17756	4.0	393376;30647	hif1al;psme2	ENSDARG00000100826;ENSDARG00000033144		0.023009815000000003	0.023009815000000003	0.00866333	0.020288993659382176	0.017386094837387917	0.018665229888102392	0.014189460000000001	0.014189460000000001	0.00644822	0.010947766597585097	0.011154948935330212	0.010071597622621407	0.0376356	0.0376356	0.0116394	0.036764178610163456	0.02744527434941059	0.03382187687207614									0.00866333;0.0373563	0.00644822;0.0219307	0.0116394;0.0636318	2	0	2	393376;30647	ENSDARG00000100826;ENSDARG00000033144	0.023009815000000003	0.023009815000000003	0.020288993659382176	0.014189460000000001	0.014189460000000001	0.010947766597585097	0.0376356	0.0376356	0.036764178610163456	0.00866333;0.0373563	0.00644822;0.0219307	0.0116394;0.0636318	0															0						Poly 2,2(1)	2.027576635536057	4.115792870521545	1.7059437036514282	2.409849166870117	0.49773632635619286	2.0578964352607727	-0.005109295600000001	0.05112892560000001	-9.833703999999957E-4	0.029362290399999998	-0.013316952000000007	0.088588152	UP	1.0	0.0	0.0	
R-DRE-1234176	Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	45	48	2	2	2	2	2	2	2	2	2	73	46	4781	0.96361	0.16662	0.16662	4.17	393376;30647	hif1al;psme2	ENSDARG00000100826;ENSDARG00000033144		0.023009815000000003	0.023009815000000003	0.00866333	0.020288993659382176	0.017386094837387917	0.018665229888102392	0.014189460000000001	0.014189460000000001	0.00644822	0.010947766597585097	0.011154948935330212	0.010071597622621407	0.0376356	0.0376356	0.0116394	0.036764178610163456	0.02744527434941059	0.03382187687207614									0.00866333;0.0373563	0.00644822;0.0219307	0.0116394;0.0636318	2	0	2	393376;30647	ENSDARG00000100826;ENSDARG00000033144	0.023009815000000003	0.023009815000000003	0.020288993659382176	0.014189460000000001	0.014189460000000001	0.010947766597585097	0.0376356	0.0376356	0.036764178610163456	0.00866333;0.0373563	0.00644822;0.0219307	0.0116394;0.0636318	0															0						Poly 2,2(1)	2.027576635536057	4.115792870521545	1.7059437036514282	2.409849166870117	0.49773632635619286	2.0578964352607727	-0.005109295600000001	0.05112892560000001	-9.833703999999957E-4	0.029362290399999998	-0.013316952000000007	0.088588152	UP	1.0	0.0	0.0	
R-DRE-174084	Autodegradation of Cdh1 by Cdh1:APC/C	47	49	2	2	1	1	1	1	2	1	1	74	48	4779	0.82793	0.53198	0.53198	2.04	30647	psme2	ENSDARG00000033144		0.0373563	0.0373563	0.0373563		0.0373563		0.0219307	0.0219307	0.0219307		0.0219307		0.0636318	0.0636318	0.0636318		0.0636318										0.0373563	0.0219307	0.0636318	1	0	1	30647	ENSDARG00000033144	0.0373563	0.0373563		0.0219307	0.0219307		0.0636318	0.0636318		0.0373563	0.0219307	0.0636318	0															0						Poly 2,1(1)	1.7059437036514282	1.7059437036514282	1.7059437036514282	1.7059437036514282	0.0	1.7059437036514282	0.0373563	0.0373563	0.0219307	0.0219307	0.0636318	0.0636318	UP	1.0	0.0	0.0	
R-DRE-174143	APC/C-mediated degradation of cell cycle proteins	60	63	4	2	1	2	2	1	4	1	1	74	62	4765	0.74928	0.62378	0.62378	1.59	30647	psme2	ENSDARG00000033144		0.0373563	0.0373563	0.0373563		0.0373563		0.0219307	0.0219307	0.0219307		0.0219307		0.0636318	0.0636318	0.0636318		0.0636318										0.0373563	0.0219307	0.0636318	1	0	1	30647	ENSDARG00000033144	0.0373563	0.0373563		0.0219307	0.0219307		0.0636318	0.0636318		0.0373563	0.0219307	0.0636318	0															0						Poly 2,1(1)	1.7059437036514282	1.7059437036514282	1.7059437036514282	1.7059437036514282	0.0	1.7059437036514282	0.0373563	0.0373563	0.0219307	0.0219307	0.0636318	0.0636318	UP	1.0	0.0	0.0	
R-DRE-174154	APC/C:Cdc20 mediated degradation of Securin	49	52	2	2	1	1	1	1	2	1	1	74	51	4776	0.81138	0.55335	0.55335	1.92	30647	psme2	ENSDARG00000033144		0.0373563	0.0373563	0.0373563		0.0373563		0.0219307	0.0219307	0.0219307		0.0219307		0.0636318	0.0636318	0.0636318		0.0636318										0.0373563	0.0219307	0.0636318	1	0	1	30647	ENSDARG00000033144	0.0373563	0.0373563		0.0219307	0.0219307		0.0636318	0.0636318		0.0373563	0.0219307	0.0636318	0															0						Poly 2,1(1)	1.7059437036514282	1.7059437036514282	1.7059437036514282	1.7059437036514282	0.0	1.7059437036514282	0.0373563	0.0373563	0.0219307	0.0219307	0.0636318	0.0636318	UP	1.0	0.0	0.0	
R-DRE-174178	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	51	54	2	2	1	1	1	1	2	1	1	74	53	4774	0.80023	0.56706	0.56706	1.85	30647	psme2	ENSDARG00000033144		0.0373563	0.0373563	0.0373563		0.0373563		0.0219307	0.0219307	0.0219307		0.0219307		0.0636318	0.0636318	0.0636318		0.0636318										0.0373563	0.0219307	0.0636318	1	0	1	30647	ENSDARG00000033144	0.0373563	0.0373563		0.0219307	0.0219307		0.0636318	0.0636318		0.0373563	0.0219307	0.0636318	0															0						Poly 2,1(1)	1.7059437036514282	1.7059437036514282	1.7059437036514282	1.7059437036514282	0.0	1.7059437036514282	0.0373563	0.0373563	0.0219307	0.0219307	0.0636318	0.0636318	UP	1.0	0.0	0.0	
R-DRE-174184	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	51	54	3	2	1	1	1	1	3	1	1	74	53	4774	0.80023	0.56706	0.56706	1.85	30647	psme2	ENSDARG00000033144		0.0373563	0.0373563	0.0373563		0.0373563		0.0219307	0.0219307	0.0219307		0.0219307		0.0636318	0.0636318	0.0636318		0.0636318										0.0373563	0.0219307	0.0636318	1	0	1	30647	ENSDARG00000033144	0.0373563	0.0373563		0.0219307	0.0219307		0.0636318	0.0636318		0.0373563	0.0219307	0.0636318	0															0						Poly 2,1(1)	1.7059437036514282	1.7059437036514282	1.7059437036514282	1.7059437036514282	0.0	1.7059437036514282	0.0373563	0.0373563	0.0219307	0.0219307	0.0636318	0.0636318	UP	1.0	0.0	0.0	
R-DRE-176409	APC/C:Cdc20 mediated degradation of mitotic proteins	53	56	3	2	1	1	1	1	3	1	1	74	55	4772	0.789	0.58035	0.58035	1.79	30647	psme2	ENSDARG00000033144		0.0373563	0.0373563	0.0373563		0.0373563		0.0219307	0.0219307	0.0219307		0.0219307		0.0636318	0.0636318	0.0636318		0.0636318										0.0373563	0.0219307	0.0636318	1	0	1	30647	ENSDARG00000033144	0.0373563	0.0373563		0.0219307	0.0219307		0.0636318	0.0636318		0.0373563	0.0219307	0.0636318	0															0						Poly 2,1(1)	1.7059437036514282	1.7059437036514282	1.7059437036514282	1.7059437036514282	0.0	1.7059437036514282	0.0373563	0.0373563	0.0219307	0.0219307	0.0636318	0.0636318	UP	1.0	0.0	0.0	
R-DRE-176814	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	53	56	3	2	1	1	1	1	3	1	1	74	55	4772	0.789	0.58035	0.58035	1.79	30647	psme2	ENSDARG00000033144		0.0373563	0.0373563	0.0373563		0.0373563		0.0219307	0.0219307	0.0219307		0.0219307		0.0636318	0.0636318	0.0636318		0.0636318										0.0373563	0.0219307	0.0636318	1	0	1	30647	ENSDARG00000033144	0.0373563	0.0373563		0.0219307	0.0219307		0.0636318	0.0636318		0.0373563	0.0219307	0.0636318	0															0						Poly 2,1(1)	1.7059437036514282	1.7059437036514282	1.7059437036514282	1.7059437036514282	0.0	1.7059437036514282	0.0373563	0.0373563	0.0219307	0.0219307	0.0636318	0.0636318	UP	1.0	0.0	0.0	
R-DRE-179419	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	52	55	3	2	1	1	1	1	3	1	1	74	54	4773	0.79462	0.57375	0.57375	1.82	30647	psme2	ENSDARG00000033144		0.0373563	0.0373563	0.0373563		0.0373563		0.0219307	0.0219307	0.0219307		0.0219307		0.0636318	0.0636318	0.0636318		0.0636318										0.0373563	0.0219307	0.0636318	1	0	1	30647	ENSDARG00000033144	0.0373563	0.0373563		0.0219307	0.0219307		0.0636318	0.0636318		0.0373563	0.0219307	0.0636318	0															0						Poly 2,1(1)	1.7059437036514282	1.7059437036514282	1.7059437036514282	1.7059437036514282	0.0	1.7059437036514282	0.0373563	0.0373563	0.0219307	0.0219307	0.0636318	0.0636318	UP	1.0	0.0	0.0	
R-DRE-349425	Autodegradation of the E3 ubiquitin ligase COP1	35	38	1	1	1	1	1	1	1	1	1	74	37	4790	0.8858	0.44463	0.44463	2.63	30647	psme2	ENSDARG00000033144		0.0373563	0.0373563	0.0373563		0.0373563		0.0219307	0.0219307	0.0219307		0.0219307		0.0636318	0.0636318	0.0636318		0.0636318										0.0373563	0.0219307	0.0636318	1	0	1	30647	ENSDARG00000033144	0.0373563	0.0373563		0.0219307	0.0219307		0.0636318	0.0636318		0.0373563	0.0219307	0.0636318	0															0						Poly 2,1(1)	1.7059437036514282	1.7059437036514282	1.7059437036514282	1.7059437036514282	0.0	1.7059437036514282	0.0373563	0.0373563	0.0219307	0.0219307	0.0636318	0.0636318	UP	1.0	0.0	0.0	
R-DRE-453276	Regulation of mitotic cell cycle	60	63	4	2	1	2	2	1	4	1	1	74	62	4765	0.74928	0.62378	0.62378	1.59	30647	psme2	ENSDARG00000033144		0.0373563	0.0373563	0.0373563		0.0373563		0.0219307	0.0219307	0.0219307		0.0219307		0.0636318	0.0636318	0.0636318		0.0636318										0.0373563	0.0219307	0.0636318	1	0	1	30647	ENSDARG00000033144	0.0373563	0.0373563		0.0219307	0.0219307		0.0636318	0.0636318		0.0373563	0.0219307	0.0636318	0															0						Poly 2,1(1)	1.7059437036514282	1.7059437036514282	1.7059437036514282	1.7059437036514282	0.0	1.7059437036514282	0.0373563	0.0373563	0.0219307	0.0219307	0.0636318	0.0636318	UP	1.0	0.0	0.0	
R-DRE-4608870	Asymmetric localization of PCP proteins	40	43	1	1	1	1	1	1	1	1	1	74	42	4785	0.86015	0.48617	0.48617	2.33	30647	psme2	ENSDARG00000033144		0.0373563	0.0373563	0.0373563		0.0373563		0.0219307	0.0219307	0.0219307		0.0219307		0.0636318	0.0636318	0.0636318		0.0636318										0.0373563	0.0219307	0.0636318	1	0	1	30647	ENSDARG00000033144	0.0373563	0.0373563		0.0219307	0.0219307		0.0636318	0.0636318		0.0373563	0.0219307	0.0636318	0															0						Poly 2,1(1)	1.7059437036514282	1.7059437036514282	1.7059437036514282	1.7059437036514282	0.0	1.7059437036514282	0.0373563	0.0373563	0.0219307	0.0219307	0.0636318	0.0636318	UP	1.0	0.0	0.0	
R-DRE-4641257	Degradation of AXIN	36	39	1	1	1	1	1	1	1	1	1	74	38	4789	0.88078	0.4532	0.4532	2.56	30647	psme2	ENSDARG00000033144		0.0373563	0.0373563	0.0373563		0.0373563		0.0219307	0.0219307	0.0219307		0.0219307		0.0636318	0.0636318	0.0636318		0.0636318										0.0373563	0.0219307	0.0636318	1	0	1	30647	ENSDARG00000033144	0.0373563	0.0373563		0.0219307	0.0219307		0.0636318	0.0636318		0.0373563	0.0219307	0.0636318	0															0						Poly 2,1(1)	1.7059437036514282	1.7059437036514282	1.7059437036514282	1.7059437036514282	0.0	1.7059437036514282	0.0373563	0.0373563	0.0219307	0.0219307	0.0636318	0.0636318	UP	1.0	0.0	0.0	
R-DRE-5358346	Hedgehog ligand biogenesis	42	45	1	1	1	1	1	1	1	1	1	74	44	4783	0.84956	0.50191	0.50191	2.22	30647	psme2	ENSDARG00000033144		0.0373563	0.0373563	0.0373563		0.0373563		0.0219307	0.0219307	0.0219307		0.0219307		0.0636318	0.0636318	0.0636318		0.0636318										0.0373563	0.0219307	0.0636318	1	0	1	30647	ENSDARG00000033144	0.0373563	0.0373563		0.0219307	0.0219307		0.0636318	0.0636318		0.0373563	0.0219307	0.0636318	0															0						Poly 2,1(1)	1.7059437036514282	1.7059437036514282	1.7059437036514282	1.7059437036514282	0.0	1.7059437036514282	0.0373563	0.0373563	0.0219307	0.0219307	0.0636318	0.0636318	UP	1.0	0.0	0.0	
R-DRE-5610780	Degradation of GLI1 by the proteasome	36	39	1	1	1	1	1	1	1	1	1	74	38	4789	0.88078	0.4532	0.4532	2.56	30647	psme2	ENSDARG00000033144		0.0373563	0.0373563	0.0373563		0.0373563		0.0219307	0.0219307	0.0219307		0.0219307		0.0636318	0.0636318	0.0636318		0.0636318										0.0373563	0.0219307	0.0636318	1	0	1	30647	ENSDARG00000033144	0.0373563	0.0373563		0.0219307	0.0219307		0.0636318	0.0636318		0.0373563	0.0219307	0.0636318	0															0						Poly 2,1(1)	1.7059437036514282	1.7059437036514282	1.7059437036514282	1.7059437036514282	0.0	1.7059437036514282	0.0373563	0.0373563	0.0219307	0.0219307	0.0636318	0.0636318	UP	1.0	0.0	0.0	
R-DRE-5610785	GLI3 is processed to GLI3R by the proteasome	41	44	1	1	1	1	1	1	1	1	1	74	43	4784	0.85487	0.4941	0.4941	2.27	30647	psme2	ENSDARG00000033144		0.0373563	0.0373563	0.0373563		0.0373563		0.0219307	0.0219307	0.0219307		0.0219307		0.0636318	0.0636318	0.0636318		0.0636318										0.0373563	0.0219307	0.0636318	1	0	1	30647	ENSDARG00000033144	0.0373563	0.0373563		0.0219307	0.0219307		0.0636318	0.0636318		0.0373563	0.0219307	0.0636318	0															0						Poly 2,1(1)	1.7059437036514282	1.7059437036514282	1.7059437036514282	1.7059437036514282	0.0	1.7059437036514282	0.0373563	0.0373563	0.0219307	0.0219307	0.0636318	0.0636318	UP	1.0	0.0	0.0	
R-DRE-5610787	Hedgehog 'off' state	58	61	2	2	2	1	1	1	2	1	1	74	60	4767	0.76067	0.61185	0.61185	1.64	30647	psme2	ENSDARG00000033144		0.0373563	0.0373563	0.0373563		0.0373563		0.0219307	0.0219307	0.0219307		0.0219307		0.0636318	0.0636318	0.0636318		0.0636318										0.0373563	0.0219307	0.0636318	1	0	1	30647	ENSDARG00000033144	0.0373563	0.0373563		0.0219307	0.0219307		0.0636318	0.0636318		0.0373563	0.0219307	0.0636318	0															0						Poly 2,1(1)	1.7059437036514282	1.7059437036514282	1.7059437036514282	1.7059437036514282	0.0	1.7059437036514282	0.0373563	0.0373563	0.0219307	0.0219307	0.0636318	0.0636318	UP	1.0	0.0	0.0	
R-DRE-68949	Orc1 removal from chromatin	48	51	5	5	2	5	5	5	5	2	2	73	49	4778	0.95757	0.18308	0.18308	3.92	30647;100333576	psme2;mcm8	ENSDARG00000033144;ENSDARG00000074326		0.032107750000000004	0.032107750000000004	0.0268592	0.007422570592793303	0.032457437735209205	0.007406077989103883	0.019704350000000002	0.019704350000000002	0.017478	0.003148534364589319	0.019852681880096985	0.0031415384689183245	0.0524538	0.0524538	0.0412758	0.015808079200206465	0.05319854083397673	0.01577295438972725									0.0373563;0.0268592	0.0219307;0.017478	0.0636318;0.0412758	2	0	2	30647;100333576	ENSDARG00000033144;ENSDARG00000074326	0.032107750000000004	0.032107750000000004	0.007422570592793303	0.019704350000000002	0.019704350000000002	0.003148534364589319	0.0524538	0.0524538	0.015808079200206465	0.0373563;0.0268592	0.0219307;0.017478	0.0636318;0.0412758	0															0						Poly 2,2(1)	1.9270242925428749	3.8826993703842163	1.7059437036514282	2.176755666732788	0.33291433175858004	1.9413496851921082	0.021820592000000003	0.04239490800000001	0.015340704000000002	0.024067996	0.03054492	0.07436268	UP	1.0	0.0	0.0	
