Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 10/06/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: Malathion_DESeq_normData
Work Source: Malathion_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0045 BETA
Timestamp (Start Time): 06/26/2023 14:43.42
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 435
Total Run Time: 24 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMDL at 5th Percentile of Total Genes	BMDL at 10th Percentile of Total Genes	BMDU at 5th Percentile of Total Genes	BMDU at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-427652	Sodium-coupled phosphate cotransporters	3	3	1	1	1	1	1	1	1	1	1	92	2	4807	0.99894	0.055854	0.055854	33.33	100329340	slc34a1a	ENSDARG00000028824		0.373897	0.373897	0.373897		0.373897		0.230983	0.230983	0.230983		0.23098300000000002		0.605235	0.605235	0.605235		0.605235		0.0	0.373897	0.0	0.373897	0.230983	0.230983	0.605235	0.605235	0.373897	0.230983	0.605235	0	1	0															1	100329340	ENSDARG00000028824	0.373897	0.373897		0.230983	0.230983		0.605235	0.605235		0.373897	0.230983	0.605235	0						Linear,1(1)	2.0682027339935303	2.0682027339935303	2.0682027339935303	2.0682027339935303	0.0	2.0682027339935303	0.373897	0.373897	0.230983	0.230983	0.605235	0.605235	DOWN	0.0	1.0	0.0	
R-DRE-391906	Leukotriene receptors	3	3	1	1	1	1	1	1	1	1	1	92	2	4807	0.99894	0.055854	0.055854	33.33	100329657	ltb4r	ENSDARG00000032631		0.415223	0.415223	0.415223		0.415223		0.247213	0.247213	0.247213		0.247213		0.697414	0.697414	0.697414		0.697414		0.0	0.415223	0.0	0.415223	0.247213	0.247213	0.697414	0.697414	0.415223	0.247213	0.697414	0	1	0															1	100329657	ENSDARG00000032631	0.415223	0.415223		0.247213	0.247213		0.697414	0.697414		0.415223	0.247213	0.697414	0						Linear,1(1)	1.7348366975784302	1.7348366975784302	1.7348366975784302	1.7348366975784302	0.0	1.7348366975784302	0.415223	0.415223	0.247213	0.247213	0.697414	0.697414	DOWN	0.0	1.0	0.0	
R-DRE-70268	Pyruvate metabolism	20	20	1	1	0	1	1	1	1	0	0	93	20	4789	0.68124	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-71406	Pyruvate metabolism and Citric Acid (TCA) cycle	38	38	1	1	0	1	1	1	1	0	0	93	38	4771	0.4816	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-1538133	G0 and Early G1	12	12	1	1	1	1	1	0	1	0	0	93	12	4797	0.79445	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-75109	Triglyceride biosynthesis	6	6	1	1	1	1	1	1	1	1	1	92	5	4804	0.99492	0.10862	0.10862	16.67	565316	dgat2	ENSDARG00000018846		0.0939378	0.0939378	0.0939378		0.0939378		0.0277272	0.0277272	0.0277272		0.0277272		0.318254	0.318254	0.318254		0.318254		0.0	0.0939378	0.0	0.0939378	0.0277272	0.0277272	0.318254	0.318254	0.0939378	0.0277272	0.318254	1	0	1	565316	ENSDARG00000018846	0.0939378	0.0939378		0.0277272	0.0277272		0.318254	0.318254		0.0939378	0.0277272	0.318254	0															0						Poly 2,1(1)	1.501545786857605	1.501545786857605	1.501545786857605	1.501545786857605	0.0	1.501545786857605	0.0939378	0.0939378	0.0277272	0.0277272	0.318254	0.318254	UP	1.0	0.0	0.0	
R-DRE-8979227	Triglyceride metabolism	13	13	2	2	1	2	2	2	2	1	1	92	12	4797	0.97576	0.22066	0.22066	7.69	565316	dgat2	ENSDARG00000018846		0.0939378	0.0939378	0.0939378		0.0939378		0.0277272	0.0277272	0.0277272		0.0277272		0.318254	0.318254	0.318254		0.318254		0.0	0.0939378			0.0277272		0.318254		0.0939378	0.0277272	0.318254	1	0	1	565316	ENSDARG00000018846	0.0939378	0.0939378		0.0277272	0.0277272		0.318254	0.318254		0.0939378	0.0277272	0.318254	0															0						Poly 2,1(1)	1.501545786857605	1.501545786857605	1.501545786857605	1.501545786857605	0.0	1.501545786857605	0.0939378	0.0939378	0.0277272	0.0277272	0.318254	0.318254	UP	1.0	0.0	0.0	
R-DRE-176187	Activation of ATR in response to replication stress	21	22	2	2	2	2	2	2	2	2	2	91	20	4789	0.99216	0.064344	0.064344	9.09	799015;553396	dbf4;mcm10	ENSDARG00000074796;ENSDARG00000045815		0.0418197	0.0418197	0.0351117	0.009486544576398697	0.042916506046937294	0.009358876053822006	0.023059	0.023059	0.0210192	0.0028847128245286526	0.023392521910337312	0.002845890783331293	0.07623985	0.07623985	0.0586527	0.024871986053489968	0.07911547499528818	0.024537262520867104	0.5	0.0418197			0.023059		0.07623985		0.0351117;0.0485277	0.0210192;0.0250988	0.0586527;0.093827	0	2	0															2	799015;553396	ENSDARG00000074796;ENSDARG00000045815	0.0418197	0.0418197	0.009486544576398697	0.023059	0.023059	0.0028847128245286526	0.07623985	0.07623985	0.024871986053489968	0.0351117;0.0485277	0.0210192;0.0250988	0.0586527;0.093827	0						Poly 2,2(1)	1.554137058527537	3.1100672483444214	1.5022361278533936	1.6078311204910278	0.07466693535341476	1.5550336241722107	0.028672020000000003	0.054967379999999996	0.019060992	0.027057008	0.04176903600000001	0.11071066399999999	DOWN	0.0	1.0	0.0	
R-DRE-68962	Activation of the pre-replicative complex	22	22	2	2	2	2	2	2	2	2	2	91	20	4789	0.99216	0.064344	0.064344	9.09	799015;553396	dbf4;mcm10	ENSDARG00000074796;ENSDARG00000045815		0.0418197	0.0418197	0.0351117	0.009486544576398697	0.042916506046937294	0.009358876053822006	0.023059	0.023059	0.0210192	0.0028847128245286526	0.023392521910337312	0.002845890783331293	0.07623985	0.07623985	0.0586527	0.024871986053489968	0.07911547499528818	0.024537262520867104	0.5	0.0418197			0.023059		0.07623985		0.0351117;0.0485277	0.0210192;0.0250988	0.0586527;0.093827	0	2	0															2	799015;553396	ENSDARG00000074796;ENSDARG00000045815	0.0418197	0.0418197	0.009486544576398697	0.023059	0.023059	0.0028847128245286526	0.07623985	0.07623985	0.024871986053489968	0.0351117;0.0485277	0.0210192;0.0250988	0.0586527;0.093827	0						Poly 2,2(1)	1.554137058527537	3.1100672483444214	1.5022361278533936	1.6078311204910278	0.07466693535341476	1.5550336241722107	0.028672020000000003	0.054967379999999996	0.019060992	0.027057008	0.04176903600000001	0.11071066399999999	DOWN	0.0	1.0	0.0	
R-DRE-2672351	Stimuli-sensing channels	32	33	2	2	0	2	2	2	2	0	0	93	33	4776	0.53037	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-419812	Calcitonin-like ligand receptors	6	6	1	1	0	1	1	1	1	0	0	93	6	4803	0.89138	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-202433	Generation of second messenger molecules	4	4	1	1	1	1	1	1	1	1	1	92	3	4806	0.99792	0.073777	0.073777	25.0	562677	si:ch211-188c16.1	ENSDARG00000077288		0.0813118	0.0813118	0.0813118		0.0813118		0.029302	0.029302	0.029302		0.029301999999999998		0.225637	0.225637	0.225637		0.225637		0.0	0.0813118	0.0	0.0813118	0.029302	0.029302	0.225637	0.225637	0.0813118	0.029302	0.225637	1	0	1	562677	ENSDARG00000077288	0.0813118	0.0813118		0.029302	0.029302		0.225637	0.225637		0.0813118	0.029302	0.225637	0															0						Poly 2,1(1)	2.240509510040283	2.240509510040283	2.240509510040283	2.240509510040283	0.0	2.240509510040283	0.0813118	0.0813118	0.029302	0.029302	0.225637	0.225637	UP	1.0	0.0	0.0	
R-DRE-8963889	Assembly of active LPL and LIPC lipase complexes	2	2	1	1	1	1	1	1	1	1	1	92	1	4808	0.99964	0.037588	0.037588	50.0	571852	lmf2a	ENSDARG00000078094		0.544639	0.544639	0.544639		0.544639		0.287741	0.287741	0.287741		0.287741		1.0309	1.0309	1.0309		1.0309		0.0	0.544639	0.0	0.544639	0.287741	0.287741	1.0309	1.0309	0.544639	0.287741	1.0309	0	1	0															1	571852	ENSDARG00000078094	0.544639	0.544639		0.287741	0.287741		1.0309	1.0309		0.544639	0.287741	1.0309	0						Linear,1(1)	1.6095876693725586	1.6095876693725586	1.6095876693725586	1.6095876693725586	0.0	1.6095876693725586	0.544639	0.544639	0.287741	0.287741	1.0309	1.0309	DOWN	0.0	1.0	0.0	
R-DRE-8963899	Plasma lipoprotein remodeling	10	10	2	2	2	2	2	2	2	2	2	91	8	4801	0.99928	0.014513	0.014513	20.0	571852;445125	lmf2a;pltp	ENSDARG00000078094;ENSDARG00000104495		0.355469	0.355469	0.166299	0.26752677959411847	0.27395162195773315	0.2414133632470007	0.2039005	0.2039005	0.12006	0.11856837217614148	0.16777184464369263	0.10699485690812574	0.6306229999999999	0.6306229999999999	0.230346	0.5660771621060153	0.4581351238535473	0.5108221007581525	0.0	0.166299	0.0	0.166299	0.12006	0.12006	0.230346	0.230346	0.544639;0.166299	0.287741;0.12006	1.0309;0.230346	0	2	0															2	571852;445125	ENSDARG00000078094;ENSDARG00000104495	0.355469	0.355469	0.26752677959411847	0.2039005	0.2039005	0.11856837217614148	0.6306229999999999	0.6306229999999999	0.5660771621060153	0.544639;0.166299	0.287741;0.12006	1.0309;0.230346	0						Linear,2(1)	1.6676156571152152	3.337323307991028	1.6095876693725586	1.7277356386184692	0.08354323023720309	1.668661653995514	-0.015304200000000046	0.7262422	0.03957311999999999	0.36822788000000006	-0.15391992	1.4151659199999997	DOWN	0.0	1.0	0.0	
R-DRE-74158	RNA Polymerase III Transcription	19	19	1	1	1	1	1	1	1	1	1	92	18	4791	0.9506	0.30553	0.30553	5.26	436826	polr3k	ENSDARG00000037835		0.279642	0.279642	0.279642		0.279642		0.186716	0.186716	0.186716		0.186716		0.418815	0.418815	0.418815		0.418815		0.0	0.279642			0.186716		0.418815		0.279642	0.186716	0.418815	1	0	1	436826	ENSDARG00000037835	0.279642	0.279642		0.186716	0.186716		0.418815	0.418815		0.279642	0.186716	0.418815	0															0						Linear,1(1)	1.9164867401123047	1.9164867401123047	1.9164867401123047	1.9164867401123047	0.0	1.9164867401123047	0.279642	0.279642	0.186716	0.186716	0.418815	0.418815	UP	1.0	0.0	0.0	
R-DRE-76046	RNA Polymerase III Transcription Initiation	19	19	1	1	1	1	1	1	1	1	1	92	18	4791	0.9506	0.30553	0.30553	5.26	436826	polr3k	ENSDARG00000037835		0.279642	0.279642	0.279642		0.279642		0.186716	0.186716	0.186716		0.186716		0.418815	0.418815	0.418815		0.418815		0.0	0.279642			0.186716		0.418815		0.279642	0.186716	0.418815	1	0	1	436826	ENSDARG00000037835	0.279642	0.279642		0.186716	0.186716		0.418815	0.418815		0.279642	0.186716	0.418815	0															0						Linear,1(1)	1.9164867401123047	1.9164867401123047	1.9164867401123047	1.9164867401123047	0.0	1.9164867401123047	0.279642	0.279642	0.186716	0.186716	0.418815	0.418815	UP	1.0	0.0	0.0	
R-DRE-76061	RNA Polymerase III Transcription Initiation From Type 1 Promoter	15	15	1	1	1	1	1	1	1	1	1	92	14	4795	0.96815	0.25003	0.25003	6.67	436826	polr3k	ENSDARG00000037835		0.279642	0.279642	0.279642		0.279642		0.186716	0.186716	0.186716		0.186716		0.418815	0.418815	0.418815		0.418815		0.0	0.279642			0.186716		0.418815		0.279642	0.186716	0.418815	1	0	1	436826	ENSDARG00000037835	0.279642	0.279642		0.186716	0.186716		0.418815	0.418815		0.279642	0.186716	0.418815	0															0						Linear,1(1)	1.9164867401123047	1.9164867401123047	1.9164867401123047	1.9164867401123047	0.0	1.9164867401123047	0.279642	0.279642	0.186716	0.186716	0.418815	0.418815	UP	1.0	0.0	0.0	
R-DRE-76066	RNA Polymerase III Transcription Initiation From Type 2 Promoter	15	15	1	1	1	1	1	1	1	1	1	92	14	4795	0.96815	0.25003	0.25003	6.67	436826	polr3k	ENSDARG00000037835		0.279642	0.279642	0.279642		0.279642		0.186716	0.186716	0.186716		0.186716		0.418815	0.418815	0.418815		0.418815		0.0	0.279642			0.186716		0.418815		0.279642	0.186716	0.418815	1	0	1	436826	ENSDARG00000037835	0.279642	0.279642		0.186716	0.186716		0.418815	0.418815		0.279642	0.186716	0.418815	0															0						Linear,1(1)	1.9164867401123047	1.9164867401123047	1.9164867401123047	1.9164867401123047	0.0	1.9164867401123047	0.279642	0.279642	0.186716	0.186716	0.418815	0.418815	UP	1.0	0.0	0.0	
R-DRE-76071	RNA Polymerase III Transcription Initiation From Type 3 Promoter	15	15	1	1	1	1	1	1	1	1	1	92	14	4795	0.96815	0.25003	0.25003	6.67	436826	polr3k	ENSDARG00000037835		0.279642	0.279642	0.279642		0.279642		0.186716	0.186716	0.186716		0.186716		0.418815	0.418815	0.418815		0.418815		0.0	0.279642			0.186716		0.418815		0.279642	0.186716	0.418815	1	0	1	436826	ENSDARG00000037835	0.279642	0.279642		0.186716	0.186716		0.418815	0.418815		0.279642	0.186716	0.418815	0															0						Linear,1(1)	1.9164867401123047	1.9164867401123047	1.9164867401123047	1.9164867401123047	0.0	1.9164867401123047	0.279642	0.279642	0.186716	0.186716	0.418815	0.418815	UP	1.0	0.0	0.0	
R-DRE-5685942	HDR through Homologous Recombination (HRR)	31	31	1	1	1	1	1	1	1	1	1	92	30	4779	0.88375	0.44878	0.44878	3.23	503536	rbbp8	ENSDARG00000043480		0.0568993	0.0568993	0.0568993		0.0568993		0.0269822	0.0269822	0.0269822		0.0269822		0.119988	0.119988	0.119988		0.119988										0.0568993	0.0269822	0.119988	1	0	1	503536	ENSDARG00000043480	0.0568993	0.0568993		0.0269822	0.0269822		0.119988	0.119988		0.0568993	0.0269822	0.119988	0															0						Poly 2,1(1)	1.609034538269043	1.609034538269043	1.609034538269043	1.609034538269043	0.0	1.609034538269043	0.0568993	0.0568993	0.0269822	0.0269822	0.119988	0.119988	UP	1.0	0.0	0.0	
R-DRE-2161522	Abacavir ADME	7	7	1	1	1	1	1	1	1	1	1	92	6	4803	0.99297	0.12555	0.12555	14.29	322482	adh8a	ENSDARG00000091211		0.0696821	0.0696821	0.0696821		0.0696821		0.0287462	0.0287462	0.0287462		0.028746199999999996		0.168912	0.168912	0.168912		0.168912		0.0	0.0696821	0.0	0.0696821	0.0287462	0.0287462	0.168912	0.168912	0.0696821	0.0287462	0.168912	0	1	0															1	322482	ENSDARG00000091211	0.0696821	0.0696821		0.0287462	0.0287462		0.168912	0.168912		0.0696821	0.0287462	0.168912	0						Poly 2,1(1)	2.4093146324157715	2.4093146324157715	2.4093146324157715	2.4093146324157715	0.0	2.4093146324157715	0.0696821	0.0696821	0.0287462	0.0287462	0.168912	0.168912	DOWN	0.0	1.0	0.0	
R-DRE-2161541	Abacavir metabolism	6	6	1	1	1	1	1	1	1	1	1	92	5	4804	0.99492	0.10862	0.10862	16.67	322482	adh8a	ENSDARG00000091211		0.0696821	0.0696821	0.0696821		0.0696821		0.0287462	0.0287462	0.0287462		0.028746199999999996		0.168912	0.168912	0.168912		0.168912		0.0	0.0696821	0.0	0.0696821	0.0287462	0.0287462	0.168912	0.168912	0.0696821	0.0287462	0.168912	0	1	0															1	322482	ENSDARG00000091211	0.0696821	0.0696821		0.0287462	0.0287462		0.168912	0.168912		0.0696821	0.0287462	0.168912	0						Poly 2,1(1)	2.4093146324157715	2.4093146324157715	2.4093146324157715	2.4093146324157715	0.0	2.4093146324157715	0.0696821	0.0696821	0.0287462	0.0287462	0.168912	0.168912	DOWN	0.0	1.0	0.0	
R-DRE-74259	Purine catabolism	12	12	1	1	1	1	1	1	1	1	1	92	11	4798	0.97923	0.20555	0.20555	8.33	393393	adprm	ENSDARG00000026090		0.334486	0.334486	0.334486		0.334486		0.21382	0.21382	0.21382		0.21382		0.523248	0.523248	0.523248		0.523248		0.0	0.334486			0.21382		0.523248		0.334486	0.21382	0.523248	1	0	1	393393	ENSDARG00000026090	0.334486	0.334486		0.21382	0.21382		0.523248	0.523248		0.334486	0.21382	0.523248	0															0						Linear,1(1)	1.9005193710327148	1.9005193710327148	1.9005193710327148	1.9005193710327148	0.0	1.9005193710327148	0.334486	0.334486	0.21382	0.21382	0.523248	0.523248	UP	1.0	0.0	0.0	
R-DRE-3299685	Detoxification of Reactive Oxygen Species	18	18	4	3	2	4	4	4	4	2	2	91	16	4793	0.99561	0.044738	0.044738	11.11	541344;436734	prdx1;txn	ENSDARG00000058734;ENSDARG00000044125		0.169308	0.169308	0.113936	0.07830783337572308	0.1730707735367975	0.07812681894600314	0.12036575	0.12036575	0.0844485	0.050794662073145105	0.12280648679503252	0.05067724640230317	0.238366	0.238366	0.153721	0.11970610698707068	0.24411800400964795	0.11942939734314151	0.0	0.113936	0.5	0.169308	0.0844485	0.12036575	0.153721	0.238366	0.113936;0.22468	0.0844485;0.156283	0.153721;0.323011	2	0	2	541344;436734	ENSDARG00000058734;ENSDARG00000044125	0.169308	0.169308	0.07830783337572308	0.12036575	0.12036575	0.050794662073145105	0.238366	0.238366	0.11970610698707068	0.113936;0.22468	0.0844485;0.156283	0.153721;0.323011	0															0						Linear,2(1)	2.172691032573353	4.440684676170349	1.7628122568130493	2.6778724193573	0.647045246128704	2.2203423380851746	0.06077887999999999	0.27783712	0.04996794	0.19076356	0.07246180000000002	0.40427019999999997	UP	1.0	0.0	0.0	
R-DRE-5685939	HDR through MMEJ (alt-NHEJ)	11	11	1	1	1	1	1	1	1	1	1	92	10	4799	0.98248	0.19016	0.19016	9.09	503536	rbbp8	ENSDARG00000043480		0.0568993	0.0568993	0.0568993		0.0568993		0.0269822	0.0269822	0.0269822		0.0269822		0.119988	0.119988	0.119988		0.119988		0.0	0.0568993			0.0269822		0.119988		0.0568993	0.0269822	0.119988	1	0	1	503536	ENSDARG00000043480	0.0568993	0.0568993		0.0269822	0.0269822		0.119988	0.119988		0.0568993	0.0269822	0.119988	0															0						Poly 2,1(1)	1.609034538269043	1.609034538269043	1.609034538269043	1.609034538269043	0.0	1.609034538269043	0.0568993	0.0568993	0.0269822	0.0269822	0.119988	0.119988	UP	1.0	0.0	0.0	
R-DRE-1237044	Erythrocytes take up carbon dioxide and release oxygen	8	11	1	1	1	1	1	1	1	1	1	92	10	4799	0.98248	0.19016	0.19016	9.09	751641	cyb5r2	ENSDARG00000051925		0.340143	0.340143	0.340143		0.340143		0.216323	0.216323	0.216323		0.21632300000000002		0.534837	0.534837	0.534837		0.534837		0.0	0.340143			0.216323		0.534837		0.340143	0.216323	0.534837	1	0	1	751641	ENSDARG00000051925	0.340143	0.340143		0.216323	0.216323		0.534837	0.534837		0.340143	0.216323	0.534837	0															0						Linear,1(1)	1.6615005731582642	1.6615005731582642	1.6615005731582642	1.6615005731582642	0.0	1.6615005731582642	0.340143	0.340143	0.216323	0.216323	0.534837	0.534837	UP	1.0	0.0	0.0	
R-DRE-1480926	O2/CO2 exchange in erythrocytes	8	11	1	1	1	1	1	1	1	1	1	92	10	4799	0.98248	0.19016	0.19016	9.09	751641	cyb5r2	ENSDARG00000051925		0.340143	0.340143	0.340143		0.340143		0.216323	0.216323	0.216323		0.21632300000000002		0.534837	0.534837	0.534837		0.534837		0.0	0.340143			0.216323		0.534837		0.340143	0.216323	0.534837	1	0	1	751641	ENSDARG00000051925	0.340143	0.340143		0.216323	0.216323		0.534837	0.534837		0.340143	0.216323	0.534837	0															0						Linear,1(1)	1.6615005731582642	1.6615005731582642	1.6615005731582642	1.6615005731582642	0.0	1.6615005731582642	0.340143	0.340143	0.216323	0.216323	0.534837	0.534837	UP	1.0	0.0	0.0	
R-DRE-2514853	Condensation of Prometaphase Chromosomes	7	7	1	1	0	1	1	1	1	0	0	93	7	4802	0.87445	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-420092	Glucagon-type ligand receptors	23	23	1	1	1	1	1	1	1	1	1	92	22	4787	0.93038	0.35696	0.35696	4.35	503868	vipr1b	ENSDARG00000059058		0.654033	0.654033	0.654033		0.654033		0.31078	0.31078	0.31078		0.31078		1.37641	1.37641	1.37641		1.37641										0.654033	0.31078	1.37641	0	1	0															1	503868	ENSDARG00000059058	0.654033	0.654033		0.31078	0.31078		1.37641	1.37641		0.654033	0.31078	1.37641	0						Linear,1(1)	1.7451967000961304	1.7451967000961304	1.7451967000961304	1.7451967000961304	0.0	1.7451967000961304	0.654033	0.654033	0.31078	0.31078	1.37641	1.37641	DOWN	0.0	1.0	0.0	
R-DRE-433692	Proton-coupled monocarboxylate transport	4	4	1	1	0	1	1	1	1	0	0	93	4	4805	0.92622	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2142688	Synthesis of 5-eicosatetraenoic acids	5	5	1	1	0	1	1	1	1	0	0	93	5	4804	0.90864	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-181431	Acetylcholine binding and downstream events	10	10	2	1	0	2	2	2	2	0	0	93	10	4799	0.82554	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-622323	Presynaptic nicotinic acetylcholine receptors	10	10	2	1	0	2	2	2	2	0	0	93	10	4799	0.82554	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-622327	Postsynaptic nicotinic acetylcholine receptors	10	10	2	1	0	2	2	2	2	0	0	93	10	4799	0.82554	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-629587	Highly sodium permeable postsynaptic acetylcholine nicotinic receptors	6	6	1	1	0	1	1	1	1	0	0	93	6	4803	0.89138	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-844456	The NLRP3 inflammasome	10	11	2	1	1	2	2	2	2	1	1	92	10	4799	0.98248	0.19016	0.19016	9.09	436734	txn	ENSDARG00000044125		0.22468	0.22468	0.22468		0.22468000000000002		0.156283	0.156283	0.156283		0.156283		0.323011	0.323011	0.323011		0.323011		0.0	0.22468			0.156283		0.323011		0.22468	0.156283	0.323011	1	0	1	436734	ENSDARG00000044125	0.22468	0.22468		0.156283	0.156283		0.323011	0.323011		0.22468	0.156283	0.323011	0															0						Linear,1(1)	1.7628122568130493	1.7628122568130493	1.7628122568130493	1.7628122568130493	0.0	1.7628122568130493	0.22468	0.22468	0.156283	0.156283	0.323011	0.323011	UP	1.0	0.0	0.0	
R-DRE-5693537	Resolution of D-Loop Structures	17	17	1	1	1	1	1	1	1	1	1	92	16	4793	0.95975	0.27831	0.27831	5.88	503536	rbbp8	ENSDARG00000043480		0.0568993	0.0568993	0.0568993		0.0568993		0.0269822	0.0269822	0.0269822		0.0269822		0.119988	0.119988	0.119988		0.119988		0.0	0.0568993			0.0269822		0.119988		0.0568993	0.0269822	0.119988	1	0	1	503536	ENSDARG00000043480	0.0568993	0.0568993		0.0269822	0.0269822		0.119988	0.119988		0.0568993	0.0269822	0.119988	0															0						Poly 2,1(1)	1.609034538269043	1.609034538269043	1.609034538269043	1.609034538269043	0.0	1.609034538269043	0.0568993	0.0568993	0.0269822	0.0269822	0.119988	0.119988	UP	1.0	0.0	0.0	
R-DRE-5693568	Resolution of D-loop Structures through Holliday Junction Intermediates	17	17	1	1	1	1	1	1	1	1	1	92	16	4793	0.95975	0.27831	0.27831	5.88	503536	rbbp8	ENSDARG00000043480		0.0568993	0.0568993	0.0568993		0.0568993		0.0269822	0.0269822	0.0269822		0.0269822		0.119988	0.119988	0.119988		0.119988		0.0	0.0568993			0.0269822		0.119988		0.0568993	0.0269822	0.119988	1	0	1	503536	ENSDARG00000043480	0.0568993	0.0568993		0.0269822	0.0269822		0.119988	0.119988		0.0568993	0.0269822	0.119988	0															0						Poly 2,1(1)	1.609034538269043	1.609034538269043	1.609034538269043	1.609034538269043	0.0	1.609034538269043	0.0568993	0.0568993	0.0269822	0.0269822	0.119988	0.119988	UP	1.0	0.0	0.0	
R-DRE-156588	Glucuronidation	2	2	1	1	1	1	1	1	1	1	1	92	1	4808	0.99964	0.037588	0.037588	50.0	116991	ugdh	ENSDARG00000019838		0.240501	0.240501	0.240501		0.24050099999999996		0.165429	0.165429	0.165429		0.165429		0.34964	0.34964	0.34964		0.34964		0.0	0.240501	0.0	0.240501	0.165429	0.165429	0.34964	0.34964	0.240501	0.165429	0.34964	1	0	1	116991	ENSDARG00000019838	0.240501	0.240501		0.165429	0.165429		0.34964	0.34964		0.240501	0.165429	0.34964	0															0						Linear,1(1)	1.5288608074188232	1.5288608074188232	1.5288608074188232	1.5288608074188232	0.0	1.5288608074188232	0.240501	0.240501	0.165429	0.165429	0.34964	0.34964	UP	1.0	0.0	0.0	
