GO/Pathway/Gene Set/Gene ID,GO/Pathway/Gene Set/Gene Name,All Genes (Expression Data),All Genes (Platform),Input Genes,Genes with BMD <= Highest Dose,Genes with BMD p-Value >= ,Genes with BMD/BMDL <= ,Genes with BMDU/BMD <= ,Genes with BMDU/BMDL <= ,Genes with BMD <= N-Fold Lowest Positive Dose ,Genes That Passed All Filters,Fisher's A Parameter,Fisher's B Parameter,Fisher's C Parameter,Fisher's D Parameter,Fisher's Exact Left P-Value,Fisher's Exact Right P-Value,Fisher's Exact Two Tail,Percentage,Entrez Gene IDs,Gene Symbols,Probe IDs,Genes with Conflicting Probesets,BMD Mean,BMD Median,BMD Minimum,BMD Standard Deviation,BMD wMean,BMD wSD,BMDL Mean,BMDL Median,BMDL Minimum,BMDL Standard Deviation,BMDL wMean,BMDL wSD,BMDU Mean,BMDU Median,BMDU Minimum,BMDU Standard Deviation,BMDU wMean,BMDU wSD,5th Percentile Index,BMD at 5th Percentile of Total Genes,10th Percentile Index,BMD at 10th Percentile of Total Genes,BMD List,BMDL List,BMDU List,Probes with Adverse Direction Up,Probes with Adverse Direction Down,Genes with Adverse Direction Up,Genes Up List,Genes Up Probes List,Genes Up BMD Mean,Genes Up BMD Median,Genes Up SD,Genes Up BMDL Mean,Genes Up BMDL Median,Genes Up BMDL SD,Genes Up BMDU Mean,Genes Up BMDU Median,Genes Up BMDU SD,BMD list (up),BMDL List (up),BMDU List (up),Genes with Adverse Direction Down,Genes Down List,Genes Down Probes List,Genes Down BMD Mean,Genes Down BMD Median,Genes Down SD,Genes Down BMDL Mean,Genes Down BMDL Median,Genes Down BMDL SD,Genes Down BMDU Mean,Genes Down BMDU Median,Genes Down BMDU SD,BMD list (down),BMDL List (down),BMDU List (down),Genes with Adverse Conflict Count,Genes Conflict List,Genes Conflict Probes List,BMD list (Conflict),BMDL list (Conflict),BMDU list (Conflict),Model Counts,Mean Fold Change,Total Fold Change,Min Fold Change,Max Fold Change,Standard Deviation Fold Change,Median Fold Change,Lower bound of the 95% confidence interval -  BMD,Upper bound of the 95% confidence interval -  BMD,Lower bound of the 95% confidence interval -  BMDL,Upper bound of the 95% confidence interval -  BMDL,Lower bound of the 95% confidence interval -  BMDU,Upper bound of the 95% confidence interval -  BMDU,Overall Direction,Percent Genes With Overall Direction Up,Percent Genes With Overall Direction Down,Percent Genes With Overall Direction Conflict
R-DRE-2029480,Fcgamma receptor (FCGR) dependent phagocytosis,45,46,1,1,1,1,1,1,1,1,1,23,45,4823,0.97906,0.2033,0.2033,2.17,101883814,si:dkey-23a13.2,ENSDARG00000105470,,2.38731,2.38731,2.38731,,2.38731,,1.26233,1.26233,1.26233,,1.26233,,21.4173,21.4173,21.4173,,21.4173,,,,,,2.38731,1.26233,21.4173,0,1,0,,,,,,,,,,,,,,,1,101883814,ENSDARG00000105470,2.38731,2.38731,,1.26233,1.26233,,21.4173,21.4173,,2.38731,1.26233,21.4173,0,,,,,,"Linear,1(1)",2.453026056,2.453026056,2.453026056,2.453026056,0,2.453026056,2.38731,2.38731,1.26233,1.26233,21.4173,21.4173,DOWN,0,1,0
R-DRE-2029482,Regulation of actin dynamics for phagocytic cup formation,38,39,1,1,1,1,1,1,1,1,1,23,38,4830,0.9847,0.17515,0.17515,2.56,101883814,si:dkey-23a13.2,ENSDARG00000105470,,2.38731,2.38731,2.38731,,2.38731,,1.26233,1.26233,1.26233,,1.26233,,21.4173,21.4173,21.4173,,21.4173,,,,,,2.38731,1.26233,21.4173,0,1,0,,,,,,,,,,,,,,,1,101883814,ENSDARG00000105470,2.38731,2.38731,,1.26233,1.26233,,21.4173,21.4173,,2.38731,1.26233,21.4173,0,,,,,,"Linear,1(1)",2.453026056,2.453026056,2.453026056,2.453026056,0,2.453026056,2.38731,2.38731,1.26233,1.26233,21.4173,21.4173,DOWN,0,1,0
R-DRE-112315,Transmission across Chemical Synapses,128,133,1,1,0,1,1,1,1,0,0,24,133,4735,0.51525,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-112316,Neuronal System,201,208,1,1,0,1,1,1,1,0,0,24,208,4660,0.35159,1,0.62344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-71291,Metabolism of amino acids and derivatives,148,156,1,0,0,1,0,0,1,0,0,24,156,4712,0.45856,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-390918,Peroxisomal lipid metabolism,17,17,1,1,1,1,1,1,1,1,1,23,16,4852,0.997,0.080333,0.080333,5.88,447920,aldh3a2b,ENSDARG00000029381,,1.18203,1.18203,1.18203,,1.18203,,0.783712,0.783712,0.783712,,0.783712,,2.36393,2.36393,2.36393,,2.36393,,0,1.18203,,,1.18203,0.783712,2.36393,0,1,0,,,,,,,,,,,,,,,1,447920,ENSDARG00000029381,1.18203,1.18203,,0.783712,0.783712,,2.36393,2.36393,,1.18203,0.783712,2.36393,0,,,,,,"Linear,1(1)",1.511802554,1.511802554,1.511802554,1.511802554,0,1.511802554,1.18203,1.18203,0.783712,0.783712,2.36393,2.36393,DOWN,0,1,0
R-DRE-556833,Metabolism of lipids,331,343,7,7,6,7,6,6,7,6,6,18,337,4531,0.99904,0.0051861,0.0051861,1.75,768298;565316;563369;559020;447920;103909721,faah2b;dgat2;cyp2r1;ptgs2b;aldh3a2b;fo904880.1,ENSDARG00000054786;ENSDARG00000018846;ENSDARG00000056587;ENSDARG00000010276;ENSDARG00000029381;ENSDARG00000110366,,0.667348287,0.682921,0.00351972,0.606312352,0.966297848,0.503672501,0.431890723,0.43968395,0.00127034,0.406564418,0.633704156,0.338143411,1.609412117,1.839625,0.0121417,1.054884929,2.077436845,0.855426884,,,,,0.164508;1.25904;1.21118;0.00351972;1.18203;0.183812,0.0896091;0.822528;0.798569;0.00127034;0.783712;0.0956559,0.859721;2.64016;2.4652;0.0121417;2.36393;1.31532,2,4,2,563369;559020,ENSDARG00000056587;ENSDARG00000010276,0.60734986,0.60734986,0.853944773,0.39991967,0.39991967,0.563775289,1.23867085,1.23867085,1.734574159,1.21118;0.00351972,0.798569;0.00127034,2.4652;0.0121417,4,768298;565316;447920;103909721,ENSDARG00000054786;ENSDARG00000018846;ENSDARG00000029381;ENSDARG00000110366,0.6973475,0.682921,0.604993728,0.44787625,0.43968395,0.410513544,1.79478275,1.839625,0.845146199,0.164508;1.25904;1.18203;0.183812,0.0896091;0.822528;0.783712;0.0956559,0.859721;2.64016;2.36393;1.31532,0,,,,,,"Exp 4,1(0.17);Linear,3(0.5);Poly 2,2(0.34)",1.825334249,11.17501771,1.511802554,2.521341562,0.424883477,1.666478753,0.182197363,1.15249921,0.106571435,0.757210012,0.765328378,2.453495855,DOWN,0.333333333,0.666666667,0
R-DRE-8978868,Fatty acid metabolism,92,94,4,4,4,4,4,4,4,4,4,20,90,4778,0.99993,0.0010118,0.0010118,4.26,768298;565316;559020;447920,faah2b;dgat2;ptgs2b;aldh3a2b,ENSDARG00000054786;ENSDARG00000018846;ENSDARG00000010276;ENSDARG00000029381,,0.65227443,0.673269,0.00351972,0.660203046,0.921933988,0.576446546,0.42427986,0.43666055,0.00127034,0.439216961,0.605509041,0.383505975,1.468988175,1.6118255,0.0121417,1.247153086,1.936262452,1.092843249,,,,,0.164508;1.25904;0.00351972;1.18203,0.0896091;0.822528;0.00127034;0.783712,0.859721;2.64016;0.0121417;2.36393,1,3,1,559020,ENSDARG00000010276,0.00351972,0.00351972,,0.00127034,0.00127034,,0.0121417,0.0121417,,0.00351972,0.00127034,0.0121417,3,768298;565316;447920,ENSDARG00000054786;ENSDARG00000018846;ENSDARG00000029381,0.868526,1.18203,0.61091214,0.565283033,0.783712,0.412402641,1.954603667,2.36393,0.958202376,0.164508;1.25904;1.18203,0.0896091;0.822528;0.783712,0.859721;2.64016;2.36393,0,,,,,,"Exp 4,1(0.25);Linear,2(0.5);Poly 2,1(0.25)",1.759711248,7.206521034,1.511802554,2.521341562,0.482485323,1.586688459,0.005275445,1.299273415,-0.006152762,0.854712482,0.246778151,2.691198199,DOWN,0.25,0.75,0
R-DRE-9609507,Protein localization,73,75,1,1,1,1,1,1,1,1,1,23,74,4794,0.94849,0.31042,0.31042,1.33,447920,aldh3a2b,ENSDARG00000029381,,1.18203,1.18203,1.18203,,1.18203,,0.783712,0.783712,0.783712,,0.783712,,2.36393,2.36393,2.36393,,2.36393,,,,,,1.18203,0.783712,2.36393,0,1,0,,,,,,,,,,,,,,,1,447920,ENSDARG00000029381,1.18203,1.18203,,0.783712,0.783712,,2.36393,2.36393,,1.18203,0.783712,2.36393,0,,,,,,"Linear,1(1)",1.511802554,1.511802554,1.511802554,1.511802554,0,1.511802554,1.18203,1.18203,0.783712,0.783712,2.36393,2.36393,DOWN,0,1,0
R-DRE-198933,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,21,28,1,1,1,1,1,1,1,1,1,23,27,4841,0.99193,0.12898,0.12898,3.57,101883814,si:dkey-23a13.2,ENSDARG00000105470,,2.38731,2.38731,2.38731,,2.38731,,1.26233,1.26233,1.26233,,1.26233,,21.4173,21.4173,21.4173,,21.4173,,,,,,2.38731,1.26233,21.4173,0,1,0,,,,,,,,,,,,,,,1,101883814,ENSDARG00000105470,2.38731,2.38731,,1.26233,1.26233,,21.4173,21.4173,,2.38731,1.26233,21.4173,0,,,,,,"Linear,1(1)",2.453026056,2.453026056,2.453026056,2.453026056,0,2.453026056,2.38731,2.38731,1.26233,1.26233,21.4173,21.4173,DOWN,0,1,0
R-DRE-2022377,Metabolism of Angiotensinogen to Angiotensins,10,13,1,1,1,1,1,1,1,1,1,23,12,4856,0.99826,0.062007,0.062007,7.69,565980,ace,ENSDARG00000079166,,1.15657,1.15657,1.15657,,1.15657,,0.770567,0.770567,0.770567,,0.770567,,2.27854,2.27854,2.27854,,2.27854,,0,1.15657,,,1.15657,0.770567,2.27854,0,1,0,,,,,,,,,,,,,,,1,565980,ENSDARG00000079166,1.15657,1.15657,,0.770567,0.770567,,2.27854,2.27854,,1.15657,0.770567,2.27854,0,,,,,,"Linear,1(1)",1.551143646,1.551143646,1.551143646,1.551143646,0,1.551143646,1.15657,1.15657,0.770567,0.770567,2.27854,2.27854,DOWN,0,1,0
R-DRE-2980736,Peptide hormone metabolism,34,40,1,1,1,1,1,1,1,1,1,23,39,4829,0.98394,0.17923,0.17923,2.5,565980,ace,ENSDARG00000079166,,1.15657,1.15657,1.15657,,1.15657,,0.770567,0.770567,0.770567,,0.770567,,2.27854,2.27854,2.27854,,2.27854,,,,,,1.15657,0.770567,2.27854,0,1,0,,,,,,,,,,,,,,,1,565980,ENSDARG00000079166,1.15657,1.15657,,0.770567,0.770567,,2.27854,2.27854,,1.15657,0.770567,2.27854,0,,,,,,"Linear,1(1)",1.551143646,1.551143646,1.551143646,1.551143646,0,1.551143646,1.15657,1.15657,0.770567,0.770567,2.27854,2.27854,DOWN,0,1,0
R-DRE-9013149,RAC1 GTPase cycle,91,91,1,1,1,1,1,1,1,1,1,23,90,4778,0.92749,0.36347,0.36347,1.1,100003547,arhgap15,ENSDARG00000062349,,1.32859,1.32859,1.32859,,1.32859,,0.957039,0.957039,0.957039,,0.957039,,2.32212,2.32212,2.32212,,2.32212,,,,,,1.32859,0.957039,2.32212,1,0,1,100003547,ENSDARG00000062349,1.32859,1.32859,,0.957039,0.957039,,2.32212,2.32212,,1.32859,0.957039,2.32212,0,,,,,,,,,,,,,,,0,,,,,,"Exp 2,1(1)",1.827430725,1.827430725,1.827430725,1.827430725,0,1.827430725,1.32859,1.32859,0.957039,0.957039,2.32212,2.32212,UP,1,0,0
R-DRE-9013423,RAC3 GTPase cycle,51,51,1,1,1,1,1,1,1,1,1,23,50,4818,0.97459,0.22284,0.22284,1.96,100003547,arhgap15,ENSDARG00000062349,,1.32859,1.32859,1.32859,,1.32859,,0.957039,0.957039,0.957039,,0.957039,,2.32212,2.32212,2.32212,,2.32212,,,,,,1.32859,0.957039,2.32212,1,0,1,100003547,ENSDARG00000062349,1.32859,1.32859,,0.957039,0.957039,,2.32212,2.32212,,1.32859,0.957039,2.32212,0,,,,,,,,,,,,,,,0,,,,,,"Exp 2,1(1)",1.827430725,1.827430725,1.827430725,1.827430725,0,1.827430725,1.32859,1.32859,0.957039,0.957039,2.32212,2.32212,UP,1,0,0
R-DRE-983231,Factors involved in megakaryocyte development and platelet production,76,82,1,1,1,1,1,1,1,1,1,23,81,4787,0.93961,0.33413,0.33413,1.22,557863,kif17,ENSDARG00000055238,,1.73094,1.73094,1.73094,,1.73094,,0.864995,0.864995,0.864995,,0.864995,,7.2346,7.2346,7.2346,,7.2346,,,,,,1.73094,0.864995,7.2346,0,1,0,,,,,,,,,,,,,,,1,557863,ENSDARG00000055238,1.73094,1.73094,,0.864995,0.864995,,7.2346,7.2346,,1.73094,0.864995,7.2346,0,,,,,,"Exp 2,1(1)",1.720993876,1.720993876,1.720993876,1.720993876,0,1.720993876,1.73094,1.73094,0.864995,0.864995,7.2346,7.2346,DOWN,0,1,0
R-DRE-375280,Amine ligand-binding receptors,23,55,1,0,0,1,0,0,1,0,0,24,55,4813,0.76185,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-1474228,Degradation of the extracellular matrix,48,59,1,1,1,1,1,1,1,1,1,23,58,4810,0.9667,0.25316,0.25316,1.69,678524,zgc:136872,ENSDARG00000008553,,0.883992,0.883992,0.883992,,0.883992,,0.562159,0.562159,0.562159,,0.562159,,1.77507,1.77507,1.77507,,1.77507,,,,,,0.883992,0.562159,1.77507,0,1,0,,,,,,,,,,,,,,,1,678524,ENSDARG00000008553,0.883992,0.883992,,0.562159,0.562159,,1.77507,1.77507,,0.883992,0.562159,1.77507,0,,,,,,"Exp 2,1(1)",1.520407438,1.520407438,1.520407438,1.520407438,0,1.520407438,0.883992,0.883992,0.562159,0.562159,1.77507,1.77507,DOWN,0,1,0
R-DRE-1474244,Extracellular matrix organization,117,129,3,3,3,3,3,3,3,3,3,21,126,4742,0.99674,0.024197,0.024197,2.33,678524;568465;116993,zgc:136872;si:dkey-93h22.7;vcana,ENSDARG00000008553;ENSDARG00000099600;ENSDARG00000103515,,1.271530667,1.40772,0.883992,0.340521835,1.2249418,0.352842021,0.800446333,0.893658,0.562159,0.207985837,0.77205624,0.21602943,2.964783333,3.26463,1.77507,1.0717249,2.818561331,1.102508423,,,,,0.883992;1.52288;1.40772,0.562159;0.945522;0.893658,1.77507;3.85465;3.26463,2,1,2,568465;116993,ENSDARG00000099600;ENSDARG00000103515,1.4653,1.4653,0.081430417,0.91959,0.91959,0.036673386,3.55964,3.55964,0.417207143,1.52288;1.40772,0.945522;0.893658,3.85465;3.26463,1,678524,ENSDARG00000008553,0.883992,0.883992,,0.562159,0.562159,,1.77507,1.77507,,0.883992,0.562159,1.77507,0,,,,,,"Exp 2,1(0.34);Linear,2(0.67)",1.665282199,5.007294774,1.520407438,1.790187836,0.136991741,1.6966995,0.886193936,1.656867398,0.565088202,1.035804465,1.75201244,4.177554226,UP,0.666666667,0.333333333,0
R-DRE-112314,Neurotransmitter receptors and postsynaptic signal transmission,81,81,1,1,0,1,1,1,1,0,0,24,81,4787,0.66921,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-163685,Integration of energy metabolism,51,52,1,1,0,1,0,0,1,0,0,24,52,4816,0.7733,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-195721,Signaling by WNT,182,199,1,1,1,1,1,1,1,1,1,23,198,4670,0.74478,0.63179,1,0.5,30127,wnt2,ENSDARG00000041117,,1.79006,1.79006,1.79006,,1.79006,,1.16823,1.16823,1.16823,,1.16823,,4.62665,4.62665,4.62665,,4.62665,,,,,,1.79006,1.16823,4.62665,1,0,1,30127,ENSDARG00000041117,1.79006,1.79006,,1.16823,1.16823,,4.62665,4.62665,,1.79006,1.16823,4.62665,0,,,,,,,,,,,,,,,0,,,,,,"Exp 2,1(1)",1.751909375,1.751909375,1.751909375,1.751909375,0,1.751909375,1.79006,1.79006,1.16823,1.16823,4.62665,4.62665,UP,1,0,0
R-DRE-422356,Regulation of insulin secretion,41,41,1,1,0,1,0,0,1,0,0,24,41,4827,0.81671,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-1483206,Glycerophospholipid biosynthesis,64,68,1,1,1,1,1,1,1,1,1,23,67,4801,0.95683,0.28591,0.28591,1.47,565316,dgat2,ENSDARG00000018846,,1.25904,1.25904,1.25904,,1.25904,,0.822528,0.822528,0.822528,,0.822528,,2.64016,2.64016,2.64016,,2.64016,,,,,,1.25904,0.822528,2.64016,0,1,0,,,,,,,,,,,,,,,1,565316,ENSDARG00000018846,1.25904,1.25904,,0.822528,0.822528,,2.64016,2.64016,,1.25904,0.822528,2.64016,0,,,,,,"Linear,1(1)",1.631364226,1.631364226,1.631364226,1.631364226,0,1.631364226,1.25904,1.25904,0.822528,0.822528,2.64016,2.64016,DOWN,0,1,0
R-DRE-1483257,Phospholipid metabolism,103,108,1,1,1,1,1,1,1,1,1,23,107,4761,0.90266,0.41554,0.41554,0.93,565316,dgat2,ENSDARG00000018846,,1.25904,1.25904,1.25904,,1.25904,,0.822528,0.822528,0.822528,,0.822528,,2.64016,2.64016,2.64016,,2.64016,,,,,,1.25904,0.822528,2.64016,0,1,0,,,,,,,,,,,,,,,1,565316,ENSDARG00000018846,1.25904,1.25904,,0.822528,0.822528,,2.64016,2.64016,,1.25904,0.822528,2.64016,0,,,,,,"Linear,1(1)",1.631364226,1.631364226,1.631364226,1.631364226,0,1.631364226,1.25904,1.25904,0.822528,0.822528,2.64016,2.64016,DOWN,0,1,0
R-DRE-418555,G alpha (s) signalling events,64,102,2,1,0,2,0,0,2,0,0,24,102,4766,0.60236,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-1296071,Potassium Channels,64,65,1,1,0,1,1,1,1,0,0,24,65,4803,0.72485,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-196849,Metabolism of water-soluble vitamins and cofactors,63,64,1,1,1,1,1,1,1,1,1,23,63,4805,0.96134,0.27153,0.27153,1.56,559020,ptgs2b,ENSDARG00000010276,,0.00351972,0.00351972,0.00351972,,0.00351972,,0.00127034,0.00127034,0.00127034,,0.00127034,,0.0121417,0.0121417,0.0121417,,0.0121417,,,,,,0.00351972,0.00127034,0.0121417,1,0,1,559020,ENSDARG00000010276,0.00351972,0.00351972,,0.00127034,0.00127034,,0.0121417,0.0121417,,0.00351972,0.00127034,0.0121417,0,,,,,,,,,,,,,,,0,,,,,,"Exp 4,1(1)",2.521341562,2.521341562,2.521341562,2.521341562,0,2.521341562,0.00351972,0.00351972,0.00127034,0.00127034,0.0121417,0.0121417,UP,1,0,0
R-DRE-2142753,Arachidonic acid metabolism,29,30,3,3,3,3,3,3,3,3,3,21,27,4841,0.99999,3.86E-04,3.86E-04,10,768298;565316;559020,faah2b;dgat2;ptgs2b,ENSDARG00000054786;ENSDARG00000018846;ENSDARG00000010276,,0.47568924,0.164508,0.00351972,0.683160389,0.701862743,0.729123571,0.304469147,0.0896091,0.00127034,0.450821102,0.454728771,0.480681432,1.170674233,0.859721,0.0121417,1.341319865,1.574406348,1.432441932,0.5,0.08401386,2,1.25904,0.164508;1.25904;0.00351972,0.0896091;0.822528;0.00127034,0.859721;2.64016;0.0121417,1,2,1,559020,ENSDARG00000010276,0.00351972,0.00351972,,0.00127034,0.00127034,,0.0121417,0.0121417,,0.00351972,0.00127034,0.0121417,2,768298;565316,ENSDARG00000054786;ENSDARG00000018846,0.711774,0.711774,0.773950999,0.45606855,0.45606855,0.518251924,1.7499405,1.7499405,1.25896049,0.164508;1.25904,0.0896091;0.822528,0.859721;2.64016,0,,,,,,"Exp 4,1(0.34);Linear,1(0.34);Poly 2,1(0.34)",1.851072896,5.69471848,1.542012691,2.521341562,0.541468434,1.631364226,-0.297379515,1.248757995,-0.205682955,0.814621248,-0.347172082,2.688520549,DOWN,0.333333333,0.666666667,0
R-DRE-5173105,O-linked glycosylation,51,52,1,1,0,1,1,1,1,0,0,24,52,4816,0.7733,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-913709,O-linked glycosylation of mucins,28,29,1,1,0,1,1,1,1,0,0,24,29,4839,0.86672,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-390522,Striated Muscle Contraction,25,25,1,0,0,1,0,0,1,0,0,24,25,4843,0.88404,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-380095,Tachykinin receptors bind tachykinins,4,4,1,1,1,1,1,1,1,1,1,23,3,4865,0.99986,0.019486,0.019486,25,100002125,tacr2,ENSDARG00000074509,,0.237676,0.237676,0.237676,,0.237676,,0.10882,0.10882,0.10882,,0.10882,,3.05391,3.05391,3.05391,,3.05391,,0,0.237676,0,0.237676,0.237676,0.10882,3.05391,1,0,1,100002125,ENSDARG00000074509,0.237676,0.237676,,0.10882,0.10882,,3.05391,3.05391,,0.237676,0.10882,3.05391,0,,,,,,,,,,,,,,,0,,,,,,"Poly 2,1(1)",1.566812158,1.566812158,1.566812158,1.566812158,0,1.566812158,0.237676,0.237676,0.10882,0.10882,3.05391,3.05391,UP,1,0,0
R-DRE-6811442,Intra-Golgi and retrograde Golgi-to-ER traffic,99,100,1,1,1,1,1,1,1,1,1,23,99,4769,0.91463,0.39156,0.39156,1,557863,kif17,ENSDARG00000055238,,1.73094,1.73094,1.73094,,1.73094,,0.864995,0.864995,0.864995,,0.864995,,7.2346,7.2346,7.2346,,7.2346,,,,,,1.73094,0.864995,7.2346,0,1,0,,,,,,,,,,,,,,,1,557863,ENSDARG00000055238,1.73094,1.73094,,0.864995,0.864995,,7.2346,7.2346,,1.73094,0.864995,7.2346,0,,,,,,"Exp 2,1(1)",1.720993876,1.720993876,1.720993876,1.720993876,0,1.720993876,1.73094,1.73094,0.864995,0.864995,7.2346,7.2346,DOWN,0,1,0
R-DRE-352230,Amino acid transport across the plasma membrane,23,29,1,1,1,1,1,1,1,1,1,23,28,4840,0.99136,0.13328,0.13328,3.45,553256,slc6a19a.1,ENSDARG00000018621,,0.205368,0.205368,0.205368,,0.205368,,0.101632,0.101632,0.101632,,0.101632,,2.24527,2.24527,2.24527,,2.24527,,,,,,0.205368,0.101632,2.24527,0,1,0,,,,,,,,,,,,,,,1,553256,ENSDARG00000018621,0.205368,0.205368,,0.101632,0.101632,,2.24527,2.24527,,0.205368,0.101632,2.24527,0,,,,,,"Poly 2,1(1)",1.584474444,1.584474444,1.584474444,1.584474444,0,1.584474444,0.205368,0.205368,0.101632,0.101632,2.24527,2.24527,DOWN,0,1,0
R-DRE-425366,"Transport of bile salts and organic acids, metal ions and amine compounds",33,39,1,1,1,1,1,1,1,1,1,23,38,4830,0.9847,0.17515,0.17515,2.56,553256,slc6a19a.1,ENSDARG00000018621,,0.205368,0.205368,0.205368,,0.205368,,0.101632,0.101632,0.101632,,0.101632,,2.24527,2.24527,2.24527,,2.24527,,,,,,0.205368,0.101632,2.24527,0,1,0,,,,,,,,,,,,,,,1,553256,ENSDARG00000018621,0.205368,0.205368,,0.101632,0.101632,,2.24527,2.24527,,0.205368,0.101632,2.24527,0,,,,,,"Poly 2,1(1)",1.584474444,1.584474444,1.584474444,1.584474444,0,1.584474444,0.205368,0.205368,0.101632,0.101632,2.24527,2.24527,DOWN,0,1,0
R-DRE-425393,Transport of inorganic cations/anions and amino acids/oligopeptides,55,62,2,2,2,1,1,1,2,1,1,23,61,4807,0.96352,0.26423,0.26423,1.61,553256,slc6a19a.1,ENSDARG00000018621,,0.205368,0.205368,0.205368,,0.205368,,0.101632,0.101632,0.101632,,0.101632,,2.24527,2.24527,2.24527,,2.24527,,,,,,0.205368,0.101632,2.24527,0,1,0,,,,,,,,,,,,,,,1,553256,ENSDARG00000018621,0.205368,0.205368,,0.101632,0.101632,,2.24527,2.24527,,0.205368,0.101632,2.24527,0,,,,,,"Poly 2,1(1)",1.584474444,1.584474444,1.584474444,1.584474444,0,1.584474444,0.205368,0.205368,0.101632,0.101632,2.24527,2.24527,DOWN,0,1,0
R-DRE-425407,SLC-mediated transmembrane transport,111,121,2,2,2,1,1,1,2,1,1,23,120,4748,0.88225,0.45257,0.45257,0.83,553256,slc6a19a.1,ENSDARG00000018621,,0.205368,0.205368,0.205368,,0.205368,,0.101632,0.101632,0.101632,,0.101632,,2.24527,2.24527,2.24527,,2.24527,,,,,,0.205368,0.101632,2.24527,0,1,0,,,,,,,,,,,,,,,1,553256,ENSDARG00000018621,0.205368,0.205368,,0.101632,0.101632,,2.24527,2.24527,,0.205368,0.101632,2.24527,0,,,,,,"Poly 2,1(1)",1.584474444,1.584474444,1.584474444,1.584474444,0,1.584474444,0.205368,0.205368,0.101632,0.101632,2.24527,2.24527,DOWN,0,1,0
R-DRE-442660,Na+/Cl- dependent neurotransmitter transporters,8,14,1,1,1,1,1,1,1,1,1,23,13,4855,0.99797,0.066621,0.066621,7.14,553256,slc6a19a.1,ENSDARG00000018621,,0.205368,0.205368,0.205368,,0.205368,,0.101632,0.101632,0.101632,,0.101632,,2.24527,2.24527,2.24527,,2.24527,,0,0.205368,,,0.205368,0.101632,2.24527,0,1,0,,,,,,,,,,,,,,,1,553256,ENSDARG00000018621,0.205368,0.205368,,0.101632,0.101632,,2.24527,2.24527,,0.205368,0.101632,2.24527,0,,,,,,"Poly 2,1(1)",1.584474444,1.584474444,1.584474444,1.584474444,0,1.584474444,0.205368,0.205368,0.101632,0.101632,2.24527,2.24527,DOWN,0,1,0
