GO/Pathway/Gene Set/Gene ID,GO/Pathway/Gene Set/Gene Name,All Genes (Expression Data),All Genes (Platform),Input Genes,Genes with BMD <= Highest Dose,Genes with BMD p-Value >= ,Genes with BMD/BMDL <= ,Genes with BMDU/BMD <= ,Genes with BMDU/BMDL <= ,Genes with BMD <= N-Fold Lowest Positive Dose ,Genes That Passed All Filters,Fisher's A Parameter,Fisher's B Parameter,Fisher's C Parameter,Fisher's D Parameter,Fisher's Exact Left P-Value,Fisher's Exact Right P-Value,Fisher's Exact Two Tail,Percentage,Entrez Gene IDs,Gene Symbols,Probe IDs,Genes with Conflicting Probesets,BMD Mean,BMD Median,BMD Minimum,BMD Standard Deviation,BMD wMean,BMD wSD,BMDL Mean,BMDL Median,BMDL Minimum,BMDL Standard Deviation,BMDL wMean,BMDL wSD,BMDU Mean,BMDU Median,BMDU Minimum,BMDU Standard Deviation,BMDU wMean,BMDU wSD,5th Percentile Index,BMD at 5th Percentile of Total Genes,10th Percentile Index,BMD at 10th Percentile of Total Genes,BMD List,BMDL List,BMDU List,Probes with Adverse Direction Up,Probes with Adverse Direction Down,Genes with Adverse Direction Up,Genes Up List,Genes Up Probes List,Genes Up BMD Mean,Genes Up BMD Median,Genes Up SD,Genes Up BMDL Mean,Genes Up BMDL Median,Genes Up BMDL SD,Genes Up BMDU Mean,Genes Up BMDU Median,Genes Up BMDU SD,BMD list (up),BMDL List (up),BMDU List (up),Genes with Adverse Direction Down,Genes Down List,Genes Down Probes List,Genes Down BMD Mean,Genes Down BMD Median,Genes Down SD,Genes Down BMDL Mean,Genes Down BMDL Median,Genes Down BMDL SD,Genes Down BMDU Mean,Genes Down BMDU Median,Genes Down BMDU SD,BMD list (down),BMDL List (down),BMDU List (down),Genes with Adverse Conflict Count,Genes Conflict List,Genes Conflict Probes List,BMD list (Conflict),BMDL list (Conflict),BMDU list (Conflict),Model Counts,Mean Fold Change,Total Fold Change,Min Fold Change,Max Fold Change,Standard Deviation Fold Change,Median Fold Change,Lower bound of the 95% confidence interval -  BMD,Upper bound of the 95% confidence interval -  BMD,Lower bound of the 95% confidence interval -  BMDL,Upper bound of the 95% confidence interval -  BMDL,Lower bound of the 95% confidence interval -  BMDU,Upper bound of the 95% confidence interval -  BMDU,Overall Direction,Percent Genes With Overall Direction Up,Percent Genes With Overall Direction Down,Percent Genes With Overall Direction Conflict
R-DRE-69231,Cyclin D associated events in G1,32,32,2,1,0,1,1,0,2,0,0,10,32,4850,0.93642,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-69236,G1 Phase,32,32,2,1,0,1,1,0,2,0,0,10,32,4850,0.93642,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-112315,Transmission across Chemical Synapses,128,133,1,0,0,0,0,0,1,0,0,10,133,4749,0.75889,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-112316,Neuronal System,200,208,2,1,1,1,1,1,2,1,1,9,207,4675,0.93534,0.35267,0.35267,0.48,101882139,kcnk17,ENSDARG00000105453,,1.05737,1.05737,1.05737,,1.05737,,0.708516,0.708516,0.708516,,0.708516,,2.03722,2.03722,2.03722,,2.03722,,,,,,1.05737,0.708516,2.03722,1,0,1,101882139,ENSDARG00000105453,1.05737,1.05737,,0.708516,0.708516,,2.03722,2.03722,,1.05737,0.708516,2.03722,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.639540672,2.639540672,2.639540672,2.639540672,0,2.639540672,1.05737,1.05737,0.708516,0.708516,2.03722,2.03722,UP,1,0,0
R-DRE-71291,Metabolism of amino acids and derivatives,148,156,1,0,0,0,0,0,1,0,0,10,156,4726,0.72297,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-556833,Metabolism of lipids,332,343,3,2,1,3,2,2,3,1,1,9,342,4540,0.848,0.51695,0.51695,0.29,559020,ptgs2b,ENSDARG00000010276,,1.46069,1.46069,1.46069,,1.46069,,0.906053,0.906053,0.906053,,0.906053,,3.69655,3.69655,3.69655,,3.69655,,,,,,1.46069,0.906053,3.69655,1,0,1,559020,ENSDARG00000010276,1.46069,1.46069,,0.906053,0.906053,,3.69655,3.69655,,1.46069,0.906053,3.69655,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.955543756,2.955543756,2.955543756,2.955543756,0,2.955543756,1.46069,1.46069,0.906053,0.906053,3.69655,3.69655,UP,1,0,0
R-DRE-8978868,Fatty acid metabolism,92,94,2,1,1,2,1,1,2,1,1,9,93,4789,0.98513,0.17651,0.17651,1.06,559020,ptgs2b,ENSDARG00000010276,,1.46069,1.46069,1.46069,,1.46069,,0.906053,0.906053,0.906053,,0.906053,,3.69655,3.69655,3.69655,,3.69655,,,,,,1.46069,0.906053,3.69655,1,0,1,559020,ENSDARG00000010276,1.46069,1.46069,,0.906053,0.906053,,3.69655,3.69655,,1.46069,0.906053,3.69655,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.955543756,2.955543756,2.955543756,2.955543756,0,2.955543756,1.46069,1.46069,0.906053,0.906053,3.69655,3.69655,UP,1,0,0
R-DRE-1679131,Trafficking and processing of endosomal TLR,4,5,1,1,0,1,1,1,1,0,0,10,5,4877,0.98982,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-1428517,The citric acid (TCA) cycle and respiratory electron transport,119,119,1,0,0,1,0,0,1,0,0,10,119,4763,0.78154,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-163200,"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.",81,81,1,0,0,1,0,0,1,0,0,10,81,4801,0.8461,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-2262752,Cellular responses to stress,304,336,4,2,1,3,2,0,4,0,0,10,336,4546,0.49054,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-611105,Respiratory electron transport,64,64,1,0,0,1,0,0,1,0,0,10,64,4818,0.87651,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-8953897,Cellular responses to stimuli,304,336,4,2,1,3,2,0,4,0,0,10,336,4546,0.49054,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-9707564,Cytoprotection by HMOX1,80,84,3,2,1,2,2,0,3,0,0,10,84,4798,0.84083,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-9711123,Cellular response to chemical stress,97,101,3,2,1,2,2,0,3,0,0,10,101,4781,0.81155,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-983231,Factors involved in megakaryocyte development and platelet production,76,82,1,1,1,1,1,0,1,0,0,10,82,4800,0.84434,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-6804756,Regulation of TP53 Activity through Phosphorylation,58,60,1,0,0,1,0,0,1,0,0,10,60,4822,0.8838,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-8852135,Protein ubiquitination,45,48,1,0,0,1,0,0,1,0,0,10,48,4834,0.90602,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-8866652,Synthesis of active ubiquitin: roles of E1 and E2 enzymes,24,24,1,0,0,1,0,0,1,0,0,10,24,4858,0.95197,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-6783310,Fanconi Anemia Pathway,17,17,1,0,0,1,0,0,1,0,0,10,17,4865,0.96576,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5688426,Deubiquitination,143,156,1,1,0,0,1,0,1,0,0,10,156,4726,0.72297,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5689880,Ub-specific processing proteases,107,119,1,1,0,0,1,0,1,0,0,10,119,4763,0.78154,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-375281,Hormone ligand-binding receptors,3,8,1,1,0,0,1,0,1,0,0,10,8,4874,0.98375,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-418555,G alpha (s) signalling events,62,102,1,1,1,0,0,0,1,0,0,10,102,4780,0.80985,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-1296071,Potassium Channels,63,65,1,1,1,1,1,1,1,1,1,9,64,4818,0.9927,0.12531,0.12531,1.54,101882139,kcnk17,ENSDARG00000105453,,1.05737,1.05737,1.05737,,1.05737,,0.708516,0.708516,0.708516,,0.708516,,2.03722,2.03722,2.03722,,2.03722,,,,,,1.05737,0.708516,2.03722,1,0,1,101882139,ENSDARG00000105453,1.05737,1.05737,,0.708516,0.708516,,2.03722,2.03722,,1.05737,0.708516,2.03722,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.639540672,2.639540672,2.639540672,2.639540672,0,2.639540672,1.05737,1.05737,0.708516,0.708516,2.03722,2.03722,UP,1,0,0
R-DRE-196849,Metabolism of water-soluble vitamins and cofactors,63,64,1,1,1,1,1,1,1,1,1,9,63,4819,0.99291,0.12349,0.12349,1.56,559020,ptgs2b,ENSDARG00000010276,,1.46069,1.46069,1.46069,,1.46069,,0.906053,0.906053,0.906053,,0.906053,,3.69655,3.69655,3.69655,,3.69655,,,,,,1.46069,0.906053,3.69655,1,0,1,559020,ENSDARG00000010276,1.46069,1.46069,,0.906053,0.906053,,3.69655,3.69655,,1.46069,0.906053,3.69655,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.955543756,2.955543756,2.955543756,2.955543756,0,2.955543756,1.46069,1.46069,0.906053,0.906053,3.69655,3.69655,UP,1,0,0
R-DRE-2142753,Arachidonic acid metabolism,29,30,1,1,1,1,1,1,1,1,1,9,29,4853,0.99841,0.059713,0.059713,3.33,559020,ptgs2b,ENSDARG00000010276,,1.46069,1.46069,1.46069,,1.46069,,0.906053,0.906053,0.906053,,0.906053,,3.69655,3.69655,3.69655,,3.69655,,,,,,1.46069,0.906053,3.69655,1,0,1,559020,ENSDARG00000010276,1.46069,1.46069,,0.906053,0.906053,,3.69655,3.69655,,1.46069,0.906053,3.69655,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.955543756,2.955543756,2.955543756,2.955543756,0,2.955543756,1.46069,1.46069,0.906053,0.906053,3.69655,3.69655,UP,1,0,0
R-DRE-5173105,O-linked glycosylation,51,52,1,1,1,1,1,1,1,1,1,9,51,4831,0.99528,0.10144,0.10144,1.92,555344,si:dkey-202e17.1,ENSDARG00000062278,,1.71702,1.71702,1.71702,,1.71702,,1.01379,1.01379,1.01379,,1.01379,,5.5031,5.5031,5.5031,,5.5031,,,,,,1.71702,1.01379,5.5031,1,0,1,555344,ENSDARG00000062278,1.71702,1.71702,,1.01379,1.01379,,5.5031,5.5031,,1.71702,1.01379,5.5031,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.531982183,1.531982183,1.531982183,1.531982183,0,1.531982183,1.71702,1.71702,1.01379,1.01379,5.5031,5.5031,UP,1,0,0
R-DRE-913709,O-linked glycosylation of mucins,28,29,1,1,1,1,1,1,1,1,1,9,28,4854,0.99852,0.057776,0.057776,3.45,555344,si:dkey-202e17.1,ENSDARG00000062278,,1.71702,1.71702,1.71702,,1.71702,,1.01379,1.01379,1.01379,,1.01379,,5.5031,5.5031,5.5031,,5.5031,,,,,,1.71702,1.01379,5.5031,1,0,1,555344,ENSDARG00000062278,1.71702,1.71702,,1.01379,1.01379,,5.5031,5.5031,,1.71702,1.01379,5.5031,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.531982183,1.531982183,1.531982183,1.531982183,0,1.531982183,1.71702,1.71702,1.01379,1.01379,5.5031,5.5031,UP,1,0,0
R-DRE-390522,Striated Muscle Contraction,25,25,1,1,1,1,0,0,1,0,0,10,25,4857,0.95001,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-8848021,Signaling by PTK6,26,26,1,0,0,1,0,0,1,0,0,10,26,4856,0.94806,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-9006927,Signaling by Non-Receptor Tyrosine Kinases,26,26,1,0,0,1,0,0,1,0,0,10,26,4856,0.94806,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-112310,Neurotransmitter release cycle,36,41,1,0,0,0,0,0,1,0,0,10,41,4841,0.91921,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-352230,Amino acid transport across the plasma membrane,23,29,1,0,0,0,0,0,1,0,0,10,29,4853,0.94222,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-425366,"Transport of bile salts and organic acids, metal ions and amine compounds",33,39,1,0,0,0,0,0,1,0,0,10,39,4843,0.92301,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-425393,Transport of inorganic cations/anions and amino acids/oligopeptides,56,62,1,0,0,0,0,0,1,0,0,10,62,4820,0.88015,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-425407,SLC-mediated transmembrane transport,112,121,1,0,0,0,0,0,1,0,0,10,121,4761,0.77827,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-442660,Na+/Cl- dependent neurotransmitter transporters,8,14,1,0,0,0,0,0,1,0,0,10,14,4868,0.97172,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-71288,Creatine metabolism,8,13,1,0,0,0,0,0,1,0,0,10,13,4869,0.97372,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-888590,"GABA synthesis, release, reuptake and degradation",16,21,1,0,0,0,0,0,1,0,0,10,21,4861,0.95785,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-888593,Reuptake of GABA,4,9,1,0,0,0,0,0,1,0,0,10,9,4873,0.98174,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-196807,Nicotinate metabolism,16,16,1,1,1,1,1,1,1,1,1,9,15,4867,0.99956,0.032259,0.032259,6.25,559020,ptgs2b,ENSDARG00000010276,,1.46069,1.46069,1.46069,,1.46069,,0.906053,0.906053,0.906053,,0.906053,,3.69655,3.69655,3.69655,,3.69655,,0,1.46069,,,1.46069,0.906053,3.69655,1,0,1,559020,ENSDARG00000010276,1.46069,1.46069,,0.906053,0.906053,,3.69655,3.69655,,1.46069,0.906053,3.69655,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.955543756,2.955543756,2.955543756,2.955543756,0,2.955543756,1.46069,1.46069,0.906053,0.906053,3.69655,3.69655,UP,1,0,0
R-DRE-197264,Nicotinamide salvaging,9,9,1,1,1,1,1,1,1,1,1,9,8,4874,0.99987,0.018262,0.018262,11.11,559020,ptgs2b,ENSDARG00000010276,,1.46069,1.46069,1.46069,,1.46069,,0.906053,0.906053,0.906053,,0.906053,,3.69655,3.69655,3.69655,,3.69655,,0,1.46069,0,1.46069,1.46069,0.906053,3.69655,1,0,1,559020,ENSDARG00000010276,1.46069,1.46069,,0.906053,0.906053,,3.69655,3.69655,,1.46069,0.906053,3.69655,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.955543756,2.955543756,2.955543756,2.955543756,0,2.955543756,1.46069,1.46069,0.906053,0.906053,3.69655,3.69655,UP,1,0,0
R-DRE-499943,Interconversion of nucleotide di- and triphosphates,14,14,1,1,1,0,1,0,1,0,0,10,14,4868,0.97172,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-8951664,Neddylation,142,144,1,1,0,0,1,0,1,0,0,10,144,4738,0.74152,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-9707587,Regulation of HMOX1 expression and activity,44,45,2,2,1,1,2,0,2,0,0,10,45,4837,0.91165,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-157579,Telomere Maintenance,35,45,1,0,0,1,0,0,1,0,0,10,45,4837,0.91165,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-171319,Telomere Extension By Telomerase,12,13,1,0,0,1,0,0,1,0,0,10,13,4869,0.97372,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-180786,Extension of Telomeres,27,28,1,0,0,1,0,0,1,0,0,10,28,4854,0.94417,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-73886,Chromosome Maintenance,52,63,2,1,1,2,1,1,2,1,1,9,62,4820,0.99313,0.12167,0.12167,1.59,445161,cenpp,ENSDARG00000044135,,8.34E-04,8.34E-04,8.34E-04,,8.34E-04,,2.55E-04,2.55E-04,2.55E-04,,2.55E-04,,0.00405095,0.00405095,0.00405095,,0.00405095,,,,,,8.34E-04,2.55E-04,0.00405095,0,1,0,,,,,,,,,,,,,,,1,445161,ENSDARG00000044135,8.34E-04,8.34E-04,,2.55E-04,2.55E-04,,0.00405095,0.00405095,,8.34E-04,2.55E-04,0.00405095,0,,,,,,"Exp 4,1(1)",2.032040119,2.032040119,2.032040119,2.032040119,0,2.032040119,8.34E-04,8.34E-04,2.55E-04,2.55E-04,0.00405095,0.00405095,DOWN,0,1,0
R-DRE-6791312,TP53 Regulates Transcription of Cell Cycle Genes,26,27,2,1,1,2,1,1,2,1,1,9,26,4856,0.99872,0.05389,0.05389,3.7,30079,btg2,ENSDARG00000020298,,1.52322,1.52322,1.52322,,1.52322,,0.933496,0.933496,0.933496,,0.933496,,4.06068,4.06068,4.06068,,4.06068,,,,,,1.52322,0.933496,4.06068,1,0,1,30079,ENSDARG00000020298,1.52322,1.52322,,0.933496,0.933496,,4.06068,4.06068,,1.52322,0.933496,4.06068,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.816771984,1.816771984,1.816771984,1.816771984,0,1.816771984,1.52322,1.52322,0.933496,0.933496,4.06068,4.06068,UP,1,0,0
R-DRE-2559583,Cellular Senescence,85,112,1,0,0,1,0,0,1,0,0,10,112,4770,0.79309,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-2559586,DNA Damage/Telomere Stress Induced Senescence,27,48,1,0,0,1,0,0,1,0,0,10,48,4834,0.90602,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-2990846,SUMOylation,118,123,1,1,1,1,1,1,1,1,1,9,122,4760,0.97527,0.22499,0.22499,0.81,796843,sp100.1,ENSDARG00000055359,,0.11962,0.11962,0.11962,,0.11962,,0.0157996,0.0157996,0.0157996,,0.0157996,,0.511159,0.511159,0.511159,,0.511159,,,,,,0.11962,0.0157996,0.511159,1,0,1,796843,ENSDARG00000055359,0.11962,0.11962,,0.0157996,0.0157996,,0.511159,0.511159,,0.11962,0.0157996,0.511159,0,,,,,,,,,,,,,,,0,,,,,,"Exp 4,1(1)",1.527613759,1.527613759,1.527613759,1.527613759,0,1.527613759,0.11962,0.11962,0.0157996,0.0157996,0.511159,0.511159,UP,1,0,0
R-DRE-3108232,SUMO E3 ligases SUMOylate target proteins,112,117,1,1,1,1,1,1,1,1,1,9,116,4766,0.97749,0.21518,0.21518,0.85,796843,sp100.1,ENSDARG00000055359,,0.11962,0.11962,0.11962,,0.11962,,0.0157996,0.0157996,0.0157996,,0.0157996,,0.511159,0.511159,0.511159,,0.511159,,,,,,0.11962,0.0157996,0.511159,1,0,1,796843,ENSDARG00000055359,0.11962,0.11962,,0.0157996,0.0157996,,0.511159,0.511159,,0.11962,0.0157996,0.511159,0,,,,,,,,,,,,,,,0,,,,,,"Exp 4,1(1)",1.527613759,1.527613759,1.527613759,1.527613759,0,1.527613759,0.11962,0.11962,0.0157996,0.0157996,0.511159,0.511159,UP,1,0,0
R-DRE-383280,Nuclear Receptor transcription pathway,34,37,1,1,1,1,1,1,1,1,1,9,36,4846,0.99759,0.073176,0.073176,2.7,548604,nr4a3,ENSDARG00000055854,,1.85998,1.85998,1.85998,,1.85998,,1.06876,1.06876,1.06876,,1.06876,,7.0278,7.0278,7.0278,,7.0278,,,,,,1.85998,1.06876,7.0278,1,0,1,548604,ENSDARG00000055854,1.85998,1.85998,,1.06876,1.06876,,7.0278,7.0278,,1.85998,1.06876,7.0278,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.051337242,2.051337242,2.051337242,2.051337242,0,2.051337242,1.85998,1.85998,1.06876,1.06876,7.0278,7.0278,UP,1,0,0
R-DRE-3108214,SUMOylation of DNA damage response and repair proteins,50,52,1,1,1,1,1,1,1,1,1,9,51,4831,0.99528,0.10144,0.10144,1.92,796843,sp100.1,ENSDARG00000055359,,0.11962,0.11962,0.11962,,0.11962,,0.0157996,0.0157996,0.0157996,,0.0157996,,0.511159,0.511159,0.511159,,0.511159,,,,,,0.11962,0.0157996,0.511159,1,0,1,796843,ENSDARG00000055359,0.11962,0.11962,,0.0157996,0.0157996,,0.511159,0.511159,,0.11962,0.0157996,0.511159,0,,,,,,,,,,,,,,,0,,,,,,"Exp 4,1(1)",1.527613759,1.527613759,1.527613759,1.527613759,0,1.527613759,0.11962,0.11962,0.0157996,0.0157996,0.511159,0.511159,UP,1,0,0
R-DRE-453274,Mitotic G2-G2/M phases,108,110,1,0,0,1,0,0,1,0,0,10,110,4772,0.79641,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-69275,G2/M Transition,107,109,1,0,0,1,0,0,1,0,0,10,109,4773,0.79808,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-9018677,Biosynthesis of DHA-derived SPMs,16,16,1,1,1,1,1,1,1,1,1,9,15,4867,0.99956,0.032259,0.032259,6.25,559020,ptgs2b,ENSDARG00000010276,,1.46069,1.46069,1.46069,,1.46069,,0.906053,0.906053,0.906053,,0.906053,,3.69655,3.69655,3.69655,,3.69655,,0,1.46069,,,1.46069,0.906053,3.69655,1,0,1,559020,ENSDARG00000010276,1.46069,1.46069,,0.906053,0.906053,,3.69655,3.69655,,1.46069,0.906053,3.69655,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.955543756,2.955543756,2.955543756,2.955543756,0,2.955543756,1.46069,1.46069,0.906053,0.906053,3.69655,3.69655,UP,1,0,0
