Identifier,BPAF-1ug/L-B
ENSDARG00000017772,311
ENSDARG00000005578,6
ENSDARG00000024933,7
ENSDARG00000004427,25
ENSDARG00000015540,8
ENSDARG00000043587,10
ENSDARG00000030289,5
ENSDARG00000005544,10
ENSDARG00000008740,24
ENSDARG00000061629,19
ENSDARG00000100225,7
ENSDARG00000027497,1
ENSDARG00000043548,10
ENSDARG00000052438,61
ENSDARG00000052435,39
ENSDARG00000112693,0
ENSDARG00000002937,22
ENSDARG00000074915,2
ENSDARG00000069360,66
ENSDARG00000091683,15
ENSDARG00000086184,22
ENSDARG00000096566,0
ENSDARG00000074182,0
ENSDARG00000083979,0
ENSDARG00000039424,22
ENSDARG00000018891,19
ENSDARG00000025350,218
ENSDARG00000074378,10
ENSDARG00000096092,0
ENSDARG00000096044,0
ENSDARG00000036471,0
ENSDARG00000092443,1
ENSDARG00000043226,1
ENSDARG00000020001,2
ENSDARG00000113791,0
ENSDARG00000010442,18
ENSDARG00000096541,0
ENSDARG00000018190,48
ENSDARG00000079163,0
ENSDARG00000018107,2
ENSDARG00000059951,0
ENSDARG00000017193,0
ENSDARG00000059948,0
ENSDARG00000117216,10
ENSDARG00000095434,0
ENSDARG00000093494,13
ENSDARG00000076828,0
ENSDARG00000088234,0
ENSDARG00000093748,0
ENSDARG00000079345,1
ENSDARG00000059908,58
ENSDARG00000036415,3
ENSDARG00000052386,2
ENSDARG00000005525,9
ENSDARG00000095518,0
ENSDARG00000093003,4
ENSDARG00000003054,3
ENSDARG00000074635,108
ENSDARG00000015946,1
ENSDARG00000027143,0
ENSDARG00000004634,4
ENSDARG00000115887,0
ENSDARG00000111625,7
ENSDARG00000017423,27
ENSDARG00000052348,40
ENSDARG00000075201,6
ENSDARG00000113238,0
ENSDARG00000052361,7
ENSDARG00000020494,14
ENSDARG00000024827,1
ENSDARG00000059900,7
ENSDARG00000095991,4
ENSDARG00000023151,194
ENSDARG00000114755,0
ENSDARG00000101669,26
ENSDARG00000052375,0
ENSDARG00000052376,5
ENSDARG00000031203,3
ENSDARG00000095360,0
ENSDARG00000102252,1
ENSDARG00000078041,2
ENSDARG00000089742,3
ENSDARG00000013475,125
ENSDARG00000079973,1
ENSDARG00000087205,5
ENSDARG00000112004,0
ENSDARG00000074771,6
ENSDARG00000008490,25
ENSDARG00000012341,8
ENSDARG00000025808,0
ENSDARG00000010078,6
ENSDARG00000036371,253
ENSDARG00000025325,5
ENSDARG00000005626,0
ENSDARG00000010791,25
ENSDARG00000100085,0
ENSDARG00000075870,8
ENSDARG00000098852,45
ENSDARG00000101825,0
ENSDARG00000077790,6
ENSDARG00000075904,5
ENSDARG00000116898,1
ENSDARG00000113296,0
ENSDARG00000042887,1
ENSDARG00000113474,1
ENSDARG00000117445,0
ENSDARG00000042881,2
ENSDARG00000083571,0
ENSDARG00000116122,0
ENSDARG00000103125,20
ENSDARG00000030417,6
ENSDARG00000111601,0
ENSDARG00000087290,0
ENSDARG00000028899,0
ENSDARG00000079980,3
ENSDARG00000078138,1
ENSDARG00000073912,0
ENSDARG00000075141,0
ENSDARG00000077721,50
ENSDARG00000059841,2
ENSDARG00000014068,56
ENSDARG00000075599,0
ENSDARG00000033666,8
ENSDARG00000096214,0
ENSDARG00000091320,8
ENSDARG00000094782,3
ENSDARG00000069264,2
ENSDARG00000059835,11
ENSDARG00000036295,91
ENSDARG00000059826,25
ENSDARG00000089243,7
ENSDARG00000026489,45
ENSDARG00000005690,25
ENSDARG00000028276,1
ENSDARG00000102960,6
ENSDARG00000059816,31
ENSDARG00000091592,15
ENSDARG00000059060,0
ENSDARG00000069249,3
ENSDARG00000093412,0
ENSDARG00000052263,1
ENSDARG00000109870,0
ENSDARG00000031952,173
ENSDARG00000024681,4
ENSDARG00000019765,17
ENSDARG00000075754,12
ENSDARG00000036281,4
ENSDARG00000096514,0
ENSDARG00000068255,1
ENSDARG00000089765,0
ENSDARG00000096661,27
ENSDARG00000110697,0
ENSDARG00000096576,0
ENSDARG00000017984,0
ENSDARG00000096625,0
ENSDARG00000086166,0
ENSDARG00000087148,0
ENSDARG00000096579,0
ENSDARG00000096577,0
ENSDARG00000096622,0
ENSDARG00000096588,0
ENSDARG00000096649,0
ENSDARG00000086117,0
ENSDARG00000096644,0
ENSDARG00000041399,0
ENSDARG00000079050,0
ENSDARG00000095494,0
ENSDARG00000095297,0
ENSDARG00000075855,2
ENSDARG00000041394,3
ENSDARG00000025904,24
ENSDARG00000033789,165
ENSDARG00000011983,16
ENSDARG00000079062,1
ENSDARG00000016809,40
ENSDARG00000043713,22
ENSDARG00000077975,0
ENSDARG00000025547,0
ENSDARG00000076778,0
ENSDARG00000095127,0
ENSDARG00000092502,0
ENSDARG00000079903,0
ENSDARG00000094357,0
ENSDARG00000093198,0
ENSDARG00000043719,3
ENSDARG00000053462,0
ENSDARG00000012694,46
ENSDARG00000068182,2
ENSDARG00000078503,0
ENSDARG00000016301,78
ENSDARG00000087359,22
ENSDARG00000108328,0
ENSDARG00000052207,32
ENSDARG00000036272,0
ENSDARG00000080893,0
ENSDARG00000110619,0
ENSDARG00000025074,14
ENSDARG00000063108,3
ENSDARG00000074069,1
ENSDARG00000088906,1
ENSDARG00000112604,0
ENSDARG00000088775,0
ENSDARG00000115164,0
ENSDARG00000116928,1
ENSDARG00000093082,0
ENSDARG00000117345,0
ENSDARG00000117512,4
ENSDARG00000104258,0
ENSDARG00000104284,3
ENSDARG00000099508,0
ENSDARG00000109228,0
ENSDARG00000101532,0
ENSDARG00000096621,0
ENSDARG00000054655,0
ENSDARG00000096503,0
ENSDARG00000092322,0
ENSDARG00000096656,0
ENSDARG00000096543,0
ENSDARG00000034910,0
ENSDARG00000096507,0
ENSDARG00000043445,0
ENSDARG00000096585,0
ENSDARG00000096574,0
ENSDARG00000013203,0
ENSDARG00000096666,0
ENSDARG00000096619,0
ENSDARG00000094524,0
ENSDARG00000093845,0
ENSDARG00000096623,0
ENSDARG00000096607,0
ENSDARG00000096670,0
ENSDARG00000062309,0
ENSDARG00000096634,0
ENSDARG00000096549,0
ENSDARG00000096671,0
ENSDARG00000096606,0
ENSDARG00000112997,0
ENSDARG00000096523,0
ENSDARG00000116874,0
ENSDARG00000054649,0
ENSDARG00000086301,0
ENSDARG00000096509,0
ENSDARG00000096650,0
ENSDARG00000094157,0
ENSDARG00000096534,0
ENSDARG00000096570,0
ENSDARG00000069194,1
ENSDARG00000026383,0
ENSDARG00000004633,0
ENSDARG00000043431,0
ENSDARG00000007289,1
ENSDARG00000106312,0
ENSDARG00000057844,0
ENSDARG00000103951,7
ENSDARG00000089894,0
ENSDARG00000074334,0
ENSDARG00000105181,0
ENSDARG00000113965,0
ENSDARG00000088556,0
ENSDARG00000104859,0
ENSDARG00000074205,0
ENSDARG00000092358,29
ENSDARG00000078620,0
ENSDARG00000088019,1
ENSDARG00000092894,0
ENSDARG00000096615,0
ENSDARG00000052035,9
ENSDARG00000058270,23
ENSDARG00000052037,2
ENSDARG00000052039,56
ENSDARG00000078246,1
ENSDARG00000094346,0
ENSDARG00000093323,1
ENSDARG00000094433,2
ENSDARG00000091912,0
ENSDARG00000092604,0
ENSDARG00000092070,1
ENSDARG00000096412,0
ENSDARG00000093177,0
ENSDARG00000092984,0
ENSDARG00000092350,0
ENSDARG00000094608,0
ENSDARG00000093975,0
ENSDARG00000087054,0
ENSDARG00000094344,0
ENSDARG00000095578,0
ENSDARG00000092294,0
ENSDARG00000094297,1
ENSDARG00000094246,0
ENSDARG00000092941,0
ENSDARG00000075055,0
ENSDARG00000095719,0
ENSDARG00000092500,0
ENSDARG00000038352,0
ENSDARG00000098576,0
ENSDARG00000103829,1
ENSDARG00000091254,0
ENSDARG00000075541,0
ENSDARG00000095773,0
ENSDARG00000103330,0
ENSDARG00000104415,0
ENSDARG00000098706,0
ENSDARG00000104626,0
ENSDARG00000099421,0
ENSDARG00000103888,0
ENSDARG00000103058,0
ENSDARG00000104949,6
ENSDARG00000089904,2
ENSDARG00000104083,0
ENSDARG00000093157,12
ENSDARG00000104904,5
ENSDARG00000096528,9
ENSDARG00000104807,4
ENSDARG00000105176,0
ENSDARG00000104783,0
ENSDARG00000112943,0
ENSDARG00000105295,7
ENSDARG00000112310,0
ENSDARG00000111704,0
ENSDARG00000017255,0
ENSDARG00000103054,2
ENSDARG00000113332,1
ENSDARG00000111491,0
ENSDARG00000116066,0
ENSDARG00000038682,0
ENSDARG00000100788,0
ENSDARG00000086539,0
ENSDARG00000112526,0
ENSDARG00000104392,0
ENSDARG00000100264,14
ENSDARG00000099619,2
ENSDARG00000099301,2
ENSDARG00000103099,1
ENSDARG00000101915,50
ENSDARG00000110574,1
ENSDARG00000090557,0
ENSDARG00000089667,0
ENSDARG00000088745,3
ENSDARG00000038683,0
ENSDARG00000090783,5
ENSDARG00000038681,0
ENSDARG00000095746,0
ENSDARG00000094845,0
ENSDARG00000115195,2
ENSDARG00000109399,0
ENSDARG00000093877,2
ENSDARG00000112066,0
ENSDARG00000092806,0
ENSDARG00000096586,0
ENSDARG00000094408,1
ENSDARG00000096651,21
ENSDARG00000089879,0
ENSDARG00000069046,0
ENSDARG00000091359,1
ENSDARG00000042561,2
ENSDARG00000099635,77
ENSDARG00000099741,5
ENSDARG00000102825,2
ENSDARG00000098567,35
ENSDARG00000101816,21
ENSDARG00000105060,12
ENSDARG00000101291,8
ENSDARG00000102634,10
ENSDARG00000102091,5
ENSDARG00000103295,72
ENSDARG00000100739,0
ENSDARG00000117484,1
ENSDARG00000100190,1
ENSDARG00000099024,0
ENSDARG00000099538,1
ENSDARG00000098620,0
ENSDARG00000117258,2
ENSDARG00000117555,2
ENSDARG00000117457,1
ENSDARG00000117815,0
ENSDARG00000117636,0
ENSDARG00000093583,0
ENSDARG00000105092,0
ENSDARG00000099880,0
ENSDARG00000102872,0
ENSDARG00000098899,0
ENSDARG00000101364,0
ENSDARG00000100145,6
ENSDARG00000063518,0
ENSDARG00000040045,10
ENSDARG00000100159,0
ENSDARG00000100031,3
ENSDARG00000038667,1
ENSDARG00000008333,0
ENSDARG00000038666,4
ENSDARG00000088634,1
ENSDARG00000015482,5
ENSDARG00000101562,13
ENSDARG00000099331,13
ENSDARG00000101134,6
ENSDARG00000038271,0
ENSDARG00000077839,4
ENSDARG00000110206,0
ENSDARG00000078694,18
ENSDARG00000040683,26
ENSDARG00000097928,0
ENSDARG00000089940,2
ENSDARG00000074146,2
ENSDARG00000097884,2
ENSDARG00000097244,20
ENSDARG00000097762,0
ENSDARG00000097118,140
ENSDARG00000087516,0
ENSDARG00000076995,8
ENSDARG00000087839,0
ENSDARG00000097391,3
ENSDARG00000005218,2
ENSDARG00000091260,8
ENSDARG00000116573,0
ENSDARG00000091481,14
ENSDARG00000039852,3
ENSDARG00000017195,3
ENSDARG00000030896,1
ENSDARG00000098888,0
ENSDARG00000006560,0
ENSDARG00000039850,3
ENSDARG00000006677,0
ENSDARG00000098661,2
ENSDARG00000008906,0
ENSDARG00000022615,1
ENSDARG00000094367,0
ENSDARG00000097519,0
ENSDARG00000095614,3
ENSDARG00000076509,19
ENSDARG00000045137,0
ENSDARG00000053746,0
ENSDARG00000089705,1
ENSDARG00000116769,1
ENSDARG00000002970,39
ENSDARG00000007480,129
ENSDARG00000074571,1
ENSDARG00000077288,0
ENSDARG00000039517,9
ENSDARG00000039516,3
ENSDARG00000003290,1
ENSDARG00000103465,0
ENSDARG00000059125,35
ENSDARG00000111712,3
ENSDARG00000075899,16
ENSDARG00000103432,4
ENSDARG00000077130,3
ENSDARG00000078363,4
ENSDARG00000039521,4
ENSDARG00000039522,44
ENSDARG00000078856,7
ENSDARG00000022309,36
ENSDARG00000022303,35
ENSDARG00000095840,0
ENSDARG00000063451,1
ENSDARG00000069423,9
ENSDARG00000020957,0
ENSDARG00000082599,0
ENSDARG00000042245,472
ENSDARG00000103704,0
ENSDARG00000062377,0
ENSDARG00000114019,0
ENSDARG00000087421,37
ENSDARG00000023713,45
ENSDARG00000091027,0
ENSDARG00000088246,15
ENSDARG00000025889,12
ENSDARG00000058993,13
ENSDARG00000074995,1
ENSDARG00000099937,0
ENSDARG00000101799,1
ENSDARG00000103038,14
ENSDARG00000075339,1
ENSDARG00000030340,60
ENSDARG00000004525,11
ENSDARG00000009484,74
ENSDARG00000058822,0
ENSDARG00000106350,0
ENSDARG00000098593,0
ENSDARG00000063437,3
ENSDARG00000063445,3
ENSDARG00000058995,2
ENSDARG00000096972,0
ENSDARG00000063446,9
ENSDARG00000086314,0
ENSDARG00000053068,7
ENSDARG00000097556,0
ENSDARG00000097559,0
ENSDARG00000073896,1
ENSDARG00000076223,76
ENSDARG00000079730,0
ENSDARG00000019541,43
ENSDARG00000036483,3
ENSDARG00000063375,8
ENSDARG00000058876,0
ENSDARG00000013847,33
ENSDARG00000017180,18
ENSDARG00000025168,0
ENSDARG00000114182,0
ENSDARG00000098344,18
ENSDARG00000104401,15
ENSDARG00000102184,37
ENSDARG00000104548,0
ENSDARG00000103352,0
ENSDARG00000103589,13
ENSDARG00000099604,0
ENSDARG00000099395,2
ENSDARG00000099015,3
ENSDARG00000099677,7
ENSDARG00000100086,1
ENSDARG00000105103,0
ENSDARG00000103674,0
ENSDARG00000104409,2
ENSDARG00000100687,0
ENSDARG00000101322,3
ENSDARG00000104726,19
ENSDARG00000102216,23
ENSDARG00000101766,1465
ENSDARG00000045297,1
ENSDARG00000074403,0
ENSDARG00000019278,0
ENSDARG00000011884,0
ENSDARG00000055498,6
ENSDARG00000078598,1
ENSDARG00000070284,4
ENSDARG00000018272,29
ENSDARG00000059695,1
ENSDARG00000038258,15
ENSDARG00000093079,0
ENSDARG00000012610,98
ENSDARG00000016081,19
ENSDARG00000075181,0
ENSDARG00000039310,4
ENSDARG00000077690,8
ENSDARG00000027957,25
ENSDARG00000003382,39
ENSDARG00000014190,2
ENSDARG00000097241,1
ENSDARG00000093357,6
ENSDARG00000027986,4
ENSDARG00000001447,16
ENSDARG00000097093,0
ENSDARG00000033259,22
ENSDARG00000056478,3
ENSDARG00000096809,8
ENSDARG00000075980,1
ENSDARG00000034940,0
ENSDARG00000012194,113
ENSDARG00000063341,15
ENSDARG00000022213,15
ENSDARG00000037061,2
ENSDARG00000037056,0
ENSDARG00000058734,25
ENSDARG00000022810,9
ENSDARG00000076996,0
ENSDARG00000096791,0
ENSDARG00000078329,0
ENSDARG00000039830,29
ENSDARG00000039828,0
ENSDARG00000063223,0
ENSDARG00000063218,32
ENSDARG00000001771,0
ENSDARG00000058719,4
ENSDARG00000111883,0
ENSDARG00000017653,0
ENSDARG00000089077,0
ENSDARG00000036106,1
ENSDARG00000075352,3
ENSDARG00000115680,0
ENSDARG00000096763,0
ENSDARG00000017860,5
ENSDARG00000058701,12
ENSDARG00000096713,14
ENSDARG00000058695,3
ENSDARG00000029671,34
ENSDARG00000013858,3
ENSDARG00000091894,0
ENSDARG00000078201,0
ENSDARG00000063191,7
ENSDARG00000004167,5
ENSDARG00000063182,44
ENSDARG00000093342,9
ENSDARG00000078299,0
ENSDARG00000069342,24
ENSDARG00000093159,1
ENSDARG00000095549,0
ENSDARG00000090623,2
ENSDARG00000083428,0
ENSDARG00000114760,48
ENSDARG00000117612,0
ENSDARG00000104290,2
ENSDARG00000112870,0
ENSDARG00000114516,147
ENSDARG00000100981,9
ENSDARG00000099642,7
ENSDARG00000016477,43
ENSDARG00000082639,0
ENSDARG00000083056,0
ENSDARG00000083986,0
ENSDARG00000083699,2
ENSDARG00000080523,0
ENSDARG00000004396,1
ENSDARG00000008966,21
ENSDARG00000006568,1
ENSDARG00000063129,0
ENSDARG00000076959,3
ENSDARG00000031548,67
ENSDARG00000008450,1
ENSDARG00000039272,4
ENSDARG00000075007,20
ENSDARG00000107448,0
ENSDARG00000012816,2
ENSDARG00000091887,2
ENSDARG00000058638,9
ENSDARG00000091266,0
ENSDARG00000092893,0
ENSDARG00000079075,0
ENSDARG00000029248,55
ENSDARG00000020596,4
ENSDARG00000016163,29
ENSDARG00000077581,19
ENSDARG00000012555,13
ENSDARG00000024479,0
ENSDARG00000039220,1
ENSDARG00000058473,9
ENSDARG00000082391,0
ENSDARG00000018562,49
ENSDARG00000038977,0
ENSDARG00000115192,0
ENSDARG00000038978,10
ENSDARG00000009488,13
ENSDARG00000038980,21
ENSDARG00000067814,0
ENSDARG00000038981,26
ENSDARG00000058354,47
ENSDARG00000102166,0
ENSDARG00000015707,25
ENSDARG00000092780,2
ENSDARG00000080840,0
ENSDARG00000080499,0
ENSDARG00000011233,4
ENSDARG00000002790,207
ENSDARG00000013613,13
ENSDARG00000097535,2
ENSDARG00000097892,19
ENSDARG00000062991,22
ENSDARG00000108522,0
ENSDARG00000058410,0
ENSDARG00000069280,10
ENSDARG00000029292,15
ENSDARG00000111651,0
ENSDARG00000030108,12
ENSDARG00000115266,7
ENSDARG00000020981,1
ENSDARG00000063018,14
ENSDARG00000019924,29
ENSDARG00000069295,3
ENSDARG00000069294,0
ENSDARG00000069293,3
ENSDARG00000012682,268
ENSDARG00000021324,5
ENSDARG00000009922,12
ENSDARG00000084853,0
ENSDARG00000043581,8
ENSDARG00000003375,6
ENSDARG00000009534,46
ENSDARG00000094480,0
ENSDARG00000058348,7
ENSDARG00000078822,4
ENSDARG00000098557,6
ENSDARG00000005590,12
ENSDARG00000062955,7
ENSDARG00000020197,941
ENSDARG00000077666,3
ENSDARG00000020746,1
ENSDARG00000038397,5
ENSDARG00000058267,3
ENSDARG00000023584,3
ENSDARG00000062919,1
ENSDARG00000075866,0
ENSDARG00000085728,0
ENSDARG00000062916,23
ENSDARG00000058237,1
ENSDARG00000083895,0
ENSDARG00000058229,1
ENSDARG00000058218,0
ENSDARG00000097415,1
ENSDARG00000016074,12
ENSDARG00000038222,5
ENSDARG00000002330,6
ENSDARG00000017398,3
ENSDARG00000084912,0
ENSDARG00000095190,2
ENSDARG00000094331,0
ENSDARG00000016233,11
ENSDARG00000004869,9
ENSDARG00000058114,6
ENSDARG00000097447,0
ENSDARG00000039203,20
ENSDARG00000003909,1
ENSDARG00000039196,6
ENSDARG00000093083,0
ENSDARG00000018809,68
ENSDARG00000089225,20
ENSDARG00000020201,31
ENSDARG00000087979,8
ENSDARG00000075812,0
ENSDARG00000079665,18
ENSDARG00000106186,0
ENSDARG00000011683,4
ENSDARG00000075673,30
ENSDARG00000024744,29
ENSDARG00000097553,18
ENSDARG00000117820,0
ENSDARG00000075560,127
ENSDARG00000114675,3
ENSDARG00000001933,0
ENSDARG00000108294,0
ENSDARG00000089109,45
ENSDARG00000012021,14
ENSDARG00000069175,45
ENSDARG00000095837,4
ENSDARG00000003944,0
ENSDARG00000058090,2
ENSDARG00000110105,2
ENSDARG00000054980,27
ENSDARG00000054984,10
ENSDARG00000095477,0
ENSDARG00000109226,0
ENSDARG00000099519,19
ENSDARG00000098037,0
ENSDARG00000097054,0
ENSDARG00000097095,0
ENSDARG00000103545,0
ENSDARG00000101215,15
ENSDARG00000099630,12
ENSDARG00000074233,0
ENSDARG00000092066,2
ENSDARG00000115547,4
ENSDARG00000115186,0
ENSDARG00000113972,0
ENSDARG00000082734,2
ENSDARG00000111709,0
ENSDARG00000080774,0
ENSDARG00000081431,0
ENSDARG00000085174,0
ENSDARG00000095038,0
ENSDARG00000092949,1
ENSDARG00000097463,0
ENSDARG00000092159,0
ENSDARG00000095776,0
ENSDARG00000057769,0
ENSDARG00000110384,0
ENSDARG00000028131,12
ENSDARG00000057743,2
ENSDARG00000029856,15
ENSDARG00000005673,3
ENSDARG00000092084,0
ENSDARG00000002947,2
ENSDARG00000017748,16
ENSDARG00000112456,0
ENSDARG00000062661,22
ENSDARG00000039979,0
ENSDARG00000039174,2
ENSDARG00000009014,114
ENSDARG00000099759,0
ENSDARG00000013856,101
ENSDARG00000073713,17
ENSDARG00000093060,0
ENSDARG00000114666,0
ENSDARG00000075962,0
ENSDARG00000087277,40
ENSDARG00000010956,19
ENSDARG00000012914,61
ENSDARG00000095819,0
ENSDARG00000079625,5
ENSDARG00000012325,3
ENSDARG00000019526,11
ENSDARG00000039152,0
ENSDARG00000079364,1
ENSDARG00000094988,0
ENSDARG00000094962,0
ENSDARG00000020602,117
ENSDARG00000015790,81
ENSDARG00000092225,8
ENSDARG00000091652,15
ENSDARG00000106039,0
ENSDARG00000062864,5
ENSDARG00000009740,38
ENSDARG00000009436,16
ENSDARG00000016771,334
ENSDARG00000006200,161
ENSDARG00000084411,0
ENSDARG00000080942,0
ENSDARG00000077022,5
ENSDARG00000062427,3
ENSDARG00000084026,0
ENSDARG00000079158,0
ENSDARG00000020289,2
ENSDARG00000079907,0
ENSDARG00000093714,3
ENSDARG00000015252,9
ENSDARG00000019103,15
ENSDARG00000104683,0
ENSDARG00000104972,0
ENSDARG00000052319,0
ENSDARG00000052296,0
ENSDARG00000100970,0
ENSDARG00000026569,0
ENSDARG00000005754,93
ENSDARG00000085605,0
ENSDARG00000094091,0
ENSDARG00000113243,0
ENSDARG00000099780,0
ENSDARG00000109031,0
ENSDARG00000100494,118
ENSDARG00000099776,482
ENSDARG00000104930,12
ENSDARG00000111227,0
ENSDARG00000101899,0
ENSDARG00000102520,0
ENSDARG00000099960,2
ENSDARG00000100741,8
ENSDARG00000099445,9
ENSDARG00000098575,0
ENSDARG00000101903,22
ENSDARG00000102223,0
ENSDARG00000057253,0
ENSDARG00000093610,0
ENSDARG00000057265,0
ENSDARG00000112780,0
ENSDARG00000092075,0
ENSDARG00000115412,0
ENSDARG00000095391,0
ENSDARG00000077665,0
ENSDARG00000097586,0
ENSDARG00000069033,1
ENSDARG00000115702,0
ENSDARG00000095093,0
ENSDARG00000116716,0
ENSDARG00000095066,0
ENSDARG00000093408,0
ENSDARG00000111383,0
ENSDARG00000057284,0
ENSDARG00000110526,0
ENSDARG00000015901,32
ENSDARG00000010267,43
ENSDARG00000082222,0
ENSDARG00000101927,0
ENSDARG00000057209,2
ENSDARG00000079671,9
ENSDARG00000001913,28
ENSDARG00000097187,13
ENSDARG00000076183,0
ENSDARG00000103811,34
ENSDARG00000060622,9
ENSDARG00000075487,1
ENSDARG00000021480,3
ENSDARG00000092679,0
ENSDARG00000076330,6
ENSDARG00000092078,0
ENSDARG00000005593,2
ENSDARG00000080487,0
ENSDARG00000110856,0
ENSDARG00000010482,2
ENSDARG00000103004,12
ENSDARG00000042671,5
ENSDARG00000011886,32
ENSDARG00000004539,4
ENSDARG00000024546,0
ENSDARG00000039142,41
ENSDARG00000078352,45
ENSDARG00000042656,2
ENSDARG00000042652,20
ENSDARG00000016399,16
ENSDARG00000021200,9
ENSDARG00000063544,5
ENSDARG00000013076,9
ENSDARG00000001940,35
ENSDARG00000091879,2
ENSDARG00000094378,0
ENSDARG00000028878,1
ENSDARG00000057751,0
ENSDARG00000097822,0
ENSDARG00000039052,3
ENSDARG00000039051,138
ENSDARG00000062116,17
ENSDARG00000086601,0
ENSDARG00000034080,14
ENSDARG00000062272,32
ENSDARG00000024759,0
ENSDARG00000078986,3
ENSDARG00000016253,22
ENSDARG00000057184,8
ENSDARG00000062251,2
ENSDARG00000075211,105
ENSDARG00000020261,230
ENSDARG00000039098,6
ENSDARG00000117728,0
ENSDARG00000032317,109
ENSDARG00000069018,11
ENSDARG00000088073,18
ENSDARG00000099664,57
ENSDARG00000099478,11
ENSDARG00000110020,1
ENSDARG00000101983,3
ENSDARG00000098807,0
ENSDARG00000103578,15
ENSDARG00000103370,5
ENSDARG00000101361,34
ENSDARG00000104288,0
ENSDARG00000111969,0
ENSDARG00000103087,0
ENSDARG00000027590,36
ENSDARG00000039022,23
ENSDARG00000008807,3
ENSDARG00000077323,15
ENSDARG00000029848,0
ENSDARG00000018478,83
ENSDARG00000062024,57
ENSDARG00000093112,0
ENSDARG00000031343,85
ENSDARG00000056784,0
ENSDARG00000061948,9
ENSDARG00000077201,14
ENSDARG00000106775,0
ENSDARG00000079352,8
ENSDARG00000031709,8
ENSDARG00000093442,0
ENSDARG00000079229,9
ENSDARG00000011373,14
ENSDARG00000005458,35
ENSDARG00000061908,8
ENSDARG00000097593,0
ENSDARG00000093680,0
ENSDARG00000098052,0
ENSDARG00000033971,8
ENSDARG00000006862,22
ENSDARG00000102869,0
ENSDARG00000023053,3
ENSDARG00000010381,52
ENSDARG00000013946,11
ENSDARG00000109615,0
ENSDARG00000113501,0
ENSDARG00000111218,0
ENSDARG00000111600,0
ENSDARG00000112109,0
ENSDARG00000113007,0
ENSDARG00000110969,0
ENSDARG00000111054,0
ENSDARG00000116868,0
ENSDARG00000112742,0
ENSDARG00000112714,0
ENSDARG00000109911,0
ENSDARG00000106841,0
ENSDARG00000113029,0
ENSDARG00000017605,1
ENSDARG00000038985,1
ENSDARG00000034189,104
ENSDARG00000109479,0
ENSDARG00000056551,1
ENSDARG00000030722,24
ENSDARG00000092427,0
ENSDARG00000031426,4
ENSDARG00000003068,30
ENSDARG00000038979,0
ENSDARG00000017494,1
ENSDARG00000061848,23
ENSDARG00000094315,0
ENSDARG00000073756,14
ENSDARG00000093197,0
ENSDARG00000029881,0
ENSDARG00000068745,223
ENSDARG00000079564,86
ENSDARG00000097306,0
ENSDARG00000083623,0
ENSDARG00000079782,28
ENSDARG00000056464,4
ENSDARG00000056475,39
ENSDARG00000092954,45
ENSDARG00000076265,1
ENSDARG00000093462,0
ENSDARG00000038955,0
ENSDARG00000076972,5
ENSDARG00000003607,17
ENSDARG00000061797,2
ENSDARG00000061800,1
ENSDARG00000091306,18
ENSDARG00000093243,1
ENSDARG00000035862,2
ENSDARG00000035861,12
ENSDARG00000111732,0
ENSDARG00000035860,1051
ENSDARG00000035859,57
ENSDARG00000035858,27
ENSDARG00000105102,20
ENSDARG00000076068,13
ENSDARG00000061725,1
ENSDARG00000018060,102
ENSDARG00000056378,13
ENSDARG00000056367,6
ENSDARG00000013221,10
ENSDARG00000056347,17
ENSDARG00000094684,0
ENSDARG00000112172,0
ENSDARG00000092491,0
ENSDARG00000097081,0
ENSDARG00000018616,0
ENSDARG00000011934,70
ENSDARG00000026053,4
ENSDARG00000074262,17
ENSDARG00000056262,26
ENSDARG00000061205,29
ENSDARG00000038910,22
ENSDARG00000038909,5
ENSDARG00000097709,0
ENSDARG00000020427,0
ENSDARG00000115638,0
ENSDARG00000094083,0
ENSDARG00000077722,14
ENSDARG00000078179,20
ENSDARG00000056230,0
ENSDARG00000056228,10
ENSDARG00000056218,30
ENSDARG00000094803,0
ENSDARG00000056196,36
ENSDARG00000056186,213
ENSDARG00000092287,0
ENSDARG00000010816,25
ENSDARG00000020031,16
ENSDARG00000094611,0
ENSDARG00000094683,3
ENSDARG00000005364,0
ENSDARG00000114644,0
ENSDARG00000010144,14
ENSDARG00000007818,54
ENSDARG00000097439,0
ENSDARG00000019362,48
ENSDARG00000031372,13
ENSDARG00000092348,0
ENSDARG00000068587,5
ENSDARG00000038900,117
