Gene Ontology Analyses
GO Category: ALL
GO File Creation Date: 03/16/22
Deduplicate Gene Sets: false
Data Source: BPA_DeSeq_normDataF2
Work Source: BPA_DeSeq_normDataF2_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0020 BETA
Timestamp (Start Time): 04/27/2022 18:35.36
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 2687
Total Run Time: 2 seconds

GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0033540	8	fatty acid beta-oxidation using acyl-CoA oxidase	2	3	1	1	1	0	0	0	1	0	0	38	3	18910	0.994	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0033549	6	MAP kinase phosphatase activity	6	15	1	1	0	1	1	1	1	0	0	38	15	18898	0.97033	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0033554	4	cellular response to stress	271	637	6	3	3	4	4	2	6	2	2	36	635	18278	0.86535	0.36687	0.36687	0.31	791762;30678	ecrg4a;pcna	ENSDARG00000056087;ENSDARG00000054155		244.4882	244.4882	10.5824	330.7927546777287	219.3652118987608	328.8791837210285	135.69706499999998	135.69706499999998	3.01113	187.64624881315493	121.44574174847396	186.5607522090578	444.9659	444.9659	37.1908	576.6810768180452	401.1682302317359	573.3450903302131					478.394;10.5824	268.383;3.01113	852.741;37.1908	2	0	2	791762;30678	ENSDARG00000056087;ENSDARG00000054155	244.4882	244.4882	330.7927546777287	135.69706499999998	135.69706499999998	187.64624881315493	444.9659	444.9659	576.6810768180452	478.394;10.5824	268.383;3.01113	852.741;37.1908	0															0						Exp 5,1(0.5);Linear,1(0.5)	2.313818759166697	4.7107625007629395	1.9148547649383545	2.795907735824585	0.6229985302982074	2.3553812503814697	-213.96716799999996	702.9435679999999	-124.3673676	395.7614976	-354.273296	1244.205096	UP	1.0	0.0	0.0	
GO:0033558	4	protein deacetylase activity	6	16	1	1	1	0	0	0	1	0	0	38	16	18897	0.96838	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0033559	7	unsaturated fatty acid metabolic process	13	32	1	0	0	1	1	1	1	0	0	38	32	18881	0.93774	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0033588	4	elongator holoenzyme complex	1	6	1	0	0	0	0	0	1	0	0	38	6	18907	0.98803	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0033673	8	negative regulation of kinase activity	20	51	2	0	0	1	1	1	2	0	0	38	51	18862	0.90258	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0033674	8	positive regulation of kinase activity	37	128	2	1	1	1	1	0	2	0	0	38	128	18785	0.77276	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0033764	5	steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	5	19	1	0	0	1	1	0	1	0	0	38	19	18894	0.96256	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0033823	5	procollagen glucosyltransferase activity	1	1	1	1	1	0	0	0	1	0	0	38	1	18912	0.99799	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0033829	7	O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase activity	1	3	1	0	0	0	0	0	1	0	0	38	3	18910	0.994	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0033865	6	nucleoside bisphosphate metabolic process	32	73	1	0	0	1	1	1	1	0	0	38	73	18840	0.86346	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0033866	7	nucleoside bisphosphate biosynthetic process	20	36	1	0	0	1	1	1	1	0	0	38	36	18877	0.93023	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0033875	7	ribonucleoside bisphosphate metabolic process	32	73	1	0	0	1	1	1	1	0	0	38	73	18840	0.86346	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0033986	6	response to methanol	2	4	1	1	1	0	0	0	1	0	0	38	4	18909	0.992	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0033993	5	response to lipid	33	129	2	2	1	2	2	2	2	1	1	37	128	18785	0.97245	0.2288	0.2288	0.78	30513	myod1	ENSDARG00000030110		568.85	568.85	568.85		568.85		290.383	290.383	290.383		290.383		1114.36	1114.36	1114.36		1114.36						568.85	290.383	1114.36	1	0	1	30513	ENSDARG00000030110	568.85	568.85		290.383	290.383		1114.36	1114.36		568.85	290.383	1114.36	0															0						Linear,1(1)	7.9558210372924805	7.9558210372924805	7.9558210372924805	7.9558210372924805	0.0	7.9558210372924805	568.85	568.85	290.383	290.383	1114.36	1114.36	UP	1.0	0.0	0.0	
GO:0034012	4	FAD-AMP lyase (cyclizing) activity	1	1	1	1	1	1	1	1	1	1	1	37	0	18913	1.0	0.0020052	0.0020052	100.0	793926	tkfc	ENSDARG00000062085		10.0415	10.0415	10.0415		10.0415		5.66789	5.66789	5.66789		5.66789		17.7901	17.7901	17.7901		17.7901		0.0	10.0415	0.0	10.0415	10.0415	5.66789	17.7901	1	0	1	793926	ENSDARG00000062085	10.0415	10.0415		5.66789	5.66789		17.7901	17.7901		10.0415	5.66789	17.7901	0															0						Hill,1(1)	Infinity	Infinity	Infinity	Infinity	0.0	Infinity	10.0415	10.0415	5.66789	5.66789	17.7901	17.7901	UP	1.0	0.0	0.0	
GO:0034030	8	ribonucleoside bisphosphate biosynthetic process	20	36	1	0	0	1	1	1	1	0	0	38	36	18877	0.93023	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034032	6	purine nucleoside bisphosphate metabolic process	32	73	1	0	0	1	1	1	1	0	0	38	73	18840	0.86346	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034033	7	purine nucleoside bisphosphate biosynthetic process	20	36	1	0	0	1	1	1	1	0	0	38	36	18877	0.93023	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034062	6	5'-3' RNA polymerase activity	17	31	1	1	1	0	0	0	1	0	0	38	31	18882	0.93963	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034204	6	lipid translocation	10	41	1	1	1	0	0	0	1	0	0	38	41	18872	0.92092	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034220	5	ion transmembrane transport	157	539	8	5	3	4	4	2	8	0	0	38	539	18374	0.33369	1.0	0.62805	0.0																														0	0	0															0															0																							
GO:0034227	9	tRNA thio-modification	1	5	1	1	1	0	0	0	1	0	0	38	5	18908	0.99001	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034248	6	regulation of cellular amide metabolic process	79	151	1	0	0	1	1	1	1	0	0	38	151	18762	0.73765	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034249	7	negative regulation of cellular amide metabolic process	34	68	1	0	0	1	1	1	1	0	0	38	68	18845	0.87221	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034308	5	primary alcohol metabolic process	11	24	2	0	0	1	1	1	2	0	0	38	24	18889	0.95294	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034329	6	cell junction assembly	47	109	2	1	0	2	2	1	2	0	0	38	109	18804	0.80299	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034330	5	cell junction organization	80	185	2	1	0	2	2	1	2	0	0	38	185	18728	0.68857	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034332	7	adherens junction organization	11	19	1	0	0	1	1	0	1	0	0	38	19	18894	0.96256	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034377	7	plasma lipoprotein particle assembly	4	5	1	0	0	1	1	1	1	0	0	38	5	18908	0.99001	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034440	6	lipid oxidation	28	43	5	4	2	2	2	2	5	1	1	37	42	18871	0.99664	0.082777	0.082777	2.33	393639	ilvbl	ENSDARG00000017126		417.667	417.667	417.667		417.667		247.566	247.566	247.566		247.566		704.644	704.644	704.644		704.644						417.667	247.566	704.644	1	0	1	393639	ENSDARG00000017126	417.667	417.667		247.566	247.566		704.644	704.644		417.667	247.566	704.644	0															0						Linear,1(1)	3.3755228519439697	3.3755228519439697	3.3755228519439697	3.3755228519439697	0.0	3.3755228519439697	417.667	417.667	247.566	247.566	704.644	704.644	UP	1.0	0.0	0.0	
GO:0034470	8	ncRNA processing	131	270	11	5	4	5	5	3	11	1	1	37	269	18644	0.89819	0.42064	0.42064	0.37	449778	dtwd1	ENSDARG00000111509		373.328	373.328	373.328		373.32800000000003		229.392	229.392	229.392		229.392		607.579	607.579	607.579		607.579						373.328	229.392	607.579	1	0	1	449778	ENSDARG00000111509	373.328	373.328		229.392	229.392		607.579	607.579		373.328	229.392	607.579	0															0						Linear,1(1)	7.951176166534424	7.951176166534424	7.951176166534424	7.951176166534424	0.0	7.951176166534424	373.328	373.328	229.392	229.392	607.579	607.579	UP	1.0	0.0	0.0	
GO:0034472	10	snRNA 3'-end processing	5	19	1	0	0	0	0	0	1	0	0	38	19	18894	0.96256	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034483	6	heparan sulfate sulfotransferase activity	15	56	3	2	1	2	2	2	3	1	1	37	55	18858	0.99437	0.10646	0.10646	1.79	561896	chst2a	ENSDARG00000075007		406.312	406.312	406.312		406.312		246.599	246.599	246.599		246.599		669.465	669.465	669.465		669.465						406.312	246.599	669.465	1	0	1	561896	ENSDARG00000075007	406.312	406.312		246.599	246.599		669.465	669.465		406.312	246.599	669.465	0															0						Linear,1(1)	Infinity	Infinity	Infinity	Infinity	0.0	Infinity	406.312	406.312	246.599	246.599	669.465	669.465	UP	1.0	0.0	0.0	
GO:0034529	6	2-hydroxy-3-carboxy-benzalpyruvate hydratase-aldolase activity	1	1	1	1	1	1	1	1	1	1	1	37	0	18913	1.0	0.0020052	0.0020052	100.0	393639	ilvbl	ENSDARG00000017126		417.667	417.667	417.667		417.667		247.566	247.566	247.566		247.566		704.644	704.644	704.644		704.644		0.0	417.667	0.0	417.667	417.667	247.566	704.644	1	0	1	393639	ENSDARG00000017126	417.667	417.667		247.566	247.566		704.644	704.644		417.667	247.566	704.644	0															0						Linear,1(1)	3.3755228519439697	3.3755228519439697	3.3755228519439697	3.3755228519439697	0.0	3.3755228519439697	417.667	417.667	247.566	247.566	704.644	704.644	UP	1.0	0.0	0.0	
GO:0034531	6	2-hydroxy-4-hydroxymethylbenzalpyruvate hydratase-aldolase activity	1	1	1	1	1	1	1	1	1	1	1	37	0	18913	1.0	0.0020052	0.0020052	100.0	393639	ilvbl	ENSDARG00000017126		417.667	417.667	417.667		417.667		247.566	247.566	247.566		247.566		704.644	704.644	704.644		704.644		0.0	417.667	0.0	417.667	417.667	247.566	704.644	1	0	1	393639	ENSDARG00000017126	417.667	417.667		247.566	247.566		704.644	704.644		417.667	247.566	704.644	0															0						Linear,1(1)	3.3755228519439697	3.3755228519439697	3.3755228519439697	3.3755228519439697	0.0	3.3755228519439697	417.667	417.667	247.566	247.566	704.644	704.644	UP	1.0	0.0	0.0	
GO:0034537	6	2-hydroxy-3-methylbenzalpyruvate hydratase-aldolase activity	1	1	1	1	1	1	1	1	1	1	1	37	0	18913	1.0	0.0020052	0.0020052	100.0	393639	ilvbl	ENSDARG00000017126		417.667	417.667	417.667		417.667		247.566	247.566	247.566		247.566		704.644	704.644	704.644		704.644		0.0	417.667	0.0	417.667	417.667	247.566	704.644	1	0	1	393639	ENSDARG00000017126	417.667	417.667		247.566	247.566		704.644	704.644		417.667	247.566	704.644	0															0						Linear,1(1)	3.3755228519439697	3.3755228519439697	3.3755228519439697	3.3755228519439697	0.0	3.3755228519439697	417.667	417.667	247.566	247.566	704.644	704.644	UP	1.0	0.0	0.0	
GO:0034613	5	cellular protein localization	202	438	5	4	3	2	2	2	5	1	1	37	437	18476	0.78102	0.58912	0.58912	0.23	100000085	si:ch211-212k18.7	ENSDARG00000055504		534.307	534.307	534.307		534.307		280.591	280.591	280.591		280.591		1017.44	1017.44	1017.44		1017.44						534.307	280.591	1017.44	1	0	1	100000085	ENSDARG00000055504	534.307	534.307		280.591	280.591		1017.44	1017.44		534.307	280.591	1017.44	0															0						Linear,1(1)	7.522697925567628	7.522697925567627	7.522697925567627	7.522697925567627	0.0	7.522697925567627	534.307	534.307	280.591	280.591	1017.44	1017.44	UP	1.0	0.0	0.0	
GO:0034622	7	cellular protein-containing complex assembly	259	443	9	6	6	2	2	1	9	0	0	38	443	18470	0.40668	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034637	5	cellular carbohydrate biosynthetic process	17	45	3	1	1	2	2	2	3	0	0	38	45	18868	0.91354	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034641	4	cellular nitrogen compound metabolic process	1088	2144	42	26	21	21	21	13	42	4	4	34	2140	16773	0.56722	0.637	1.0	0.19	567630;556710;449778;30678	si:ch1073-459j12.1;taf10;dtwd1;pcna	ENSDARG00000006901;ENSDARG00000068641;ENSDARG00000111509;ENSDARG00000054155		244.89548000000002	191.9552	1.01952	290.5182947773793	248.88744946381544	269.01728797847977	133.26588725	116.201565	0.450419	154.61437700187477	140.53551464915867	147.10981081507313	456.2393725	322.38489999999996	2.30769	555.3751154556114	446.2307028417539	504.51023437745084					594.652;1.01952;373.328;10.5824	300.21;0.450419;229.392;3.01113	1177.88;2.30769;607.579;37.1908	4	0	4	567630;556710;449778;30678	ENSDARG00000006901;ENSDARG00000068641;ENSDARG00000111509;ENSDARG00000054155	244.89548000000002	191.9552	290.5182947773793	133.26588725	116.201565	154.61437700187477	456.2393725	322.38489999999996	555.3751154556114	594.652;1.01952;373.328;10.5824	300.21;0.450419;229.392;3.01113	1177.88;2.30769;607.579;37.1908	0															0						Exp 5,1(0.25);Hill,1(0.25);Linear,2(0.5)	3.8263788398294634	17.413591146469116	1.9148547649383545	7.951176166534424	2.5746465599559816	3.773780107498169	-39.8124488818317	529.6034088818317	-18.25620221183729	284.78797671183725	-88.02824064649923	1000.5069856464993	UP	1.0	0.0	0.0	
GO:0034645	5	cellular macromolecule biosynthetic process	352	607	11	7	5	6	6	5	11	1	1	37	606	18307	0.65512	0.71012	1.0	0.16	30678	pcna	ENSDARG00000054155		10.5824	10.5824	10.5824		10.5824		3.01113	3.01113	3.01113		3.01113		37.1908	37.1908	37.1908		37.1908						10.5824	3.01113	37.1908	1	0	1	30678	ENSDARG00000054155	10.5824	10.5824		3.01113	3.01113		37.1908	37.1908		10.5824	3.01113	37.1908	0															0						Exp 5,1(1)	1.9148547649383545	1.9148547649383545	1.9148547649383545	1.9148547649383545	0.0	1.9148547649383545	10.5824	10.5824	3.01113	3.01113	37.1908	37.1908	UP	1.0	0.0	0.0	
GO:0034654	5	nucleobase-containing compound biosynthetic process	203	418	10	7	7	6	6	4	10	2	2	36	416	18497	0.94909	0.20424	0.20424	0.48	556710;30678	taf10;pcna	ENSDARG00000068641;ENSDARG00000054155		5.80096	5.80096	1.01952	6.761977295673212	3.9626064514072175	6.2422151042680865	1.7307745	1.7307745	0.450419	1.8106961127589851	1.2385073008120386	1.671516204518454	19.749245000000002	19.749245000000002	2.30769	24.66608362987627	13.043368835659093	22.77011487395483					1.01952;10.5824	0.450419;3.01113	2.30769;37.1908	2	0	2	556710;30678	ENSDARG00000068641;ENSDARG00000054155	5.80096	5.80096	6.761977295673212	1.7307745	1.7307745	1.8106961127589851	19.749245000000002	19.749245000000002	24.66608362987627	1.01952;10.5824	0.450419;3.01113	2.30769;37.1908	0															0						Exp 5,1(0.5);Hill,1(0.5)	2.827888804395314	6.091127157211304	1.9148547649383545	4.176272392272949	1.5990637393830847	3.045563578605652	-3.5706624	15.1725824	-0.7787222799999998	4.24027128	-14.436202799999997	53.9346928	UP	1.0	0.0	0.0	
GO:0034655	5	nucleobase-containing compound catabolic process	76	156	5	3	3	1	1	1	5	0	0	38	156	18757	0.73022	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034660	7	ncRNA metabolic process	159	333	11	5	4	5	5	3	11	1	1	37	332	18581	0.85648	0.4905	0.4905	0.3	449778	dtwd1	ENSDARG00000111509		373.328	373.328	373.328		373.32800000000003		229.392	229.392	229.392		229.392		607.579	607.579	607.579		607.579						373.328	229.392	607.579	1	0	1	449778	ENSDARG00000111509	373.328	373.328		229.392	229.392		607.579	607.579		373.328	229.392	607.579	0															0						Linear,1(1)	7.951176166534424	7.951176166534424	7.951176166534424	7.951176166534424	0.0	7.951176166534424	373.328	373.328	229.392	229.392	607.579	607.579	UP	1.0	0.0	0.0	
GO:0034661	7	ncRNA catabolic process	9	18	1	0	0	1	1	1	1	0	0	38	18	18895	0.9645	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034702	5	ion channel complex	34	199	2	2	1	1	1	1	2	0	0	38	199	18714	0.66929	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034703	6	cation channel complex	24	147	1	1	0	1	1	1	1	0	0	38	147	18766	0.74364	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034705	7	potassium channel complex	3	49	1	1	0	1	1	1	1	0	0	38	49	18864	0.90622	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034707	6	chloride channel complex	6	39	1	1	1	0	0	0	1	0	0	38	39	18874	0.92463	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034754	5	cellular hormone metabolic process	13	36	3	0	0	2	2	1	3	0	0	38	36	18877	0.93023	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034762	5	regulation of transmembrane transport	43	223	1	1	0	1	1	1	1	0	0	38	223	18690	0.63747	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034765	6	regulation of ion transmembrane transport	38	215	1	1	0	1	1	1	1	0	0	38	215	18698	0.64791	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034975	4	protein folding in endoplasmic reticulum	3	4	1	0	0	1	1	0	1	0	0	38	4	18909	0.992	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034976	5	response to endoplasmic reticulum stress	62	98	2	1	1	1	1	0	2	0	0	38	98	18815	0.82102	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034979	5	NAD-dependent protein deacetylase activity	6	12	1	1	1	0	0	0	1	0	0	38	12	18901	0.97619	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0035023	9	regulation of Rho protein signal transduction	18	64	1	0	0	1	1	1	1	0	0	38	64	18849	0.87926	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0035065	8	regulation of histone acetylation	2	6	1	1	1	1	1	1	1	1	1	37	5	18908	0.99994	0.011972	0.011972	16.67	58013	noc2l	ENSDARG00000001754		755.821	755.821	755.821		755.821		323.907	323.907	323.907		323.907		1763.67	1763.67	1763.67		1763.6700000000003		0.0	755.821	0.0	755.821	755.821	323.907	1763.67	0	1	0															1	58013	ENSDARG00000001754	755.821	755.821		323.907	323.907		1763.67	1763.67		755.821	323.907	1763.67	0						Linear,1(1)	3.99538516998291	3.99538516998291	3.99538516998291	3.99538516998291	0.0	3.99538516998291	755.821	755.821	323.907	323.907	1763.67	1763.67	DOWN	0.0	1.0	0.0	
GO:0035067	9	negative regulation of histone acetylation	1	1	1	1	1	1	1	1	1	1	1	37	0	18913	1.0	0.0020052	0.0020052	100.0	58013	noc2l	ENSDARG00000001754		755.821	755.821	755.821		755.821		323.907	323.907	323.907		323.907		1763.67	1763.67	1763.67		1763.6700000000003		0.0	755.821	0.0	755.821	755.821	323.907	1763.67	0	1	0															1	58013	ENSDARG00000001754	755.821	755.821		323.907	323.907		1763.67	1763.67		755.821	323.907	1763.67	0						Linear,1(1)	3.99538516998291	3.99538516998291	3.99538516998291	3.99538516998291	0.0	3.99538516998291	755.821	755.821	323.907	323.907	1763.67	1763.67	DOWN	0.0	1.0	0.0	
GO:0035088	5	establishment or maintenance of apical/basal cell polarity	15	27	1	0	0	0	0	0	1	0	0	38	27	18886	0.94721	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0035090	5	maintenance of apical/basal cell polarity	6	8	1	0	0	0	0	0	1	0	0	38	8	18905	0.98407	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0035091	5	phosphatidylinositol binding	58	149	2	0	0	1	1	1	2	0	0	38	149	18764	0.74064	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0035107	4	appendage morphogenesis	27	61	4	1	1	2	2	2	4	0	0	38	61	18852	0.88459	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0035108	5	limb morphogenesis	3	6	2	1	1	1	1	1	2	0	0	38	6	18907	0.98803	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0035113	5	embryonic appendage morphogenesis	11	33	1	0	0	0	0	0	1	0	0	38	33	18880	0.93586	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0035118	6	embryonic pectoral fin morphogenesis	8	26	1	0	0	0	0	0	1	0	0	38	26	18887	0.94912	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0035138	6	pectoral fin morphogenesis	11	31	2	0	0	1	1	1	2	0	0	38	31	18882	0.93963	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0035148	4	tube formation	23	47	3	2	2	2	2	1	3	1	1	37	46	18867	0.996	0.090129	0.090129	2.13	321947	psmc3	ENSDARG00000007141		530.492	530.492	530.492		530.492		285.643	285.643	285.643		285.643		985.219	985.219	985.219		985.219						530.492	285.643	985.219	1	0	1	321947	ENSDARG00000007141	530.492	530.492		285.643	285.643		985.219	985.219		530.492	285.643	985.219	0															0						Linear,1(1)	Infinity	Infinity	Infinity	Infinity	0.0	Infinity	530.492	530.492	285.643	285.643	985.219	985.219	UP	1.0	0.0	0.0	
GO:0035162	6	embryonic hemopoiesis	31	71	1	1	1	0	0	0	1	0	0	38	71	18842	0.86695	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0035196	10	production of miRNAs involved in gene silencing by miRNA	3	9	1	0	0	0	0	0	1	0	0	38	9	18904	0.98209	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0035198	7	miRNA binding	3	10	1	0	0	1	1	1	1	0	0	38	10	18903	0.98012	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0035239	4	tube morphogenesis	126	274	6	2	2	3	3	2	6	1	1	37	273	18640	0.89566	0.42534	0.42534	0.36	406600	stk25b	ENSDARG00000039022		751.77	751.77	751.77		751.7699999999999		321.805	321.805	321.805		321.805		1756.21	1756.21	1756.21		1756.21						751.77	321.805	1756.21	1	0	1	406600	ENSDARG00000039022	751.77	751.77		321.805	321.805		1756.21	1756.21		751.77	321.805	1756.21	0															0						Linear,1(1)	Infinity	Infinity	Infinity	Infinity	0.0	Infinity	751.77	751.77	321.805	321.805	1756.21	1756.21	UP	1.0	0.0	0.0	
GO:0035282	5	segmentation	46	93	4	2	2	1	1	0	4	0	0	38	93	18820	0.82934	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0035303	8	regulation of dephosphorylation	14	34	1	0	0	0	0	0	1	0	0	38	34	18879	0.93398	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0035304	8	regulation of protein dephosphorylation	8	25	1	0	0	0	0	0	1	0	0	38	25	18888	0.95103	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0035315	6	hair cell differentiation	8	22	1	1	1	0	0	0	1	0	0	38	22	18891	0.95678	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0035335	8	peptidyl-tyrosine dephosphorylation	11	20	1	1	0	1	1	1	1	0	0	38	20	18893	0.96063	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0035383	4	thioester metabolic process	27	60	1	0	0	1	1	1	1	0	0	38	60	18853	0.88637	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0035384	5	thioester biosynthetic process	16	26	1	0	0	1	1	1	1	0	0	38	26	18887	0.94912	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0035459	5	vesicle cargo loading	6	9	1	0	0	1	1	0	1	0	0	38	9	18904	0.98209	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0035462	8	determination of left/right asymmetry in diencephalon	4	7	2	2	2	1	1	1	2	1	1	37	6	18907	0.99992	0.013954	0.013954	14.29	30164	pitx2	ENSDARG00000036194		301.956	301.956	301.956		301.956		196.724	196.724	196.724		196.724		463.478	463.478	463.478		463.478		0.0	301.956	0.0	301.956	301.956	196.724	463.478	1	0	1	30164	ENSDARG00000036194	301.956	301.956		196.724	196.724		463.478	463.478		301.956	196.724	463.478	0															0						Linear,1(1)	Infinity	Infinity	Infinity	Infinity	0.0	Infinity	301.956	301.956	196.724	196.724	463.478	463.478	UP	1.0	0.0	0.0	
GO:0035545	7	determination of left/right asymmetry in nervous system	4	7	2	2	2	1	1	1	2	1	1	37	6	18907	0.99992	0.013954	0.013954	14.29	30164	pitx2	ENSDARG00000036194		301.956	301.956	301.956		301.956		196.724	196.724	196.724		196.724		463.478	463.478	463.478		463.478		0.0	301.956	0.0	301.956	301.956	196.724	463.478	1	0	1	30164	ENSDARG00000036194	301.956	301.956		196.724	196.724		463.478	463.478		301.956	196.724	463.478	0															0						Linear,1(1)	Infinity	Infinity	Infinity	Infinity	0.0	Infinity	301.956	301.956	196.724	196.724	463.478	463.478	UP	1.0	0.0	0.0	
GO:0035556	5	intracellular signal transduction	255	875	8	5	4	3	3	2	8	0	0	38	875	18038	0.16561	1.0	0.42115	0.0																														0	0	0															0															0																							
