GO/Pathway/Gene Set/Gene ID,GO/Pathway/Gene Set/Gene Name,All Genes (Expression Data),All Genes (Platform),Input Genes,Genes with BMD <= Highest Dose,Genes with BMD p-Value >= ,Genes with BMD/BMDL <= ,Genes with BMDU/BMD <= ,Genes with BMDU/BMDL <= ,Genes with BMD <= N-Fold Lowest Positive Dose ,Genes That Passed All Filters,Fisher's A Parameter,Fisher's B Parameter,Fisher's C Parameter,Fisher's D Parameter,Fisher's Exact Left P-Value,Fisher's Exact Right P-Value,Fisher's Exact Two Tail,Percentage,Entrez Gene IDs,Gene Symbols,Probe IDs,Genes with Conflicting Probesets,BMD Mean,BMD Median,BMD Minimum,BMD Standard Deviation,BMD wMean,BMD wSD,BMDL Mean,BMDL Median,BMDL Minimum,BMDL Standard Deviation,BMDL wMean,BMDL wSD,BMDU Mean,BMDU Median,BMDU Minimum,BMDU Standard Deviation,BMDU wMean,BMDU wSD,5th Percentile Index,BMD at 5th Percentile of Total Genes,10th Percentile Index,BMD at 10th Percentile of Total Genes,BMD List,BMDL List,BMDU List,Probes with Adverse Direction Up,Probes with Adverse Direction Down,Genes with Adverse Direction Up,Genes Up List,Genes Up Probes List,Genes Up BMD Mean,Genes Up BMD Median,Genes Up SD,Genes Up BMDL Mean,Genes Up BMDL Median,Genes Up BMDL SD,Genes Up BMDU Mean,Genes Up BMDU Median,Genes Up BMDU SD,BMD list (up),BMDL List (up),BMDU List (up),Genes with Adverse Direction Down,Genes Down List,Genes Down Probes List,Genes Down BMD Mean,Genes Down BMD Median,Genes Down SD,Genes Down BMDL Mean,Genes Down BMDL Median,Genes Down BMDL SD,Genes Down BMDU Mean,Genes Down BMDU Median,Genes Down BMDU SD,BMD list (down),BMDL List (down),BMDU List (down),Genes with Adverse Conflict Count,Genes Conflict List,Genes Conflict Probes List,BMD list (Conflict),BMDL list (Conflict),BMDU list (Conflict),Model Counts,Mean Fold Change,Total Fold Change,Min Fold Change,Max Fold Change,Standard Deviation Fold Change,Median Fold Change,Lower bound of the 95% confidence interval -  BMD,Upper bound of the 95% confidence interval -  BMD,Lower bound of the 95% confidence interval -  BMDL,Upper bound of the 95% confidence interval -  BMDL,Lower bound of the 95% confidence interval -  BMDU,Upper bound of the 95% confidence interval -  BMDU,Overall Direction,Percent Genes With Overall Direction Up,Percent Genes With Overall Direction Down,Percent Genes With Overall Direction Conflict
R-DRE-8873719,RAB geranylgeranylation,22,40,1,1,1,0,0,0,1,0,0,55,40,4797,0.63503,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-8866427,VLDLR internalisation and degradation,8,9,1,0,0,0,0,0,1,0,0,55,9,4828,0.90317,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-450408,AUF1 (hnRNP D0) binds and destabilizes mRNA,28,41,7,5,4,4,4,4,7,2,2,53,39,4798,0.9894,0.077035,0.077035,4.88,415221;406445,psmd8;psma8,ENSDARG00000020454;ENSDARG00000010965,,536.99,536.99,526.625,14.65832357,540.4445911,13.82020444,285.82,285.82,282.962,4.041822361,286.7725539,3.810723038,1008.9655,1008.9655,980.111,40.80642524,1018.582528,38.4732358,,,,,547.355;526.625,288.678;282.962,1037.82;980.111,1,1,1,406445,ENSDARG00000010965,526.625,526.625,,282.962,282.962,,980.111,980.111,,526.625,282.962,980.111,1,415221,ENSDARG00000020454,547.355,547.355,,288.678,288.678,,1037.82,1037.82,,547.355,288.678,1037.82,0,,,,,,"Linear,2(1)",1.922320259,3.855995297,1.780147195,2.075848103,0.209092117,1.927997649,516.6746,557.3054,280.21832,291.42168,952.41068,1065.52032,CONFLICT,0.5,0.5,0
R-DRE-1362409,Mitochondrial iron-sulfur cluster biogenesis,5,8,1,0,0,1,1,0,1,0,0,55,8,4829,0.91346,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-196108,Pregnenolone biosynthesis,2,6,1,0,0,1,1,0,1,0,0,55,6,4831,0.93438,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-211976,Endogenous sterols,8,16,2,1,1,2,2,1,2,1,1,54,15,4822,0.98654,0.16572,0.16572,6.25,414331,cyp51,ENSDARG00000042641,,449.078,449.078,449.078,,449.078,,259.226,259.226,259.226,,259.226,,777.974,777.974,777.974,,777.974,,0,449.078,,,449.078,259.226,777.974,1,0,1,414331,ENSDARG00000042641,449.078,449.078,,259.226,259.226,,777.974,777.974,,449.078,259.226,777.974,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.90550971,1.90550971,1.90550971,1.90550971,0,1.90550971,449.078,449.078,259.226,259.226,777.974,777.974,UP,1,0,0
R-DRE-2395516,Electron transport from NADPH to Ferredoxin,2,3,1,0,0,1,1,0,1,0,0,55,3,4834,0.96664,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-157118,Signaling by NOTCH,4,5,3,2,1,1,1,1,3,0,0,55,5,4832,0.94501,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-1980143,Signaling by NOTCH1,3,3,3,2,1,1,1,1,3,0,0,55,3,4834,0.96664,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-3371511,HSF1 activation,7,9,1,1,0,1,1,1,1,0,0,55,9,4828,0.90317,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-1614558,Degradation of cysteine and homocysteine,3,4,1,0,0,0,0,0,1,0,0,55,4,4833,0.95577,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-373760,L1CAM interactions,8,13,1,0,0,0,0,0,1,0,0,55,13,4824,0.86315,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-1483166,Synthesis of PA,5,24,2,1,0,2,2,1,2,0,0,55,24,4813,0.76185,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-381119,Unfolded Protein Response (UPR),4,6,1,0,0,0,0,0,1,0,0,55,6,4831,0.93438,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-140837,Intrinsic Pathway of Fibrin Clot Formation,7,17,4,3,3,2,2,2,4,2,2,53,15,4822,0.99918,0.01515,0.01515,11.76,678603;321545,st14a;serpinc1,ENSDARG00000061173;ENSDARG00000042684,,224.2031,224.2031,34.0062,268.9790355,217.7227067,268.8228609,127.07794,127.07794,7.05488,169.7382392,122.9885114,169.6396858,429.443,429.443,163.918,375.5090561,420.3960258,375.2910281,0,34.0062,0.5,224.2031,414.4;34.0062,247.101;7.05488,694.968;163.918,2,0,2,678603;321545,ENSDARG00000061173;ENSDARG00000042684,224.2031,224.2031,268.9790355,127.07794,127.07794,169.7382392,429.443,429.443,375.5090561,414.4;34.0062,247.101;7.05488,694.968;163.918,0,,,,,,,,,,,,,,,0,,,,,,"Hill,1(0.5);Linear,1(0.5)",1.970169042,3.941835165,1.916603088,2.025232077,0.076812294,1.970917583,-148.582824,596.989024,-108.1672576,362.3231376,-90.986,949.872,UP,1,0,0
R-DRE-140875,Common Pathway of Fibrin Clot Formation,5,8,2,2,2,1,1,1,2,1,1,54,7,4830,0.99667,0.086542,0.086542,12.5,321545,serpinc1,ENSDARG00000042684,,34.0062,34.0062,34.0062,,34.0062,,7.05488,7.05488,7.05488,,7.05488,,163.918,163.918,163.918,,163.918,,0,34.0062,0,34.0062,34.0062,7.05488,163.918,1,0,1,321545,ENSDARG00000042684,34.0062,34.0062,,7.05488,7.05488,,163.918,163.918,,34.0062,7.05488,163.918,0,,,,,,,,,,,,,,,0,,,,,,"Hill,1(1)",2.025232077,2.025232077,2.025232077,2.025232077,0,2.025232077,34.0062,34.0062,7.05488,7.05488,163.918,163.918,UP,1,0,0
R-DRE-140877,Formation of Fibrin Clot (Clotting Cascade),8,18,4,3,3,2,2,2,4,2,2,53,16,4821,0.99903,0.016922,0.016922,11.11,678603;321545,st14a;serpinc1,ENSDARG00000061173;ENSDARG00000042684,,224.2031,224.2031,34.0062,268.9790355,217.7227067,268.8228609,127.07794,127.07794,7.05488,169.7382392,122.9885114,169.6396858,429.443,429.443,163.918,375.5090561,420.3960258,375.2910281,0,34.0062,0.5,224.2031,414.4;34.0062,247.101;7.05488,694.968;163.918,2,0,2,678603;321545,ENSDARG00000061173;ENSDARG00000042684,224.2031,224.2031,268.9790355,127.07794,127.07794,169.7382392,429.443,429.443,375.5090561,414.4;34.0062,247.101;7.05488,694.968;163.918,0,,,,,,,,,,,,,,,0,,,,,,"Hill,1(0.5);Linear,1(0.5)",1.970169042,3.941835165,1.916603088,2.025232077,0.076812294,1.970917583,-148.582824,596.989024,-108.1672576,362.3231376,-90.986,949.872,UP,1,0,0
R-DRE-8943724,Regulation of PTEN gene transcription,14,25,1,1,0,1,1,1,1,0,0,55,25,4812,0.75325,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-73621,Pyrimidine catabolism,3,5,2,2,2,1,1,1,2,1,1,54,4,4833,0.99879,0.054986,0.054986,20,405829,dpydb,ENSDARG00000010267,,369.232,369.232,369.232,,369.232,,229.032,229.032,229.032,,229.032,,595.255,595.255,595.255,,595.255,,0,369.232,0,369.232,369.232,229.032,595.255,1,0,1,405829,ENSDARG00000010267,369.232,369.232,,229.032,229.032,,595.255,595.255,,369.232,229.032,595.255,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.178066492,2.178066492,2.178066492,2.178066492,0,2.178066492,369.232,369.232,229.032,229.032,595.255,595.255,UP,1,0,0
R-DRE-8956319,Nucleobase catabolism,10,20,2,2,2,1,1,1,2,1,1,54,19,4818,0.97928,0.20274,0.20274,5,405829,dpydb,ENSDARG00000010267,,369.232,369.232,369.232,,369.232,,229.032,229.032,229.032,,229.032,,595.255,595.255,595.255,,595.255,,0,369.232,,,369.232,229.032,595.255,1,0,1,405829,ENSDARG00000010267,369.232,369.232,,229.032,229.032,,595.255,595.255,,369.232,229.032,595.255,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.178066492,2.178066492,2.178066492,2.178066492,0,2.178066492,369.232,369.232,229.032,229.032,595.255,595.255,UP,1,0,0
R-DRE-71384,Ethanol oxidation,3,6,1,0,0,0,0,0,1,0,0,55,6,4831,0.93438,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-177504,Retrograde neurotrophin signalling,5,7,1,0,0,0,0,0,1,0,0,55,7,4830,0.92386,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-437239,Recycling pathway of L1,5,7,1,0,0,0,0,0,1,0,0,55,7,4830,0.92386,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5099900,WNT5A-dependent internalization of FZD4,8,9,1,0,0,0,0,0,1,0,0,55,9,4828,0.90317,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5140745,"WNT5A-dependent internalization of FZD2, FZD5 and ROR2",5,9,1,0,0,0,0,0,1,0,0,55,9,4828,0.90317,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5357956,TNFR1-induced NFkappaB signaling pathway,10,17,5,3,2,3,3,2,5,1,1,54,16,4821,0.98485,0.17513,0.17513,5.88,393287,chuk,ENSDARG00000011662,,798.483,798.483,798.483,,798.483,,328.072,328.072,328.072,,328.072,,1943.4,1943.4,1943.4,,1943.4,,0,798.483,,,798.483,328.072,1943.4,0,1,0,,,,,,,,,,,,,,,1,393287,ENSDARG00000011662,798.483,798.483,,328.072,328.072,,1943.4,1943.4,,798.483,328.072,1943.4,0,,,,,,"Linear,1(1)",1.888804555,1.888804555,1.888804555,1.888804555,0,1.888804555,798.483,798.483,328.072,328.072,1943.4,1943.4,DOWN,0,1,0
R-DRE-171306,Packaging Of Telomere Ends,5,19,1,1,1,1,1,1,1,1,1,54,18,4819,0.98122,0.19364,0.19364,5.26,394048,h2ax,ENSDARG00000029406,,676.223,676.223,676.223,,676.223,,314.783,314.783,314.783,,314.783,,1452.67,1452.67,1452.67,,1452.67,,0,676.223,,,676.223,314.783,1452.67,0,1,0,,,,,,,,,,,,,,,1,394048,ENSDARG00000029406,676.223,676.223,,314.783,314.783,,1452.67,1452.67,,676.223,314.783,1452.67,0,,,,,,"Linear,1(1)",2.064291239,2.064291239,2.064291239,2.064291239,0,2.064291239,676.223,676.223,314.783,314.783,1452.67,1452.67,DOWN,0,1,0
R-DRE-5689603,UCH proteinases,39,61,8,6,5,5,5,5,8,3,3,52,58,4779,0.99536,0.03059,0.03059,4.92,415221;406445;394048,psmd8;psma8;h2ax,ENSDARG00000020454;ENSDARG00000010965;ENSDARG00000029406,,583.401,547.355,526.625,81.05168714,565.8742559,65.76942431,295.4743333,288.678,282.962,16.96427482,292.018574,13.71077563,1156.867,1037.82,980.111,257.7928302,1099.881897,209.5814904,,,,,547.355;526.625;676.223,288.678;282.962;314.783,1037.82;980.111;1452.67,1,2,1,406445,ENSDARG00000010965,526.625,526.625,,282.962,282.962,,980.111,980.111,,526.625,282.962,980.111,2,415221;394048,ENSDARG00000020454;ENSDARG00000029406,611.789,611.789,91.12343668,301.7305,301.7305,18.45902252,1245.245,1245.245,293.3432482,547.355;676.223,288.678;314.783,1037.82;1452.67,0,,,,,,"Linear,3(1)",1.968524473,5.920286536,1.780147195,2.075848103,0.16748653,2.064291239,491.6823818,675.1196182,276.2774492,314.6712175,865.1469506,1448.587049,DOWN,0.333333333,0.666666667,0
R-DRE-5689901,Metalloprotease DUBs,10,20,4,3,2,2,2,2,4,1,1,54,19,4818,0.97928,0.20274,0.20274,5,394048,h2ax,ENSDARG00000029406,,676.223,676.223,676.223,,676.223,,314.783,314.783,314.783,,314.783,,1452.67,1452.67,1452.67,,1452.67,,0,676.223,,,676.223,314.783,1452.67,0,1,0,,,,,,,,,,,,,,,1,394048,ENSDARG00000029406,676.223,676.223,,314.783,314.783,,1452.67,1452.67,,676.223,314.783,1452.67,0,,,,,,"Linear,1(1)",2.064291239,2.064291239,2.064291239,2.064291239,0,2.064291239,676.223,676.223,314.783,314.783,1452.67,1452.67,DOWN,0,1,0
R-DRE-4641258,Degradation of DVL,28,42,7,5,4,4,4,4,7,2,2,53,40,4797,0.98867,0.08032,0.08032,4.76,415221;406445,psmd8;psma8,ENSDARG00000020454;ENSDARG00000010965,,536.99,536.99,526.625,14.65832357,540.4445911,13.82020444,285.82,285.82,282.962,4.041822361,286.7725539,3.810723038,1008.9655,1008.9655,980.111,40.80642524,1018.582528,38.4732358,,,,,547.355;526.625,288.678;282.962,1037.82;980.111,1,1,1,406445,ENSDARG00000010965,526.625,526.625,,282.962,282.962,,980.111,980.111,,526.625,282.962,980.111,1,415221,ENSDARG00000020454,547.355,547.355,,288.678,288.678,,1037.82,1037.82,,547.355,288.678,1037.82,0,,,,,,"Linear,2(1)",1.922320259,3.855995297,1.780147195,2.075848103,0.209092117,1.927997649,516.6746,557.3054,280.21832,291.42168,952.41068,1065.52032,CONFLICT,0.5,0.5,0
R-DRE-4641262,Disassembly of the destruction complex and recruitment of AXIN to the membrane,5,12,1,0,0,1,1,1,1,0,0,55,12,4825,0.87299,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-113418,Formation of the Early Elongation Complex,11,22,1,0,0,0,0,0,1,0,0,55,22,4815,0.77936,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-6781823,Formation of TC-NER Pre-Incision Complex,24,38,4,2,1,1,1,1,4,0,0,55,38,4799,0.64967,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-6782210,Gap-filling DNA repair synthesis and ligation in TC-NER,28,44,4,2,1,1,1,1,4,0,0,55,44,4793,0.60671,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-6796648,TP53 Regulates Transcription of DNA Repair Genes,15,28,2,1,0,1,1,1,2,0,0,55,28,4809,0.72799,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-6803529,FGFR2 alternative splicing,13,20,2,0,0,0,0,0,2,0,0,55,20,4817,0.79726,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-6807505,RNA polymerase II transcribes snRNA genes,22,51,2,1,0,1,1,1,2,0,0,55,51,4786,0.56011,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-72086,mRNA Capping,12,22,1,0,0,0,0,0,1,0,0,55,22,4815,0.77936,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-77075,RNA Pol II CTD phosphorylation and interaction with CE,12,22,1,0,0,0,0,0,1,0,0,55,22,4815,0.77936,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-450321,JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1,7,17,6,3,1,3,3,3,6,0,0,55,17,4820,0.82487,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-8852276,The role of GTSE1 in G2/M progression after G2 checkpoint,29,41,7,5,4,4,4,4,7,2,2,53,39,4798,0.9894,0.077035,0.077035,4.88,415221;406445,psmd8;psma8,ENSDARG00000020454;ENSDARG00000010965,,536.99,536.99,526.625,14.65832357,540.4445911,13.82020444,285.82,285.82,282.962,4.041822361,286.7725539,3.810723038,1008.9655,1008.9655,980.111,40.80642524,1018.582528,38.4732358,,,,,547.355;526.625,288.678;282.962,1037.82;980.111,1,1,1,406445,ENSDARG00000010965,526.625,526.625,,282.962,282.962,,980.111,980.111,,526.625,282.962,980.111,1,415221,ENSDARG00000020454,547.355,547.355,,288.678,288.678,,1037.82,1037.82,,547.355,288.678,1037.82,0,,,,,,"Linear,2(1)",1.922320259,3.855995297,1.780147195,2.075848103,0.209092117,1.927997649,516.6746,557.3054,280.21832,291.42168,952.41068,1065.52032,CONFLICT,0.5,0.5,0
R-DRE-9639288,Amino acids regulate mTORC1,19,36,2,2,0,2,2,2,2,0,0,55,36,4801,0.66464,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-9711097,Cellular response to starvation,19,36,2,2,0,2,2,2,2,0,0,55,36,4801,0.66464,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5213460,RIPK1-mediated regulated necrosis,5,16,3,2,1,1,1,1,3,0,0,55,16,4821,0.83428,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5675482,Regulation of necroptotic cell death,5,16,3,2,1,1,1,1,3,0,0,55,16,4821,0.83428,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-3232142,SUMOylation of ubiquitinylation proteins,11,27,2,2,0,2,2,2,2,0,0,55,27,4810,0.73632,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-8948747,Regulation of PTEN localization,5,11,3,2,1,1,1,1,3,0,0,55,11,4826,0.88294,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-6807004,Negative regulation of MET activity,7,12,3,2,1,1,1,1,3,0,0,55,12,4825,0.87299,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-8851907,MET activates PI3K/AKT signaling,2,6,1,1,1,0,0,0,1,0,0,55,6,4831,0.93438,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-8875555,MET activates RAP1 and RAC1,5,10,1,1,1,0,0,0,1,0,0,55,10,4827,0.893,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-3899300,SUMOylation of transcription cofactors,18,34,2,1,0,2,2,2,2,0,0,55,34,4803,0.67995,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-204998,"Cell death signalling via NRAGE, NRIF and NADE",16,34,5,3,2,3,3,3,5,1,1,54,33,4804,0.94463,0.32005,0.32005,2.94,402810,psenen,ENSDARG00000068698,,903.797,903.797,903.797,,903.797,,334.59,334.59,334.59,,334.59,,2441.34,2441.34,2441.34,,2441.34,,,,,,903.797,334.59,2441.34,0,1,0,,,,,,,,,,,,,,,1,402810,ENSDARG00000068698,903.797,903.797,,334.59,334.59,,2441.34,2441.34,,903.797,334.59,2441.34,0,,,,,,"Linear,1(1)",2.124051809,2.124051809,2.124051809,2.124051809,0,2.124051809,903.797,903.797,334.59,334.59,2441.34,2441.34,DOWN,0,1,0
R-DRE-156590,Glutathione conjugation,13,19,4,1,1,3,3,1,4,1,1,54,18,4819,0.98122,0.19364,0.19364,5.26,563972,gstt1a,ENSDARG00000042428,,521.13,521.13,521.13,,521.13,,281.3,281.3,281.3,,281.3,,965.434,965.434,965.434,,965.434,,0,521.13,,,521.13,281.3,965.434,1,0,1,563972,ENSDARG00000042428,521.13,521.13,,281.3,281.3,,965.434,965.434,,521.13,281.3,965.434,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.121764421,2.121764421,2.121764421,2.121764421,0,2.121764421,521.13,521.13,281.3,281.3,965.434,965.434,UP,1,0,0
R-DRE-174403,Glutathione synthesis and recycling,4,8,1,0,0,0,0,0,1,0,0,55,8,4829,0.91346,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-187577,SCF(Skp2)-mediated degradation of p27/p21,29,44,6,4,3,3,3,3,6,1,1,54,43,4794,0.91298,0.39329,0.39329,2.27,415221,psmd8,ENSDARG00000020454,,547.355,547.355,547.355,,547.355,,288.678,288.678,288.678,,288.678,,1037.82,1037.82,1037.82,,1037.82,,,,,,547.355,288.678,1037.82,0,1,0,,,,,,,,,,,,,,,1,415221,ENSDARG00000020454,547.355,547.355,,288.678,288.678,,1037.82,1037.82,,547.355,288.678,1037.82,0,,,,,,"Linear,1(1)",1.780147195,1.780147195,1.780147195,1.780147195,0,1.780147195,547.355,547.355,288.678,288.678,1037.82,1037.82,DOWN,0,1,0
R-DRE-69563,p53-Dependent G1 DNA Damage Response,29,44,7,5,4,4,4,4,7,2,2,53,42,4795,0.98714,0.087019,0.087019,4.55,415221;406445,psmd8;psma8,ENSDARG00000020454;ENSDARG00000010965,,536.99,536.99,526.625,14.65832357,540.4445911,13.82020444,285.82,285.82,282.962,4.041822361,286.7725539,3.810723038,1008.9655,1008.9655,980.111,40.80642524,1018.582528,38.4732358,,,,,547.355;526.625,288.678;282.962,1037.82;980.111,1,1,1,406445,ENSDARG00000010965,526.625,526.625,,282.962,282.962,,980.111,980.111,,526.625,282.962,980.111,1,415221,ENSDARG00000020454,547.355,547.355,,288.678,288.678,,1037.82,1037.82,,547.355,288.678,1037.82,0,,,,,,"Linear,2(1)",1.922320259,3.855995297,1.780147195,2.075848103,0.209092117,1.927997649,516.6746,557.3054,280.21832,291.42168,952.41068,1065.52032,CONFLICT,0.5,0.5,0
