GO/Pathway/Gene Set/Gene ID,GO/Pathway/Gene Set/Gene Name,All Genes (Expression Data),All Genes (Platform),Input Genes,Genes with BMD <= Highest Dose,Genes with BMD p-Value >= ,Genes with BMD/BMDL <= ,Genes with BMDU/BMD <= ,Genes with BMDU/BMDL <= ,Genes with BMD <= N-Fold Lowest Positive Dose ,Genes That Passed All Filters,Fisher's A Parameter,Fisher's B Parameter,Fisher's C Parameter,Fisher's D Parameter,Fisher's Exact Left P-Value,Fisher's Exact Right P-Value,Fisher's Exact Two Tail,Percentage,Entrez Gene IDs,Gene Symbols,Probe IDs,Genes with Conflicting Probesets,BMD Mean,BMD Median,BMD Minimum,BMD Standard Deviation,BMD wMean,BMD wSD,BMDL Mean,BMDL Median,BMDL Minimum,BMDL Standard Deviation,BMDL wMean,BMDL wSD,BMDU Mean,BMDU Median,BMDU Minimum,BMDU Standard Deviation,BMDU wMean,BMDU wSD,5th Percentile Index,BMD at 5th Percentile of Total Genes,10th Percentile Index,BMD at 10th Percentile of Total Genes,BMD List,BMDL List,BMDU List,Probes with Adverse Direction Up,Probes with Adverse Direction Down,Genes with Adverse Direction Up,Genes Up List,Genes Up Probes List,Genes Up BMD Mean,Genes Up BMD Median,Genes Up SD,Genes Up BMDL Mean,Genes Up BMDL Median,Genes Up BMDL SD,Genes Up BMDU Mean,Genes Up BMDU Median,Genes Up BMDU SD,BMD list (up),BMDL List (up),BMDU List (up),Genes with Adverse Direction Down,Genes Down List,Genes Down Probes List,Genes Down BMD Mean,Genes Down BMD Median,Genes Down SD,Genes Down BMDL Mean,Genes Down BMDL Median,Genes Down BMDL SD,Genes Down BMDU Mean,Genes Down BMDU Median,Genes Down BMDU SD,BMD list (down),BMDL List (down),BMDU List (down),Genes with Adverse Conflict Count,Genes Conflict List,Genes Conflict Probes List,BMD list (Conflict),BMDL list (Conflict),BMDU list (Conflict),Model Counts,Mean Fold Change,Total Fold Change,Min Fold Change,Max Fold Change,Standard Deviation Fold Change,Median Fold Change,Lower bound of the 95% confidence interval -  BMD,Upper bound of the 95% confidence interval -  BMD,Lower bound of the 95% confidence interval -  BMDL,Upper bound of the 95% confidence interval -  BMDL,Lower bound of the 95% confidence interval -  BMDU,Upper bound of the 95% confidence interval -  BMDU,Overall Direction,Percent Genes With Overall Direction Up,Percent Genes With Overall Direction Down,Percent Genes With Overall Direction Conflict
R-DRE-9648025,EML4 and NUDC in mitotic spindle formation,27,69,2,1,1,1,1,1,2,1,1,13,68,4810,0.98401,0.18056,0.18056,1.45,404604,clasp2,ENSDARG00000020345,,53.8493,53.8493,53.8493,,53.8493,,28.5343,28.5343,28.5343,,28.5343,,101.623,101.623,101.623,,101.623,,,,,,53.8493,28.5343,101.623,1,0,1,404604,ENSDARG00000020345,53.8493,53.8493,,28.5343,28.5343,,101.623,101.623,,53.8493,28.5343,101.623,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.261548519,2.261548519,2.261548519,2.261548519,0,2.261548519,53.8493,53.8493,28.5343,28.5343,101.623,101.623,UP,1,0,0
R-DRE-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",162,403,9,7,5,7,7,5,9,2,2,12,401,4477,0.89769,0.32273,0.32273,0.5,80963;404604,rnd3a;clasp2,ENSDARG00000076799;ENSDARG00000020345,,63.1849,63.1849,53.8493,13.20253213,62.25467082,13.13682618,30.3045,30.3045,28.5343,2.503440848,30.12811158,2.490981801,132.7955,132.7955,101.623,44.08457227,129.6893719,43.86517354,,,,,72.5205;53.8493,32.0747;28.5343,163.968;101.623,1,1,1,404604,ENSDARG00000020345,53.8493,53.8493,,28.5343,28.5343,,101.623,101.623,,53.8493,28.5343,101.623,1,80963,ENSDARG00000076799,72.5205,72.5205,,32.0747,32.0747,,163.968,163.968,,72.5205,32.0747,163.968,0,,,,,,"Linear,2(1)",2.157595465,4.319969177,2.058420658,2.261548519,0.143633088,2.159984589,44.887124,81.482676,26.834908,33.774092,71.6974,193.8936,CONFLICT,0.5,0.5,0
R-DRE-1632852,Macroautophagy,46,85,1,0,0,1,1,0,1,0,0,14,85,4793,0.78214,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-9612973,Autophagy,46,85,1,0,0,1,1,0,1,0,0,14,85,4793,0.78214,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-72766,Translation,124,145,4,3,0,4,4,3,4,0,0,14,145,4733,0.65586,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-8953854,Metabolism of RNA,245,372,12,7,5,8,8,7,12,2,2,12,370,4508,0.9152,0.28876,0.28876,0.54,445170;394059,polr2eb;cdc5l,ENSDARG00000026183;ENSDARG00000043797,,44.23505,44.23505,38.3527,8.318899149,44.48650605,8.31129489,25.564,25.564,23.5247,2.884005718,25.65117508,2.881369465,76.76075,76.76075,62.5269,20.12970371,77.36921221,20.11130327,,,,,50.1174;38.3527,27.6033;23.5247,90.9946;62.5269,2,0,2,445170;394059,ENSDARG00000026183;ENSDARG00000043797,44.23505,44.23505,8.318899149,25.564,25.564,2.884005718,76.76075,76.76075,20.12970371,50.1174;38.3527,27.6033;23.5247,90.9946;62.5269,0,,,,,,,,,,,,,,,0,,,,,,"Linear,2(1)",2.439528701,4.974029779,2.003338575,2.970691204,0.684021604,2.48701489,32.705644,55.764456,21.566972,29.561028,48.862404,104.659096,UP,1,0,0
R-DRE-199992,trans-Golgi Network Vesicle Budding,21,39,2,1,0,2,2,2,2,0,0,14,39,4839,0.89386,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-432720,Lysosome Vesicle Biogenesis,11,21,2,1,0,2,2,2,2,0,0,14,21,4857,0.94147,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-1236978,Cross-presentation of soluble exogenous antigens (endosomes),24,40,4,2,1,3,3,3,4,0,0,14,40,4838,0.89128,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-446203,Asparagine N-linked glycosylation,68,160,4,3,3,2,2,2,4,1,1,13,159,4719,0.92521,0.3726,0.3726,0.62,394141,dctn2,ENSDARG00000031388,,31.1669,31.1669,31.1669,,31.1669,,20.2957,20.2957,20.2957,,20.2957,,47.861,47.861,47.861,,47.861,,,,,,31.1669,20.2957,47.861,0,1,0,,,,,,,,,,,,,,,1,394141,ENSDARG00000031388,31.1669,31.1669,,20.2957,20.2957,,47.861,47.861,,31.1669,20.2957,47.861,0,,,,,,"Linear,1(1)",2.340704679,2.340704679,2.340704679,2.340704679,0,2.340704679,31.1669,31.1669,20.2957,20.2957,47.861,47.861,DOWN,0,1,0
R-DRE-948021,Transport to the Golgi and subsequent modification,50,104,4,3,3,2,2,2,4,1,1,13,103,4775,0.96551,0.2601,0.2601,0.96,394141,dctn2,ENSDARG00000031388,,31.1669,31.1669,31.1669,,31.1669,,20.2957,20.2957,20.2957,,20.2957,,47.861,47.861,47.861,,47.861,,,,,,31.1669,20.2957,47.861,0,1,0,,,,,,,,,,,,,,,1,394141,ENSDARG00000031388,31.1669,31.1669,,20.2957,20.2957,,47.861,47.861,,31.1669,20.2957,47.861,0,,,,,,"Linear,1(1)",2.340704679,2.340704679,2.340704679,2.340704679,0,2.340704679,31.1669,31.1669,20.2957,20.2957,47.861,47.861,DOWN,0,1,0
R-DRE-199977,ER to Golgi Anterograde Transport,46,82,4,3,3,2,2,2,4,1,1,13,81,4797,0.97783,0.21099,0.21099,1.22,394141,dctn2,ENSDARG00000031388,,31.1669,31.1669,31.1669,,31.1669,,20.2957,20.2957,20.2957,,20.2957,,47.861,47.861,47.861,,47.861,,,,,,31.1669,20.2957,47.861,0,1,0,,,,,,,,,,,,,,,1,394141,ENSDARG00000031388,31.1669,31.1669,,20.2957,20.2957,,47.861,47.861,,31.1669,20.2957,47.861,0,,,,,,"Linear,1(1)",2.340704679,2.340704679,2.340704679,2.340704679,0,2.340704679,31.1669,31.1669,20.2957,20.2957,47.861,47.861,DOWN,0,1,0
R-DRE-204005,COPII-mediated vesicle transport,22,42,2,1,1,1,1,1,2,0,0,14,42,4836,0.88614,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-2132295,MHC class II antigen presentation,14,43,1,0,0,1,1,1,1,0,0,14,43,4835,0.88359,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5694530,Cargo concentration in the ER,10,21,1,0,0,1,1,1,1,0,0,14,21,4857,0.94147,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-196854,Metabolism of vitamins and cofactors,28,90,4,4,2,3,3,3,4,1,1,13,89,4789,0.97361,0.22919,0.22919,1.11,569581,mut,ENSDARG00000060554,,52.5384,52.5384,52.5384,,52.5384,,28.2291,28.2291,28.2291,,28.2291,,97.7816,97.7816,97.7816,,97.7816,,,,,,52.5384,28.2291,97.7816,1,0,1,569581,ENSDARG00000060554,52.5384,52.5384,,28.2291,28.2291,,97.7816,97.7816,,52.5384,28.2291,97.7816,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.931919336,1.931919336,1.931919336,1.931919336,0,1.931919336,52.5384,52.5384,28.2291,28.2291,97.7816,97.7816,UP,1,0,0
R-DRE-9012999,RHO GTPase cycle,97,252,5,4,2,5,5,4,5,1,1,13,251,4627,0.8397,0.52357,0.52357,0.4,80963,rnd3a,ENSDARG00000076799,,72.5205,72.5205,72.5205,,72.5205,,32.0747,32.0747,32.0747,,32.0747,,163.968,163.968,163.968,,163.968,,,,,,72.5205,32.0747,163.968,0,1,0,,,,,,,,,,,,,,,1,80963,ENSDARG00000076799,72.5205,72.5205,,32.0747,32.0747,,163.968,163.968,,72.5205,32.0747,163.968,0,,,,,,"Linear,1(1)",2.058420658,2.058420658,2.058420658,2.058420658,0,2.058420658,72.5205,72.5205,32.0747,32.0747,163.968,163.968,DOWN,0,1,0
R-DRE-9696264,RND3 GTPase cycle,15,28,1,1,1,1,1,1,1,1,1,13,27,4851,0.99724,0.077316,0.077316,3.57,80963,rnd3a,ENSDARG00000076799,,72.5205,72.5205,72.5205,,72.5205,,32.0747,32.0747,32.0747,,32.0747,,163.968,163.968,163.968,,163.968,,,,,,72.5205,32.0747,163.968,0,1,0,,,,,,,,,,,,,,,1,80963,ENSDARG00000076799,72.5205,72.5205,,32.0747,32.0747,,163.968,163.968,,72.5205,32.0747,163.968,0,,,,,,"Linear,1(1)",2.058420658,2.058420658,2.058420658,2.058420658,0,2.058420658,72.5205,72.5205,32.0747,32.0747,163.968,163.968,DOWN,0,1,0
R-DRE-1630316,Glycosaminoglycan metabolism,9,78,2,2,0,2,2,2,2,0,0,14,78,4800,0.79826,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-1793185,Chondroitin sulfate/dermatan sulfate metabolism,2,26,1,1,0,1,1,1,1,0,0,14,26,4852,0.92802,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-2022870,Chondroitin sulfate biosynthesis,1,16,1,1,0,1,1,1,1,0,0,14,16,4862,0.95511,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-71387,Metabolism of carbohydrates,43,148,2,2,0,2,2,2,2,0,0,14,148,4730,0.65007,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-166016,Toll Like Receptor 4 (TLR4) Cascade,21,49,2,0,0,1,1,0,2,0,0,14,49,4829,0.86838,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,21,46,2,0,0,1,1,0,2,0,0,14,46,4832,0.87595,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-166166,MyD88-independent TLR4 cascade ,21,45,2,0,0,1,1,0,2,0,0,14,45,4833,0.87849,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-166520,Signaling by NTRKs,26,49,2,1,1,0,0,0,2,0,0,14,49,4829,0.86838,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-168138,Toll Like Receptor 9 (TLR9) Cascade,22,49,2,0,0,1,1,0,2,0,0,14,49,4829,0.86838,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-168142,Toll Like Receptor 10 (TLR10) Cascade,21,46,2,0,0,1,1,0,2,0,0,14,46,4832,0.87595,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-168164,Toll Like Receptor 3 (TLR3) Cascade,21,45,2,0,0,1,1,0,2,0,0,14,45,4833,0.87849,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-168176,Toll Like Receptor 5 (TLR5) Cascade,21,46,2,0,0,1,1,0,2,0,0,14,46,4832,0.87595,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-168179,Toll Like Receptor TLR1:TLR2 Cascade,21,46,2,0,0,1,1,0,2,0,0,14,46,4832,0.87595,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-168181,Toll Like Receptor 7/8 (TLR7/8) Cascade,21,47,2,0,0,1,1,0,2,0,0,14,47,4831,0.87342,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-168188,Toll Like Receptor TLR6:TLR2 Cascade,21,46,2,0,0,1,1,0,2,0,0,14,46,4832,0.87595,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-168898,Toll-like Receptor Cascades,24,60,2,0,0,1,1,0,2,0,0,14,60,4818,0.84114,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-181438,Toll Like Receptor 2 (TLR2) Cascade,21,46,2,0,0,1,1,0,2,0,0,14,46,4832,0.87595,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-187037,Signaling by NTRK1 (TRKA),24,43,2,1,1,0,0,0,2,0,0,14,43,4835,0.88359,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-198725,Nuclear Events (kinase and transcription factor activation),10,18,1,0,0,0,0,0,1,0,0,14,18,4860,0.94964,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-198753,ERK/MAPK targets,6,11,1,0,0,0,0,0,1,0,0,14,11,4867,0.96894,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-202670,ERKs are inactivated,6,9,1,0,0,0,0,0,1,0,0,14,9,4869,0.97452,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-448424,Interleukin-17 signaling,17,33,2,0,0,1,1,0,2,0,0,14,33,4845,0.90948,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-449147,Signaling by Interleukins,36,122,4,2,1,2,2,1,4,0,0,14,122,4756,0.70184,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-450282,MAPK targets/ Nuclear events mediated by MAP kinases,9,18,1,0,0,0,0,0,1,0,0,14,18,4860,0.94964,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-450294,MAP kinase activation,17,33,2,0,0,1,1,0,2,0,0,14,33,4845,0.90948,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-937061,TRIF(TICAM1)-mediated TLR4 signaling ,21,45,2,0,0,1,1,0,2,0,0,14,45,4833,0.87849,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-975138,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,21,46,2,0,0,1,1,0,2,0,0,14,46,4832,0.87595,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-975155,MyD88 dependent cascade initiated on endosome,21,47,2,0,0,1,1,0,2,0,0,14,47,4831,0.87342,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-975871,MyD88 cascade initiated on plasma membrane,21,46,2,0,0,1,1,0,2,0,0,14,46,4832,0.87595,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-3247509,Chromatin modifying enzymes,44,100,2,2,2,0,0,0,2,0,0,14,100,4778,0.74861,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-4839726,Chromatin organization,44,100,2,2,2,0,0,0,2,0,0,14,100,4778,0.74861,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5693532,DNA Double-Strand Break Repair,25,90,3,1,0,2,2,1,3,0,0,14,90,4788,0.77081,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5693538,Homology Directed Repair,21,74,3,1,0,2,2,1,3,0,0,14,74,4804,0.80761,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5693565,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks,14,42,1,0,0,1,1,0,1,0,0,14,42,4836,0.88614,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5693567,HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA),19,69,2,0,0,1,1,0,2,0,0,14,69,4809,0.81944,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5693571,Nonhomologous End-Joining (NHEJ),8,34,1,0,0,1,1,0,1,0,0,14,34,4844,0.90686,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5693606,DNA Double Strand Break Response,14,42,1,0,0,1,1,0,1,0,0,14,42,4836,0.88614,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5693607,Processing of DNA double-strand break ends,13,50,2,0,0,1,1,0,2,0,0,14,50,4828,0.86587,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-69473,G2/M DNA damage checkpoint,20,57,1,0,0,1,1,0,1,0,0,14,57,4821,0.84849,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-69481,G2/M Checkpoints,50,107,5,2,1,4,4,3,5,0,0,14,107,4771,0.73343,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-73894,DNA Repair,63,177,7,3,2,4,4,3,7,1,1,13,176,4702,0.9109,0.40347,0.40347,0.56,445170,polr2eb,ENSDARG00000026183,,50.1174,50.1174,50.1174,,50.1174,,27.6033,27.6033,27.6033,,27.6033,,90.9946,90.9946,90.9946,,90.9946,,,,,,50.1174,27.6033,90.9946,1,0,1,445170,ENSDARG00000026183,50.1174,50.1174,,27.6033,27.6033,,90.9946,90.9946,,50.1174,27.6033,90.9946,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.003338575,2.003338575,2.003338575,2.003338575,0,2.003338575,50.1174,50.1174,27.6033,27.6033,90.9946,90.9946,UP,1,0,0
R-DRE-2029480,Fcgamma receptor (FCGR) dependent phagocytosis,23,46,2,2,2,1,1,0,2,0,0,14,46,4832,0.87595,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-2029482,Regulation of actin dynamics for phagocytic cup formation,22,39,2,2,2,1,1,0,2,0,0,14,39,4839,0.89386,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-422475,Axon guidance,60,145,6,5,2,5,5,4,6,0,0,14,145,4733,0.65586,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5663213,RHO GTPases Activate WASPs and WAVEs,18,25,1,1,1,1,1,0,1,0,0,14,25,4853,0.93069,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-69231,Cyclin D associated events in G1,10,32,1,0,0,0,0,0,1,0,0,14,32,4846,0.9121,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-69236,G1 Phase,10,32,1,0,0,0,0,0,1,0,0,14,32,4846,0.9121,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-8878171,Transcriptional regulation by RUNX1,64,134,6,4,3,3,3,3,6,0,0,14,134,4744,0.67749,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-8939236,RUNX1 regulates transcription of genes involved in differentiation of HSCs,34,54,4,2,1,3,3,3,4,0,0,14,54,4824,0.8559,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-9675108,Nervous system development,60,146,6,5,2,5,5,4,6,0,0,14,146,4732,0.65393,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
