Chemical,Dose(mg/L),Dose,Animal,Group,Baseline_Fluorescence,Baseline_Blank,Norm_Baseline_Fluorescence,h24_Fluorescence,h24_Blank,Norm_h24_Fluorescence,Absolute_Delta_Fluorescence,Relative_Delta_Fluorescence,Note: Relative_Delta_Fluorescence = (24h Fluorescence - 24h Blank) / (Baseline Fluorescence - Baseline Blank)
4TOP,0.1,Dose_1,6,B,29.598,31.62025,-2.02225,36.9875,33.913875,3.073625,5.095875,-1.52,
4TOP,0.1,Dose_1,7,C,28.2615,31.62025,-3.35875,34.8145,33.913875,0.900625000000005,4.25937500000001,-0.268,
4TOP,0.1,Dose_1,8,C,28.909,31.62025,-2.71125,98.8005,33.913875,64.886625,67.597875,-23.932,
4TOP,0.1,Dose_1,9,C,29.5775,31.62025,-2.04275,42.297,33.913875,8.383125,10.425875,-4.104,
4TOP,0.01,Dose_2,10,A,29.317,31.62025,-2.30325,31.547,33.913875,-2.366875,-0.0636250000000018,1.028,
4TOP,0.01,Dose_2,11,A,29.2705,31.62025,-2.34975,35.4575,33.913875,1.543625,3.893375,-0.657,
4TOP,0.01,Dose_2,12,A,29.74,31.62025,-1.88025,36.3725,33.913875,2.458625,4.338875,-1.308,
4TOP,0.01,Dose_2,13,B,27.704,31.62025,-3.91625,39.8335,33.913875,5.919625,9.835875,-1.512,
4TOP,0.01,Dose_2,14,B,28.0325,31.62025,-3.58775,45.3755,33.913875,11.461625,15.049375,-3.195,
4TOP,0.01,Dose_2,15,B,29.0635,31.62025,-2.55675,56.209,33.913875,22.295125,24.851875,-8.72,
4TOP,0.01,Dose_2,16,C,27.2775,31.62025,-4.34275,57.153,33.913875,23.239125,27.581875,-5.351,
4TOP,0.01,Dose_2,17,C,27.95,31.62025,-3.67025,41.1875,33.913875,7.273625,10.943875,-1.982,
4TOP,0.01,Dose_2,18,C,26.8395,31.62025,-4.78075,45.7765,33.913875,11.862625,16.643375,-2.481,
4TOP,0.001,Dose_3,19,A,28.9365,31.62025,-2.68375,46.9765,33.913875,13.062625,15.746375,-4.867,
4TOP,0.001,Dose_3,20,A,32.152,31.62025,0.531750000000002,46.2415,33.913875,12.327625,11.795875,23.183,
4TOP,0.001,Dose_3,21,A,30.317,31.62025,-1.30325,54.4775,33.913875,20.563625,21.866875,-15.779,
4TOP,0.001,Dose_3,22,B,27.1965,31.62025,-4.42375,104.807,33.913875,70.893125,75.316875,-16.026,
4TOP,0.001,Dose_3,23,B,27.872,31.62025,-3.74825,46.834,33.913875,12.920125,16.668375,-3.447,
4TOP,0.001,Dose_3,24,B,31.067,31.62025,-0.553249999999998,49.6115,33.913875,15.697625,16.250875,-28.373,
4TOP,0.001,Dose_3,25,C,27.664,31.62025,-3.95625,44.393,33.913875,10.479125,14.435375,-2.649,
4TOP,0.001,Dose_3,26,C,26.1125,31.62025,-5.50775,38.161,33.913875,4.247125,9.754875,-0.771,
4TOP,0.001,Dose_3,27,C,27.817,31.62025,-3.80325,35.808,33.913875,1.894125,5.697375,-0.498,
4TOP,0.0001,Dose_4,28,A,29.581,31.62025,-2.03925,45.7545,33.913875,11.840625,13.879875,-5.806,
4TOP,0.0001,Dose_4,29,A,28.516,31.62025,-3.10425,46.5765,33.913875,12.662625,15.766875,-4.079,
4TOP,0.0001,Dose_4,30,A,27.197,31.62025,-4.42325,48.699,33.913875,14.785125,19.208375,-3.343,
4TOP,0.0001,Dose_4,31,B,27.7445,31.62025,-3.87575,45.3945,33.913875,11.480625,15.356375,-2.962,
4TOP,0.0001,Dose_4,32,B,26.4145,31.62025,-5.20575,38.336,33.913875,4.422125,9.627875,-0.849,
4TOP,0.0001,Dose_4,33,B,27.251,31.62025,-4.36925,52.687,33.913875,18.773125,23.142375,-4.297,
4TOP,0.0001,Dose_4,34,C,26.338,31.62025,-5.28225,49.5155,33.913875,15.601625,20.883875,-2.954,
4TOP,0.0001,Dose_4,35,C,27.364,31.62025,-4.25625,48.846,33.913875,14.932125,19.188375,-3.508,
4TOP,0.0001,Dose_4,36,C,29.004,31.62025,-2.61625,43.164,33.913875,9.250125,11.866375,-3.536,
4TOP,0.00001,Dose_5,37,A,28.4885,31.62025,-3.13175,41.7705,33.913875,7.856625,10.988375,-2.509,
4TOP,0.00001,Dose_5,38,A,29.1635,31.62025,-2.45675,46.3955,33.913875,12.481625,14.938375,-5.081,
4TOP,0.00001,Dose_5,39,A,27.3035,31.62025,-4.31675,48.787,33.913875,14.873125,19.189875,-3.445,
4TOP,0.00001,Dose_5,40,B,28.396,31.62025,-3.22425,40.7565,33.913875,6.84262500000001,10.066875,-2.122,
4TOP,0.00001,Dose_5,41,B,25.821,31.62025,-5.79925,53.5875,33.913875,19.673625,25.472875,-3.392,
4TOP,0.00001,Dose_5,42,B,26.16,31.62025,-5.46025,47.642,33.913875,13.728125,19.188375,-2.514,
4TOP,0.00001,Dose_5,43,C,26.4285,31.62025,-5.19175,45.0145,33.913875,11.100625,16.292375,-2.138,
4TOP,0.00001,Dose_5,44,C,27.342,31.62025,-4.27825,55.516,33.913875,21.602125,25.880375,-5.049,
4TOP,0.00001,Dose_5,45,C,30.155,31.62025,-1.46525,46.4955,33.913875,12.581625,14.046875,-8.587,
4TOP,0,Dose_6,46,A,29.465,31.62025,-2.15525,41.3575,33.913875,7.443625,9.598875,-3.454,
4TOP,0,Dose_6,47,A,28.403,31.62025,-3.21725,39.1225,33.913875,5.20862500000001,8.42587500000001,-1.619,
4TOP,0,Dose_6,48,A,27.083,31.62025,-4.53725,42.7375,33.913875,8.823625,13.360875,-1.945,
4TOP,0,Dose_6,49,B,27.6475,31.62025,-3.97275,57.3785,33.913875,23.464625,27.437375,-5.906,
4TOP,0,Dose_6,50,B,27.241,31.62025,-4.37925,44.8085,33.913875,10.894625,15.273875,-2.488,
4TOP,0,Dose_6,51,B,25.92,31.62025,-5.70025,43.9055,33.913875,9.99162500000001,15.691875,-1.753,
4TOP,0,Dose_6,52,C,25.719,31.62025,-5.90125,50.5095,33.913875,16.595625,22.496875,-2.812,
4TOP,0,Dose_6,53,C,25.4175,31.62025,-6.20275,44.9465,33.913875,11.032625,17.235375,-1.779,
4TOP,0,Dose_6,54,C,26.738,31.62025,-4.88225,44.3585,33.913875,10.444625,15.326875,-2.139,
Aniline,10,Dose_1,1,A,20.576,21.72625,-1.15025,33.4985,23.581125,9.917375,11.067625,-8.622,
Aniline,10,Dose_1,2,A,19.827,21.72625,-1.89925,35.916,23.581125,12.334875,14.234125,-6.495,
Aniline,10,Dose_1,3,A,20.07,21.72625,-1.65625,33.9335,23.581125,10.352375,12.008625,-6.25,
Aniline,10,Dose_1,4,B,18.732,21.72625,-2.99425,52.143,23.581125,28.561875,31.556125,-9.539,
Aniline,10,Dose_1,5,B,19.2775,21.72625,-2.44875,42.288,23.581125,18.706875,21.155625,-7.639,
Aniline,10,Dose_1,6,B,20.794,21.72625,-0.93225,40.8305,23.581125,17.249375,18.181625,-18.503,
Aniline,10,Dose_1,7,C,20.569,21.72625,-1.15725,70.9135,23.581125,47.332375,48.489625,-40.901,
Aniline,10,Dose_1,8,C,19.9125,21.72625,-1.81375,70.6405,23.581125,47.059375,48.873125,-25.946,
Aniline,10,Dose_1,9,C,20.1955,21.72625,-1.53075,71.395,23.581125,47.813875,49.344625,-31.236,
Aniline,1,Dose_2,10,A,20.8455,21.72625,-0.880749999999999,27.3755,23.581125,3.794375,4.675125,-4.308,
Aniline,1,Dose_2,11,A,20.5885,21.72625,-1.13775,33.9915,23.581125,10.410375,11.548125,-9.15,
Aniline,1,Dose_2,12,A,20.3305,21.72625,-1.39575,34.647,23.581125,11.065875,12.461625,-7.928,
Aniline,1,Dose_2,13,B,20.3015,21.72625,-1.42475,25.6915,23.581125,2.110375,3.535125,-1.481,
Aniline,1,Dose_2,14,B,20.204,21.72625,-1.52225,32.293,23.581125,8.711875,10.234125,-5.723,
Aniline,1,Dose_2,15,B,19.0645,21.72625,-2.66175,41.44,23.581125,17.858875,20.520625,-6.709,
Aniline,1,Dose_2,16,C,19.774,21.72625,-1.95225,33.0215,23.581125,9.440375,11.392625,-4.836,
Aniline,1,Dose_2,17,C,19.7525,21.72625,-1.97375,32.521,23.581125,8.939875,10.913625,-4.529,
Aniline,1,Dose_2,18,C,19.607,21.72625,-2.11925,32.199,23.581125,8.617875,10.737125,-4.066,
Aniline,0.1,Dose_3,19,A,19.977,21.72625,-1.74925,32.2455,23.581125,8.664375,10.413625,-4.953,
Aniline,0.1,Dose_3,20,A,21.01,21.72625,-0.716250000000002,33.41,23.581125,9.828875,10.545125,-13.723,
Aniline,0.1,Dose_3,21,A,19.8375,21.72625,-1.88875,34.0815,23.581125,10.500375,12.389125,-5.559,
Aniline,0.1,Dose_3,22,B,19.714,21.72625,-2.01225,54.376,23.581125,30.794875,32.807125,-15.304,
Aniline,0.1,Dose_3,23,B,20.071,21.72625,-1.65525,29.047,23.581125,5.465875,7.121125,-3.302,
Aniline,0.1,Dose_3,24,B,18.9365,21.72625,-2.78975,31.3675,23.581125,7.786375,10.576125,-2.791,
Aniline,0.1,Dose_3,25,C,19.3965,21.72625,-2.32975,29.0195,23.581125,5.438375,7.768125,-2.334,
Aniline,0.1,Dose_3,26,C,19.9025,21.72625,-1.82375,34.8115,23.581125,11.230375,13.054125,-6.158,
Aniline,0.1,Dose_3,27,C,20.2715,21.72625,-1.45475,27.407,23.581125,3.825875,5.280625,-2.63,
Aniline,0.01,Dose_4,28,A,21.127,21.72625,-0.599249999999998,31.0175,23.581125,7.436375,8.035625,-12.409,
Aniline,0.01,Dose_4,29,A,19.8705,21.72625,-1.85575,26.1425,23.581125,2.561375,4.417125,-1.38,
Aniline,0.01,Dose_4,30,A,20.499,21.72625,-1.22725,29.1895,23.581125,5.608375,6.835625,-4.57,
Aniline,0.01,Dose_4,31,B,19.5285,21.72625,-2.19775,27.981,23.581125,4.399875,6.597625,-2.002,
Aniline,0.01,Dose_4,32,B,20.142,21.72625,-1.58425,46.1785,23.581125,22.597375,24.181625,-14.264,
Aniline,0.01,Dose_4,33,B,19.67,21.72625,-2.05625,25.081,23.581125,1.499875,3.556125,-0.729,
Aniline,0.01,Dose_4,34,C,20.242,21.72625,-1.48425,28.178,23.581125,4.596875,6.081125,-3.097,
Aniline,0.01,Dose_4,35,C,19.905,21.72625,-1.82125,27.405,23.581125,3.823875,5.645125,-2.1,
Aniline,0.01,Dose_4,36,C,19.226,21.72625,-2.50025,26.5085,23.581125,2.927375,5.427625,-1.171,
Aniline,0.001,Dose_5,37,A,20.0335,21.72625,-1.69275,26.7675,23.581125,3.186375,4.879125,-1.882,
Aniline,0.001,Dose_5,38,A,20.234,21.72625,-1.49225,30.292,23.581125,6.710875,8.203125,-4.497,
Aniline,0.001,Dose_5,39,A,19.1765,21.72625,-2.54975,30.3515,23.581125,6.770375,9.320125,-2.655,
Aniline,0.001,Dose_5,40,B,19.9765,21.72625,-1.74975,37.4785,23.581125,13.897375,15.647125,-7.942,
Aniline,0.001,Dose_5,41,B,20.021,21.72625,-1.70525,34.661,23.581125,11.079875,12.785125,-6.498,
Aniline,0.001,Dose_5,42,B,19.2695,21.72625,-2.45675,30.793,23.581125,7.211875,9.668625,-2.936,
Aniline,0.001,Dose_5,43,C,19.6265,21.72625,-2.09975,29.5705,23.581125,5.989375,8.089125,-2.852,
Aniline,0.001,Dose_5,44,C,20.727,21.72625,-0.99925,29.374,23.581125,5.792875,6.792125,-5.797,
Aniline,0.001,Dose_5,45,C,19.911,21.72625,-1.81525,28.2225,23.581125,4.641375,6.456625,-2.557,
Aniline,0,Dose_6,46,A,21.156,21.72625,-0.570250000000002,29.606,23.581125,6.024875,6.595125,-10.565,
Aniline,0,Dose_6,47,A,20.7685,21.72625,-0.957749999999997,30.5605,23.581125,6.979375,7.93712499999999,-7.287,
Aniline,0,Dose_6,48,A,19.9875,21.72625,-1.73875,29.1305,23.581125,5.549375,7.288125,-3.192,
Aniline,0,Dose_6,49,B,19.905,21.72625,-1.82125,30.796,23.581125,7.214875,9.036125,-3.961,
Aniline,0,Dose_6,50,B,20.0405,21.72625,-1.68575,36.6225,23.581125,13.041375,14.727125,-7.736,
Aniline,0,Dose_6,51,B,20.0125,21.72625,-1.71375,29.701,23.581125,6.119875,7.833625,-3.571,
Aniline,0,Dose_6,52,C,18.947,21.72625,-2.77925,32.8845,23.581125,9.303375,12.082625,-3.347,
Aniline,0,Dose_6,53,C,20.752,21.72625,-0.974249999999998,29.9905,23.581125,6.409375,7.383625,-6.579,
Aniline,0,Dose_6,54,C,19.661,21.72625,-2.06525,31.2665,23.581125,7.685375,9.750625,-3.721,
BPA,1,Dose_1,1,A,39.461,42.7565,-3.2955,61.9185,38.57975,23.33875,26.63425,-7.082,
BPA,1,Dose_1,2,A,39.215,42.7565,-3.5415,87.6625,38.57975,49.08275,52.62425,-13.859,
BPA,1,Dose_1,3,A,40.6625,42.7565,-2.09400000000001,70.3075,38.57975,31.72775,33.82175,-15.152,
BPA,1,Dose_1,4,B,39.835,42.7565,-2.9215,65.0755,38.57975,26.49575,29.41725,-9.069,
BPA,1,Dose_1,5,B,39.4855,42.7565,-3.271,65.7805,38.57975,27.20075,30.47175,-8.316,
BPA,1,Dose_1,6,B,40.0555,42.7565,-2.701,68.07,38.57975,29.49025,32.19125,-10.918,
BPA,1,Dose_1,7,C,38.8245,42.7565,-3.932,80.547,38.57975,41.96725,45.89925,-10.673,
BPA,1,Dose_1,8,C,38.8685,42.7565,-3.88800000000001,73.2955,38.57975,34.71575,38.60375,-8.929,
BPA,1,Dose_1,9,C,38.2545,42.7565,-4.502,57.7975,38.57975,19.21775,23.71975,-4.269,
BPA,0.1,Dose_2,10,A,39.7835,42.7565,-2.973,40.184,38.57975,1.60424999999999,4.57724999999999,-0.54,
BPA,0.1,Dose_2,11,A,39.932,42.7565,-2.8245,48.0645,38.57975,9.48474999999999,12.30925,-3.358,
BPA,0.1,Dose_2,12,A,38.9015,42.7565,-3.855,44.023,38.57975,5.44324999999999,9.29825,-1.412,
BPA,0.1,Dose_2,13,B,39.0035,42.7565,-3.753,49.6975,38.57975,11.11775,14.87075,-2.962,
BPA,0.1,Dose_2,14,B,37.705,42.7565,-5.0515,54.719,38.57975,16.13925,21.19075,-3.195,
BPA,0.1,Dose_2,15,B,38.4675,42.7565,-4.289,56.378,38.57975,17.79825,22.08725,-4.15,
BPA,0.1,Dose_2,16,C,37.8555,42.7565,-4.901,65.3255,38.57975,26.74575,31.64675,-5.457,
BPA,0.1,Dose_2,17,C,38.873,42.7565,-3.88350000000001,74.3435,38.57975,35.76375,39.64725,-9.209,
BPA,0.1,Dose_2,18,C,37.733,42.7565,-5.0235,69.186,38.57975,30.60625,35.62975,-6.093,
BPA,0.01,Dose_3,19,A,40.1455,42.7565,-2.611,54.388,38.57975,15.80825,18.41925,-6.054,
BPA,0.01,Dose_3,20,A,39.475,42.7565,-3.2815,60.698,38.57975,22.11825,25.39975,-6.74,
BPA,0.01,Dose_3,21,A,39.3015,42.7565,-3.45500000000001,51.891,38.57975,13.31125,16.76625,-3.853,
BPA,0.01,Dose_3,22,B,39.8085,42.7565,-2.948,60.388,38.57975,21.80825,24.75625,-7.398,
BPA,0.01,Dose_3,23,B,39.614,42.7565,-3.14250000000001,56.5675,38.57975,17.98775,21.13025,-5.724,
BPA,0.01,Dose_3,24,B,39.263,42.7565,-3.4935,60.764,38.57975,22.18425,25.67775,-6.35,
BPA,0.01,Dose_3,25,C,39.07,42.7565,-3.6865,70.0915,38.57975,31.51175,35.19825,-8.548,
BPA,0.01,Dose_3,26,C,38.068,42.7565,-4.68850000000001,52.71,38.57975,14.13025,18.81875,-3.014,
BPA,0.01,Dose_3,27,C,40.169,42.7565,-2.58750000000001,60.955,38.57975,22.37525,24.96275,-8.647,
BPA,0.001,Dose_4,28,A,41.608,42.7565,-1.1485,45.966,38.57975,7.38625,8.53475,-6.431,
BPA,0.001,Dose_4,29,A,38.867,42.7565,-3.8895,47.8315,38.57975,9.25174999999999,13.14125,-2.379,
BPA,0.001,Dose_4,30,A,38.057,42.7565,-4.6995,47.215,38.57975,8.63525,13.33475,-1.837,
BPA,0.001,Dose_4,31,B,37.705,42.7565,-5.0515,55.0675,38.57975,16.48775,21.53925,-3.264,
BPA,0.001,Dose_4,32,B,36.7995,42.7565,-5.957,44.753,38.57975,6.17325,12.13025,-1.036,
BPA,0.001,Dose_4,33,B,32.465,42.7565,-10.2915,40.312,38.57975,1.73224999999999,12.02375,-0.168,
BPA,0.001,Dose_4,34,C,38.8585,42.7565,-3.898,55.05,38.57975,16.47025,20.36825,-4.225,
BPA,0.001,Dose_4,35,C,38.401,42.7565,-4.35550000000001,44.847,38.57975,6.26725,10.62275,-1.439,
BPA,0.001,Dose_4,36,C,48.7235,42.7565,5.967,51.431,38.57975,12.85125,6.88424999999999,2.154,
BPA,0.0001,Dose_5,37,A,38.768,42.7565,-3.9885,40.2535,38.57975,1.67375,5.66225,-0.42,
BPA,0.0001,Dose_5,38,A,41.0615,42.7565,-1.69500000000001,45.7635,38.57975,7.18374999999999,8.87875,-4.238,
BPA,0.0001,Dose_5,39,A,38.403,42.7565,-4.3535,47.675,38.57975,9.09524999999999,13.44875,-2.089,
BPA,0.0001,Dose_5,40,B,40.384,42.7565,-2.3725,51.5515,38.57975,12.97175,15.34425,-5.468,
BPA,0.0001,Dose_5,41,B,38.131,42.7565,-4.6255,69.994,38.57975,31.41425,36.03975,-6.792,
BPA,0.0001,Dose_5,42,B,38.969,42.7565,-3.7875,72.5015,38.57975,33.92175,37.70925,-8.956,
BPA,0.0001,Dose_5,43,C,40.334,42.7565,-2.4225,62.37,38.57975,23.79025,26.21275,-9.821,
BPA,0.0001,Dose_5,44,C,39.7035,42.7565,-3.053,54.8825,38.57975,16.30275,19.35575,-5.34,
BPA,0.0001,Dose_5,45,C,41.233,42.7565,-1.5235,63.404,38.57975,24.82425,26.34775,-16.294,
BPA,0,Dose_6,46,A,41.8315,42.7565,-0.924999999999997,55.62,38.57975,17.04025,17.96525,-18.422,
BPA,0,Dose_6,47,A,40.2175,42.7565,-2.539,53.746,38.57975,15.16625,17.70525,-5.973,
BPA,0,Dose_6,48,A,40.975,42.7565,-1.7815,69.4125,38.57975,30.83275,32.61425,-17.307,
BPA,0,Dose_6,49,B,37.3325,42.7565,-5.42400000000001,67.994,38.57975,29.41425,34.83825,-5.423,
BPA,0,Dose_6,50,B,39.1545,42.7565,-3.602,58.481,38.57975,19.90125,23.50325,-5.525,
BPA,0,Dose_6,51,B,40.005,42.7565,-2.75150000000001,51.5185,38.57975,12.93875,15.69025,-4.702,
BPA,0,Dose_6,52,C,39.571,42.7565,-3.1855,86.727,38.57975,48.14725,51.33275,-15.115,
BPA,0,Dose_6,53,C,38.948,42.7565,-3.8085,42.8635,38.57975,4.28375,8.09225,-1.125,
BPA,0,Dose_6,54,C,40.145,42.7565,-2.61150000000001,42.845,38.57975,4.26524999999999,6.87675,-1.633,
BPAF,1,Dose_1,1,A,17.1205,18.62975,-1.50925,18.5165,18.589,-0.072499999999998,1.43675,0.048,
BPAF,1,Dose_1,2,A,16.1235,18.62975,-2.50625,19.0295,18.589,0.4405,2.94675,-0.176,
BPAF,1,Dose_1,3,A,16.4005,18.62975,-2.22925,18.6705,18.589,0.0815000000000019,2.31075,-0.037,
BPAF,1,Dose_1,4,B,15.7915,18.62975,-2.83825,21.795,18.589,3.206,6.04425,-1.13,
BPAF,1,Dose_1,5,B,16.6305,18.62975,-1.99925,20.359,18.589,1.77,3.76925,-0.885,
BPAF,1,Dose_1,6,B,16.2805,18.62975,-2.34925,22.559,18.589,3.97,6.31925,-1.69,
BPAF,1,Dose_1,7,C,16.3855,18.62975,-2.24425,22.477,18.589,3.888,6.13225,-1.732,
BPAF,1,Dose_1,8,C,17.189,18.62975,-1.44075,19.867,18.589,1.278,2.71875,-0.887,
BPAF,1,Dose_1,9,C,15.619,18.62975,-3.01075,20.633,18.589,2.044,5.05475,-0.679,
BPAF,0.1,Dose_2,10,A,16.39,18.62975,-2.23975,20.676,18.589,2.087,4.32675,-0.932,
BPAF,0.1,Dose_2,11,A,16.448,18.62975,-2.18175,20.708,18.589,2.119,4.30075,-0.971,
BPAF,0.1,Dose_2,12,A,16.6895,18.62975,-1.94025,20.2735,18.589,1.6845,3.62475,-0.868,
BPAF,0.1,Dose_2,13,B,16.54,18.62975,-2.08975,19.136,18.589,0.547000000000001,2.63675,-0.262,
BPAF,0.1,Dose_2,14,B,16.9545,18.62975,-1.67525,19.164,18.589,0.575000000000003,2.25025,-0.343,
BPAF,0.1,Dose_2,15,B,16.5625,18.62975,-2.06725,20.101,18.589,1.512,3.57925,-0.731,
BPAF,0.1,Dose_2,16,C,16.2485,18.62975,-2.38125,21.9285,18.589,3.3395,5.72075,-1.402,
BPAF,0.1,Dose_2,17,C,16.3005,18.62975,-2.32925,23.332,18.589,4.743,7.07225,-2.036,
BPAF,0.1,Dose_2,18,C,13.3185,18.62975,-5.31125,15.1105,18.589,-3.4785,1.83275,0.655,
BPAF,0.01,Dose_3,19,A,17.53,18.62975,-1.09975,18.588,18.589,-0.000999999999997669,1.09875,0.001,
BPAF,0.01,Dose_3,20,A,16.251,18.62975,-2.37875,27.284,18.589,8.695,11.07375,-3.655,
BPAF,0.01,Dose_3,21,A,16.753,18.62975,-1.87675,19.3225,18.589,0.733499999999999,2.61025,-0.391,
BPAF,0.01,Dose_3,22,B,16.3615,18.62975,-2.26825,20.61,18.589,2.021,4.28925,-0.891,
BPAF,0.01,Dose_3,23,B,15.5215,18.62975,-3.10825,17.355,18.589,-1.234,1.87425,0.397,
BPAF,0.01,Dose_3,24,B,15.886,18.62975,-2.74375,21.844,18.589,3.255,5.99875,-1.186,
BPAF,0.01,Dose_3,25,C,16.2085,18.62975,-2.42125,19.8225,18.589,1.2335,3.65475,-0.509,
BPAF,0.01,Dose_3,26,C,16.245,18.62975,-2.38475,18.781,18.589,0.192,2.57675,-0.081,
BPAF,0.01,Dose_3,27,C,16.195,18.62975,-2.43475,18.464,18.589,-0.125,2.30975,0.051,
BPAF,0.001,Dose_4,28,A,14.4885,18.62975,-4.14125,18.508,18.589,-0.080999999999996,4.06025,0.02,
BPAF,0.001,Dose_4,29,A,17.1075,18.62975,-1.52225,21.969,18.589,3.38,4.90225,-2.22,
BPAF,0.001,Dose_4,30,A,17.2865,18.62975,-1.34325,20.771,18.589,2.182,3.52525,-1.624,
BPAF,0.001,Dose_4,31,B,16.327,18.62975,-2.30275,19.7295,18.589,1.1405,3.44325,-0.495,
BPAF,0.001,Dose_4,32,B,15.4105,18.62975,-3.21925,18.428,18.589,-0.160999999999998,3.05825,0.05,
BPAF,0.001,Dose_4,33,B,13.868,18.62975,-4.76175,16.4565,18.589,-2.1325,2.62925,0.448,
BPAF,0.001,Dose_4,34,C,16.095,18.62975,-2.53475,21.3515,18.589,2.7625,5.29725,-1.09,
BPAF,0.001,Dose_4,35,C,14.109,18.62975,-4.52075,19.5425,18.589,0.953500000000002,5.47425,-0.211,
BPAF,0.001,Dose_4,36,C,15.6115,18.62975,-3.01825,19.3835,18.589,0.794499999999999,3.81275,-0.263,
BPAF,0.0001,Dose_5,37,A,17.108,18.62975,-1.52175,18.9445,18.589,0.355499999999999,1.87725,-0.234,
BPAF,0.0001,Dose_5,38,A,17.4555,18.62975,-1.17425,18.259,18.589,-0.329999999999998,0.844249999999999,0.281,
BPAF,0.0001,Dose_5,39,A,14.509,18.62975,-4.12075,19.0155,18.589,0.426500000000001,4.54725,-0.104,
BPAF,0.0001,Dose_5,40,B,15.7315,18.62975,-2.89825,20.7045,18.589,2.1155,5.01375,-0.73,
BPAF,0.0001,Dose_5,41,B,16.6555,18.62975,-1.97425,20.295,18.589,1.706,3.68025,-0.864,
BPAF,0.0001,Dose_5,42,B,15.9635,18.62975,-2.66625,21.7155,18.589,3.1265,5.79275,-1.173,
BPAF,0.0001,Dose_5,43,C,15.824,18.62975,-2.80575,20.0295,18.589,1.4405,4.24625,-0.513,
BPAF,0.0001,Dose_5,44,C,15.5295,18.62975,-3.10025,18.6235,18.589,0.0345000000000013,3.13475,-0.011,
BPAF,0.0001,Dose_5,45,C,15.937,18.62975,-2.69275,19.4595,18.589,0.8705,3.56325,-0.323,
BPAF,0,Dose_6,46,A,17.237,18.62975,-1.39275,17.8965,18.589,-0.692499999999999,0.700249999999997,0.497,
BPAF,0,Dose_6,47,A,16.608,18.62975,-2.02175,18.4525,18.589,-0.136499999999998,1.88525,0.068,
BPAF,0,Dose_6,48,A,15.166,18.62975,-3.46375,17.913,18.589,-0.676000000000002,2.78775,0.195,
BPAF,0,Dose_6,49,B,15.482,18.62975,-3.14775,17.164,18.589,-1.425,1.72275,0.453,
BPAF,0,Dose_6,50,B,16.2265,18.62975,-2.40325,18.7855,18.589,0.1965,2.59975,-0.082,
BPAF,0,Dose_6,51,B,16.596,18.62975,-2.03375,23.714,18.589,5.125,7.15875,-2.52,
BPAF,0,Dose_6,52,C,16.1335,18.62975,-2.49625,18.6175,18.589,0.0285000000000011,2.52475,-0.011,
BPAF,0,Dose_6,53,C,16.585,18.62975,-2.04475,23.487,18.589,4.898,6.94275,-2.395,
BPAF,0,Dose_6,54,C,16.178,18.62975,-2.45175,18.0345,18.589,-0.554499999999997,1.89725,0.226,
Clofibric-acid,10,Dose_1,1,A,29.5945,30.842,-1.2475,31.001,32.67475,-1.67375000000001,-0.426250000000003,1.342,
Clofibric-acid,10,Dose_1,2,A,29.135,30.842,-1.707,31.3195,32.67475,-1.35525000000001,0.351749999999999,0.794,
Clofibric-acid,10,Dose_1,3,A,28.7535,30.842,-2.0885,30.044,32.67475,-2.63075,-0.542250000000003,1.26,
Clofibric-acid,10,Dose_1,4,B,27.7905,30.842,-3.0515,29.49,32.67475,-3.18475,-0.13325,1.044,
Clofibric-acid,10,Dose_1,5,B,28.412,30.842,-2.43,27.9725,32.67475,-4.70225,-2.27225,1.935,
Clofibric-acid,10,Dose_1,6,B,28.814,30.842,-2.028,31.6525,32.67475,-1.02225000000001,1.00575,0.504,
Clofibric-acid,10,Dose_1,7,C,28.607,30.842,-2.235,29.3945,32.67475,-3.28025,-1.04525,1.468,
Clofibric-acid,10,Dose_1,8,C,26.978,30.842,-3.864,27.708,32.67475,-4.96675,-1.10275,1.285,
Clofibric-acid,10,Dose_1,9,C,30.4995,30.842,-0.342500000000001,31.941,32.67475,-0.733750000000001,-0.391249999999999,2.142,
Clofibric-acid,1,Dose_2,10,A,29.575,30.842,-1.267,31.189,32.67475,-1.48575,-0.218750000000004,1.173,
Clofibric-acid,1,Dose_2,11,A,29.8565,30.842,-0.985500000000005,36.368,32.67475,3.69324999999999,4.67875,-3.748,
Clofibric-acid,1,Dose_2,12,A,28.536,30.842,-2.306,35.3665,32.67475,2.69175,4.99775,-1.167,
Clofibric-acid,1,Dose_2,13,B,28.7675,30.842,-2.0745,35.079,32.67475,2.40425,4.47875,-1.159,
Clofibric-acid,1,Dose_2,14,B,27.252,30.842,-3.59,35.4485,32.67475,2.77374999999999,6.36374999999999,-0.773,
Clofibric-acid,1,Dose_2,15,B,28.6805,30.842,-2.1615,33.6795,32.67475,1.00475,3.16625,-0.465,
Clofibric-acid,1,Dose_2,16,C,26.486,30.842,-4.35600000000001,30.937,32.67475,-1.73775000000001,2.61825,0.399,
Clofibric-acid,1,Dose_2,17,C,26.923,30.842,-3.919,30.0825,32.67475,-2.59225,1.32675,0.661,
Clofibric-acid,1,Dose_2,18,C,26.5585,30.842,-4.2835,27.6415,32.67475,-5.03325,-0.749749999999999,1.175,
Clofibric-acid,0.1,Dose_3,19,A,28.343,30.842,-2.499,32.6405,32.67475,-0.0342500000000001,2.46475,0.014,
