GO/Pathway/Gene Set/Gene ID,GO Level,GO/Pathway/Gene Set/Gene Name,All Genes (Expression Data),All Genes (Platform),Input Genes,Genes with BMD <= Highest Dose,Genes with BMD p-Value >= ,Genes with BMD/BMDL <= ,Genes with BMDU/BMD <= ,Genes with BMDU/BMDL <= ,Genes with BMD <= N-Fold Lowest Positive Dose ,Genes That Passed All Filters,Fisher's A Parameter,Fisher's B Parameter,Fisher's C Parameter,Fisher's D Parameter,Fisher's Exact Left P-Value,Fisher's Exact Right P-Value,Fisher's Exact Two Tail,Percentage,Entrez Gene IDs,Gene Symbols,Probe IDs,Genes with Conflicting Probesets,BMD Mean,BMD Median,BMD Minimum,BMD Standard Deviation,BMD wMean,BMD wSD,BMDL Mean,BMDL Median,BMDL Minimum,BMDL Standard Deviation,BMDL wMean,BMDL wSD,BMDU Mean,BMDU Median,BMDU Minimum,BMDU Standard Deviation,BMDU wMean,BMDU wSD,5th Percentile Index,BMD at 5th Percentile of Total Genes,10th Percentile Index,BMD at 10th Percentile of Total Genes,BMD List,BMDL List,BMDU List,Probes with Adverse Direction Up,Probes with Adverse Direction Down,Genes with Adverse Direction Up,Genes Up List,Genes Up Probes List,Genes Up BMD Mean,Genes Up BMD Median,Genes Up SD,Genes Up BMDL Mean,Genes Up BMDL Median,Genes Up BMDL SD,Genes Up BMDU Mean,Genes Up BMDU Median,Genes Up BMDU SD,BMD list (up),BMDL List (up),BMDU List (up),Genes with Adverse Direction Down,Genes Down List,Genes Down Probes List,Genes Down BMD Mean,Genes Down BMD Median,Genes Down SD,Genes Down BMDL Mean,Genes Down BMDL Median,Genes Down BMDL SD,Genes Down BMDU Mean,Genes Down BMDU Median,Genes Down BMDU SD,BMD list (down),BMDL List (down),BMDU List (down),Genes with Adverse Conflict Count,Genes Conflict List,Genes Conflict Probes List,BMD list (Conflict),BMDL list (Conflict),BMDU list (Conflict),Model Counts,Mean Fold Change,Total Fold Change,Min Fold Change,Max Fold Change,Standard Deviation Fold Change,Median Fold Change,Lower bound of the 95% confidence interval -  BMD,Upper bound of the 95% confidence interval -  BMD,Lower bound of the 95% confidence interval -  BMDL,Upper bound of the 95% confidence interval -  BMDL,Lower bound of the 95% confidence interval -  BMDU,Upper bound of the 95% confidence interval -  BMDU,Overall Direction,Percent Genes With Overall Direction Up,Percent Genes With Overall Direction Down,Percent Genes With Overall Direction Conflict
GO:1901576,4,organic substance biosynthetic process,632,1410,154,33,24,58,58,30,154,13,13,162,1397,17379,0.5708,0.54399,1,0.92,619204;569468;568454;553981;550507;541322;414331;405829;378446;338183;321681;140620;58068,mrps7;tfb2m;ablim2;sptlc1;bdh2;zgc:113054;cyp51;dpydb;dhcr7;mars1;drap1;prps1a;pcxb,ENSDARG00000101622;ENSDARG00000074756;ENSDARG00000055223;ENSDARG00000042995;ENSDARG00000052696;ENSDARG00000053483;ENSDARG00000042641;ENSDARG00000010267;ENSDARG00000103226;ENSDARG00000034396;ENSDARG00000041203;ENSDARG00000015524;ENSDARG00000051939,,413.4568492,419.313,1.53704,177.063686,377.064581,171.4705933,232.2987552,248.524,0.243817,77.88783774,218.1688932,86.63100949,751.1247392,707.472,9.68961,439.8893636,660.5560098,372.5463199,,,,,799.838;1.53704;477.065;446.431;296.996;508.624;449.078;369.232;419.313;528.081;339.289;326.288;413.167,327.417;0.243817;268.382;258.72;195.551;278.391;259.226;229.032;248.524;282.011;216.027;210.052;246.307,1953.9;9.68961;848.011;770.333;451.067;929.265;777.974;595.255;707.472;988.86;532.882;506.845;693.068,11,2,11,569468;568454;553981;550507;541322;414331;405829;378446;338183;140620;58068,ENSDARG00000074756;ENSDARG00000055223;ENSDARG00000042995;ENSDARG00000052696;ENSDARG00000053483;ENSDARG00000042641;ENSDARG00000010267;ENSDARG00000103226;ENSDARG00000034396;ENSDARG00000015524;ENSDARG00000051939,385.0738218,419.313,145.7963526,225.1308925,248.524,79.32261461,661.6217827,707.472,271.9586428,1.53704;477.065;446.431;296.996;508.624;449.078;369.232;419.313;528.081;326.288;413.167,0.243817;268.382;258.72;195.551;278.391;259.226;229.032;248.524;282.011;210.052;246.307,9.68961;848.011;770.333;451.067;929.265;777.974;595.255;707.472;988.86;506.845;693.068,2,619204;321681,ENSDARG00000101622;ENSDARG00000041203,569.5635,569.5635,325.657321,271.722,271.722,78.76462436,1243.391,1243.391,1004.811464,799.838;339.289,327.417;216.027,1953.9;532.882,0,,,,,,"Hill,1(0.08);Linear,12(0.93)",1.936771559,25.38609695,1.568131566,2.620288134,0.268528079,1.906036973,317.2039331,509.7097653,189.9584443,274.6390661,511.9981573,990.2513212,UP,0.846153846,0.153846154,0
GO:1901605,7,alpha-amino acid metabolic process,66,135,12,3,1,6,6,3,12,0,0,175,135,18641,0.28454,1,0.63941,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:1901606,6,alpha-amino acid catabolic process,31,65,7,2,0,5,5,3,7,0,0,175,65,18711,0.5466,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:1901607,7,alpha-amino acid biosynthetic process,29,54,6,2,1,2,2,1,6,0,0,175,54,18722,0.60551,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:1901615,4,organic hydroxy compound metabolic process,82,215,18,12,10,13,13,11,18,9,9,166,206,18570,0.99997,1.79E-04,1.79E-04,4.19,100004700;553981;550579;492488;449556;414331;378446;334098;323424,cyp24a1;sptlc1;idh3g;cetp;ttr;cyp51;dhcr7;hsd11b2;sult1st1,ENSDARG00000103277;ENSDARG00000042995;ENSDARG00000023648;ENSDARG00000030872;ENSDARG00000037191;ENSDARG00000042641;ENSDARG00000103226;ENSDARG00000001975;ENSDARG00000028275,,463.0724444,446.431,310.196,129.0754662,460.929879,133.3460925,257.4103333,258.72,202.375,37.91613012,256.2857553,37.94720133,845.702,770.333,475.46,360.6776987,843.0721315,378.9999572,,,,,390.011;446.431;727.269;310.196;577.638;449.078;419.313;333.896;513.82,237.699;258.72;321.771;202.375;295.461;259.226;248.524;213.522;279.395,639.922;770.333;1643.78;475.46;1129.31;777.974;707.472;522.131;944.936,8,1,8,100004700;553981;550579;492488;449556;414331;378446;323424,ENSDARG00000103277;ENSDARG00000042995;ENSDARG00000023648;ENSDARG00000030872;ENSDARG00000037191;ENSDARG00000042641;ENSDARG00000103226;ENSDARG00000028275,479.2195,447.7545,127.9014323,262.896375,258.973,36.51634538,886.148375,774.1535,363.1059964,390.011;446.431;727.269;310.196;577.638;449.078;419.313;513.82,237.699;258.72;321.771;202.375;295.461;259.226;248.524;279.395,639.922;770.333;1643.78;475.46;1129.31;777.974;707.472;944.936,1,334098,ENSDARG00000001975,333.896,333.896,,213.522,213.522,,522.131,522.131,,333.896,213.522,522.131,0,,,,,,"Linear,9(1)",2.22384192,20.43220603,1.568131566,3.014939547,0.487766416,2.242749929,378.7431399,547.401749,232.6384617,282.182205,610.0592369,1081.344763,UP,0.888888889,0.111111111,0
GO:1901616,5,organic hydroxy compound catabolic process,15,40,5,4,2,3,3,3,5,1,1,174,39,18737,0.94739,0.31028,0.31028,2.5,100004700,cyp24a1,ENSDARG00000103277,,390.011,390.011,390.011,,390.011,,237.699,237.699,237.699,,237.699,,639.922,639.922,639.922,,639.922,,,,,,390.011,237.699,639.922,1,0,1,100004700,ENSDARG00000103277,390.011,390.011,,237.699,237.699,,639.922,639.922,,390.011,237.699,639.922,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.242749929,2.242749929,2.242749929,2.242749929,0,2.242749929,390.011,390.011,237.699,237.699,639.922,639.922,UP,1,0,0
GO:1901617,5,organic hydroxy compound biosynthetic process,35,99,5,3,3,5,5,3,5,3,3,172,96,18680,0.98659,0.063891,0.063891,3.03,553981;414331;378446,sptlc1;cyp51;dhcr7,ENSDARG00000042995;ENSDARG00000042641;ENSDARG00000103226,,438.274,446.431,419.313,16.47395802,432.5177967,17.6736977,255.49,258.72,248.524,6.038035773,253.3365747,6.433507185,751.9263333,770.333,707.472,38.68768582,738.5498256,41.63045401,,,,,446.431;449.078;419.313,258.72;259.226;248.524,770.333;777.974;707.472,3,0,3,553981;414331;378446,ENSDARG00000042995;ENSDARG00000042641;ENSDARG00000103226,438.274,446.431,16.47395802,255.49,258.72,6.038035773,751.9263333,770.333,38.68768582,446.431;449.078;419.313,258.72;259.226;248.524,770.333;777.974;707.472,0,,,,,,,,,,,,,,,0,,,,,,"Linear,3(1)",1.985702753,6.09392941,1.568131566,2.620288134,0.537240736,1.90550971,419.6319616,456.9160384,248.6573193,262.3226807,708.1470955,795.7055711,UP,1,0,0
GO:1901618,4,organic hydroxy compound transmembrane transporter activity,11,28,4,3,2,4,4,4,4,2,2,173,26,18750,0.99786,0.027386,0.027386,7.14,571189;406777,abcb11b;aqp3a,ENSDARG00000070078;ENSDARG00000003808,,385.872,385.872,295.84,127.3244754,330.7198049,100.6379293,231.769,231.769,195.195,51.72344683,209.3643396,40.88248206,646.194,646.194,448.377,279.7554843,525.0143997,221.1201934,0.5,385.872,,,475.904;295.84,268.343;195.195,844.011;448.377,2,0,2,571189;406777,ENSDARG00000070078;ENSDARG00000003808,385.872,385.872,127.3244754,231.769,231.769,51.72344683,646.194,646.194,279.7554843,475.904;295.84,268.343;195.195,844.011;448.377,0,,,,,,,,,,,,,,,0,,,,,,"Linear,2(1)",1.977564515,3.964488268,1.846117735,2.118370533,0.1925118,1.982244134,209.40928,562.33472,160.08396,303.45404,258.47268,1033.91532,UP,1,0,0
GO:1901652,5,response to peptide,18,46,3,1,1,0,0,0,3,0,0,175,46,18730,0.65229,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:1901653,6,cellular response to peptide,12,26,1,1,1,0,0,0,1,0,0,175,26,18750,0.78555,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:1901657,5,glycosyl compound metabolic process,27,53,4,4,3,4,4,4,4,3,3,172,50,18726,0.99855,0.012934,0.012934,5.66,405829;335494;140620,dpydb;fuca1.1;prps1a,ENSDARG00000010267;ENSDARG00000035890;ENSDARG00000015524,,406.1263333,369.232,326.288,103.3486013,391.0324113,85.2834135,240.288,229.032,210.052,37.16516713,235.5263529,30.46876909,690.7646667,595.255,506.845,245.9972485,652.2971562,203.9026794,1.5,446.0455,,,369.232;522.859;326.288,229.032;281.78;210.052,595.255;970.194;506.845,3,0,3,405829;335494;140620,ENSDARG00000010267;ENSDARG00000035890;ENSDARG00000015524,406.1263333,369.232,103.3486013,240.288,229.032,37.16516713,690.7646667,595.255,245.9972485,369.232;522.859;326.288,229.032;281.78;210.052,595.255;970.194;506.845,0,,,,,,,,,,,,,,,0,,,,,,"Linear,3(1)",1.927023819,5.819535851,1.648511887,2.178066492,0.268742811,1.992957473,289.1763815,523.0762851,198.2316543,282.3443457,412.3925745,969.1367588,UP,1,0,0
GO:1901658,6,glycosyl compound catabolic process,9,14,3,3,2,3,3,3,3,2,2,173,12,18764,0.99974,0.007173,0.007173,14.29,405829;335494,dpydb;fuca1.1,ENSDARG00000010267;ENSDARG00000035890,,446.0455,446.0455,369.232,108.6306935,410.8060904,96.52458536,255.406,255.406,229.032,37.29846849,243.3065098,33.14182291,782.7245,782.7245,595.255,265.1219094,696.7198979,235.5759828,0,369.232,0.5,446.0455,369.232;522.859,229.032;281.78,595.255;970.194,2,0,2,405829;335494,ENSDARG00000010267;ENSDARG00000035890,446.0455,446.0455,108.6306935,255.406,255.406,37.29846849,782.7245,782.7245,265.1219094,369.232;522.859,229.032;281.78,595.255;970.194,0,,,,,,,,,,,,,,,0,,,,,,"Linear,2(1)",1.894879548,3.826578379,1.648511887,2.178066492,0.374451653,1.913289189,295.49104,596.59996,203.71296,307.09904,415.28428,1150.16472,UP,1,0,0
GO:1901679,5,nucleotide transmembrane transport,6,8,2,1,1,0,0,0,2,0,0,175,8,18768,0.92846,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:1901681,3,sulfur compound binding,55,115,7,4,4,7,7,7,7,4,4,171,111,18665,0.9957,0.022005,0.022005,3.48,556123;334613;321545;58068,slit1a;fn1b;serpinc1;pcxb,ENSDARG00000044954;ENSDARG00000006526;ENSDARG00000042684;ENSDARG00000051939,,389.20455,467.337,34.0062,247.5335147,257.2743905,258.2276248,208.27347,264.1285,7.05488,135.8620359,138.5946538,149.6019556,745.799,828.834,163.918,432.8736235,510.3830831,417.1203964,,,,,521.507;588.138;34.0062;413.167,281.95;297.782;7.05488;246.307,964.6;1161.61;163.918;693.068,3,1,3,334613;321545;58068,ENSDARG00000006526;ENSDARG00000042684;ENSDARG00000051939,345.1037333,413.167,283.2666044,183.7146267,246.307,155.1416078,672.8653333,693.068,499.1527246,588.138;34.0062;413.167,297.782;7.05488;246.307,1161.61;163.918;693.068,1,556123,ENSDARG00000044954,521.507,521.507,,281.95,281.95,,964.6,964.6,,521.507,281.95,964.6,0,,,,,,"Hill,1(0.25);Linear,3(0.75)",1.921706245,7.713934064,1.68934226,2.111715078,0.184201378,1.956438363,146.6217056,631.7873944,75.12867484,341.4182652,321.5828489,1170.015151,UP,0.75,0.25,0
GO:1901698,4,response to nitrogen compound,74,165,11,5,4,7,7,6,11,2,2,173,163,18613,0.80399,0.45162,0.66655,1.21,550464;449677,ube2g2;cpt1b,ENSDARG00000025404;ENSDARG00000058285,,492.0535,492.0535,375.268,165.159638,476.3679692,163.6631732,266.6225,266.6225,231.419,49.78526714,261.8942967,49.33417692,918.335,918.335,608.53,438.1304327,876.7249039,434.1606567,,,,,375.268;608.839,231.419;301.826,608.53;1228.14,1,1,1,550464,ENSDARG00000025404,375.268,375.268,,231.419,231.419,,608.53,608.53,,375.268,231.419,608.53,1,449677,ENSDARG00000058285,608.839,608.839,,301.826,301.826,,1228.14,1228.14,,608.839,301.826,1228.14,0,,,,,,"Linear,2(1)",2.025809464,4.06589818,1.862719774,2.203178406,0.240740607,2.03294909,263.15392,720.95308,197.62364,335.62136,311.1172,1525.5528,CONFLICT,0.5,0.5,0
GO:1901699,5,cellular response to nitrogen compound,24,53,3,2,1,2,2,2,3,0,0,175,53,18723,0.61117,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:1901700,4,response to oxygen-containing compound,65,224,8,3,2,5,5,3,8,1,1,174,223,18553,0.38484,0.87637,0.72687,0.45,100004700,cyp24a1,ENSDARG00000103277,,390.011,390.011,390.011,,390.011,,237.699,237.699,237.699,,237.699,,639.922,639.922,639.922,,639.922,,,,,,390.011,237.699,639.922,1,0,1,100004700,ENSDARG00000103277,390.011,390.011,,237.699,237.699,,639.922,639.922,,390.011,237.699,639.922,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.242749929,2.242749929,2.242749929,2.242749929,0,2.242749929,390.011,390.011,237.699,237.699,639.922,639.922,UP,1,0,0
GO:1901701,5,cellular response to oxygen-containing compound,40,111,6,2,1,4,4,2,6,0,0,175,111,18665,0.35601,1,0.62951,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:1901739,6,regulation of myoblast fusion,4,5,1,1,0,1,1,1,1,0,0,175,5,18771,0.95467,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:1901800,10,positive regulation of proteasomal protein catabolic process,9,35,1,0,0,0,0,0,1,0,0,175,35,18741,0.72253,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:1901879,7,regulation of protein depolymerization,31,52,3,3,1,3,3,2,3,0,0,175,52,18724,0.61689,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:1901880,8,negative regulation of protein depolymerization,25,43,3,3,1,3,3,2,3,0,0,175,43,18733,0.67075,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:1901970,8,positive regulation of mitotic sister chromatid separation,3,8,2,2,1,2,2,1,2,0,0,175,8,18768,0.92846,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:1901981,6,phosphatidylinositol phosphate binding,34,80,5,4,3,4,4,2,5,1,1,174,79,18697,0.83126,0.52467,0.52467,1.25,567272,washc2c,ENSDARG00000062532,,420.166,420.166,420.166,,420.166,,249.062,249.062,249.062,,249.062,,708.82,708.82,708.82,,708.82,,,,,,420.166,249.062,708.82,1,0,1,567272,ENSDARG00000062532,420.166,420.166,,249.062,249.062,,708.82,708.82,,420.166,249.062,708.82,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.634656668,1.634656668,1.634656668,1.634656668,0,1.634656668,420.166,420.166,249.062,249.062,708.82,708.82,UP,1,0,0
GO:1901987,7,regulation of cell cycle phase transition,36,121,5,3,1,3,3,2,5,0,0,175,121,18655,0.32429,1,0.63193,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:1901988,8,negative regulation of cell cycle phase transition,17,74,1,1,0,1,1,1,1,0,0,175,74,18702,0.50266,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:1901989,8,positive regulation of cell cycle phase transition,11,23,3,2,1,2,2,1,3,0,0,175,23,18753,0.80775,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:1901990,7,regulation of mitotic cell cycle phase transition,26,83,4,2,1,2,2,1,4,0,0,175,83,18693,0.46223,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:1901992,8,positive regulation of mitotic cell cycle phase transition,10,20,3,2,1,2,2,1,3,0,0,175,20,18756,0.83057,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:1902033,7,regulation of hematopoietic stem cell proliferation,2,2,1,1,1,0,0,0,1,0,0,175,2,18774,0.98162,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:1902036,7,regulation of hematopoietic stem cell differentiation,12,27,2,2,2,2,2,2,2,2,2,173,25,18751,0.99808,0.025583,0.025583,7.41,492507;323696,crhb;f11r.1,ENSDARG00000027657;ENSDARG00000017320,,261.84665,261.84665,10.1453,355.9594628,215.8214506,349.9578564,141.366335,141.366335,3.50367,194.9672506,116.1572662,191.6800316,486.9379,486.9379,29.3768,647.0891132,403.2699305,636.1789546,0.5,261.84665,,,513.548;10.1453,279.229;3.50367,944.499;29.3768,1,1,1,323696,ENSDARG00000017320,10.1453,10.1453,,3.50367,3.50367,,29.3768,29.3768,,10.1453,3.50367,29.3768,1,492507,ENSDARG00000027657,513.548,513.548,,279.229,279.229,,944.499,944.499,,513.548,279.229,944.499,0,,,,,,"Hill,1(0.5);Linear,1(0.5)",2.546357808,5.092740059,2.538480759,2.5542593,0.011157114,2.546370029,-231.487996,755.181296,-128.8444884,411.5771584,-409.881856,1383.757656,CONFLICT,0.5,0.5,0
GO:1902099,7,regulation of metaphase/anaphase transition of cell cycle,9,26,2,2,1,2,2,1,2,0,0,175,26,18750,0.78555,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:1902101,8,positive regulation of metaphase/anaphase transition of cell cycle,3,8,2,2,1,2,2,1,2,0,0,175,8,18768,0.92846,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:1902105,6,regulation of leukocyte differentiation,16,31,3,1,1,2,2,2,3,1,1,174,30,18746,0.96691,0.25011,0.25011,3.23,406614,irf2bp2b,ENSDARG00000098635,,640.568,640.568,640.568,,640.568,,308.792,308.792,308.792,,308.792,,1328.81,1328.81,1328.81,,1328.81,,,,,,640.568,308.792,1328.81,0,1,0,,,,,,,,,,,,,,,1,406614,ENSDARG00000098635,640.568,640.568,,308.792,308.792,,1328.81,1328.81,,640.568,308.792,1328.81,0,,,,,,"Linear,1(1)",1.555897236,1.555897236,1.555897236,1.555897236,0,1.555897236,640.568,640.568,308.792,308.792,1328.81,1328.81,DOWN,0,1,0
GO:1902106,7,negative regulation of leukocyte differentiation,8,11,2,1,1,1,1,1,2,1,1,174,10,18766,0.99559,0.09704,0.09704,9.09,406614,irf2bp2b,ENSDARG00000098635,,640.568,640.568,640.568,,640.568,,308.792,308.792,308.792,,308.792,,1328.81,1328.81,1328.81,,1328.81,,0,640.568,,,640.568,308.792,1328.81,0,1,0,,,,,,,,,,,,,,,1,406614,ENSDARG00000098635,640.568,640.568,,308.792,308.792,,1328.81,1328.81,,640.568,308.792,1328.81,0,,,,,,"Linear,1(1)",1.555897236,1.555897236,1.555897236,1.555897236,0,1.555897236,640.568,640.568,308.792,308.792,1328.81,1328.81,DOWN,0,1,0
GO:1902107,7,positive regulation of leukocyte differentiation,8,10,2,0,0,1,1,1,2,0,0,175,10,18766,0.91138,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:1902108,7,regulation of mitochondrial membrane permeability involved in apoptotic process,3,8,1,1,1,1,1,1,1,1,1,174,7,18769,0.99771,0.071543,0.071543,12.5,568155,bnip4,ENSDARG00000022832,,325.321,325.321,325.321,,325.321,,209.494,209.494,209.494,,209.494,,505.188,505.188,505.188,,505.188,,0,325.321,0,325.321,325.321,209.494,505.188,1,0,1,568155,ENSDARG00000022832,325.321,325.321,,209.494,209.494,,505.188,505.188,,325.321,209.494,505.188,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.180457592,2.180457592,2.180457592,2.180457592,0,2.180457592,325.321,325.321,209.494,209.494,505.188,505.188,UP,1,0,0
GO:1902110,8,positive regulation of mitochondrial membrane permeability involved in apoptotic process,3,7,1,1,1,1,1,1,1,1,1,174,6,18770,0.99827,0.062887,0.062887,14.29,568155,bnip4,ENSDARG00000022832,,325.321,325.321,325.321,,325.321,,209.494,209.494,209.494,,209.494,,505.188,505.188,505.188,,505.188,,0,325.321,0,325.321,325.321,209.494,505.188,1,0,1,568155,ENSDARG00000022832,325.321,325.321,,209.494,209.494,,505.188,505.188,,325.321,209.494,505.188,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.180457592,2.180457592,2.180457592,2.180457592,0,2.180457592,325.321,325.321,209.494,209.494,505.188,505.188,UP,1,0,0
GO:1902221,8,erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process,7,10,3,0,0,3,3,1,3,0,0,175,10,18766,0.91138,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:1902222,7,erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process,7,10,3,0,0,3,3,1,3,0,0,175,10,18766,0.91138,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:1902235,7,regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway,3,5,1,1,1,1,1,1,1,1,1,174,4,18772,0.99917,0.045332,0.045332,20,564584,nck1a,ENSDARG00000074262,,548.296,548.296,548.296,,548.296,,289.217,289.217,289.217,,289.217,,1039.46,1039.46,1039.46,,1039.46,,0,548.296,0,548.296,548.296,289.217,1039.46,1,0,1,564584,ENSDARG00000074262,548.296,548.296,,289.217,289.217,,1039.46,1039.46,,548.296,289.217,1039.46,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.622820735,1.622820735,1.622820735,1.622820735,0,1.622820735,548.296,548.296,289.217,289.217,1039.46,1039.46,UP,1,0,0
GO:1902237,7,positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway,2,4,1,1,1,1,1,1,1,1,1,174,3,18773,0.9995,0.036432,0.036432,25,564584,nck1a,ENSDARG00000074262,,548.296,548.296,548.296,,548.296,,289.217,289.217,289.217,,289.217,,1039.46,1039.46,1039.46,,1039.46,,0,548.296,0,548.296,548.296,289.217,1039.46,1,0,1,564584,ENSDARG00000074262,548.296,548.296,,289.217,289.217,,1039.46,1039.46,,548.296,289.217,1039.46,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.622820735,1.622820735,1.622820735,1.622820735,0,1.622820735,548.296,548.296,289.217,289.217,1039.46,1039.46,UP,1,0,0
GO:1902262,8,apoptotic process involved in blood vessel morphogenesis,3,5,1,1,1,0,0,0,1,0,0,175,5,18771,0.95467,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:1902275,6,regulation of chromatin organization,31,63,4,2,0,4,4,3,4,0,0,175,63,18713,0.55687,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:1902305,8,regulation of sodium ion transmembrane transport,13,32,4,1,1,2,2,2,4,0,0,175,32,18744,0.74296,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
