Gene Ontology Analyses
GO Category: ALL
GO File Creation Date: 03/16/22
Deduplicate Gene Sets: false
Data Source: BPAF_DESeq_normData
Work Source: BPAF_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0020 BETA
Timestamp (Start Time): 10/24/2022 10:20.10
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 4359
Total Run Time: 2 seconds

GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0033564	6	anterior/posterior axon guidance	11	12	2	0	0	2	2	2	2	0	0	66	12	18873	0.95899	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0033572	6	transferrin transport	1	3	1	1	0	1	1	1	1	0	0	66	3	18882	0.98959	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0033588	4	elongator holoenzyme complex	2	6	1	0	0	0	0	0	1	0	0	66	6	18879	0.97928	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0033619	6	membrane protein proteolysis	8	14	1	0	0	1	1	0	1	0	0	66	14	18871	0.95232	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0033673	8	negative regulation of kinase activity	26	51	3	0	0	2	2	1	3	0	0	66	51	18834	0.83681	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0033674	8	positive regulation of kinase activity	69	128	8	2	0	8	8	6	8	0	0	66	128	18757	0.63886	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0033687	4	osteoblast proliferation	1	1	1	0	0	1	1	1	1	0	0	66	1	18884	0.99652	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0033692	6	cellular polysaccharide biosynthetic process	10	37	2	1	1	1	1	0	2	0	0	66	37	18848	0.87879	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0033750	5	ribosome localization	10	13	2	0	0	2	2	1	2	0	0	66	13	18872	0.95565	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0033962	7	P-body assembly	6	8	2	1	1	1	1	1	2	1	1	65	7	18878	0.99967	0.027529	0.027529	12.5	406800	lsm14ab	ENSDARG00000100553		457.261	457.261	457.261		457.261		262.142	262.142	262.142		262.142		797.61	797.61	797.61		797.61		0.0	457.261	0.0	457.261	457.261	262.142	797.61	1	0	1	406800	ENSDARG00000100553	457.261	457.261		262.142	262.142		797.61	797.61		457.261	262.142	797.61	0															0						Linear,1(1)	2.3243021965026855	2.3243021965026855	2.3243021965026855	2.3243021965026855	0.0	2.3243021965026855	457.261	457.261	262.142	262.142	797.61	797.61	UP	1.0	0.0	0.0	
GO:0033986	6	response to methanol	2	4	2	2	0	2	2	2	2	0	0	66	4	18881	0.98614	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0033993	5	response to lipid	27	129	5	3	1	4	4	3	5	0	0	66	129	18756	0.63662	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034062	6	5'-3' RNA polymerase activity	10	31	1	1	0	1	1	1	1	0	0	66	31	18854	0.89741	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034063	7	stress granule assembly	7	9	2	1	1	1	1	1	2	1	1	65	8	18877	0.99958	0.030917	0.030917	11.11	406800	lsm14ab	ENSDARG00000100553		457.261	457.261	457.261		457.261		262.142	262.142	262.142		262.142		797.61	797.61	797.61		797.61		0.0	457.261	0.0	457.261	457.261	262.142	797.61	1	0	1	406800	ENSDARG00000100553	457.261	457.261		262.142	262.142		797.61	797.61		457.261	262.142	797.61	0															0						Linear,1(1)	2.3243021965026855	2.3243021965026855	2.3243021965026855	2.3243021965026855	0.0	2.3243021965026855	457.261	457.261	262.142	262.142	797.61	797.61	UP	1.0	0.0	0.0	
GO:0034097	5	response to cytokine	15	59	2	1	0	1	1	1	2	0	0	66	59	18826	0.81371	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034109	5	homotypic cell-cell adhesion	3	12	1	0	0	1	1	1	1	0	0	66	12	18873	0.95899	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034204	6	lipid translocation	14	41	3	2	1	3	3	1	3	0	0	66	41	18844	0.86659	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034205	7	amyloid-beta formation	1	3	1	0	0	1	1	0	1	0	0	66	3	18882	0.98959	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034212	8	peptide N-acetyltransferase activity	21	29	1	1	1	0	0	0	1	0	0	66	29	18856	0.90371	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034219	5	carbohydrate transmembrane transport	4	8	1	0	0	0	0	0	1	0	0	66	8	18877	0.97247	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034220	5	ion transmembrane transport	223	539	28	16	12	16	16	13	28	3	3	63	536	18349	0.88168	0.28954	0.43797	0.56	562796;558214;393874	cacna1bb;slc12a7a;tmem38a	ENSDARG00000079295;ENSDARG00000073756;ENSDARG00000024047		475.441484	471.255	0.333452	477.2150468011615	292.0169248951595	413.5094049789462	200.54850146666664	266.616	0.0575044	176.9621869569587	137.70236253254427	176.66100519768995	1185.3591999999999	832.964	1.9336	1393.453274679679	655.0886811878927	1097.410725128783					954.736;471.255;0.333452	334.972;266.616;0.0575044	2721.18;832.964;1.9336	2	1	2	558214;393874	ENSDARG00000073756;ENSDARG00000024047	235.794226	235.794226	332.9918199976662	133.3367522	133.3367522	188.48531982164445	417.4488	417.4488	587.627231212169	471.255;0.333452	266.616;0.0575044	832.964;1.9336	1	562796	ENSDARG00000079295	954.736	954.736		334.972	334.972		2721.18	2721.18		954.736	334.972	2721.18	0						Hill,1(0.34);Linear,2(0.67)	2.8215804263557995	9.055505156517029	1.8596819639205933	4.528371334075928	1.3685403691222442	2.667451858520508	-64.57817803470141	1015.4611460347013	0.29693556573610635	400.8000673675972	-391.481621549377	2762.2000215493767	UP	0.6666666666666666	0.3333333333333333	0.0	
GO:0034243	9	regulation of transcription elongation from RNA polymerase II promoter	13	19	2	1	1	2	2	0	2	0	0	66	19	18866	0.93583	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034248	6	regulation of cellular amide metabolic process	67	151	5	2	2	3	3	1	5	0	0	66	151	18734	0.58925	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034249	7	negative regulation of cellular amide metabolic process	29	68	2	0	0	2	2	0	2	0	0	66	68	18817	0.78847	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034250	7	positive regulation of cellular amide metabolic process	17	36	1	1	1	0	0	0	1	0	0	66	36	18849	0.88187	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034284	6	response to monosaccharide	4	13	1	1	0	1	1	1	1	0	0	66	13	18872	0.95565	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034311	6	diol metabolic process	7	19	1	0	0	1	1	0	1	0	0	66	19	18866	0.93583	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034312	7	diol biosynthetic process	6	16	1	0	0	1	1	0	1	0	0	66	16	18869	0.94569	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034329	6	cell junction assembly	50	109	7	3	3	3	3	2	7	1	1	65	108	18777	0.94458	0.31707	0.31707	0.92	81581	cldnb	ENSDARG00000009544		299.32	299.32	299.32		299.32		196.833	196.833	196.833		196.83299999999997		455.17	455.17	455.17		455.1700000000001						299.32	196.833	455.17	1	0	1	81581	ENSDARG00000009544	299.32	299.32		196.833	196.833		455.17	455.17		299.32	196.833	455.17	0															0						Linear,1(1)	3.0828349590301514	3.0828349590301514	3.0828349590301514	3.0828349590301514	0.0	3.0828349590301514	299.32	299.32	196.833	196.833	455.17	455.17	UP	1.0	0.0	0.0	
GO:0034330	5	cell junction organization	97	185	12	5	4	7	7	5	12	2	2	64	183	18702	0.97326	0.13588	0.13588	1.08	100037338;81581	inpp5ka;cldnb	ENSDARG00000099563;ENSDARG00000009544		379.428	379.428	299.32	113.2898200545838	374.2221732941777	113.05035189957579	229.86200000000002	229.86200000000002	196.833	46.71005975162091	227.71560700221445	46.61132562154962	629.222	629.222	455.17	246.14669895816195	617.9112126903458	245.62640246698126					459.536;299.32	262.891;196.833	803.274;455.17	2	0	2	100037338;81581	ENSDARG00000099563;ENSDARG00000009544	379.428	379.428	113.2898200545838	229.86200000000002	229.86200000000002	46.71005975162091	629.222	629.222	246.14669895816195	459.536;299.32	262.891;196.833	803.274;455.17	0															0						Linear,2(1)	2.7660265491119262	5.564610004425049	2.4817750453948975	3.0828349590301514	0.42501354083088866	2.7823050022125244	222.41632	536.43968	165.12516	294.59884000000005	288.08008000000007	970.3639199999999	UP	1.0	0.0	0.0	
GO:0034331	6	cell junction maintenance	7	13	1	0	0	0	0	0	1	0	0	66	13	18872	0.95565	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034332	7	adherens junction organization	13	19	1	0	0	0	0	0	1	0	0	66	19	18866	0.93583	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034334	8	adherens junction maintenance	4	8	1	0	0	0	0	0	1	0	0	66	8	18877	0.97247	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034338	6	short-chain carboxylesterase activity	1	5	1	1	1	1	1	1	1	1	1	65	4	18881	0.99988	0.017294	0.017294	20.0	447830	abhd3	ENSDARG00000018809		12.2057	12.2057	12.2057		12.2057		2.59548	2.59548	2.59548		2.59548		57.3994	57.3994	57.3994		57.3994		0.0	12.2057	0.0	12.2057	12.2057	2.59548	57.3994	0	1	0															1	447830	ENSDARG00000018809	12.2057	12.2057		2.59548	2.59548		57.3994	57.3994		12.2057	2.59548	57.3994	0						Exp 5,1(1)	3.66543984413147	3.6654398441314697	3.6654398441314697	3.6654398441314697	0.0	3.6654398441314697	12.2057	12.2057	2.59548	2.59548	57.3994	57.3994	DOWN	0.0	1.0	0.0	
GO:0034358	5	plasma lipoprotein particle	10	15	2	0	0	1	1	1	2	0	0	66	15	18870	0.949	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034359	7	mature chylomicron	2	3	1	0	0	1	1	1	1	0	0	66	3	18882	0.98959	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034361	7	very-low-density lipoprotein particle	7	8	2	0	0	1	1	1	2	0	0	66	8	18877	0.97247	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034362	6	low-density lipoprotein particle	4	5	2	0	0	1	1	1	2	0	0	66	5	18880	0.98271	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034363	7	intermediate-density lipoprotein particle	2	2	1	0	0	0	0	0	1	0	0	66	2	18883	0.99305	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034364	6	high-density lipoprotein particle	5	9	1	0	0	0	0	0	1	0	0	66	9	18876	0.96908	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034377	7	plasma lipoprotein particle assembly	4	5	1	0	0	0	0	0	1	0	0	66	5	18880	0.98271	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034380	8	high-density lipoprotein particle assembly	3	4	1	0	0	0	0	0	1	0	0	66	4	18881	0.98614	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034381	3	plasma lipoprotein particle clearance	3	4	1	0	0	0	0	0	1	0	0	66	4	18881	0.98614	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034382	5	chylomicron remnant clearance	1	1	1	0	0	0	0	0	1	0	0	66	1	18884	0.99652	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034385	6	triglyceride-rich plasma lipoprotein particle	8	9	2	0	0	1	1	1	2	0	0	66	9	18876	0.96908	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034399	3	nuclear periphery	1	3	1	0	0	0	0	0	1	0	0	66	3	18882	0.98959	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034401	6	chromatin organization involved in regulation of transcription	13	41	4	3	1	3	3	3	4	1	1	65	40	18845	0.99103	0.13341	0.13341	2.44	558711	macroh2a2	ENSDARG00000087897		1.01761	1.01761	1.01761		1.01761		0.475195	0.475195	0.475195		0.475195		2.17918	2.17918	2.17918		2.17918						1.01761	0.475195	2.17918	1	0	1	558711	ENSDARG00000087897	1.01761	1.01761		0.475195	0.475195		2.17918	2.17918		1.01761	0.475195	2.17918	0															0						Hill,1(1)	2.066826343536377	2.066826343536377	2.066826343536377	2.066826343536377	0.0	2.066826343536377	1.01761	1.01761	0.475195	0.475195	2.17918	2.17918	UP	1.0	0.0	0.0	
GO:0034404	6	nucleobase-containing small molecule biosynthetic process	5	13	1	1	1	1	1	1	1	1	1	65	12	18873	0.99909	0.044354	0.044354	7.69	322229	adkb	ENSDARG00000095947		510.235	510.235	510.235		510.235		278.349	278.349	278.349		278.349		935.297	935.297	935.297		935.297		0.0	510.235			510.235	278.349	935.297	1	0	1	322229	ENSDARG00000095947	510.235	510.235		278.349	278.349		935.297	935.297		510.235	278.349	935.297	0															0						Linear,1(1)	2.368705987930298	2.368705987930298	2.368705987930298	2.368705987930298	0.0	2.368705987930298	510.235	510.235	278.349	278.349	935.297	935.297	UP	1.0	0.0	0.0	
GO:0034440	6	lipid oxidation	14	43	2	2	2	0	0	0	2	0	0	66	43	18842	0.86055	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034446	5	substrate adhesion-dependent cell spreading	14	34	3	1	1	3	3	3	3	1	1	65	33	18852	0.99376	0.11194	0.11194	2.94	286832	lamc1	ENSDARG00000036279		623.077	623.077	623.077		623.077		304.945	304.945	304.945		304.945		1273.1	1273.1	1273.1		1273.1						623.077	304.945	1273.1	1	0	1	286832	ENSDARG00000036279	623.077	623.077		304.945	304.945		1273.1	1273.1		623.077	304.945	1273.1	0															0						Linear,1(1)	1.7538114786148071	1.7538114786148071	1.7538114786148071	1.7538114786148071	0.0	1.7538114786148071	623.077	623.077	304.945	304.945	1273.1	1273.1	UP	1.0	0.0	0.0	
GO:0034447	4	very-low-density lipoprotein particle clearance	2	2	1	0	0	0	0	0	1	0	0	66	2	18883	0.99305	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034451	3	centriolar satellite	5	12	1	0	1	1	1	1	1	0	0	66	12	18873	0.95899	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034470	8	ncRNA processing	89	270	16	6	5	10	10	7	16	2	2	64	268	18617	0.93198	0.24209	0.24209	0.74	436946;336710	sart1;rpl7	ENSDARG00000005945;ENSDARG00000007320		742.8489999999999	742.8489999999999	653.92	125.76459788827735	718.763631432577	121.0641322768339	320.69050000000004	320.69050000000004	310.54	14.354974764866784	317.94135704726665	13.818456011829264	1734.0949999999998	1734.0949999999998	1376.99	505.0227341912443	1637.377331497379	486.14745422436783					831.778;653.92	330.841;310.54	2091.2;1376.99	2	0	2	436946;336710	ENSDARG00000005945;ENSDARG00000007320	742.8489999999999	742.8489999999999	125.76459788827735	320.69050000000004	320.69050000000004	14.354974764866784	1734.0949999999998	1734.0949999999998	505.0227341912443	831.778;653.92	330.841;310.54	2091.2;1376.99	0															0						Linear,2(1)	1.849765012290177	3.7100887298583984	1.7151908874511719	1.9948978424072266	0.19778268459446646	1.8550443649291992	568.5481599999998	917.14984	300.79552000000007	340.58548	1034.1692	2434.0207999999993	UP	1.0	0.0	0.0	
GO:0034485	9	phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity	2	3	1	1	1	1	1	1	1	1	1	65	2	18883	0.99996	0.010412	0.010412	33.33	100037338	inpp5ka	ENSDARG00000099563		459.536	459.536	459.536		459.536		262.891	262.891	262.891		262.891		803.274	803.274	803.274		803.274		0.0	459.536	0.0	459.536	459.536	262.891	803.274	1	0	1	100037338	ENSDARG00000099563	459.536	459.536		262.891	262.891		803.274	803.274		459.536	262.891	803.274	0															0						Linear,1(1)	2.4817750453948975	2.4817750453948975	2.4817750453948975	2.4817750453948975	0.0	2.4817750453948975	459.536	459.536	262.891	262.891	803.274	803.274	UP	1.0	0.0	0.0	
GO:0034504	7	protein localization to nucleus	29	54	5	3	2	3	3	2	5	0	0	66	54	18831	0.82807	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034514	7	mitochondrial unfolded protein response	1	1	1	1	0	1	1	1	1	0	0	66	1	18884	0.99652	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034515	6	proteasome storage granule	1	1	1	0	0	1	1	0	1	0	0	66	1	18884	0.99652	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034593	8	phosphatidylinositol bisphosphate phosphatase activity	14	23	2	2	1	2	2	2	2	1	1	65	22	18863	0.99712	0.077149	0.077149	4.35	100037338	inpp5ka	ENSDARG00000099563		459.536	459.536	459.536		459.536		262.891	262.891	262.891		262.891		803.274	803.274	803.274		803.274						459.536	262.891	803.274	1	0	1	100037338	ENSDARG00000099563	459.536	459.536		262.891	262.891		803.274	803.274		459.536	262.891	803.274	0															0						Linear,1(1)	2.4817750453948975	2.4817750453948975	2.4817750453948975	2.4817750453948975	0.0	2.4817750453948975	459.536	459.536	262.891	262.891	803.274	803.274	UP	1.0	0.0	0.0	
GO:0034594	8	phosphatidylinositol trisphosphate phosphatase activity	5	6	1	1	1	1	1	1	1	1	1	65	5	18880	0.99982	0.020718	0.020718	16.67	100037338	inpp5ka	ENSDARG00000099563		459.536	459.536	459.536		459.536		262.891	262.891	262.891		262.891		803.274	803.274	803.274		803.274		0.0	459.536	0.0	459.536	459.536	262.891	803.274	1	0	1	100037338	ENSDARG00000099563	459.536	459.536		262.891	262.891		803.274	803.274		459.536	262.891	803.274	0															0						Linear,1(1)	2.4817750453948975	2.4817750453948975	2.4817750453948975	2.4817750453948975	0.0	2.4817750453948975	459.536	459.536	262.891	262.891	803.274	803.274	UP	1.0	0.0	0.0	
GO:0034595	8	phosphatidylinositol phosphate 5-phosphatase activity	5	7	1	1	1	1	1	1	1	1	1	65	6	18879	0.99975	0.024129	0.024129	14.29	100037338	inpp5ka	ENSDARG00000099563		459.536	459.536	459.536		459.536		262.891	262.891	262.891		262.891		803.274	803.274	803.274		803.274		0.0	459.536	0.0	459.536	459.536	262.891	803.274	1	0	1	100037338	ENSDARG00000099563	459.536	459.536		262.891	262.891		803.274	803.274		459.536	262.891	803.274	0															0						Linear,1(1)	2.4817750453948975	2.4817750453948975	2.4817750453948975	2.4817750453948975	0.0	2.4817750453948975	459.536	459.536	262.891	262.891	803.274	803.274	UP	1.0	0.0	0.0	
GO:0034596	8	phosphatidylinositol phosphate 4-phosphatase activity	5	10	1	1	0	1	1	1	1	0	0	66	10	18875	0.96571	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034597	9	phosphatidylinositol-4,5-bisphosphate 4-phosphatase activity	3	6	1	1	0	1	1	1	1	0	0	66	6	18879	0.97928	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034599	5	cellular response to oxidative stress	10	29	1	1	0	1	1	1	1	0	0	66	29	18856	0.90371	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034605	5	cellular response to heat	3	8	1	1	0	1	1	1	1	0	0	66	8	18877	0.97247	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034612	6	response to tumor necrosis factor	5	38	1	0	0	0	0	0	1	0	0	66	38	18847	0.87573	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034613	5	cellular protein localization	190	438	17	10	4	15	15	10	17	2	2	64	436	18449	0.80409	0.45297	0.66607	0.46	447839;325065	ehd1b;mon1bb	ENSDARG00000014793;ENSDARG00000077434		515.52	515.52	485.981	41.774454418939676	518.6541376878624	41.538649519537465	279.3465	279.3465	271.174	11.557660338494138	280.21361602471495	11.492420637072088	952.1155	952.1155	870.941	114.79807881885475	960.7282512692846	114.15007635410015					485.981;545.059	271.174;287.519	870.941;1033.29	2	0	2	447839;325065	ENSDARG00000014793;ENSDARG00000077434	515.52	515.52	41.774454418939676	279.3465	279.3465	11.557660338494138	952.1155	952.1155	114.79807881885475	485.981;545.059	271.174;287.519	870.941;1033.29	0															0						Linear,2(1)	2.515836507205319	5.087763786315918	2.1671833992004395	2.9205803871154785	0.5327321190802435	2.543881893157959	457.62356	573.41644	263.3284	295.3646	793.0134800000001	1111.21752	UP	1.0	0.0	0.0	
GO:0034614	6	cellular response to reactive oxygen species	4	9	1	1	0	1	1	1	1	0	0	66	9	18876	0.96908	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034620	6	cellular response to unfolded protein	6	12	3	3	0	3	3	3	3	0	0	66	12	18873	0.95899	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034622	7	cellular protein-containing complex assembly	180	443	23	11	5	21	21	18	23	3	3	63	440	18445	0.93147	0.20036	0.20036	0.68	751661;558711;494133	zgc:153405;macroh2a2;srsf6b	ENSDARG00000096992;ENSDARG00000087897;ENSDARG00000016783		561.6895366666666	732.967	1.01761	497.6530050510437	242.3499513462392	467.1578928721832	219.01973166666667	321.681	0.475195	189.3805459943972	95.59642913141205	182.00333786693324	1457.7463933333336	1670.1	2.17918	1361.8645377930302	621.8962082107392	1232.8447172317738					732.967;1.01761;951.084	321.681;0.475195;334.903	1670.1;2.17918;2700.96	2	1	2	751661;558711	ENSDARG00000096992;ENSDARG00000087897	366.992305	366.992305	517.5663771543569	161.07809749999998	161.07809749999998	227.12680287198384	836.13959	836.13959	1179.3981223042267	732.967;1.01761	321.681;0.475195	1670.1;2.17918	1	494133	ENSDARG00000016783	951.084	951.084		334.903	334.903		2700.96	2700.96		951.084	334.903	2700.96	0						Hill,1(0.34);Linear,2(0.67)	2.2402787351245874	6.843746662139893	1.873969316482544	2.9029510021209717	0.5469767799697638	2.066826343536377	-1.4578523346559678	1124.8369256679894	4.715469616745281	433.32399371658806	-83.3484073561051	2998.8411940227716	UP	0.6666666666666666	0.3333333333333333	0.0	
GO:0034629	5	cellular protein-containing complex localization	5	13	1	0	0	1	1	1	1	0	0	66	13	18872	0.95565	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034632	4	retinol transmembrane transporter activity	3	3	1	0	0	1	1	1	1	0	0	66	3	18882	0.98959	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034633	7	retinol transport	2	3	1	0	0	1	1	1	1	0	0	66	3	18882	0.98959	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034637	5	cellular carbohydrate biosynthetic process	14	45	2	1	1	1	1	0	2	0	0	66	45	18840	0.85455	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034641	4	cellular nitrogen compound metabolic process	837	2144	121	51	29	78	78	59	121	12	12	54	2132	16753	0.96812	0.064876	0.080791	0.56	100003615;562474;561082;560753;560386;557875;550502;494133;436946;393121;336710;322229	prdm2a;setx;cavin1b;tpi1b;cnot6b;smarcad1a;adss2;srsf6b;sart1;dcp2;rpl7;adkb	ENSDARG00000090721;ENSDARG00000022996;ENSDARG00000059362;ENSDARG00000040988;ENSDARG00000101072;ENSDARG00000014041;ENSDARG00000002071;ENSDARG00000016783;ENSDARG00000005945;ENSDARG00000104242;ENSDARG00000007320;ENSDARG00000095947		542.7963679166667	569.0405000000001	0.443895	303.12560047621685	443.1377709082902	289.32530039683564	249.61530518333333	293.1485	0.0726822	119.64826297714143	220.1834891810214	129.56842481775436	1218.2302008333334	1105.585	2.71101	844.0718880694127	915.8911951693924	717.0922428036286					537.539;428.408;673.337;0.443895;887.479;600.542;5.50052;951.084;831.778;433.29;653.92;510.235	285.747;252.158;313.704;0.0726822;333.474;300.55;1.16398;334.903;330.841;253.881;310.54;278.349	1011.2;727.85;1445.25;2.71101;2361.86;1199.97;25.9934;2700.96;2091.2;739.481;1376.99;935.297	9	3	9	562474;561082;560753;557875;550502;436946;393121;336710;322229	ENSDARG00000022996;ENSDARG00000059362;ENSDARG00000040988;ENSDARG00000014041;ENSDARG00000002071;ENSDARG00000005945;ENSDARG00000104242;ENSDARG00000007320;ENSDARG00000095947	459.7171572222222	510.235	287.89852417316877	226.80662913333333	278.349	130.94792995963792	949.4158233333333	935.297	674.2998284913193	428.408;673.337;0.443895;600.542;5.50052;831.778;433.29;653.92;510.235	252.158;313.704;0.0726822;300.55;1.16398;330.841;253.881;310.54;278.349	727.85;1445.25;2.71101;1199.97;25.9934;2091.2;739.481;1376.99;935.297	3	100003615;560386;494133	ENSDARG00000090721;ENSDARG00000101072;ENSDARG00000016783	792.034	887.479	222.68178590760428	318.04133333333334	333.474	27.976838354849054	2024.6733333333334	2361.86	893.9202148588724	537.539;887.479;951.084	285.747;333.474;334.903	1011.2;2361.86;2700.96	0						Exp 5,1(0.09);Hill,1(0.09);Linear,10(0.84)	2.5023287441694833	31.337076663970947	1.6587607860565186	4.054849147796631	0.8135425614153169	2.4823824167251587	371.28691382412006	714.305822009213	181.9179274821681	317.3126828844986	740.6515716769077	1695.808829989759	UP	0.75	0.25	0.0	
GO:0034643	5	establishment of mitochondrion localization, microtubule-mediated	5	10	2	0	0	2	2	0	2	0	0	66	10	18875	0.96571	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034645	5	cellular macromolecule biosynthetic process	273	607	51	20	8	34	34	25	51	0	0	66	607	18278	0.11621	1.0	0.27713	0.0																														0	0	0															0															0																							
