GO/Pathway/Gene Set/Gene ID,GO/Pathway/Gene Set/Gene Name,All Genes (Expression Data),All Genes (Platform),Input Genes,Genes with BMD <= Highest Dose,Genes with BMD p-Value >= ,Genes with BMD/BMDL <= ,Genes with BMDU/BMD <= ,Genes with BMDU/BMDL <= ,Genes with BMD <= N-Fold Lowest Positive Dose ,Genes That Passed All Filters,Fisher's A Parameter,Fisher's B Parameter,Fisher's C Parameter,Fisher's D Parameter,Fisher's Exact Left P-Value,Fisher's Exact Right P-Value,Fisher's Exact Two Tail,Percentage,Entrez Gene IDs,Gene Symbols,Probe IDs,Genes with Conflicting Probesets,BMD Mean,BMD Median,BMD Minimum,BMD Standard Deviation,BMD wMean,BMD wSD,BMDL Mean,BMDL Median,BMDL Minimum,BMDL Standard Deviation,BMDL wMean,BMDL wSD,BMDU Mean,BMDU Median,BMDU Minimum,BMDU Standard Deviation,BMDU wMean,BMDU wSD,5th Percentile Index,BMD at 5th Percentile of Total Genes,10th Percentile Index,BMD at 10th Percentile of Total Genes,BMD List,BMDL List,BMDU List,Probes with Adverse Direction Up,Probes with Adverse Direction Down,Genes with Adverse Direction Up,Genes Up List,Genes Up Probes List,Genes Up BMD Mean,Genes Up BMD Median,Genes Up SD,Genes Up BMDL Mean,Genes Up BMDL Median,Genes Up BMDL SD,Genes Up BMDU Mean,Genes Up BMDU Median,Genes Up BMDU SD,BMD list (up),BMDL List (up),BMDU List (up),Genes with Adverse Direction Down,Genes Down List,Genes Down Probes List,Genes Down BMD Mean,Genes Down BMD Median,Genes Down SD,Genes Down BMDL Mean,Genes Down BMDL Median,Genes Down BMDL SD,Genes Down BMDU Mean,Genes Down BMDU Median,Genes Down BMDU SD,BMD list (down),BMDL List (down),BMDU List (down),Genes with Adverse Conflict Count,Genes Conflict List,Genes Conflict Probes List,BMD list (Conflict),BMDL list (Conflict),BMDU list (Conflict),Model Counts,Mean Fold Change,Total Fold Change,Min Fold Change,Max Fold Change,Standard Deviation Fold Change,Median Fold Change,Lower bound of the 95% confidence interval -  BMD,Upper bound of the 95% confidence interval -  BMD,Lower bound of the 95% confidence interval -  BMDL,Upper bound of the 95% confidence interval -  BMDL,Lower bound of the 95% confidence interval -  BMDU,Upper bound of the 95% confidence interval -  BMDU,Overall Direction,Percent Genes With Overall Direction Up,Percent Genes With Overall Direction Down,Percent Genes With Overall Direction Conflict
R-DRE-9707587,Regulation of HMOX1 expression and activity,34,45,2,2,1,1,1,1,2,1,1,62,44,4785,0.88635,0.44342,0.44342,2.22,415202,psmd4a,ENSDARG00000101295,,544.262,544.262,544.262,,544.262,,287.5,287.5,287.5,,287.5,,1030.33,1030.33,1030.33,,1030.33,,,,,,544.262,287.5,1030.33,1,0,1,415202,ENSDARG00000101295,544.262,544.262,,287.5,287.5,,1030.33,1030.33,,544.262,287.5,1030.33,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.516110182,1.516110182,1.516110182,1.516110182,0,1.516110182,544.262,544.262,287.5,287.5,1030.33,1030.33,UP,1,0,0
R-DRE-189085,Digestion of dietary carbohydrate,4,5,1,1,0,1,1,1,1,0,0,63,5,4824,0.93722,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-8935690,Digestion,5,6,1,1,0,1,1,1,1,0,0,63,6,4823,0.92514,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-8963743,Digestion and absorption,5,6,1,1,0,1,1,1,1,0,0,63,6,4823,0.92514,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-157579,Telomere Maintenance,24,45,2,2,1,1,1,1,2,1,1,62,44,4785,0.88635,0.44342,0.44342,2.22,561006,daxx,ENSDARG00000000729,,5.42971,5.42971,5.42971,,5.42971,,1.04827,1.04827,1.04827,,1.04827,,28.1243,28.1243,28.1243,,28.1243,,,,,,5.42971,1.04827,28.1243,1,0,1,561006,ENSDARG00000000729,5.42971,5.42971,,1.04827,1.04827,,28.1243,28.1243,,5.42971,1.04827,28.1243,0,,,,,,,,,,,,,,,0,,,,,,"Hill,1(1)",2.413746119,2.413746119,2.413746119,2.413746119,0,2.413746119,5.42971,5.42971,1.04827,1.04827,28.1243,28.1243,UP,1,0,0
R-DRE-171319,Telomere Extension By Telomerase,7,13,1,1,0,0,0,0,1,0,0,63,13,4816,0.84475,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-180786,Extension of Telomeres,17,28,1,1,0,0,0,0,1,0,0,63,28,4801,0.69493,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-73886,Chromosome Maintenance,31,63,2,2,1,1,1,1,2,1,1,62,62,4767,0.80564,0.56038,0.56038,1.59,561006,daxx,ENSDARG00000000729,,5.42971,5.42971,5.42971,,5.42971,,1.04827,1.04827,1.04827,,1.04827,,28.1243,28.1243,28.1243,,28.1243,,,,,,5.42971,1.04827,28.1243,1,0,1,561006,ENSDARG00000000729,5.42971,5.42971,,1.04827,1.04827,,28.1243,28.1243,,5.42971,1.04827,28.1243,0,,,,,,,,,,,,,,,0,,,,,,"Hill,1(1)",2.413746119,2.413746119,2.413746119,2.413746119,0,2.413746119,5.42971,5.42971,1.04827,1.04827,28.1243,28.1243,UP,1,0,0
R-DRE-210991,Basigin interactions,10,19,1,1,1,1,1,1,1,1,1,62,18,4811,0.97575,0.21865,0.21865,5.26,323695,cav1,ENSDARG00000103747,,28.5323,28.5323,28.5323,,28.5323,,7.80706,7.80706,7.80706,,7.80706,,104.276,104.276,104.276,,104.276,,0,28.5323,,,28.5323,7.80706,104.276,1,0,1,323695,ENSDARG00000103747,28.5323,28.5323,,7.80706,7.80706,,104.276,104.276,,28.5323,7.80706,104.276,0,,,,,,,,,,,,,,,0,,,,,,"Hill,1(1)",1.58318162,1.58318162,1.58318162,1.58318162,0,1.58318162,28.5323,28.5323,7.80706,7.80706,104.276,104.276,UP,1,0,0
R-DRE-373080,Class B/2 (Secretin family receptors),19,38,3,3,2,2,2,2,3,2,2,61,36,4793,0.98754,0.08538,0.08538,5.26,795653;335656,vip;gngt1,ENSDARG00000078247;ENSDARG00000035798,,295.725687,295.725687,0.640374,417.3136517,92.89253469,303.0975232,149.269456,149.269456,0.115912,210.9349648,46.74560213,153.2033882,586.60393,586.60393,3.53786,824.579944,185.8210927,598.8975861,0.5,295.725687,,,590.811;0.640374,298.423;0.115912,1169.67;3.53786,0,2,0,,,,,,,,,,,,,,,2,795653;335656,ENSDARG00000078247;ENSDARG00000035798,295.725687,295.725687,417.3136517,149.269456,149.269456,210.9349648,586.60393,586.60393,824.579944,590.811;0.640374,298.423;0.115912,1169.67;3.53786,0,,,,,,"Hill,1(0.5);Linear,1(0.5)",1.744953057,3.516304851,1.543120384,1.973184466,0.304101229,1.758152425,-282.6415265,874.0929005,-143.0714902,441.6104022,-556.2055672,1729.413427,DOWN,0,1,0
R-DRE-392518,Signal amplification,16,24,2,2,1,1,1,1,2,1,1,62,23,4806,0.96244,0.26789,0.26789,4.17,335656,gngt1,ENSDARG00000035798,,0.640374,0.640374,0.640374,,0.640374,,0.115912,0.115912,0.115912,,0.115912,,3.53786,3.53786,3.53786,,3.53786,,,,,,0.640374,0.115912,3.53786,0,1,0,,,,,,,,,,,,,,,1,335656,ENSDARG00000035798,0.640374,0.640374,,0.115912,0.115912,,3.53786,3.53786,,0.640374,0.115912,3.53786,0,,,,,,"Hill,1(1)",1.543120384,1.543120384,1.543120384,1.543120384,0,1.543120384,0.640374,0.640374,0.115912,0.115912,3.53786,3.53786,DOWN,0,1,0
R-DRE-418592,ADP signalling through P2Y purinoceptor 1,14,19,2,2,1,1,1,1,2,1,1,62,18,4811,0.97575,0.21865,0.21865,5.26,335656,gngt1,ENSDARG00000035798,,0.640374,0.640374,0.640374,,0.640374,,0.115912,0.115912,0.115912,,0.115912,,3.53786,3.53786,3.53786,,3.53786,,0,0.640374,,,0.640374,0.115912,3.53786,0,1,0,,,,,,,,,,,,,,,1,335656,ENSDARG00000035798,0.640374,0.640374,,0.115912,0.115912,,3.53786,3.53786,,0.640374,0.115912,3.53786,0,,,,,,"Hill,1(1)",1.543120384,1.543120384,1.543120384,1.543120384,0,1.543120384,0.640374,0.640374,0.115912,0.115912,3.53786,3.53786,DOWN,0,1,0
R-DRE-212676,Dopamine Neurotransmitter Release Cycle,12,14,5,5,5,3,3,0,5,0,0,63,14,4815,0.83384,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-72187,mRNA 3'-end processing,34,36,1,0,0,0,0,0,1,0,0,63,36,4793,0.62606,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-72203,Processing of Capped Intron-Containing Pre-mRNA,139,157,6,5,4,2,2,2,6,2,2,61,155,4674,0.6707,0.60609,1,1.27,566017;192318,lsm8;sf3b4,ENSDARG00000091656;ENSDARG00000018574,,685.3605,685.3605,549.142,192.6420501,723.4514377,184.9570772,309.3885,309.3885,288.8,29.11653593,315.1456862,27.95500453,1544.87,1544.87,1044.17,708.0967307,1684.881324,679.8489821,,,,,549.142;821.579,288.8;329.977,1044.17;2045.57,2,0,2,566017;192318,ENSDARG00000091656;ENSDARG00000018574,685.3605,685.3605,192.6420501,309.3885,309.3885,29.11653593,1544.87,1544.87,708.0967307,549.142;821.579,288.8;329.977,1044.17;2045.57,0,,,,,,,,,,,,,,,0,,,,,,"Linear,2(1)",1.890550529,3.797919273,1.720448017,2.077471256,0.252453553,1.898959637,418.37224,952.34876,269.03504,349.74196,563.498,2526.242,UP,1,0,0
R-DRE-1502540,Signaling by Activin,4,7,2,1,1,2,2,1,2,1,1,62,6,4823,0.99671,0.086789,0.086789,14.29,100004116,fsta,ENSDARG00000052846,,17.8136,17.8136,17.8136,,17.8136,,3.63559,3.63559,3.63559,,3.63559,,87.2826,87.2826,87.2826,,87.2826,,0,17.8136,0,17.8136,17.8136,3.63559,87.2826,0,1,0,,,,,,,,,,,,,,,1,100004116,ENSDARG00000052846,17.8136,17.8136,,3.63559,3.63559,,87.2826,87.2826,,17.8136,3.63559,87.2826,0,,,,,,"Hill,1(1)",1.792005301,1.792005301,1.792005301,1.792005301,0,1.792005301,17.8136,17.8136,3.63559,3.63559,87.2826,87.2826,DOWN,0,1,0
R-DRE-2473224,Antagonism of Activin by Follistatin,2,3,1,1,1,1,1,1,1,1,1,62,2,4827,0.99951,0.038147,0.038147,33.33,100004116,fsta,ENSDARG00000052846,,17.8136,17.8136,17.8136,,17.8136,,3.63559,3.63559,3.63559,,3.63559,,87.2826,87.2826,87.2826,,87.2826,,0,17.8136,0,17.8136,17.8136,3.63559,87.2826,0,1,0,,,,,,,,,,,,,,,1,100004116,ENSDARG00000052846,17.8136,17.8136,,3.63559,3.63559,,87.2826,87.2826,,17.8136,3.63559,87.2826,0,,,,,,"Hill,1(1)",1.792005301,1.792005301,1.792005301,1.792005301,0,1.792005301,17.8136,17.8136,3.63559,3.63559,87.2826,87.2826,DOWN,0,1,0
R-DRE-9006936,Signaling by TGFB family members,36,55,2,1,1,2,2,1,2,1,1,62,54,4775,0.84258,0.51173,0.51173,1.82,100004116,fsta,ENSDARG00000052846,,17.8136,17.8136,17.8136,,17.8136,,3.63559,3.63559,3.63559,,3.63559,,87.2826,87.2826,87.2826,,87.2826,,,,,,17.8136,3.63559,87.2826,0,1,0,,,,,,,,,,,,,,,1,100004116,ENSDARG00000052846,17.8136,17.8136,,3.63559,3.63559,,87.2826,87.2826,,17.8136,3.63559,87.2826,0,,,,,,"Hill,1(1)",1.792005301,1.792005301,1.792005301,1.792005301,0,1.792005301,17.8136,17.8136,3.63559,3.63559,87.2826,87.2826,DOWN,0,1,0
R-DRE-159418,Recycling of bile acids and salts,5,6,1,1,0,0,0,0,1,0,0,63,6,4823,0.92514,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-192105,Synthesis of bile acids and bile salts,10,20,1,0,0,1,1,0,1,0,0,63,20,4809,0.77125,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-193368,Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol,8,13,1,0,0,1,1,0,1,0,0,63,13,4816,0.84475,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-194068,Bile acid and bile salt metabolism,11,21,2,1,0,1,1,0,2,0,0,63,21,4808,0.76128,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-8957322,Metabolism of steroids,34,62,3,1,0,1,1,0,3,0,0,63,62,4767,0.44543,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5607761,Dectin-1 mediated noncanonical NF-kB signaling,30,40,2,2,1,1,1,1,2,1,1,62,39,4790,0.90678,0.40581,0.40581,2.5,415202,psmd4a,ENSDARG00000101295,,544.262,544.262,544.262,,544.262,,287.5,287.5,287.5,,287.5,,1030.33,1030.33,1030.33,,1030.33,,,,,,544.262,287.5,1030.33,1,0,1,415202,ENSDARG00000101295,544.262,544.262,,287.5,287.5,,1030.33,1030.33,,544.262,287.5,1030.33,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.516110182,1.516110182,1.516110182,1.516110182,0,1.516110182,544.262,544.262,287.5,287.5,1030.33,1030.33,UP,1,0,0
R-DRE-5607764,CLEC7A (Dectin-1) signaling,39,53,3,3,2,2,2,2,3,2,2,61,51,4778,0.96979,0.14841,0.14841,3.77,415202;334571,psmd4a;prkcda,ENSDARG00000101295;ENSDARG00000009208,,599.8635,599.8635,544.262,78.63239539,617.8747515,74.39249453,299.1125,299.1125,287.5,16.42255499,302.8741909,15.53704203,1206.505,1206.505,1030.33,249.1490744,1263.574184,235.7148229,,,,,544.262;655.465,287.5;310.725,1030.33;1382.68,1,1,1,415202,ENSDARG00000101295,544.262,544.262,,287.5,287.5,,1030.33,1030.33,,544.262,287.5,1030.33,1,334571,ENSDARG00000009208,655.465,655.465,,310.725,310.725,,1382.68,1382.68,,655.465,310.725,1382.68,0,,,,,,"Linear,2(1)",1.811406124,3.680327654,1.516110182,2.164217472,0.45828106,1.840163827,490.88456,708.84244,276.352,321.873,861.202,1551.808,CONFLICT,0.5,0.5,0
R-DRE-5621481,C-type lectin receptors (CLRs),43,61,3,3,2,2,2,2,3,2,2,61,59,4770,0.95681,0.185,0.185,3.28,415202;334571,psmd4a;prkcda,ENSDARG00000101295;ENSDARG00000009208,,599.8635,599.8635,544.262,78.63239539,617.8747515,74.39249453,299.1125,299.1125,287.5,16.42255499,302.8741909,15.53704203,1206.505,1206.505,1030.33,249.1490744,1263.574184,235.7148229,,,,,544.262;655.465,287.5;310.725,1030.33;1382.68,1,1,1,415202,ENSDARG00000101295,544.262,544.262,,287.5,287.5,,1030.33,1030.33,,544.262,287.5,1030.33,1,334571,ENSDARG00000009208,655.465,655.465,,310.725,310.725,,1382.68,1382.68,,655.465,310.725,1382.68,0,,,,,,"Linear,2(1)",1.811406124,3.680327654,1.516110182,2.164217472,0.45828106,1.840163827,490.88456,708.84244,276.352,321.873,861.202,1551.808,CONFLICT,0.5,0.5,0
R-DRE-5668541,TNFR2 non-canonical NF-kB pathway,33,59,2,2,1,1,1,1,2,1,1,62,58,4771,0.82428,0.53668,0.53668,1.69,415202,psmd4a,ENSDARG00000101295,,544.262,544.262,544.262,,544.262,,287.5,287.5,287.5,,287.5,,1030.33,1030.33,1030.33,,1030.33,,,,,,544.262,287.5,1030.33,1,0,1,415202,ENSDARG00000101295,544.262,544.262,,287.5,287.5,,1030.33,1030.33,,544.262,287.5,1030.33,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.516110182,1.516110182,1.516110182,1.516110182,0,1.516110182,544.262,544.262,287.5,287.5,1030.33,1030.33,UP,1,0,0
R-DRE-5676590,NIK-->noncanonical NF-kB signaling,30,40,2,2,1,1,1,1,2,1,1,62,39,4790,0.90678,0.40581,0.40581,2.5,415202,psmd4a,ENSDARG00000101295,,544.262,544.262,544.262,,544.262,,287.5,287.5,287.5,,287.5,,1030.33,1030.33,1030.33,,1030.33,,,,,,544.262,287.5,1030.33,1,0,1,415202,ENSDARG00000101295,544.262,544.262,,287.5,287.5,,1030.33,1030.33,,544.262,287.5,1030.33,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.516110182,1.516110182,1.516110182,1.516110182,0,1.516110182,544.262,544.262,287.5,287.5,1030.33,1030.33,UP,1,0,0
R-DRE-8980692,RHOA GTPase cycle,49,77,5,5,5,5,5,2,5,2,2,61,75,4754,0.92391,0.26106,0.26106,2.6,558476;323695,stard8;cav1,ENSDARG00000014003;ENSDARG00000103747,,335.04615,335.04615,28.5323,433.4760437,103.6400568,284.2603042,158.13453,158.13453,7.80706,212.5951469,44.64310855,139.4133817,719.318,719.318,104.276,869.8007378,254.9850951,570.3886661,,,,,641.56;28.5323,308.462;7.80706,1334.36;104.276,2,0,2,558476;323695,ENSDARG00000014003;ENSDARG00000103747,335.04615,335.04615,433.4760437,158.13453,158.13453,212.5951469,719.318,719.318,869.8007378,641.56;28.5323,308.462;7.80706,1334.36;104.276,0,,,,,,,,,,,,,,,0,,,,,,"Hill,1(0.5);Linear,1(0.5)",1.896968115,3.856128693,1.58318162,2.272947073,0.487737829,1.928064346,-265.720996,935.813296,-136.5073112,452.7763712,-486.16432,1924.80032,UP,1,0,0
R-DRE-9013106,RHOC GTPase cycle,29,39,2,2,2,2,2,1,2,1,1,62,38,4791,0.91073,0.398,0.398,2.56,323695,cav1,ENSDARG00000103747,,28.5323,28.5323,28.5323,,28.5323,,7.80706,7.80706,7.80706,,7.80706,,104.276,104.276,104.276,,104.276,,,,,,28.5323,7.80706,104.276,1,0,1,323695,ENSDARG00000103747,28.5323,28.5323,,7.80706,7.80706,,104.276,104.276,,28.5323,7.80706,104.276,0,,,,,,,,,,,,,,,0,,,,,,"Hill,1(1)",1.58318162,1.58318162,1.58318162,1.58318162,0,1.58318162,28.5323,28.5323,7.80706,7.80706,104.276,104.276,UP,1,0,0
R-DRE-9013405,RHOD GTPase cycle,19,30,2,2,2,1,1,1,2,1,1,62,29,4800,0.94363,0.32296,0.32296,3.33,323695,cav1,ENSDARG00000103747,,28.5323,28.5323,28.5323,,28.5323,,7.80706,7.80706,7.80706,,7.80706,,104.276,104.276,104.276,,104.276,,,,,,28.5323,7.80706,104.276,1,0,1,323695,ENSDARG00000103747,28.5323,28.5323,,7.80706,7.80706,,104.276,104.276,,28.5323,7.80706,104.276,0,,,,,,,,,,,,,,,0,,,,,,"Hill,1(1)",1.58318162,1.58318162,1.58318162,1.58318162,0,1.58318162,28.5323,28.5323,7.80706,7.80706,104.276,104.276,UP,1,0,0
R-DRE-9013406,RHOQ GTPase cycle,20,36,2,1,1,2,2,2,2,1,1,62,35,4794,0.92224,0.37394,0.37394,2.78,323695,cav1,ENSDARG00000103747,,28.5323,28.5323,28.5323,,28.5323,,7.80706,7.80706,7.80706,,7.80706,,104.276,104.276,104.276,,104.276,,,,,,28.5323,7.80706,104.276,1,0,1,323695,ENSDARG00000103747,28.5323,28.5323,,7.80706,7.80706,,104.276,104.276,,28.5323,7.80706,104.276,0,,,,,,,,,,,,,,,0,,,,,,"Hill,1(1)",1.58318162,1.58318162,1.58318162,1.58318162,0,1.58318162,28.5323,28.5323,7.80706,7.80706,104.276,104.276,UP,1,0,0
R-DRE-9013408,RHOG GTPase cycle,25,40,2,2,2,2,2,1,2,1,1,62,39,4790,0.90678,0.40581,0.40581,2.5,323695,cav1,ENSDARG00000103747,,28.5323,28.5323,28.5323,,28.5323,,7.80706,7.80706,7.80706,,7.80706,,104.276,104.276,104.276,,104.276,,,,,,28.5323,7.80706,104.276,1,0,1,323695,ENSDARG00000103747,28.5323,28.5323,,7.80706,7.80706,,104.276,104.276,,28.5323,7.80706,104.276,0,,,,,,,,,,,,,,,0,,,,,,"Hill,1(1)",1.58318162,1.58318162,1.58318162,1.58318162,0,1.58318162,28.5323,28.5323,7.80706,7.80706,104.276,104.276,UP,1,0,0
R-DRE-9013409,RHOJ GTPase cycle,22,32,3,2,2,2,2,2,3,1,1,62,31,4798,0.93676,0.34039,0.34039,3.12,323695,cav1,ENSDARG00000103747,,28.5323,28.5323,28.5323,,28.5323,,7.80706,7.80706,7.80706,,7.80706,,104.276,104.276,104.276,,104.276,,,,,,28.5323,7.80706,104.276,1,0,1,323695,ENSDARG00000103747,28.5323,28.5323,,7.80706,7.80706,,104.276,104.276,,28.5323,7.80706,104.276,0,,,,,,,,,,,,,,,0,,,,,,"Hill,1(1)",1.58318162,1.58318162,1.58318162,1.58318162,0,1.58318162,28.5323,28.5323,7.80706,7.80706,104.276,104.276,UP,1,0,0
R-DRE-9696273,RND1 GTPase cycle,21,32,1,1,1,1,1,1,1,1,1,62,31,4798,0.93676,0.34039,0.34039,3.12,323695,cav1,ENSDARG00000103747,,28.5323,28.5323,28.5323,,28.5323,,7.80706,7.80706,7.80706,,7.80706,,104.276,104.276,104.276,,104.276,,,,,,28.5323,7.80706,104.276,1,0,1,323695,ENSDARG00000103747,28.5323,28.5323,,7.80706,7.80706,,104.276,104.276,,28.5323,7.80706,104.276,0,,,,,,,,,,,,,,,0,,,,,,"Hill,1(1)",1.58318162,1.58318162,1.58318162,1.58318162,0,1.58318162,28.5323,28.5323,7.80706,7.80706,104.276,104.276,UP,1,0,0
R-DRE-140342,Apoptosis induced DNA fragmentation,8,16,1,1,1,0,0,0,1,0,0,63,16,4813,0.81244,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-2559583,Cellular Senescence,65,112,2,2,2,1,1,1,2,1,1,62,111,4718,0.57462,0.76974,1,0.89,321505,bmi1a,ENSDARG00000006010,,378.579,378.579,378.579,,378.579,,232.602,232.602,232.602,,232.602,,616.169,616.169,616.169,,616.169,,,,,,378.579,232.602,616.169,0,1,0,,,,,,,,,,,,,,,1,321505,ENSDARG00000006010,378.579,378.579,,232.602,232.602,,616.169,616.169,,378.579,232.602,616.169,0,,,,,,"Linear,1(1)",2.755337238,2.755337238,2.755337238,2.755337238,0,2.755337238,378.579,378.579,232.602,232.602,616.169,616.169,DOWN,0,1,0
R-DRE-2559584,Formation of Senescence-Associated Heterochromatin Foci (SAHF),11,19,1,1,1,0,0,0,1,0,0,63,19,4810,0.78135,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-2559586,DNA Damage/Telomere Stress Induced Senescence,20,48,1,1,1,0,0,0,1,0,0,63,48,4781,0.53516,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-75153,Apoptotic execution phase,21,34,3,3,3,1,1,1,3,1,1,62,33,4796,0.92963,0.35738,0.35738,2.94,334571,prkcda,ENSDARG00000009208,,655.465,655.465,655.465,,655.465,,310.725,310.725,310.725,,310.725,,1382.68,1382.68,1382.68,,1382.68,,,,,,655.465,310.725,1382.68,0,1,0,,,,,,,,,,,,,,,1,334571,ENSDARG00000009208,655.465,655.465,,310.725,310.725,,1382.68,1382.68,,655.465,310.725,1382.68,0,,,,,,"Linear,1(1)",2.164217472,2.164217472,2.164217472,2.164217472,0,2.164217472,655.465,655.465,310.725,310.725,1382.68,1382.68,DOWN,0,1,0
R-DRE-425397,"Transport of vitamins, nucleosides, and related molecules",8,23,2,2,2,1,1,1,2,1,1,62,22,4807,0.96529,0.25829,0.25829,4.35,567972,apodb,ENSDARG00000057437,,3.93193,3.93193,3.93193,,3.93193,,0.911844,0.911844,0.911844,,0.911844,,16.9547,16.9547,16.9547,,16.9547,,,,,,3.93193,0.911844,16.9547,1,0,1,567972,ENSDARG00000057437,3.93193,3.93193,,0.911844,0.911844,,16.9547,16.9547,,3.93193,0.911844,16.9547,0,,,,,,,,,,,,,,,0,,,,,,"Exp 5,1(1)",1.747652173,1.747652173,1.747652173,1.747652173,0,1.747652173,3.93193,3.93193,0.911844,0.911844,16.9547,16.9547,UP,1,0,0
R-DRE-446193,"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein",16,43,2,2,2,2,2,2,2,2,2,61,41,4788,0.98258,0.10534,0.10534,4.65,393461;100126013,gmds;nagk,ENSDARG00000026629;ENSDARG00000099116,,393.324,393.324,380.275,18.45407278,387.8222356,16.73361821,238.984,238.984,234.086,6.926818029,236.9188883,6.28103778,647.442,647.442,617.759,41.97810117,634.9269511,38.0645252,,,,,380.275;406.373,234.086;243.882,617.759;677.125,2,0,2,393461;100126013,ENSDARG00000026629;ENSDARG00000099116,393.324,393.324,18.45407278,238.984,238.984,6.926818029,647.442,647.442,41.97810117,380.275;406.373,234.086;243.882,617.759;677.125,0,,,,,,,,,,,,,,,0,,,,,,"Linear,2(1)",2.069073391,4.143966675,1.962209702,2.181756973,0.155243365,2.071983337,367.74796,418.90004,229.38392,248.58408,589.26332,705.62068,UP,1,0,0
R-DRE-446219,Synthesis of substrates in N-glycan biosythesis,14,37,2,2,2,2,2,2,2,2,2,61,35,4794,0.98842,0.081542,0.081542,5.41,393461;100126013,gmds;nagk,ENSDARG00000026629;ENSDARG00000099116,,393.324,393.324,380.275,18.45407278,387.8222356,16.73361821,238.984,238.984,234.086,6.926818029,236.9188883,6.28103778,647.442,647.442,617.759,41.97810117,634.9269511,38.0645252,0.5,393.324,,,380.275;406.373,234.086;243.882,617.759;677.125,2,0,2,393461;100126013,ENSDARG00000026629;ENSDARG00000099116,393.324,393.324,18.45407278,238.984,238.984,6.926818029,647.442,647.442,41.97810117,380.275;406.373,234.086;243.882,617.759;677.125,0,,,,,,,,,,,,,,,0,,,,,,"Linear,2(1)",2.069073391,4.143966675,1.962209702,2.181756973,0.155243365,2.071983337,367.74796,418.90004,229.38392,248.58408,589.26332,705.62068,UP,1,0,0
