GO/Pathway/Gene Set/Gene ID,GO/Pathway/Gene Set/Gene Name,All Genes (Expression Data),All Genes (Platform),Input Genes,Genes with BMD <= Highest Dose,Genes with BMD p-Value >= ,Genes with BMD/BMDL <= ,Genes with BMDU/BMD <= ,Genes with BMDU/BMDL <= ,Genes with BMD <= N-Fold Lowest Positive Dose ,Genes That Passed All Filters,Fisher's A Parameter,Fisher's B Parameter,Fisher's C Parameter,Fisher's D Parameter,Fisher's Exact Left P-Value,Fisher's Exact Right P-Value,Fisher's Exact Two Tail,Percentage,Entrez Gene IDs,Gene Symbols,Probe IDs,Genes with Conflicting Probesets,BMD Mean,BMD Median,BMD Minimum,BMD Standard Deviation,BMD wMean,BMD wSD,BMDL Mean,BMDL Median,BMDL Minimum,BMDL Standard Deviation,BMDL wMean,BMDL wSD,BMDU Mean,BMDU Median,BMDU Minimum,BMDU Standard Deviation,BMDU wMean,BMDU wSD,5th Percentile Index,BMD at 5th Percentile of Total Genes,10th Percentile Index,BMD at 10th Percentile of Total Genes,BMD List,BMDL List,BMDU List,Probes with Adverse Direction Up,Probes with Adverse Direction Down,Genes with Adverse Direction Up,Genes Up List,Genes Up Probes List,Genes Up BMD Mean,Genes Up BMD Median,Genes Up SD,Genes Up BMDL Mean,Genes Up BMDL Median,Genes Up BMDL SD,Genes Up BMDU Mean,Genes Up BMDU Median,Genes Up BMDU SD,BMD list (up),BMDL List (up),BMDU List (up),Genes with Adverse Direction Down,Genes Down List,Genes Down Probes List,Genes Down BMD Mean,Genes Down BMD Median,Genes Down SD,Genes Down BMDL Mean,Genes Down BMDL Median,Genes Down BMDL SD,Genes Down BMDU Mean,Genes Down BMDU Median,Genes Down BMDU SD,BMD list (down),BMDL List (down),BMDU List (down),Genes with Adverse Conflict Count,Genes Conflict List,Genes Conflict Probes List,BMD list (Conflict),BMDL list (Conflict),BMDU list (Conflict),Model Counts,Mean Fold Change,Total Fold Change,Min Fold Change,Max Fold Change,Standard Deviation Fold Change,Median Fold Change,Lower bound of the 95% confidence interval -  BMD,Upper bound of the 95% confidence interval -  BMD,Lower bound of the 95% confidence interval -  BMDL,Upper bound of the 95% confidence interval -  BMDL,Lower bound of the 95% confidence interval -  BMDU,Upper bound of the 95% confidence interval -  BMDU,Overall Direction,Percent Genes With Overall Direction Up,Percent Genes With Overall Direction Down,Percent Genes With Overall Direction Conflict
R-DRE-350562,Regulation of ornithine decarboxylase (ODC),29,39,4,4,3,3,3,2,4,1,1,40,38,4813,0.95822,0.28073,0.28073,2.56,393922,psmd13,ENSDARG00000016239,,0.394791,0.394791,0.394791,,0.394791,,0.239496,0.239496,0.239496,,0.239496,,0.650784,0.650784,0.650784,,0.650784,,,,,,0.394791,0.239496,0.650784,1,0,1,393922,ENSDARG00000016239,0.394791,0.394791,,0.239496,0.239496,,0.650784,0.650784,,0.394791,0.239496,0.650784,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.503896713,1.503896713,1.503896713,1.503896713,0,1.503896713,0.394791,0.394791,0.239496,0.239496,0.650784,0.650784,UP,1,0,0
R-DRE-351202,Metabolism of polyamines,32,44,4,4,3,3,3,2,4,1,1,40,43,4808,0.94804,0.31062,0.31062,2.27,393922,psmd13,ENSDARG00000016239,,0.394791,0.394791,0.394791,,0.394791,,0.239496,0.239496,0.239496,,0.239496,,0.650784,0.650784,0.650784,,0.650784,,,,,,0.394791,0.239496,0.650784,1,0,1,393922,ENSDARG00000016239,0.394791,0.394791,,0.239496,0.239496,,0.650784,0.650784,,0.394791,0.239496,0.650784,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.503896713,1.503896713,1.503896713,1.503896713,0,1.503896713,0.394791,0.394791,0.239496,0.239496,0.650784,0.650784,UP,1,0,0
R-DRE-196849,Metabolism of water-soluble vitamins and cofactors,20,64,1,1,1,1,1,1,1,1,1,40,63,4788,0.90017,0.41851,0.41851,1.56,567547,mthfr,ENSDARG00000053087,,0.396601,0.396601,0.396601,,0.396601,,0.240033,0.240033,0.240033,,0.240033,,0.655295,0.655295,0.655295,,0.655295,,,,,,0.396601,0.240033,0.655295,1,0,1,567547,ENSDARG00000053087,0.396601,0.396601,,0.240033,0.240033,,0.655295,0.655295,,0.396601,0.240033,0.655295,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",3.928982019,3.928982019,3.928982019,3.928982019,0,3.928982019,0.396601,0.396601,0.240033,0.240033,0.655295,0.655295,UP,1,0,0
R-DRE-2142691,Synthesis of Leukotrienes (LT) and Eoxins (EX),3,10,1,1,0,1,1,1,1,0,0,41,10,4841,0.91921,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-2142753,Arachidonic acid metabolism,10,30,2,2,1,2,2,1,2,0,0,41,30,4821,0.77628,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-382556,ABC-family proteins mediated transport,42,65,4,4,3,3,3,2,4,1,1,40,64,4787,0.89753,0.42345,0.42345,1.54,393922,psmd13,ENSDARG00000016239,,0.394791,0.394791,0.394791,,0.394791,,0.239496,0.239496,0.239496,,0.239496,,0.650784,0.650784,0.650784,,0.650784,,,,,,0.394791,0.239496,0.650784,1,0,1,393922,ENSDARG00000016239,0.394791,0.394791,,0.239496,0.239496,,0.650784,0.650784,,0.394791,0.239496,0.650784,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.503896713,1.503896713,1.503896713,1.503896713,0,1.503896713,0.394791,0.394791,0.239496,0.239496,0.650784,0.650784,UP,1,0,0
R-DRE-390522,Striated Muscle Contraction,21,25,3,2,1,2,2,2,3,0,0,41,25,4826,0.80983,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-2682334,EPH-Ephrin signaling,32,53,2,1,0,2,2,1,2,0,0,41,53,4798,0.63861,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-3928662,EPHB-mediated forward signaling,20,29,1,1,0,1,1,1,1,0,0,41,29,4822,0.78288,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5658442,Regulation of RAS by GAPs,32,48,4,4,3,3,3,2,4,1,1,40,47,4804,0.93932,0.33365,0.33365,2.08,393922,psmd13,ENSDARG00000016239,,0.394791,0.394791,0.394791,,0.394791,,0.239496,0.239496,0.239496,,0.239496,,0.650784,0.650784,0.650784,,0.650784,,,,,,0.394791,0.239496,0.650784,1,0,1,393922,ENSDARG00000016239,0.394791,0.394791,,0.239496,0.239496,,0.650784,0.650784,,0.394791,0.239496,0.650784,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.503896713,1.503896713,1.503896713,1.503896713,0,1.503896713,0.394791,0.394791,0.239496,0.239496,0.650784,0.650784,UP,1,0,0
R-DRE-6811438,Intra-Golgi traffic,9,20,1,1,0,1,1,1,1,0,0,41,20,4831,0.8448,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-6811442,Intra-Golgi and retrograde Golgi-to-ER traffic,47,100,1,1,0,1,1,1,1,0,0,41,100,4751,0.42728,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-112310,Neurotransmitter release cycle,21,41,2,1,1,2,2,2,2,1,1,40,40,4811,0.95425,0.29284,0.29284,2.44,393682,lin7a,ENSDARG00000013414,,0.727278,0.727278,0.727278,,0.727278,,0.321681,0.321681,0.321681,,0.321681,,1.64428,1.64428,1.64428,,1.64428,,,,,,0.727278,0.321681,1.64428,0,1,0,,,,,,,,,,,,,,,1,393682,ENSDARG00000013414,0.727278,0.727278,,0.321681,0.321681,,1.64428,1.64428,,0.727278,0.321681,1.64428,0,,,,,,"Linear,1(1)",2.123264074,2.123264074,2.123264074,2.123264074,0,2.123264074,0.727278,0.727278,0.321681,0.321681,1.64428,1.64428,DOWN,0,1,0
R-DRE-352230,Amino acid transport across the plasma membrane,10,29,2,2,1,2,2,1,2,0,0,41,29,4822,0.78288,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-425393,Transport of inorganic cations/anions and amino acids/oligopeptides,21,62,4,4,3,2,2,1,4,0,0,41,62,4789,0.59149,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-425407,SLC-mediated transmembrane transport,34,121,4,4,3,2,2,1,4,0,0,41,121,4730,0.3566,1,0.62606,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-888590,"GABA synthesis, release, reuptake and degradation",11,21,1,0,0,1,1,1,1,0,0,41,21,4830,0.83769,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-983705,Signaling by the B Cell Receptor (BCR),36,59,3,3,3,2,2,1,3,1,1,40,58,4793,0.91306,0.39319,0.39319,1.69,393922,psmd13,ENSDARG00000016239,,0.394791,0.394791,0.394791,,0.394791,,0.239496,0.239496,0.239496,,0.239496,,0.650784,0.650784,0.650784,,0.650784,,,,,,0.394791,0.239496,0.650784,1,0,1,393922,ENSDARG00000016239,0.394791,0.394791,,0.239496,0.239496,,0.650784,0.650784,,0.394791,0.239496,0.650784,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.503896713,1.503896713,1.503896713,1.503896713,0,1.503896713,0.394791,0.394791,0.239496,0.239496,0.650784,0.650784,UP,1,0,0
R-DRE-674695,RNA Polymerase II Pre-transcription Events,33,48,1,1,1,1,1,1,1,1,1,40,47,4804,0.93932,0.33365,0.33365,2.08,556421,aff4,ENSDARG00000001857,,0.477346,0.477346,0.477346,,0.477346,,0.26799,0.26799,0.26799,,0.26799,,0.850255,0.850255,0.850255,,0.850255,,,,,,0.477346,0.26799,0.850255,1,0,1,556421,ENSDARG00000001857,0.477346,0.477346,,0.26799,0.26799,,0.850255,0.850255,,0.477346,0.26799,0.850255,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.620107055,1.620107055,1.620107055,1.620107055,0,1.620107055,0.477346,0.477346,0.26799,0.26799,0.850255,0.850255,UP,1,0,0
R-DRE-201556,Signaling by ALK,9,12,1,1,1,0,0,0,1,0,0,41,12,4839,0.90383,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-202733,Cell surface interactions at the vascular wall,19,57,1,1,1,0,0,0,1,0,0,41,57,4794,0.61723,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-210993,Tie2 Signaling,4,8,1,1,1,0,0,0,1,0,0,41,8,4843,0.93484,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-2172127,DAP12 interactions,6,20,1,1,1,0,0,0,1,0,0,41,20,4831,0.8448,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-2424491,DAP12 signaling,5,15,1,1,1,0,0,0,1,0,0,41,15,4836,0.88124,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-451927,Interleukin-2 family signaling,4,17,1,1,1,0,0,0,1,0,0,41,17,4834,0.86648,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-512988,"Interleukin-3, Interleukin-5 and GM-CSF signaling",10,21,1,1,1,0,0,0,1,0,0,41,21,4830,0.83769,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-8853659,RET signaling,10,22,2,1,1,1,1,1,2,0,0,41,22,4829,0.83064,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-912526,Interleukin receptor SHC signaling,3,10,1,1,1,0,0,0,1,0,0,41,10,4841,0.91921,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-1614635,Sulfur amino acid metabolism,8,11,1,0,0,0,0,0,1,0,0,41,11,4840,0.91149,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-6794362,Protein-protein interactions at synapses,20,38,2,2,1,2,2,1,2,0,0,41,38,4813,0.72539,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5687128,MAPK6/MAPK4 signaling,43,56,5,4,3,4,4,3,5,1,1,40,55,4796,0.92052,0.37749,0.37749,1.79,393922,psmd13,ENSDARG00000016239,,0.394791,0.394791,0.394791,,0.394791,,0.239496,0.239496,0.239496,,0.239496,,0.650784,0.650784,0.650784,,0.650784,,,,,,0.394791,0.239496,0.650784,1,0,1,393922,ENSDARG00000016239,0.394791,0.394791,,0.239496,0.239496,,0.650784,0.650784,,0.394791,0.239496,0.650784,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.503896713,1.503896713,1.503896713,1.503896713,0,1.503896713,0.394791,0.394791,0.239496,0.239496,0.650784,0.650784,UP,1,0,0
R-DRE-6806834,Signaling by MET,32,47,1,1,1,0,0,0,1,0,0,41,47,4804,0.67203,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-8856828,Clathrin-mediated endocytosis,49,84,3,0,0,3,3,1,3,0,0,41,84,4767,0.49014,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-2454202,Fc epsilon receptor (FCERI) signaling,19,43,2,2,1,0,0,0,2,0,0,41,43,4808,0.69526,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-2871796,FCERI mediated MAPK activation,7,24,2,2,1,0,0,0,2,0,0,41,24,4827,0.81671,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-2871809,FCERI mediated Ca+2 mobilization,8,22,2,2,1,0,0,0,2,0,0,41,22,4829,0.83064,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-2871837,FCERI mediated NF-kB activation,13,26,1,1,0,0,0,0,1,0,0,41,26,4825,0.80301,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-3214847,HATs acetylate histones,11,34,2,1,0,2,2,2,2,0,0,41,34,4817,0.75041,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-1474290,Collagen formation,12,34,1,1,1,0,0,0,1,0,0,41,34,4817,0.75041,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-1650814,Collagen biosynthesis and modifying enzymes,12,30,1,1,1,0,0,0,1,0,0,41,30,4821,0.77628,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-429914,Deadenylation-dependent mRNA decay,21,33,2,2,1,1,1,1,2,0,0,41,33,4818,0.7568,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-450531,Regulation of mRNA stability by proteins that bind AU-rich elements,40,60,3,3,3,2,2,1,3,1,1,40,59,4792,0.91052,0.39834,0.39834,1.67,393922,psmd13,ENSDARG00000016239,,0.394791,0.394791,0.394791,,0.394791,,0.239496,0.239496,0.239496,,0.239496,,0.650784,0.650784,0.650784,,0.650784,,,,,,0.394791,0.239496,0.650784,1,0,1,393922,ENSDARG00000016239,0.394791,0.394791,,0.239496,0.239496,,0.650784,0.650784,,0.394791,0.239496,0.650784,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.503896713,1.503896713,1.503896713,1.503896713,0,1.503896713,0.394791,0.394791,0.239496,0.239496,0.650784,0.650784,UP,1,0,0
R-DRE-499943,Interconversion of nucleotide di- and triphosphates,7,14,1,1,0,0,0,0,1,0,0,41,14,4837,0.88871,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-8932339,ROS sensing by NFE2L2,29,39,3,3,3,2,2,1,3,1,1,40,38,4813,0.95822,0.28073,0.28073,2.56,393922,psmd13,ENSDARG00000016239,,0.394791,0.394791,0.394791,,0.394791,,0.239496,0.239496,0.239496,,0.239496,,0.650784,0.650784,0.650784,,0.650784,,,,,,0.394791,0.239496,0.650784,1,0,1,393922,ENSDARG00000016239,0.394791,0.394791,,0.239496,0.239496,,0.650784,0.650784,,0.394791,0.239496,0.650784,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.503896713,1.503896713,1.503896713,1.503896713,0,1.503896713,0.394791,0.394791,0.239496,0.239496,0.650784,0.650784,UP,1,0,0
R-DRE-8951664,Neddylation,75,144,6,6,5,4,4,2,6,2,2,39,142,4709,0.88137,0.34123,0.34123,1.39,406372;393922,wdr5;psmd13,ENSDARG00000016903;ENSDARG00000016239,,0.476017,0.476017,0.394791,0.114870911,0.457403381,0.111814098,0.265413,0.265413,0.239496,0.036652173,0.259473902,0.035676827,0.858327,0.858327,0.650784,0.293510125,0.810766782,0.285699571,,,,,0.557243;0.394791,0.29133;0.239496,1.06587;0.650784,1,1,1,393922,ENSDARG00000016239,0.394791,0.394791,,0.239496,0.239496,,0.650784,0.650784,,0.394791,0.239496,0.650784,1,406372,ENSDARG00000016903,0.557243,0.557243,,0.29133,0.29133,,1.06587,1.06587,,0.557243,0.29133,1.06587,0,,,,,,"Linear,2(1)",1.993360161,4.146022797,1.503896713,2.642126083,0.804849706,2.073011398,0.31681404,0.63521996,0.21461568,0.31621032,0.45154272,1.26511128,CONFLICT,0.5,0.5,0
R-DRE-9707587,Regulation of HMOX1 expression and activity,32,45,3,3,3,2,2,1,3,1,1,40,44,4807,0.94591,0.31645,0.31645,2.22,393922,psmd13,ENSDARG00000016239,,0.394791,0.394791,0.394791,,0.394791,,0.239496,0.239496,0.239496,,0.239496,,0.650784,0.650784,0.650784,,0.650784,,,,,,0.394791,0.239496,0.650784,1,0,1,393922,ENSDARG00000016239,0.394791,0.394791,,0.239496,0.239496,,0.650784,0.650784,,0.394791,0.239496,0.650784,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.503896713,1.503896713,1.503896713,1.503896713,0,1.503896713,0.394791,0.394791,0.239496,0.239496,0.650784,0.650784,UP,1,0,0
R-DRE-157579,Telomere Maintenance,17,45,1,1,0,1,1,1,1,0,0,41,45,4806,0.68355,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-73886,Chromosome Maintenance,22,63,1,1,0,1,1,1,1,0,0,41,63,4788,0.58647,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-212676,Dopamine Neurotransmitter Release Cycle,11,14,2,1,1,2,2,2,2,1,1,40,13,4838,0.99415,0.11129,0.11129,7.14,393682,lin7a,ENSDARG00000013414,,0.727278,0.727278,0.727278,,0.727278,,0.321681,0.321681,0.321681,,0.321681,,1.64428,1.64428,1.64428,,1.64428,,0,0.727278,,,0.727278,0.321681,1.64428,0,1,0,,,,,,,,,,,,,,,1,393682,ENSDARG00000013414,0.727278,0.727278,,0.321681,0.321681,,1.64428,1.64428,,0.727278,0.321681,1.64428,0,,,,,,"Linear,1(1)",2.123264074,2.123264074,2.123264074,2.123264074,0,2.123264074,0.727278,0.727278,0.321681,0.321681,1.64428,1.64428,DOWN,0,1,0
R-DRE-159236,Transport of Mature mRNA derived from an Intron-Containing Transcript,29,43,1,1,1,0,0,0,1,0,0,41,43,4808,0.69526,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-72187,mRNA 3'-end processing,27,36,1,1,1,0,0,0,1,0,0,41,36,4815,0.7378,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-72202,Transport of Mature Transcript to Cytoplasm,29,43,1,1,1,0,0,0,1,0,0,41,43,4808,0.69526,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-72203,Processing of Capped Intron-Containing Pre-mRNA,112,157,2,2,2,0,0,0,2,0,0,41,157,4694,0.26106,1,0.64207,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-1502540,Signaling by Activin,4,7,1,0,0,1,1,1,1,0,0,41,7,4844,0.94275,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-2473224,Antagonism of Activin by Follistatin,2,3,1,0,0,1,1,1,1,0,0,41,3,4848,0.97506,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-9006936,Signaling by TGFB family members,30,55,2,1,1,2,2,1,2,0,0,41,55,4796,0.62783,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-192105,Synthesis of bile acids and bile salts,9,20,1,1,0,1,1,1,1,0,0,41,20,4831,0.8448,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-193368,Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol,7,13,1,1,0,1,1,1,1,0,0,41,13,4838,0.89624,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-194068,Bile acid and bile salt metabolism,10,21,1,1,0,1,1,1,1,0,0,41,21,4830,0.83769,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-8957322,Metabolism of steroids,32,62,2,2,1,2,2,2,2,1,1,40,61,4790,0.90539,0.40851,0.40851,1.61,394060,hmgcs1,ENSDARG00000103025,,0.397968,0.397968,0.397968,,0.397968,,0.240678,0.240678,0.240678,,0.240678,,0.65805,0.65805,0.65805,,0.65805,,,,,,0.397968,0.240678,0.65805,1,0,1,394060,ENSDARG00000103025,0.397968,0.397968,,0.240678,0.240678,,0.65805,0.65805,,0.397968,0.240678,0.65805,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.110048294,2.110048294,2.110048294,2.110048294,0,2.110048294,0.397968,0.397968,0.240678,0.240678,0.65805,0.65805,UP,1,0,0
R-DRE-5607761,Dectin-1 mediated noncanonical NF-kB signaling,28,40,3,3,3,2,2,1,3,1,1,40,39,4812,0.95625,0.28681,0.28681,2.5,393922,psmd13,ENSDARG00000016239,,0.394791,0.394791,0.394791,,0.394791,,0.239496,0.239496,0.239496,,0.239496,,0.650784,0.650784,0.650784,,0.650784,,,,,,0.394791,0.239496,0.650784,1,0,1,393922,ENSDARG00000016239,0.394791,0.394791,,0.239496,0.239496,,0.650784,0.650784,,0.394791,0.239496,0.650784,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.503896713,1.503896713,1.503896713,1.503896713,0,1.503896713,0.394791,0.394791,0.239496,0.239496,0.650784,0.650784,UP,1,0,0
