Identifier,EE2-1ng/L-C
ENSDARG00000084755,0
ENSDARG00000097417,0
ENSDARG00000084754,0
ENSDARG00000116691,0
ENSDARG00000097801,0
ENSDARG00000077028,0
ENSDARG00000103277,3
ENSDARG00000018984,6
ENSDARG00000040607,13
ENSDARG00000040608,7
ENSDARG00000040606,17
ENSDARG00000115394,0
ENSDARG00000098824,0
ENSDARG00000115249,0
ENSDARG00000114973,0
ENSDARG00000101494,0
ENSDARG00000100280,0
ENSDARG00000097460,0
ENSDARG00000091831,18
ENSDARG00000011125,59
ENSDARG00000097058,0
ENSDARG00000074903,4
ENSDARG00000074794,2
ENSDARG00000097467,9
ENSDARG00000074337,1
ENSDARG00000098420,0
ENSDARG00000115726,0
ENSDARG00000100055,11
ENSDARG00000100580,0
ENSDARG00000088899,0
ENSDARG00000091130,3
ENSDARG00000106003,0
ENSDARG00000087071,0
ENSDARG00000057857,1
ENSDARG00000038465,15
ENSDARG00000016527,0
ENSDARG00000019516,1
ENSDARG00000038467,2
ENSDARG00000059824,0
ENSDARG00000059818,3
ENSDARG00000115217,0
ENSDARG00000031388,26
ENSDARG00000086980,0
ENSDARG00000059836,17
ENSDARG00000034396,4
ENSDARG00000013390,2
ENSDARG00000102677,0
ENSDARG00000104414,1
ENSDARG00000087907,0
ENSDARG00000052638,9
ENSDARG00000079860,0
ENSDARG00000101244,3
ENSDARG00000100986,0
ENSDARG00000102610,0
ENSDARG00000110093,0
ENSDARG00000100119,3
ENSDARG00000005774,14
ENSDARG00000059794,7
ENSDARG00000045019,25
ENSDARG00000021882,1
ENSDARG00000101024,1
ENSDARG00000034086,4
ENSDARG00000033579,0
ENSDARG00000099851,0
ENSDARG00000110019,0
ENSDARG00000068082,0
ENSDARG00000104974,0
ENSDARG00000097651,0
ENSDARG00000039328,5
ENSDARG00000013522,46
ENSDARG00000039325,0
ENSDARG00000009505,33
ENSDARG00000012485,3
ENSDARG00000059775,43
ENSDARG00000111902,1
ENSDARG00000116076,9
ENSDARG00000113112,0
ENSDARG00000063150,11
ENSDARG00000106769,0
ENSDARG00000091521,0
ENSDARG00000041203,21
ENSDARG00000019406,1
ENSDARG00000098696,0
ENSDARG00000105631,8
ENSDARG00000067794,0
ENSDARG00000102296,0
ENSDARG00000105657,3
ENSDARG00000117751,0
ENSDARG00000117818,34
ENSDARG00000117735,2
ENSDARG00000076386,30
ENSDARG00000019743,2
ENSDARG00000117262,2
ENSDARG00000105495,0
ENSDARG00000111755,0
ENSDARG00000098854,0
ENSDARG00000115070,0
ENSDARG00000090965,1
ENSDARG00000092488,1
ENSDARG00000105485,0
ENSDARG00000105551,4
ENSDARG00000039268,30
ENSDARG00000035028,3
ENSDARG00000105383,0
ENSDARG00000104227,25
ENSDARG00000105648,3
ENSDARG00000100163,0
ENSDARG00000079949,31
ENSDARG00000098100,0
ENSDARG00000117582,0
ENSDARG00000059103,0
ENSDARG00000081256,0
ENSDARG00000100576,0
ENSDARG00000110326,0
ENSDARG00000105486,0
ENSDARG00000058829,0
ENSDARG00000105514,0
ENSDARG00000108556,0
ENSDARG00000105590,11
ENSDARG00000068030,7
ENSDARG00000089961,0
ENSDARG00000105625,2
ENSDARG00000102537,1
ENSDARG00000087424,0
ENSDARG00000053761,7
ENSDARG00000078093,0
ENSDARG00000076146,2
ENSDARG00000105316,0
ENSDARG00000087289,0
ENSDARG00000105427,0
ENSDARG00000117746,0
ENSDARG00000097745,0
ENSDARG00000087375,1
ENSDARG00000041333,0
ENSDARG00000097459,0
ENSDARG00000105466,0
ENSDARG00000076286,0
ENSDARG00000117704,0
ENSDARG00000117506,0
ENSDARG00000100155,0
ENSDARG00000104895,0
ENSDARG00000098767,0
ENSDARG00000100858,0
ENSDARG00000105369,0
ENSDARG00000039888,0
ENSDARG00000076398,1
ENSDARG00000092908,0
ENSDARG00000086565,0
ENSDARG00000105375,1
ENSDARG00000095410,0
ENSDARG00000076257,0
ENSDARG00000079234,0
ENSDARG00000105464,0
ENSDARG00000026505,1
ENSDARG00000094779,0
ENSDARG00000043770,7
ENSDARG00000043736,0
ENSDARG00000088682,0
ENSDARG00000043769,0
ENSDARG00000043768,0
ENSDARG00000043767,0
ENSDARG00000105145,0
ENSDARG00000086282,0
ENSDARG00000086419,0
ENSDARG00000070850,0
ENSDARG00000042752,0
ENSDARG00000025505,0
ENSDARG00000070852,1
ENSDARG00000089958,0
ENSDARG00000091095,0
ENSDARG00000034330,0
ENSDARG00000070851,0
ENSDARG00000113320,0
ENSDARG00000095326,0
ENSDARG00000105367,2
ENSDARG00000093595,0
ENSDARG00000105477,0
ENSDARG00000011170,166
ENSDARG00000085711,0
ENSDARG00000103845,3
ENSDARG00000105450,33
ENSDARG00000114345,0
ENSDARG00000105334,0
ENSDARG00000107773,0
ENSDARG00000041159,0
ENSDARG00000105343,0
ENSDARG00000086654,2
ENSDARG00000105443,16
ENSDARG00000071173,11
ENSDARG00000097682,0
ENSDARG00000055253,2
ENSDARG00000055313,0
ENSDARG00000099863,0
ENSDARG00000093836,0
ENSDARG00000093662,0
ENSDARG00000091495,0
ENSDARG00000086460,0
ENSDARG00000093312,0
ENSDARG00000086358,0
ENSDARG00000088252,0
ENSDARG00000113384,0
ENSDARG00000078012,0
ENSDARG00000094716,0
ENSDARG00000095250,0
ENSDARG00000089067,0
ENSDARG00000115633,0
ENSDARG00000055346,0
ENSDARG00000075036,0
ENSDARG00000111848,0
ENSDARG00000075634,0
ENSDARG00000095481,0
ENSDARG00000078821,0
ENSDARG00000095757,0
ENSDARG00000092384,0
ENSDARG00000093673,0
ENSDARG00000105413,0
ENSDARG00000094225,0
ENSDARG00000093876,0
ENSDARG00000055332,0
ENSDARG00000077899,0
ENSDARG00000077260,0
ENSDARG00000077136,0
ENSDARG00000085277,0
ENSDARG00000077395,0
ENSDARG00000041389,0
ENSDARG00000053114,0
ENSDARG00000032631,0
ENSDARG00000095105,0
ENSDARG00000088615,0
ENSDARG00000093776,0
ENSDARG00000092167,0
ENSDARG00000060049,0
ENSDARG00000105364,0
ENSDARG00000081507,0
ENSDARG00000105493,0
ENSDARG00000105406,1
ENSDARG00000090396,0
ENSDARG00000027397,7
ENSDARG00000052482,14
ENSDARG00000086815,3
ENSDARG00000092823,1
ENSDARG00000090099,0
ENSDARG00000094276,0
ENSDARG00000093835,0
ENSDARG00000092666,0
ENSDARG00000095133,0
ENSDARG00000094374,0
ENSDARG00000028912,0
ENSDARG00000097204,0
ENSDARG00000095068,0
ENSDARG00000105455,0
ENSDARG00000093987,0
ENSDARG00000105470,0
ENSDARG00000045200,2
ENSDARG00000088686,2
ENSDARG00000103819,0
ENSDARG00000099514,0
ENSDARG00000105314,0
ENSDARG00000105352,1
ENSDARG00000105397,2
ENSDARG00000105431,0
ENSDARG00000098970,0
ENSDARG00000029838,0
ENSDARG00000105342,0
ENSDARG00000105407,0
ENSDARG00000100259,0
ENSDARG00000099123,0
ENSDARG00000101249,0
ENSDARG00000102806,0
ENSDARG00000105328,0
ENSDARG00000101720,0
ENSDARG00000099920,1
ENSDARG00000100906,0
ENSDARG00000105508,0
ENSDARG00000105384,0
ENSDARG00000105439,5
ENSDARG00000105473,0
ENSDARG00000015607,0
ENSDARG00000105372,0
ENSDARG00000105379,0
ENSDARG00000105353,1
ENSDARG00000105459,0
ENSDARG00000105430,1
ENSDARG00000104588,0
ENSDARG00000105382,0
ENSDARG00000100279,2
ENSDARG00000105468,0
ENSDARG00000105318,0
ENSDARG00000105400,3
ENSDARG00000105414,0
ENSDARG00000105374,0
ENSDARG00000086552,2
ENSDARG00000058564,0
ENSDARG00000105471,0
ENSDARG00000105418,0
ENSDARG00000105502,0
ENSDARG00000113763,0
ENSDARG00000105376,0
ENSDARG00000100024,9
ENSDARG00000105340,1
ENSDARG00000105345,1
ENSDARG00000105478,2
ENSDARG00000105350,3
ENSDARG00000105482,0
ENSDARG00000105366,0
ENSDARG00000105483,0
ENSDARG00000105484,0
ENSDARG00000098595,1
ENSDARG00000074012,0
ENSDARG00000105355,0
ENSDARG00000105393,0
ENSDARG00000105409,20
ENSDARG00000103015,0
ENSDARG00000105507,0
ENSDARG00000105359,0
ENSDARG00000105444,4
ENSDARG00000058479,25
ENSDARG00000074818,1
ENSDARG00000105438,0
ENSDARG00000090815,0
ENSDARG00000078619,46
ENSDARG00000045199,4
ENSDARG00000084145,0
ENSDARG00000018049,40
ENSDARG00000104153,0
ENSDARG00000113916,0
ENSDARG00000116246,0
ENSDARG00000103834,12
ENSDARG00000001431,107
ENSDARG00000092003,2
ENSDARG00000073728,4
ENSDARG00000070100,1
ENSDARG00000084430,0
ENSDARG00000004658,13
ENSDARG00000070107,14
ENSDARG00000077583,2
ENSDARG00000111661,0
ENSDARG00000025391,9
ENSDARG00000070116,2
ENSDARG00000003269,17
ENSDARG00000105410,0
ENSDARG00000105378,0
ENSDARG00000062752,21
ENSDARG00000011410,1
ENSDARG00000062749,7
ENSDARG00000077639,3
ENSDARG00000112042,0
ENSDARG00000110604,0
ENSDARG00000109750,1
ENSDARG00000109762,0
ENSDARG00000060176,4
ENSDARG00000102776,0
ENSDARG00000099169,2
ENSDARG00000102299,1
ENSDARG00000116224,0
ENSDARG00000110601,0
ENSDARG00000099377,0
ENSDARG00000105415,0
ENSDARG00000100612,0
ENSDARG00000070065,0
ENSDARG00000036893,3
ENSDARG00000099026,8
ENSDARG00000039100,0
ENSDARG00000105433,0
ENSDARG00000039099,10
ENSDARG00000076388,0
ENSDARG00000092521,0
ENSDARG00000105358,0
ENSDARG00000092352,0
ENSDARG00000105405,0
ENSDARG00000076530,0
ENSDARG00000105489,0
ENSDARG00000074983,0
ENSDARG00000104386,0
ENSDARG00000076958,0
ENSDARG00000098097,0
ENSDARG00000056166,0
ENSDARG00000098977,0
ENSDARG00000098445,0
ENSDARG00000044584,5
ENSDARG00000017504,1
ENSDARG00000058702,0
ENSDARG00000076239,2
ENSDARG00000100900,0
ENSDARG00000012446,0
ENSDARG00000104574,0
ENSDARG00000024651,8
ENSDARG00000070097,25
ENSDARG00000079027,1
ENSDARG00000116050,0
ENSDARG00000007398,1
ENSDARG00000076933,1
ENSDARG00000006494,18
ENSDARG00000086879,0
ENSDARG00000078541,6
ENSDARG00000075555,0
ENSDARG00000108388,0
ENSDARG00000105432,0
ENSDARG00000104487,8
ENSDARG00000098443,8
ENSDARG00000101762,0
ENSDARG00000103212,0
ENSDARG00000103697,44
ENSDARG00000114931,0
ENSDARG00000058452,6
ENSDARG00000113043,0
ENSDARG00000039881,11
ENSDARG00000114647,0
ENSDARG00000063030,8
ENSDARG00000079017,0
ENSDARG00000102908,2
ENSDARG00000102637,0
ENSDARG00000076117,0
ENSDARG00000113756,0
ENSDARG00000105718,0
ENSDARG00000090696,0
ENSDARG00000117744,0
ENSDARG00000115178,0
ENSDARG00000099543,0
ENSDARG00000058369,10
ENSDARG00000079672,4
ENSDARG00000082308,0
ENSDARG00000006474,0
ENSDARG00000027903,1
ENSDARG00000084684,0
ENSDARG00000062959,5
ENSDARG00000017927,0
ENSDARG00000013360,16
ENSDARG00000114466,0
ENSDARG00000015551,180
ENSDARG00000045999,0
ENSDARG00000011201,470
ENSDARG00000058336,0
ENSDARG00000078060,2
ENSDARG00000084136,0
ENSDARG00000062971,14
ENSDARG00000058349,29
ENSDARG00000099257,29
ENSDARG00000062956,15
ENSDARG00000080109,0
ENSDARG00000036870,10
ENSDARG00000016774,12
ENSDARG00000098647,4
ENSDARG00000007760,6
ENSDARG00000029063,20
ENSDARG00000038976,9
ENSDARG00000076449,0
ENSDARG00000002701,2
ENSDARG00000025797,11
ENSDARG00000012504,9
ENSDARG00000058257,3
ENSDARG00000105391,0
ENSDARG00000062909,29
ENSDARG00000085584,0
ENSDARG00000011449,1
ENSDARG00000083794,0
ENSDARG00000003203,18
ENSDARG00000101727,4
ENSDARG00000101584,14
ENSDARG00000082766,0
ENSDARG00000033099,1
ENSDARG00000083129,0
ENSDARG00000075129,13
ENSDARG00000016307,6
ENSDARG00000086214,5
ENSDARG00000098326,0
ENSDARG00000023868,18
ENSDARG00000112830,0
ENSDARG00000057427,18
ENSDARG00000017078,0
ENSDARG00000030347,0
ENSDARG00000089706,1
ENSDARG00000036809,27
ENSDARG00000034434,35
ENSDARG00000057477,0
ENSDARG00000057527,1
ENSDARG00000073970,2
ENSDARG00000070006,3
ENSDARG00000045936,19
ENSDARG00000008852,4
ENSDARG00000045935,0
ENSDARG00000117257,0
ENSDARG00000084280,0
ENSDARG00000105564,0
ENSDARG00000060962,4
ENSDARG00000074813,2
ENSDARG00000084639,0
ENSDARG00000054184,0
ENSDARG00000105558,3
ENSDARG00000105603,0
ENSDARG00000006889,6
ENSDARG00000101144,5
ENSDARG00000101706,0
ENSDARG00000057323,2
ENSDARG00000115398,0
ENSDARG00000073688,9
ENSDARG00000102039,0
ENSDARG00000102605,0
ENSDARG00000086393,3
ENSDARG00000028386,11
ENSDARG00000019791,3
ENSDARG00000067964,61
ENSDARG00000098626,0
ENSDARG00000028333,0
ENSDARG00000099748,0
ENSDARG00000103653,0
ENSDARG00000087920,0
ENSDARG00000100389,0
ENSDARG00000036748,0
ENSDARG00000103252,0
ENSDARG00000103866,0
ENSDARG00000100740,0
ENSDARG00000036743,0
ENSDARG00000067977,0
ENSDARG00000077998,0
ENSDARG00000057620,0
ENSDARG00000043398,0
ENSDARG00000000460,0
ENSDARG00000069848,0
ENSDARG00000112323,0
ENSDARG00000115144,1
ENSDARG00000112065,0
ENSDARG00000079517,0
ENSDARG00000033963,0
ENSDARG00000110393,0
ENSDARG00000117125,0
ENSDARG00000087631,0
ENSDARG00000069773,0
ENSDARG00000077557,0
ENSDARG00000075288,1
ENSDARG00000111430,0
ENSDARG00000110751,0
ENSDARG00000076846,0
ENSDARG00000109301,0
ENSDARG00000001234,0
ENSDARG00000089456,3
ENSDARG00000091348,73
ENSDARG00000088036,5
ENSDARG00000104840,7
ENSDARG00000062834,5
ENSDARG00000058038,5
ENSDARG00000108995,0
ENSDARG00000013031,12
ENSDARG00000057328,0
ENSDARG00000079684,4
ENSDARG00000057331,0
ENSDARG00000057353,14
ENSDARG00000105521,0
ENSDARG00000058044,29
ENSDARG00000087452,11
ENSDARG00000077909,0
ENSDARG00000103713,10
ENSDARG00000067925,1
ENSDARG00000105532,8
ENSDARG00000009610,4
ENSDARG00000078801,2
ENSDARG00000076302,11
ENSDARG00000099518,2
ENSDARG00000008660,16
ENSDARG00000077419,8
ENSDARG00000036678,3
ENSDARG00000098379,2
ENSDARG00000006754,5
ENSDARG00000022020,0
ENSDARG00000057142,0
ENSDARG00000102221,5
ENSDARG00000111708,0
ENSDARG00000105667,0
ENSDARG00000103276,0
ENSDARG00000007526,34
ENSDARG00000001634,12
ENSDARG00000080020,6
ENSDARG00000062485,3
ENSDARG00000102066,1
ENSDARG00000105037,24
ENSDARG00000007366,1
ENSDARG00000036575,3
ENSDARG00000088656,0
ENSDARG00000055504,13
ENSDARG00000086421,5
ENSDARG00000100946,4
ENSDARG00000079463,3
ENSDARG00000013329,7
ENSDARG00000104639,0
ENSDARG00000103316,10
ENSDARG00000055226,2
ENSDARG00000069313,5
ENSDARG00000014657,0
ENSDARG00000105614,0
ENSDARG00000100942,0
ENSDARG00000089432,0
ENSDARG00000104169,44
ENSDARG00000101750,3
ENSDARG00000062085,7
ENSDARG00000089821,3
ENSDARG00000010940,0
ENSDARG00000076472,3
ENSDARG00000069326,1
ENSDARG00000077986,3
ENSDARG00000100885,0
ENSDARG00000100703,41
ENSDARG00000056233,6
ENSDARG00000088810,3
ENSDARG00000020397,3
ENSDARG00000110363,0
ENSDARG00000069331,1
ENSDARG00000069335,3
ENSDARG00000055342,2
ENSDARG00000056346,0
ENSDARG00000069334,2
ENSDARG00000105602,0
ENSDARG00000036414,8
ENSDARG00000117632,0
ENSDARG00000091234,2
ENSDARG00000105541,0
ENSDARG00000105617,1
ENSDARG00000056184,11
ENSDARG00000016687,77
ENSDARG00000077414,0
ENSDARG00000090444,10
ENSDARG00000036420,1
ENSDARG00000036422,8
ENSDARG00000055797,0
ENSDARG00000105585,0
ENSDARG00000061850,3
ENSDARG00000100712,7
ENSDARG00000105530,1
ENSDARG00000036426,11
ENSDARG00000036427,35
ENSDARG00000055791,10
ENSDARG00000104557,0
ENSDARG00000098410,1
ENSDARG00000079034,0
ENSDARG00000099752,2
ENSDARG00000103211,5
ENSDARG00000075140,4
ENSDARG00000036430,1
ENSDARG00000069376,3
ENSDARG00000021405,8
ENSDARG00000056007,0
ENSDARG00000017874,10
ENSDARG00000112049,2
ENSDARG00000114549,8
ENSDARG00000098932,2
ENSDARG00000086150,0
ENSDARG00000042277,11
ENSDARG00000036445,8
ENSDARG00000087352,1
ENSDARG00000088087,44
ENSDARG00000102693,1
ENSDARG00000069388,4
ENSDARG00000114494,1
ENSDARG00000113445,0
ENSDARG00000117035,0
ENSDARG00000055185,5
ENSDARG00000101135,21
ENSDARG00000012827,0
ENSDARG00000036394,23
ENSDARG00000055163,1
ENSDARG00000061610,1
ENSDARG00000073844,0
ENSDARG00000061611,0
ENSDARG00000078731,0
ENSDARG00000077329,14
ENSDARG00000114045,0
ENSDARG00000038901,7
ENSDARG00000087162,0
ENSDARG00000069662,0
ENSDARG00000069660,4
ENSDARG00000022532,2
ENSDARG00000036376,7
ENSDARG00000104636,9
ENSDARG00000100454,0
ENSDARG00000100550,1
ENSDARG00000055046,5
ENSDARG00000105629,0
ENSDARG00000088589,0
ENSDARG00000116684,0
ENSDARG00000087440,2
ENSDARG00000032862,5
ENSDARG00000090052,0
ENSDARG00000016260,34
ENSDARG00000036382,2
ENSDARG00000105545,0
ENSDARG00000091111,2
ENSDARG00000022129,39
ENSDARG00000055080,29
ENSDARG00000036386,12
ENSDARG00000008188,19
ENSDARG00000013317,44
ENSDARG00000022466,0
ENSDARG00000004196,24
ENSDARG00000085871,0
ENSDARG00000102228,0
ENSDARG00000034855,4
ENSDARG00000105634,0
ENSDARG00000106225,0
ENSDARG00000018228,2
ENSDARG00000080681,0
ENSDARG00000069600,25
ENSDARG00000036560,0
ENSDARG00000097133,0
ENSDARG00000074183,9
ENSDARG00000030176,12
ENSDARG00000029170,12
ENSDARG00000105524,0
ENSDARG00000036499,1
ENSDARG00000036501,11
ENSDARG00000030241,22
ENSDARG00000105547,1
ENSDARG00000036505,13
ENSDARG00000102029,0
ENSDARG00000076443,7
ENSDARG00000101235,0
ENSDARG00000105607,0
ENSDARG00000024598,9
ENSDARG00000012640,0
ENSDARG00000098710,0
ENSDARG00000054473,2
ENSDARG00000021135,6
ENSDARG00000088835,12
ENSDARG00000105601,0
ENSDARG00000026842,51
ENSDARG00000081623,0
ENSDARG00000083434,0
ENSDARG00000080493,0
ENSDARG00000077842,9
ENSDARG00000090568,10
ENSDARG00000002235,27
ENSDARG00000054539,7
ENSDARG00000098915,0
ENSDARG00000069563,2
ENSDARG00000027907,1
ENSDARG00000105536,0
ENSDARG00000061301,5
ENSDARG00000007989,16
ENSDARG00000075831,61
ENSDARG00000099215,0
ENSDARG00000013526,5
ENSDARG00000111039,0
ENSDARG00000044125,29
ENSDARG00000087017,0
ENSDARG00000024877,5
ENSDARG00000061385,0
ENSDARG00000103961,1
ENSDARG00000077256,58
ENSDARG00000089877,42
ENSDARG00000061411,3
ENSDARG00000054786,4
ENSDARG00000054805,0
ENSDARG00000079281,3
ENSDARG00000105583,0
ENSDARG00000054829,8
ENSDARG00000006545,4
ENSDARG00000105581,0
ENSDARG00000061472,5
ENSDARG00000036344,41
ENSDARG00000036345,0
ENSDARG00000079900,4
ENSDARG00000105573,0
ENSDARG00000011462,15
ENSDARG00000054856,3
ENSDARG00000002685,0
ENSDARG00000105626,0
ENSDARG00000040224,4
ENSDARG00000032458,9
ENSDARG00000008278,5
ENSDARG00000024109,11
ENSDARG00000001939,5
ENSDARG00000099819,6
ENSDARG00000103682,11
ENSDARG00000082440,0
ENSDARG00000080698,0
ENSDARG00000080156,0
ENSDARG00000083784,0
ENSDARG00000080531,0
ENSDARG00000082087,0
ENSDARG00000069496,4
ENSDARG00000105562,1
ENSDARG00000054931,4
ENSDARG00000105612,0
ENSDARG00000075403,0
ENSDARG00000105594,0
ENSDARG00000054934,1
ENSDARG00000054937,3
ENSDARG00000098874,7
ENSDARG00000103228,0
ENSDARG00000077121,17
ENSDARG00000105572,0
ENSDARG00000007370,4
ENSDARG00000115458,0
ENSDARG00000084791,0
ENSDARG00000037560,3
ENSDARG00000056690,7
ENSDARG00000056722,51
ENSDARG00000114221,0
ENSDARG00000114950,0
ENSDARG00000056725,213
ENSDARG00000011545,19
ENSDARG00000079313,14
ENSDARG00000109765,0
ENSDARG00000069463,9
ENSDARG00000069461,10
ENSDARG00000105575,2
ENSDARG00000069459,0
ENSDARG00000105638,0
ENSDARG00000081182,0
ENSDARG00000081987,0
ENSDARG00000015161,4
ENSDARG00000031796,31
ENSDARG00000105522,11
ENSDARG00000036473,1
ENSDARG00000106803,0
ENSDARG00000086222,64
ENSDARG00000105615,1
ENSDARG00000076402,2
ENSDARG00000105529,20
ENSDARG00000056803,9
ENSDARG00000056795,1
ENSDARG00000039211,24
ENSDARG00000056781,37
ENSDARG00000078891,2
ENSDARG00000079712,16
ENSDARG00000016363,0
ENSDARG00000077644,0
ENSDARG00000056762,9
ENSDARG00000105644,0
ENSDARG00000077314,2
ENSDARG00000040265,2
ENSDARG00000040266,1
ENSDARG00000092115,33
ENSDARG00000081103,0
ENSDARG00000056741,9
ENSDARG00000090975,4
ENSDARG00000069433,7
ENSDARG00000091614,0
ENSDARG00000069432,27
ENSDARG00000102710,0
ENSDARG00000036305,2
ENSDARG00000069425,29
ENSDARG00000069430,1
ENSDARG00000112250,0
ENSDARG00000019098,26
ENSDARG00000105659,0
ENSDARG00000056656,7
ENSDARG00000103000,4
ENSDARG00000056648,10
ENSDARG00000088332,12
ENSDARG00000009346,10
ENSDARG00000036299,31
ENSDARG00000036298,502
ENSDARG00000080351,0
ENSDARG00000062220,1
ENSDARG00000015536,55
ENSDARG00000056587,3
ENSDARG00000056590,2
ENSDARG00000062190,18
ENSDARG00000105566,0
ENSDARG00000056557,21
ENSDARG00000113292,0
ENSDARG00000036252,10
ENSDARG00000062165,10
ENSDARG00000081194,0
ENSDARG00000105549,5
ENSDARG00000104535,0
ENSDARG00000034504,6
ENSDARG00000113162,0
ENSDARG00000112906,0
ENSDARG00000054318,1
ENSDARG00000054324,4
ENSDARG00000054332,0
ENSDARG00000107418,0
ENSDARG00000037363,13
ENSDARG00000025693,14
ENSDARG00000037362,6
ENSDARG00000113398,0
ENSDARG00000010596,12
ENSDARG00000054423,12
ENSDARG00000105643,3
ENSDARG00000027222,4
ENSDARG00000003872,2
ENSDARG00000073731,7
ENSDARG00000103445,0
ENSDARG00000100433,0
ENSDARG00000012030,1
ENSDARG00000061149,5
ENSDARG00000054264,2
ENSDARG00000036055,5
ENSDARG00000061145,5
ENSDARG00000095007,12
ENSDARG00000036056,3
ENSDARG00000078055,5
ENSDARG00000036061,4
ENSDARG00000054222,5
ENSDARG00000036057,6
ENSDARG00000036058,24
ENSDARG00000102051,45
ENSDARG00000036059,1
ENSDARG00000112189,0
ENSDARG00000036060,5
ENSDARG00000054196,2
ENSDARG00000005612,6
ENSDARG00000077901,11
ENSDARG00000061096,5
ENSDARG00000088167,0
ENSDARG00000105554,0
ENSDARG00000068628,7
ENSDARG00000011259,5
ENSDARG00000081512,0
ENSDARG00000053685,7
ENSDARG00000053650,3
ENSDARG00000103873,0
ENSDARG00000053630,0
ENSDARG00000053625,12
ENSDARG00000001910,21
ENSDARG00000074465,13
ENSDARG00000017901,15
ENSDARG00000111640,0
ENSDARG00000033683,2498
ENSDARG00000053505,9
ENSDARG00000053499,9
ENSDARG00000053568,0
ENSDARG00000053559,15
ENSDARG00000077167,0
ENSDARG00000105630,5
ENSDARG00000079622,7
ENSDARG00000028816,1
ENSDARG00000008491,20
ENSDARG00000103488,1
ENSDARG00000083498,0
ENSDARG00000053554,5
ENSDARG00000005549,7
ENSDARG00000076104,8
ENSDARG00000028815,2
ENSDARG00000074340,68
ENSDARG00000074968,2
ENSDARG00000053493,17
ENSDARG00000053480,20
ENSDARG00000053476,0
ENSDARG00000053468,26
ENSDARG00000106756,0
ENSDARG00000106074,0
ENSDARG00000017431,2
ENSDARG00000052728,49
ENSDARG00000078802,12
ENSDARG00000036180,1
ENSDARG00000036179,5
ENSDARG00000010601,4
ENSDARG00000012495,13
ENSDARG00000045428,6
ENSDARG00000060639,23
ENSDARG00000053405,1
ENSDARG00000105548,0
ENSDARG00000039477,0
ENSDARG00000077506,28
ENSDARG00000053380,6
ENSDARG00000109937,0
ENSDARG00000074490,14
ENSDARG00000060586,10
ENSDARG00000079336,2
ENSDARG00000053370,40
ENSDARG00000053362,6
ENSDARG00000105623,0
ENSDARG00000107179,0
ENSDARG00000075158,25
ENSDARG00000076919,13
ENSDARG00000068868,38
ENSDARG00000036164,10
ENSDARG00000011615,46
ENSDARG00000027322,37
ENSDARG00000018817,9
ENSDARG00000008022,1
ENSDARG00000089236,3
ENSDARG00000105600,0
ENSDARG00000098894,0
ENSDARG00000060542,9
ENSDARG00000105604,0
ENSDARG00000105670,12
ENSDARG00000078650,0
ENSDARG00000010841,0
ENSDARG00000001210,7
ENSDARG00000000423,0
ENSDARG00000000767,2
ENSDARG00000107704,0
ENSDARG00000000442,8
ENSDARG00000027394,17
ENSDARG00000036152,4
ENSDARG00000041150,41
ENSDARG00000036147,3
ENSDARG00000036144,10
ENSDARG00000079324,2
ENSDARG00000079438,4
ENSDARG00000036080,250
ENSDARG00000051852,22
ENSDARG00000036082,1
ENSDARG00000060169,2
ENSDARG00000054054,0
ENSDARG00000105598,0
ENSDARG00000093796,0
ENSDARG00000036084,0
ENSDARG00000105568,3
ENSDARG00000105655,0
ENSDARG00000105621,1
ENSDARG00000095082,9
ENSDARG00000036086,2
ENSDARG00000079440,0
ENSDARG00000006487,124
ENSDARG00000068981,7
ENSDARG00000115660,0
ENSDARG00000052688,6
ENSDARG00000105627,1
ENSDARG00000069006,7
ENSDARG00000060238,28
ENSDARG00000083326,0
ENSDARG00000069028,0
ENSDARG00000036094,6
ENSDARG00000069030,6
ENSDARG00000011851,4
ENSDARG00000113240,0
ENSDARG00000036096,17
ENSDARG00000053209,7
ENSDARG00000036140,219
ENSDARG00000036139,10
ENSDARG00000036136,0
ENSDARG00000053200,1
ENSDARG00000105641,9
ENSDARG00000087196,12
ENSDARG00000111781,0
ENSDARG00000036135,12
ENSDARG00000003495,26
ENSDARG00000098439,14
ENSDARG00000105574,0
ENSDARG00000077910,0
ENSDARG00000077584,3
ENSDARG00000075800,4
ENSDARG00000010586,1
ENSDARG00000077237,8
ENSDARG00000051768,4
ENSDARG00000078560,1
ENSDARG00000075964,15
ENSDARG00000103520,0
ENSDARG00000053124,0
ENSDARG00000018814,11
ENSDARG00000076297,9
ENSDARG00000098558,0
ENSDARG00000060411,0
