Identifier,EE2-10ng/L-B
ENSDARG00000097657,0
ENSDARG00000086494,0
ENSDARG00000086897,1
ENSDARG00000098032,0
ENSDARG00000032285,0
ENSDARG00000112960,0
ENSDARG00000097627,0
ENSDARG00000079035,0
ENSDARG00000079010,0
ENSDARG00000096941,0
ENSDARG00000097481,2
ENSDARG00000106749,0
ENSDARG00000097134,7
ENSDARG00000096901,0
ENSDARG00000095708,6
ENSDARG00000097255,2
ENSDARG00000097152,0
ENSDARG00000096856,2
ENSDARG00000097442,0
ENSDARG00000098027,0
ENSDARG00000020548,0
ENSDARG00000043085,5
ENSDARG00000043089,6
ENSDARG00000074544,0
ENSDARG00000097394,0
ENSDARG00000093143,3
ENSDARG00000097808,0
ENSDARG00000087331,4
ENSDARG00000063621,0
ENSDARG00000108373,0
ENSDARG00000077497,6
ENSDARG00000069945,0
ENSDARG00000069944,0
ENSDARG00000077301,7
ENSDARG00000063624,2
ENSDARG00000043102,28
ENSDARG00000101379,0
ENSDARG00000108327,0
ENSDARG00000035175,14
ENSDARG00000038878,0
ENSDARG00000086712,2
ENSDARG00000038879,2
ENSDARG00000038882,4
ENSDARG00000081366,0
ENSDARG00000083213,0
ENSDARG00000079238,2
ENSDARG00000058917,0
ENSDARG00000023190,20
ENSDARG00000089641,1
ENSDARG00000015676,4
ENSDARG00000091658,1
ENSDARG00000058960,0
ENSDARG00000015968,1
ENSDARG00000058994,0
ENSDARG00000063596,2
ENSDARG00000100108,6
ENSDARG00000059029,0
ENSDARG00000087489,0
ENSDARG00000070019,32
ENSDARG00000059035,28
ENSDARG00000084403,0
ENSDARG00000027803,3
ENSDARG00000075327,3
ENSDARG00000074325,0
ENSDARG00000075713,2
ENSDARG00000033987,3
ENSDARG00000112608,0
ENSDARG00000097221,0
ENSDARG00000113580,0
ENSDARG00000059231,3
ENSDARG00000025285,1
ENSDARG00000057677,0
ENSDARG00000079659,0
ENSDARG00000030949,5
ENSDARG00000043134,6
ENSDARG00000090421,0
ENSDARG00000079415,1
ENSDARG00000097665,0
ENSDARG00000058880,0
ENSDARG00000043128,56
ENSDARG00000043133,8
ENSDARG00000069888,1
ENSDARG00000079385,0
ENSDARG00000034313,8
ENSDARG00000106131,0
ENSDARG00000041502,10
ENSDARG00000019442,0
ENSDARG00000023508,5
ENSDARG00000105014,6
ENSDARG00000030758,9
ENSDARG00000117419,6
ENSDARG00000099645,4
ENSDARG00000091207,0
ENSDARG00000105503,7
ENSDARG00000103359,2
ENSDARG00000090687,5
ENSDARG00000117388,0
ENSDARG00000074984,0
ENSDARG00000079914,0
ENSDARG00000113542,0
ENSDARG00000063539,1
ENSDARG00000099555,15
ENSDARG00000103149,1
ENSDARG00000114566,0
ENSDARG00000115101,0
ENSDARG00000062552,0
ENSDARG00000058869,1
ENSDARG00000078683,4
ENSDARG00000104631,0
ENSDARG00000091727,1
ENSDARG00000112977,6
ENSDARG00000112337,0
ENSDARG00000102890,0
ENSDARG00000105008,0
ENSDARG00000099495,0
ENSDARG00000104648,0
ENSDARG00000117109,0
ENSDARG00000103305,0
ENSDARG00000116123,0
ENSDARG00000100595,0
ENSDARG00000100378,0
ENSDARG00000112483,6
ENSDARG00000100395,0
ENSDARG00000104834,0
ENSDARG00000102142,3
ENSDARG00000042837,36
ENSDARG00000114559,0
ENSDARG00000042835,4
ENSDARG00000042833,0
ENSDARG00000042252,20
ENSDARG00000097648,12
ENSDARG00000069852,1
ENSDARG00000042825,12
ENSDARG00000042823,13
ENSDARG00000097181,0
ENSDARG00000063475,3
ENSDARG00000026049,0
ENSDARG00000014704,5
ENSDARG00000042810,0
ENSDARG00000058724,0
ENSDARG00000105827,0
ENSDARG00000105793,0
ENSDARG00000105833,0
ENSDARG00000105722,0
ENSDARG00000105808,0
ENSDARG00000094462,0
ENSDARG00000095222,0
ENSDARG00000105721,0
ENSDARG00000087635,0
ENSDARG00000090931,0
ENSDARG00000058762,0
ENSDARG00000058765,0
ENSDARG00000105730,0
ENSDARG00000091929,0
ENSDARG00000095060,0
ENSDARG00000105797,0
ENSDARG00000105707,1
ENSDARG00000087761,0
ENSDARG00000105761,0
ENSDARG00000087968,0
ENSDARG00000100663,0
ENSDARG00000105671,0
ENSDARG00000105711,0
ENSDARG00000105683,0
ENSDARG00000105677,0
ENSDARG00000077211,3
ENSDARG00000083387,0
ENSDARG00000043241,0
ENSDARG00000109384,1
ENSDARG00000043238,0
ENSDARG00000060312,3
ENSDARG00000060308,4
ENSDARG00000091992,0
ENSDARG00000030604,5
ENSDARG00000059304,35
ENSDARG00000059303,20
ENSDARG00000070038,95
ENSDARG00000074747,7
ENSDARG00000113872,0
ENSDARG00000097102,136
ENSDARG00000074271,13
ENSDARG00000021633,22
ENSDARG00000090953,3
ENSDARG00000110729,0
ENSDARG00000028118,4
ENSDARG00000044781,0
ENSDARG00000002385,0
ENSDARG00000084974,0
ENSDARG00000100452,85
ENSDARG00000095260,0
ENSDARG00000096597,2
ENSDARG00000011488,14
ENSDARG00000002795,1
ENSDARG00000012915,11
ENSDARG00000018073,7
ENSDARG00000098999,5
ENSDARG00000107336,0
ENSDARG00000097476,0
ENSDARG00000042180,0
ENSDARG00000075253,4
ENSDARG00000069675,0
ENSDARG00000007097,1
ENSDARG00000100227,2
ENSDARG00000099524,2
ENSDARG00000097641,0
ENSDARG00000062633,0
ENSDARG00000062553,3
ENSDARG00000055344,3
ENSDARG00000041869,4
ENSDARG00000087835,1
ENSDARG00000062562,3
ENSDARG00000069649,2
ENSDARG00000015876,2
ENSDARG00000062577,20
ENSDARG00000107394,0
ENSDARG00000115784,0
ENSDARG00000097094,0
ENSDARG00000026967,27
ENSDARG00000012177,6
ENSDARG00000106340,0
ENSDARG00000012968,10
ENSDARG00000016088,2
ENSDARG00000110091,0
ENSDARG00000010231,3
ENSDARG00000057504,0
ENSDARG00000038278,0
ENSDARG00000097786,0
ENSDARG00000100825,34
ENSDARG00000097085,2
ENSDARG00000038106,1
ENSDARG00000027418,16
ENSDARG00000038107,40
ENSDARG00000091042,2
ENSDARG00000116297,0
ENSDARG00000104870,0
ENSDARG00000105120,0
ENSDARG00000104456,0
ENSDARG00000098441,0
ENSDARG00000103424,1
ENSDARG00000099469,0
ENSDARG00000103321,0
ENSDARG00000105088,7
ENSDARG00000106976,0
ENSDARG00000101444,0
ENSDARG00000097312,0
ENSDARG00000097335,0
ENSDARG00000097687,0
ENSDARG00000117456,0
ENSDARG00000117441,1
ENSDARG00000097888,0
ENSDARG00000037883,2
ENSDARG00000097179,0
ENSDARG00000037884,1
ENSDARG00000105124,0
ENSDARG00000102115,47
ENSDARG00000101761,0
ENSDARG00000099186,11
ENSDARG00000100467,0
ENSDARG00000104058,2
ENSDARG00000102902,0
ENSDARG00000087018,0
ENSDARG00000104676,29
ENSDARG00000102912,0
ENSDARG00000099953,0
ENSDARG00000085131,0
ENSDARG00000100501,0
ENSDARG00000102703,1
ENSDARG00000102364,4
ENSDARG00000106745,9
ENSDARG00000098057,0
ENSDARG00000103639,34
ENSDARG00000100971,13
ENSDARG00000100969,5
ENSDARG00000100383,0
ENSDARG00000098363,1
ENSDARG00000103117,9
ENSDARG00000099031,19
ENSDARG00000101713,5
ENSDARG00000105059,0
ENSDARG00000117788,0
ENSDARG00000113746,0
ENSDARG00000084093,0
ENSDARG00000099797,0
ENSDARG00000103720,25
ENSDARG00000040725,2
ENSDARG00000117705,0
ENSDARG00000096950,2
ENSDARG00000033171,4
ENSDARG00000097692,1
ENSDARG00000016290,0
ENSDARG00000086498,0
ENSDARG00000100941,0
ENSDARG00000099606,0
ENSDARG00000100455,8
ENSDARG00000102343,0
ENSDARG00000098171,4
ENSDARG00000104960,0
ENSDARG00000099927,3
ENSDARG00000109046,0
ENSDARG00000099779,4
ENSDARG00000101949,2
ENSDARG00000101130,1
ENSDARG00000099814,8
ENSDARG00000100919,0
ENSDARG00000101942,4
ENSDARG00000109054,0
ENSDARG00000102736,0
ENSDARG00000103692,0
ENSDARG00000102669,1
ENSDARG00000104746,0
ENSDARG00000101798,1
ENSDARG00000104172,10
ENSDARG00000103638,0
ENSDARG00000101748,1
ENSDARG00000100144,0
ENSDARG00000097726,0
ENSDARG00000071652,8
ENSDARG00000026448,3
ENSDARG00000074137,2
ENSDARG00000096892,0
ENSDARG00000015134,2
ENSDARG00000071658,64
ENSDARG00000090126,0
ENSDARG00000098008,0
ENSDARG00000082467,0
ENSDARG00000042293,4
ENSDARG00000031299,7
ENSDARG00000004141,18
ENSDARG00000069823,1
ENSDARG00000079416,3
ENSDARG00000045628,1
ENSDARG00000045626,0
ENSDARG00000003963,8
ENSDARG00000097638,0
ENSDARG00000098034,1
ENSDARG00000097793,0
ENSDARG00000097340,0
ENSDARG00000031562,2
ENSDARG00000057625,0
ENSDARG00000073926,3
ENSDARG00000006615,2
ENSDARG00000097404,0
ENSDARG00000069790,9
ENSDARG00000057691,18
ENSDARG00000057661,4
ENSDARG00000087176,0
ENSDARG00000030945,5
ENSDARG00000042509,1
ENSDARG00000016543,0
ENSDARG00000033978,5
ENSDARG00000058079,7
ENSDARG00000024139,0
ENSDARG00000078578,4
ENSDARG00000069774,11
ENSDARG00000112462,0
ENSDARG00000042418,2
ENSDARG00000088898,0
ENSDARG00000096845,0
ENSDARG00000062987,4
ENSDARG00000115267,0
ENSDARG00000042379,3
ENSDARG00000017261,3
ENSDARG00000087258,0
ENSDARG00000097296,0
ENSDARG00000097962,0
ENSDARG00000062972,2
ENSDARG00000042332,0
ENSDARG00000088251,0
ENSDARG00000018973,2
ENSDARG00000069744,0
ENSDARG00000086173,1
ENSDARG00000057805,6
ENSDARG00000069742,2
ENSDARG00000057787,0
ENSDARG00000098012,2
ENSDARG00000097744,1
ENSDARG00000097065,0
ENSDARG00000041586,5
ENSDARG00000096838,0
ENSDARG00000090716,30
ENSDARG00000012450,6
ENSDARG00000080484,0
ENSDARG00000097320,0
ENSDARG00000096955,0
ENSDARG00000058219,1
ENSDARG00000058230,7
ENSDARG00000079931,6
ENSDARG00000033544,0
ENSDARG00000058252,0
ENSDARG00000058254,0
ENSDARG00000097333,0
ENSDARG00000097483,3
ENSDARG00000104312,0
ENSDARG00000100039,0
ENSDARG00000099533,3
ENSDARG00000077785,8
ENSDARG00000104200,2
ENSDARG00000079378,4
ENSDARG00000114337,0
ENSDARG00000031214,11
ENSDARG00000042621,1
ENSDARG00000025302,3
ENSDARG00000108432,0
ENSDARG00000108515,0
ENSDARG00000014849,1
ENSDARG00000087717,1
ENSDARG00000096928,0
ENSDARG00000095113,0
ENSDARG00000028850,0
ENSDARG00000058329,0
ENSDARG00000005865,0
ENSDARG00000077898,0
ENSDARG00000073812,0
ENSDARG00000074526,4
ENSDARG00000007220,0
ENSDARG00000097536,0
ENSDARG00000042677,3
ENSDARG00000075334,3
ENSDARG00000093679,0
ENSDARG00000033845,11
ENSDARG00000097206,0
ENSDARG00000097663,4
ENSDARG00000114589,6
ENSDARG00000015823,6
ENSDARG00000042659,4
ENSDARG00000042658,3
ENSDARG00000076639,0
ENSDARG00000085198,0
ENSDARG00000042646,5
ENSDARG00000113980,0
ENSDARG00000096837,0
ENSDARG00000037402,15
ENSDARG00000037403,1
ENSDARG00000096658,0
ENSDARG00000086272,24
ENSDARG00000096521,0
ENSDARG00000075436,7
ENSDARG00000014137,11
ENSDARG00000097273,0
ENSDARG00000063372,0
ENSDARG00000079119,1
ENSDARG00000058538,10
ENSDARG00000023814,5
ENSDARG00000020964,2
ENSDARG00000074073,3
ENSDARG00000097182,0
ENSDARG00000037405,1
ENSDARG00000020946,6
ENSDARG00000003910,5
ENSDARG00000030782,4
ENSDARG00000017710,4
ENSDARG00000097525,0
ENSDARG00000069476,35
ENSDARG00000058459,7
ENSDARG00000114048,0
ENSDARG00000097067,0
ENSDARG00000007743,0
ENSDARG00000042724,7
ENSDARG00000058413,1
ENSDARG00000069464,15
ENSDARG00000025788,2
ENSDARG00000096873,0
ENSDARG00000002336,2
ENSDARG00000031098,6
ENSDARG00000041565,1
ENSDARG00000063307,0
ENSDARG00000073872,8
ENSDARG00000111400,0
ENSDARG00000113115,0
ENSDARG00000074791,3
ENSDARG00000116227,0
ENSDARG00000111157,0
ENSDARG00000028259,4
ENSDARG00000097205,18
ENSDARG00000097996,0
ENSDARG00000020107,23
ENSDARG00000002682,10
ENSDARG00000093199,0
ENSDARG00000056314,75
ENSDARG00000041645,23
ENSDARG00000078757,40
ENSDARG00000097105,0
ENSDARG00000041685,16
ENSDARG00000084089,0
ENSDARG00000041689,6
ENSDARG00000069409,0
ENSDARG00000077399,1
ENSDARG00000097950,0
ENSDARG00000081501,0
ENSDARG00000081785,0
ENSDARG00000081350,0
ENSDARG00000097580,0
ENSDARG00000013892,12
ENSDARG00000097876,0
ENSDARG00000041715,1
ENSDARG00000030139,19
ENSDARG00000056804,0
ENSDARG00000016724,2
ENSDARG00000032430,17
ENSDARG00000062315,16
ENSDARG00000096853,0
ENSDARG00000056835,0
ENSDARG00000062319,0
ENSDARG00000069375,4
ENSDARG00000089200,1
ENSDARG00000097788,0
ENSDARG00000056896,0
ENSDARG00000115200,0
ENSDARG00000056921,0
ENSDARG00000056926,0
ENSDARG00000062359,1
ENSDARG00000096859,0
ENSDARG00000105841,0
ENSDARG00000069361,1
ENSDARG00000074950,0
ENSDARG00000056934,2
ENSDARG00000076650,0
ENSDARG00000075851,1
ENSDARG00000084849,0
ENSDARG00000024920,1
ENSDARG00000030532,10
ENSDARG00000109440,0
ENSDARG00000026753,1
ENSDARG00000108908,0
ENSDARG00000077161,1
ENSDARG00000009958,0
ENSDARG00000005368,12
ENSDARG00000074074,0
ENSDARG00000056134,1
ENSDARG00000082216,0
ENSDARG00000004537,20
ENSDARG00000040571,0
ENSDARG00000040566,1
ENSDARG00000040568,1
ENSDARG00000073724,4
ENSDARG00000078068,1
ENSDARG00000055991,3
ENSDARG00000096575,0
ENSDARG00000075834,0
ENSDARG00000096614,1
ENSDARG00000069270,0
ENSDARG00000024966,3
ENSDARG00000040565,1894
ENSDARG00000055965,1
ENSDARG00000021985,3
ENSDARG00000055897,0
ENSDARG00000078355,6
ENSDARG00000010487,5
ENSDARG00000069282,2
ENSDARG00000040559,2
ENSDARG00000040556,2
ENSDARG00000040553,2
ENSDARG00000097770,2
ENSDARG00000086369,0
ENSDARG00000061895,5
ENSDARG00000097871,0
ENSDARG00000007566,2
ENSDARG00000061862,16
ENSDARG00000097097,0
ENSDARG00000055591,5
ENSDARG00000109354,0
ENSDARG00000079414,2
ENSDARG00000075509,5
ENSDARG00000031814,1
ENSDARG00000097019,0
ENSDARG00000041252,2
ENSDARG00000076483,1
ENSDARG00000097243,0
ENSDARG00000055632,2
ENSDARG00000069314,4
ENSDARG00000092305,10
ENSDARG00000076834,2
ENSDARG00000055635,16
ENSDARG00000006399,43
ENSDARG00000055648,5
ENSDARG00000026654,5
ENSDARG00000090481,5
ENSDARG00000075067,0
ENSDARG00000083597,0
ENSDARG00000078768,3
ENSDARG00000110865,0
ENSDARG00000089513,0
ENSDARG00000114685,0
ENSDARG00000112843,0
ENSDARG00000110990,0
ENSDARG00000087757,0
ENSDARG00000097616,0
ENSDARG00000096818,0
ENSDARG00000115344,0
ENSDARG00000055683,0
ENSDARG00000042727,1
ENSDARG00000093931,5
ENSDARG00000069324,4
ENSDARG00000090686,0
ENSDARG00000101859,7
ENSDARG00000055838,2
ENSDARG00000032013,11
ENSDARG00000030913,7
ENSDARG00000090642,0
ENSDARG00000077396,8
ENSDARG00000061634,2
ENSDARG00000018110,3
ENSDARG00000108678,0
ENSDARG00000099969,2
ENSDARG00000100826,24
ENSDARG00000055548,16
ENSDARG00000089887,0
ENSDARG00000055479,0
ENSDARG00000087793,6
ENSDARG00000069603,22
ENSDARG00000007744,13
ENSDARG00000116924,0
ENSDARG00000055493,2
ENSDARG00000097316,0
ENSDARG00000080565,0
ENSDARG00000081190,0
ENSDARG00000057973,1
ENSDARG00000106314,0
ENSDARG00000083061,0
ENSDARG00000082727,0
ENSDARG00000085284,0
ENSDARG00000082878,0
ENSDARG00000098528,1
ENSDARG00000113617,0
ENSDARG00000003938,9
ENSDARG00000061383,20
ENSDARG00000079702,8
ENSDARG00000039999,0
ENSDARG00000074561,0
ENSDARG00000079340,2
ENSDARG00000055255,1
ENSDARG00000034227,3
ENSDARG00000004636,13
ENSDARG00000009273,5
ENSDARG00000090764,10
ENSDARG00000097830,0
ENSDARG00000096918,0
ENSDARG00000097266,1
ENSDARG00000097072,5
ENSDARG00000006120,10
ENSDARG00000030058,0
ENSDARG00000074410,3
ENSDARG00000108365,0
ENSDARG00000111356,0
ENSDARG00000096642,0
ENSDARG00000101596,0
ENSDARG00000110944,0
ENSDARG00000014018,10
ENSDARG00000114243,0
ENSDARG00000106840,0
ENSDARG00000099423,1
ENSDARG00000041137,3
ENSDARG00000041141,0
ENSDARG00000007655,1
ENSDARG00000034453,0
ENSDARG00000011879,1
ENSDARG00000026149,1
ENSDARG00000010610,1
ENSDARG00000055388,8
ENSDARG00000077285,2
ENSDARG00000074660,1
ENSDARG00000026180,13
ENSDARG00000061579,27
ENSDARG00000087736,0
ENSDARG00000096593,0
ENSDARG00000036848,5
ENSDARG00000116079,0
ENSDARG00000039490,7
ENSDARG00000039489,6
ENSDARG00000014652,0
ENSDARG00000088440,4
ENSDARG00000097453,0
ENSDARG00000097843,0
ENSDARG00000061165,0
ENSDARG00000025977,13
ENSDARG00000017673,71
ENSDARG00000109377,0
ENSDARG00000090386,12
ENSDARG00000079479,0
ENSDARG00000008808,7
ENSDARG00000025478,0
ENSDARG00000054456,6
ENSDARG00000040955,0
ENSDARG00000068926,3
ENSDARG00000078748,53
ENSDARG00000074967,9
ENSDARG00000013804,19
ENSDARG00000040965,1
ENSDARG00000040966,2
ENSDARG00000068939,0
ENSDARG00000097249,0
ENSDARG00000061551,1
ENSDARG00000075092,2
ENSDARG00000040815,15
ENSDARG00000025504,2
ENSDARG00000019949,9
ENSDARG00000076962,4
ENSDARG00000110949,3
ENSDARG00000109743,3
ENSDARG00000040984,1
ENSDARG00000097151,0
ENSDARG00000054543,10
ENSDARG00000097157,64
ENSDARG00000097060,1
ENSDARG00000068965,1
ENSDARG00000111251,0
ENSDARG00000068967,3
ENSDARG00000096951,4
ENSDARG00000082197,0
ENSDARG00000081442,0
ENSDARG00000080508,0
ENSDARG00000116362,0
ENSDARG00000117678,1
ENSDARG00000097074,2
ENSDARG00000097066,2
ENSDARG00000097247,1
ENSDARG00000097908,0
ENSDARG00000069066,18
ENSDARG00000028793,0
ENSDARG00000075528,1
ENSDARG00000031976,0
ENSDARG00000033973,3
ENSDARG00000032614,24
ENSDARG00000116969,0
ENSDARG00000006062,10
ENSDARG00000012982,6
ENSDARG00000100212,0
ENSDARG00000097767,0
ENSDARG00000089444,4
ENSDARG00000098011,9
ENSDARG00000093059,0
ENSDARG00000087311,0
ENSDARG00000097413,0
ENSDARG00000030025,0
ENSDARG00000069058,0
ENSDARG00000025903,2
ENSDARG00000041060,3
ENSDARG00000030933,4
ENSDARG00000021343,7
ENSDARG00000054748,0
ENSDARG00000061030,3
ENSDARG00000054744,0
ENSDARG00000033056,1
ENSDARG00000054734,0
ENSDARG00000108180,0
ENSDARG00000089994,0
ENSDARG00000090892,0
ENSDARG00000054720,0
ENSDARG00000054719,0
ENSDARG00000054718,0
ENSDARG00000041034,0
ENSDARG00000025658,0
ENSDARG00000041033,0
ENSDARG00000041032,0
ENSDARG00000041030,0
ENSDARG00000086633,0
ENSDARG00000088846,0
ENSDARG00000091791,0
ENSDARG00000041024,0
ENSDARG00000088453,0
ENSDARG00000086383,0
ENSDARG00000092238,0
ENSDARG00000091216,0
ENSDARG00000041019,0
ENSDARG00000094080,1
ENSDARG00000075128,0
ENSDARG00000094125,0
ENSDARG00000092218,0
ENSDARG00000003090,0
ENSDARG00000041007,0
ENSDARG00000041005,0
ENSDARG00000004598,0
ENSDARG00000074966,0
ENSDARG00000041003,0
ENSDARG00000025600,0
ENSDARG00000097869,1
ENSDARG00000090081,0
ENSDARG00000030479,105
ENSDARG00000089689,0
ENSDARG00000054572,1
ENSDARG00000085791,0
ENSDARG00000019874,1
ENSDARG00000073917,1
ENSDARG00000019660,0
ENSDARG00000013921,6
ENSDARG00000079015,2
ENSDARG00000070025,0
ENSDARG00000083487,0
ENSDARG00000059244,7
ENSDARG00000086261,0
ENSDARG00000063711,3
ENSDARG00000015065,1
ENSDARG00000079290,0
ENSDARG00000079221,0
ENSDARG00000100716,1
ENSDARG00000099796,0
ENSDARG00000101518,0
ENSDARG00000102626,2
ENSDARG00000104489,2
ENSDARG00000102017,0
ENSDARG00000099764,2
ENSDARG00000104267,181
ENSDARG00000103457,3
ENSDARG00000104664,13
ENSDARG00000105184,2
ENSDARG00000102047,16
ENSDARG00000098954,9
ENSDARG00000111527,0
ENSDARG00000101422,1
ENSDARG00000102636,1
ENSDARG00000098897,9
ENSDARG00000099206,0
ENSDARG00000103507,1
ENSDARG00000100794,0
ENSDARG00000099563,7
ENSDARG00000101331,1
ENSDARG00000100511,0
ENSDARG00000102301,0
ENSDARG00000104023,4
ENSDARG00000099291,15
ENSDARG00000101936,14
ENSDARG00000103443,18
ENSDARG00000101697,3
ENSDARG00000099361,0
ENSDARG00000099918,9
ENSDARG00000100667,0
ENSDARG00000101959,6
ENSDARG00000027724,0
ENSDARG00000111514,0
ENSDARG00000025595,9
ENSDARG00000040911,2
ENSDARG00000005034,3
ENSDARG00000088376,0
ENSDARG00000068892,3
ENSDARG00000086971,1
ENSDARG00000005948,1
ENSDARG00000068883,4
ENSDARG00000075892,4
ENSDARG00000020483,0
ENSDARG00000013598,0
ENSDARG00000018967,0
ENSDARG00000019160,2
ENSDARG00000012407,3
ENSDARG00000097289,0
ENSDARG00000068851,6
ENSDARG00000013150,7
ENSDARG00000068846,0
ENSDARG00000068840,0
ENSDARG00000087596,13
ENSDARG00000010782,0
ENSDARG00000054136,1
ENSDARG00000091607,1
ENSDARG00000068828,6
ENSDARG00000014208,1
ENSDARG00000015822,20
ENSDARG00000097344,0
ENSDARG00000093176,1
ENSDARG00000097997,0
ENSDARG00000006447,0
ENSDARG00000030020,0
ENSDARG00000094277,3
ENSDARG00000053753,5
ENSDARG00000005216,0
ENSDARG00000110081,0
ENSDARG00000060808,2
ENSDARG00000117442,1
ENSDARG00000097135,1
ENSDARG00000109581,0
ENSDARG00000079581,1
ENSDARG00000097386,0
ENSDARG00000054087,7
ENSDARG00000021046,2
ENSDARG00000002831,3
ENSDARG00000097433,0
ENSDARG00000003395,2
ENSDARG00000033161,2
ENSDARG00000097533,13
ENSDARG00000040799,9
ENSDARG00000068726,2
ENSDARG00000054055,0
ENSDARG00000068719,0
ENSDARG00000097700,0
ENSDARG00000011581,7
ENSDARG00000097653,0
ENSDARG00000098024,109
ENSDARG00000089838,1
ENSDARG00000060758,3
ENSDARG00000107732,0
ENSDARG00000104665,10
ENSDARG00000100088,3
ENSDARG00000098368,60
ENSDARG00000117594,3
ENSDARG00000117539,0
ENSDARG00000101964,0
ENSDARG00000073726,0
ENSDARG00000040701,0
ENSDARG00000091650,0
ENSDARG00000060697,37
ENSDARG00000068698,11
ENSDARG00000077236,4
ENSDARG00000097591,3
ENSDARG00000115993,0
ENSDARG00000053950,5
ENSDARG00000097250,0
ENSDARG00000053938,0
ENSDARG00000097917,0
ENSDARG00000097872,0
ENSDARG00000097698,0
ENSDARG00000053928,0
ENSDARG00000097816,0
ENSDARG00000097248,0
ENSDARG00000097508,0
ENSDARG00000076710,2
ENSDARG00000097840,0
ENSDARG00000053931,0
ENSDARG00000097782,0
ENSDARG00000029993,0
ENSDARG00000053911,0
ENSDARG00000011083,0
ENSDARG00000097838,0
ENSDARG00000068680,36
ENSDARG00000088893,0
ENSDARG00000012381,36
ENSDARG00000088972,0
ENSDARG00000097156,0
ENSDARG00000117685,0
ENSDARG00000091712,0
ENSDARG00000101197,0
ENSDARG00000077745,0
ENSDARG00000097802,0
ENSDARG00000097307,0
ENSDARG00000089371,0
ENSDARG00000097739,0
ENSDARG00000098026,0
ENSDARG00000086025,0
ENSDARG00000096965,0
ENSDARG00000109628,0
ENSDARG00000097584,0
ENSDARG00000075697,2
ENSDARG00000097031,0
ENSDARG00000096863,0
ENSDARG00000091388,0
ENSDARG00000039096,0
ENSDARG00000068657,0
ENSDARG00000089404,0
ENSDARG00000011113,1
ENSDARG00000068653,0
ENSDARG00000060723,12
ENSDARG00000097212,0
ENSDARG00000028784,2
ENSDARG00000039065,0
ENSDARG00000117603,0
ENSDARG00000078366,2
ENSDARG00000093338,1
ENSDARG00000014891,6
ENSDARG00000026784,17
ENSDARG00000113035,0
ENSDARG00000097480,4
ENSDARG00000077479,0
ENSDARG00000097804,21
ENSDARG00000043453,489
ENSDARG00000043451,0
ENSDARG00000096877,6
ENSDARG00000043448,15
ENSDARG00000068638,0
ENSDARG00000043447,0
ENSDARG00000107000,0
ENSDARG00000076179,3
ENSDARG00000097173,0
ENSDARG00000068637,7
ENSDARG00000043446,9
ENSDARG00000043443,0
ENSDARG00000097715,0
ENSDARG00000079502,0
ENSDARG00000097619,0
ENSDARG00000098030,0
ENSDARG00000033840,1
ENSDARG00000053833,1
ENSDARG00000039661,6
ENSDARG00000097824,9
ENSDARG00000090935,0
ENSDARG00000060633,9
ENSDARG00000092025,2
ENSDARG00000094067,0
ENSDARG00000095528,1
ENSDARG00000076819,0
ENSDARG00000078101,2
ENSDARG00000094350,0
ENSDARG00000093532,0
ENSDARG00000060638,3
ENSDARG00000097078,0
ENSDARG00000040538,1
ENSDARG00000053800,7
ENSDARG00000040536,0
ENSDARG00000097373,0
ENSDARG00000076093,0
ENSDARG00000097679,0
ENSDARG00000095298,0
ENSDARG00000026704,1
ENSDARG00000098004,1
ENSDARG00000015915,4
ENSDARG00000040644,3
ENSDARG00000096545,1
ENSDARG00000077673,8
ENSDARG00000095665,5
ENSDARG00000010767,1
ENSDARG00000097725,2
ENSDARG00000097223,0
ENSDARG00000096898,0
ENSDARG00000097448,0
ENSDARG00000117741,1
ENSDARG00000028348,0
ENSDARG00000079608,0
ENSDARG00000096881,0
ENSDARG00000016864,7
ENSDARG00000018854,6
ENSDARG00000083318,0
ENSDARG00000025920,3
ENSDARG00000109595,0
ENSDARG00000099950,6
ENSDARG00000040628,12
ENSDARG00000040627,0
ENSDARG00000088274,0
ENSDARG00000091847,1
ENSDARG00000109999,0
ENSDARG00000068621,6
ENSDARG00000100592,2
ENSDARG00000032079,1
ENSDARG00000098028,0
ENSDARG00000068257,1
ENSDARG00000110439,5
ENSDARG00000010764,9
ENSDARG00000005425,0
ENSDARG00000029353,8
ENSDARG00000076602,2
ENSDARG00000098239,7
ENSDARG00000099786,14
ENSDARG00000101334,12
ENSDARG00000108569,0
ENSDARG00000102067,0
ENSDARG00000039077,0
ENSDARG00000114937,0
ENSDARG00000084946,0
ENSDARG00000021383,3
ENSDARG00000003973,3
ENSDARG00000099936,3
ENSDARG00000117638,0
ENSDARG00000105169,0
ENSDARG00000102483,10
ENSDARG00000040668,0
ENSDARG00000076464,2
ENSDARG00000079760,0
ENSDARG00000055690,1
ENSDARG00000105073,3
ENSDARG00000076214,0
ENSDARG00000106724,0
ENSDARG00000114883,0
ENSDARG00000088039,1
ENSDARG00000099718,0
ENSDARG00000090304,0
ENSDARG00000116765,3
ENSDARG00000091760,3
ENSDARG00000093185,0
ENSDARG00000037501,3
ENSDARG00000018040,0
ENSDARG00000037496,3
ENSDARG00000104296,0
ENSDARG00000098063,0
ENSDARG00000116712,11
ENSDARG00000108744,0
ENSDARG00000106511,0
ENSDARG00000077677,1
ENSDARG00000113761,0
ENSDARG00000103603,0
ENSDARG00000114719,0
