GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0031441	10	negative regulation of mRNA 3'-end processing	1	2	1	0	0	1	1	1	1	0	0	10	2	18939	0.99894	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0031720	4	haptoglobin binding	5	12	2	2	1	2	2	2	2	1	1	9	11	18930	0.99998	0.0063156	0.0063156	8.33	793447	hbbe1.2	ENSDARG00000115405		432.901	432.901	432.901		432.901		253.739	253.739	253.739		253.739		738.565	738.565	738.565		738.565		0.0	432.901			432.901	253.739	738.565	1	0	1	793447	ENSDARG00000115405	432.901	432.901		253.739	253.739		738.565	738.565		432.901	253.739	738.565	0															0						Linear,1(1)	1.9159550666809082	1.9159550666809082	1.9159550666809082	1.9159550666809082	0.0	1.9159550666809082	432.901	432.901	253.739	253.739	738.565	738.565	UP	1.0	0.0	0.0	
GO:0031838	3	haptoglobin-hemoglobin complex	5	12	2	2	1	2	2	2	2	1	1	9	11	18930	0.99998	0.0063156	0.0063156	8.33	793447	hbbe1.2	ENSDARG00000115405		432.901	432.901	432.901		432.901		253.739	253.739	253.739		253.739		738.565	738.565	738.565		738.565		0.0	432.901			432.901	253.739	738.565	1	0	1	793447	ENSDARG00000115405	432.901	432.901		253.739	253.739		738.565	738.565		432.901	253.739	738.565	0															0						Linear,1(1)	1.9159550666809082	1.9159550666809082	1.9159550666809082	1.9159550666809082	0.0	1.9159550666809082	432.901	432.901	253.739	253.739	738.565	738.565	UP	1.0	0.0	0.0	
GO:0031966	5	mitochondrial membrane	56	315	4	4	2	4	4	3	4	1	1	9	314	18627	0.98865	0.15435	0.15435	0.32	266799	gatm	ENSDARG00000036239		408.814	408.814	408.814		408.814		244.841	244.841	244.841		244.841		682.602	682.602	682.602		682.602						408.814	244.841	682.602	1	0	1	266799	ENSDARG00000036239	408.814	408.814		244.841	244.841		682.602	682.602		408.814	244.841	682.602	0															0						Linear,1(1)	3.113487720489502	3.113487720489502	3.113487720489502	3.113487720489502	0.0	3.113487720489502	408.814	408.814	244.841	244.841	682.602	682.602	UP	1.0	0.0	0.0	
GO:0031968	5	organelle outer membrane	3	98	1	1	0	1	1	1	1	0	0	10	98	18843	0.94946	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0031982	5	vesicle	20	718	2	0	0	1	1	1	2	0	0	10	718	18223	0.67955	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0032051	5	clathrin light chain binding	1	7	1	0	0	0	0	0	1	0	0	10	7	18934	0.99631	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0032052	7	bile acid binding	2	3	1	1	1	1	1	1	1	1	1	9	2	18939	1.0	0.0015823	0.0015823	33.33	415166	fabp6	ENSDARG00000044566		412.941	412.941	412.941		412.941		246.554	246.554	246.554		246.554		691.615	691.615	691.615		691.615		0.0	412.941	0.0	412.941	412.941	246.554	691.615	1	0	1	415166	ENSDARG00000044566	412.941	412.941		246.554	246.554		691.615	691.615		412.941	246.554	691.615	0															0						Linear,1(1)	1.6320031881332397	1.6320031881332397	1.6320031881332397	1.6320031881332397	0.0	1.6320031881332397	412.941	412.941	246.554	246.554	691.615	691.615	UP	1.0	0.0	0.0	
GO:0032231	6	regulation of actin filament bundle assembly	3	18	1	1	1	0	0	0	1	0	0	10	18	18923	0.99054	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0032233	7	positive regulation of actin filament bundle assembly	3	15	1	1	1	0	0	0	1	0	0	10	15	18926	0.99211	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0032268	6	regulation of cellular protein metabolic process	39	684	2	1	1	2	2	2	2	1	1	9	683	18258	0.9517	0.30767	0.30767	0.15	58013	noc2l	ENSDARG00000001754		782.504	782.504	782.504		782.504		326.76	326.76	326.76		326.76		1873.89	1873.89	1873.89		1873.89						782.504	326.76	1873.89	0	1	0															1	58013	ENSDARG00000001754	782.504	782.504		326.76	326.76		1873.89	1873.89		782.504	326.76	1873.89	0						Linear,1(1)	4.149364471435547	4.149364471435547	4.149364471435547	4.149364471435547	0.0	4.149364471435547	782.504	782.504	326.76	326.76	1873.89	1873.89	DOWN	0.0	1.0	0.0	
GO:0032269	7	negative regulation of cellular protein metabolic process	21	264	2	1	1	2	2	2	2	1	1	9	263	18678	0.99192	0.13092	0.13092	0.38	58013	noc2l	ENSDARG00000001754		782.504	782.504	782.504		782.504		326.76	326.76	326.76		326.76		1873.89	1873.89	1873.89		1873.89						782.504	326.76	1873.89	0	1	0															1	58013	ENSDARG00000001754	782.504	782.504		326.76	326.76		1873.89	1873.89		782.504	326.76	1873.89	0						Linear,1(1)	4.149364471435547	4.149364471435547	4.149364471435547	4.149364471435547	0.0	4.149364471435547	782.504	782.504	326.76	326.76	1873.89	1873.89	DOWN	0.0	1.0	0.0	
GO:0032271	7	regulation of protein polymerization	11	137	2	1	1	1	1	0	2	0	0	10	137	18804	0.93	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0032272	8	negative regulation of protein polymerization	7	50	1	0	0	1	1	0	1	0	0	10	50	18891	0.97392	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0032292	5	peripheral nervous system axon ensheathment	1	12	1	1	1	0	0	0	1	0	0	10	12	18929	0.99368	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0032456	5	endocytic recycling	2	36	1	1	1	0	0	0	1	0	0	10	36	18905	0.98116	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0032501	2	multicellular organismal process	138	1951	4	3	2	1	1	0	4	0	0	10	1951	16990	0.33733	1.0	0.61266	0.0																														0	0	0															0															0																							
GO:0032502	2	developmental process	250	3997	12	9	7	6	6	4	12	2	2	8	3995	14946	0.64467	0.65631	1.0	0.05	567771;336165	col6a2;myl1	ENSDARG00000061436;ENSDARG00000014196		392.894425	392.894425	8.42385	543.7235014983821	292.36251781168727	524.8065523179205	164.54639	164.54639	2.70178	228.8828424589843	122.22703354092984	220.91966800148086	938.85735	938.85735	26.2647	1290.6009025520032	700.2313391784011	1245.6989779183355					8.42385;777.365	2.70178;326.391	26.2647;1851.45	2	0	2	567771;336165	ENSDARG00000061436;ENSDARG00000014196	392.894425	392.894425	543.7235014983821	164.54639	164.54639	228.8828424589843	938.85735	938.85735	1290.6009025520032	8.42385;777.365	2.70178;326.391	26.2647;1851.45	0															0						Exp 5,1(0.5);Linear,1(0.5)	1.8045650470175076	3.6095434427261353	1.7774595022201538	1.8320839405059814	0.038625310730414794	1.8047717213630676	-360.66790199999986	1146.4567519999998	-152.66904559999995	481.7618256	-849.8242440000001	2727.538944	UP	1.0	0.0	0.0	
GO:0032535	5	regulation of cellular component size	12	157	2	1	1	1	1	0	2	0	0	10	157	18784	0.92016	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0032553	4	ribonucleotide binding	83	1952	1	1	1	0	0	0	1	0	0	10	1952	16989	0.33713	1.0	0.61267	0.0																														0	0	0															0															0																							
GO:0032555	5	purine ribonucleotide binding	82	1939	1	1	1	0	0	0	1	0	0	10	1939	17002	0.33972	1.0	0.61259	0.0																														0	0	0															0															0																							
GO:0032559	6	adenyl ribonucleotide binding	60	1487	1	1	1	0	0	0	1	0	0	10	1487	17454	0.4416	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0032774	6	RNA biosynthetic process	5	182	1	1	1	0	0	0	1	0	0	10	182	18759	0.90799	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0032787	7	monocarboxylic acid metabolic process	30	256	2	2	2	2	2	2	2	2	2	8	254	18687	0.99973	0.0076152	0.0076152	0.78	573619;266799	ndufab1a;gatm	ENSDARG00000058463;ENSDARG00000036239		603.069	603.069	408.814	274.71805555878564	627.5307052662325	272.53120922370715	286.1635	286.1635	244.841	58.43883993116227	291.3670665278314	57.97364748987989	1311.916	1311.916	682.602	889.9843937912619	1391.1628332239266	882.8998244647909					797.324;408.814	327.486;244.841	1941.23;682.602	2	0	2	573619;266799	ENSDARG00000058463;ENSDARG00000036239	603.069	603.069	274.71805555878564	286.1635	286.1635	58.43883993116227	1311.916	1311.916	889.9843937912619	797.324;408.814	327.486;244.841	1941.23;682.602	0															0						Linear,2(1)	2.7496194207051223	5.541763544082642	2.4282758235931396	3.113487720489502	0.4845179788451152	2.770881772041321	222.32920000000001	983.8087999999999	205.17140000000003	367.15559999999994	78.46055999999999	2545.37144	UP	1.0	0.0	0.0	
GO:0032956	6	regulation of actin cytoskeleton organization	13	199	2	1	1	1	1	0	2	0	0	10	199	18742	0.8998	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0032970	5	regulation of actin filament-based process	13	201	2	1	1	1	1	0	2	0	0	10	201	18740	0.89884	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0032989	4	cellular component morphogenesis	14	169	3	3	3	1	1	1	3	1	1	9	168	18773	0.99661	0.085702	0.085702	0.59	567771	col6a2	ENSDARG00000061436		8.42385	8.42385	8.42385		8.42385		2.70178	2.70178	2.70178		2.70178		26.2647	26.2647	26.2647		26.2647						8.42385	2.70178	26.2647	1	0	1	567771	ENSDARG00000061436	8.42385	8.42385		2.70178	2.70178		26.2647	26.2647		8.42385	2.70178	26.2647	0															0						Exp 5,1(1)	1.7774595022201538	1.7774595022201538	1.7774595022201538	1.7774595022201538	0.0	1.7774595022201538	8.42385	8.42385	2.70178	2.70178	26.2647	26.2647	UP	1.0	0.0	0.0	
GO:0032990	5	cell part morphogenesis	14	169	3	3	3	1	1	1	3	1	1	9	168	18773	0.99661	0.085702	0.085702	0.59	567771	col6a2	ENSDARG00000061436		8.42385	8.42385	8.42385		8.42385		2.70178	2.70178	2.70178		2.70178		26.2647	26.2647	26.2647		26.2647						8.42385	2.70178	26.2647	1	0	1	567771	ENSDARG00000061436	8.42385	8.42385		2.70178	2.70178		26.2647	26.2647		8.42385	2.70178	26.2647	0															0						Exp 5,1(1)	1.7774595022201538	1.7774595022201538	1.7774595022201538	1.7774595022201538	0.0	1.7774595022201538	8.42385	8.42385	2.70178	2.70178	26.2647	26.2647	UP	1.0	0.0	0.0	
GO:0032991	2	protein-containing complex	320	3466	15	12	7	12	12	10	15	4	4	6	3462	15479	0.97726	0.092653	0.092653	0.12	793447;573619;58013;30678	hbbe1.2;ndufab1a;noc2l;pcna	ENSDARG00000115405;ENSDARG00000058463;ENSDARG00000001754;ENSDARG00000054155		505.68088250000005	607.7025	9.99453	370.89469202591965	440.8166327440827	390.87614644210686	229.1120125	290.2495	8.46305	151.1125673629892	201.70155566382707	162.94713228585059	1141.3720250000001	1306.2275	11.8031	933.5478597951309	987.8843844733386	965.5954109856556					432.901;797.324;782.504;9.99453	253.739;327.486;326.76;8.46305	738.565;1941.23;1873.89;11.8031	3	1	3	793447;573619;30678	ENSDARG00000115405;ENSDARG00000058463;ENSDARG00000054155	413.40650999999997	432.901	394.02658531866905	196.56268333333333	253.739	167.0202354427476	897.1993666666667	738.565	974.446349126879	432.901;797.324;9.99453	253.739;327.486;8.46305	738.565;1941.23;11.8031	1	58013	ENSDARG00000001754	782.504	782.504		326.76	326.76		1873.89	1873.89		782.504	326.76	1873.89	0						Hill,1(0.25);Linear,3(0.75)	2.452425822971357	10.367375373840332	1.8737800121307373	4.149364471435547	1.0684983712562386	2.172115445137024	142.20408431459867	869.1576806854014	81.02169648427056	377.2023285157295	226.49512240077183	2056.2489275992284	UP	0.75	0.25	0.0	
GO:0033036	3	macromolecule localization	32	963	1	0	0	0	0	0	1	0	0	10	963	17978	0.59354	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0033043	6	regulation of organelle organization	21	439	2	1	1	1	1	0	2	0	0	10	439	18502	0.79102	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0033119	8	negative regulation of RNA splicing	1	3	1	0	0	1	1	1	1	0	0	10	3	18938	0.99842	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0033177	4	proton-transporting two-sector ATPase complex, proton-transporting domain	13	26	1	1	1	0	0	0	1	0	0	10	26	18915	0.98636	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0033218	3	amide binding	9	158	1	0	0	1	1	1	1	0	0	10	158	18783	0.91967	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0033290	5	eukaryotic 48S preinitiation complex	11	17	1	1	1	0	0	0	1	0	0	10	17	18924	0.99106	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0033293	6	monocarboxylic acid binding	7	25	1	1	1	1	1	1	1	1	1	9	24	18917	0.99993	0.013117	0.013117	4.0	415166	fabp6	ENSDARG00000044566		412.941	412.941	412.941		412.941		246.554	246.554	246.554		246.554		691.615	691.615	691.615		691.615						412.941	246.554	691.615	1	0	1	415166	ENSDARG00000044566	412.941	412.941		246.554	246.554		691.615	691.615		412.941	246.554	691.615	0															0						Linear,1(1)	1.6320031881332397	1.6320031881332397	1.6320031881332397	1.6320031881332397	0.0	1.6320031881332397	412.941	412.941	246.554	246.554	691.615	691.615	UP	1.0	0.0	0.0	
GO:0033334	5	fin morphogenesis	3	58	1	1	1	0	0	0	1	0	0	10	58	18883	0.96981	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0033554	4	cellular response to stress	31	637	1	1	1	1	1	1	1	1	1	9	636	18305	0.95755	0.28965	0.28965	0.16	30678	pcna	ENSDARG00000054155		9.99453	9.99453	9.99453		9.99453		8.46305	8.46305	8.46305		8.46305		11.8031	11.8031	11.8031		11.8031						9.99453	8.46305	11.8031	1	0	1	30678	ENSDARG00000054155	9.99453	9.99453		8.46305	8.46305		11.8031	11.8031		9.99453	8.46305	11.8031	0															0						Hill,1(1)	1.8737800121307373	1.8737800121307373	1.8737800121307373	1.8737800121307373	0.0	1.8737800121307373	9.99453	9.99453	8.46305	8.46305	11.8031	11.8031	UP	1.0	0.0	0.0	
GO:0034220	5	ion transmembrane transport	43	539	2	2	1	1	1	1	2	0	0	10	539	18402	0.7493	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034248	6	regulation of cellular amide metabolic process	20	151	1	0	0	1	1	1	1	0	0	10	151	18790	0.9231	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034249	7	negative regulation of cellular amide metabolic process	6	68	1	0	0	1	1	1	1	0	0	10	68	18873	0.96468	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034308	5	primary alcohol metabolic process	2	24	1	1	1	0	0	0	1	0	0	10	24	18917	0.9874	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034622	7	cellular protein-containing complex assembly	58	443	3	2	1	1	1	1	3	0	0	10	443	18498	0.78931	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034641	4	cellular nitrogen compound metabolic process	207	2144	7	6	5	3	3	3	7	1	1	9	2143	16798	0.68499	0.69908	1.0	0.047	30678	pcna	ENSDARG00000054155		9.99453	9.99453	9.99453		9.99453		8.46305	8.46305	8.46305		8.46305		11.8031	11.8031	11.8031		11.8031						9.99453	8.46305	11.8031	1	0	1	30678	ENSDARG00000054155	9.99453	9.99453		8.46305	8.46305		11.8031	11.8031		9.99453	8.46305	11.8031	0															0						Hill,1(1)	1.8737800121307373	1.8737800121307373	1.8737800121307373	1.8737800121307373	0.0	1.8737800121307373	9.99453	9.99453	8.46305	8.46305	11.8031	11.8031	UP	1.0	0.0	0.0	
GO:0034645	5	cellular macromolecule biosynthetic process	132	607	5	5	4	2	2	2	5	1	1	9	606	18335	0.96113	0.27792	0.27792	0.16	30678	pcna	ENSDARG00000054155		9.99453	9.99453	9.99453		9.99453		8.46305	8.46305	8.46305		8.46305		11.8031	11.8031	11.8031		11.8031						9.99453	8.46305	11.8031	1	0	1	30678	ENSDARG00000054155	9.99453	9.99453		8.46305	8.46305		11.8031	11.8031		9.99453	8.46305	11.8031	0															0						Hill,1(1)	1.8737800121307373	1.8737800121307373	1.8737800121307373	1.8737800121307373	0.0	1.8737800121307373	9.99453	9.99453	8.46305	8.46305	11.8031	11.8031	UP	1.0	0.0	0.0	
GO:0034654	5	nucleobase-containing compound biosynthetic process	35	418	3	3	3	1	1	1	3	1	1	9	417	18524	0.98057	0.19996	0.19996	0.24	30678	pcna	ENSDARG00000054155		9.99453	9.99453	9.99453		9.99453		8.46305	8.46305	8.46305		8.46305		11.8031	11.8031	11.8031		11.8031						9.99453	8.46305	11.8031	1	0	1	30678	ENSDARG00000054155	9.99453	9.99453		8.46305	8.46305		11.8031	11.8031		9.99453	8.46305	11.8031	0															0						Hill,1(1)	1.8737800121307373	1.8737800121307373	1.8737800121307373	1.8737800121307373	0.0	1.8737800121307373	9.99453	9.99453	8.46305	8.46305	11.8031	11.8031	UP	1.0	0.0	0.0	
GO:0034754	5	cellular hormone metabolic process	1	36	1	1	1	0	0	0	1	0	0	10	36	18905	0.98116	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0034998	5	oligosaccharyltransferase I complex	1	1	1	0	0	1	1	1	1	0	0	10	1	18940	0.99947	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0035065	8	regulation of histone acetylation	1	6	1	1	1	1	1	1	1	1	1	9	5	18936	1.0	0.0031623	0.0031623	16.67	58013	noc2l	ENSDARG00000001754		782.504	782.504	782.504		782.504		326.76	326.76	326.76		326.76		1873.89	1873.89	1873.89		1873.89		0.0	782.504	0.0	782.504	782.504	326.76	1873.89	0	1	0															1	58013	ENSDARG00000001754	782.504	782.504		326.76	326.76		1873.89	1873.89		782.504	326.76	1873.89	0						Linear,1(1)	4.149364471435547	4.149364471435547	4.149364471435547	4.149364471435547	0.0	4.149364471435547	782.504	782.504	326.76	326.76	1873.89	1873.89	DOWN	0.0	1.0	0.0	
GO:0035067	9	negative regulation of histone acetylation	1	1	1	1	1	1	1	1	1	1	1	9	0	18941	1.0	5.2768E-4	5.2768E-4	100.0	58013	noc2l	ENSDARG00000001754		782.504	782.504	782.504		782.504		326.76	326.76	326.76		326.76		1873.89	1873.89	1873.89		1873.89		0.0	782.504	0.0	782.504	782.504	326.76	1873.89	0	1	0															1	58013	ENSDARG00000001754	782.504	782.504		326.76	326.76		1873.89	1873.89		782.504	326.76	1873.89	0						Linear,1(1)	4.149364471435547	4.149364471435547	4.149364471435547	4.149364471435547	0.0	4.149364471435547	782.504	782.504	326.76	326.76	1873.89	1873.89	DOWN	0.0	1.0	0.0	
GO:0035107	4	appendage morphogenesis	3	61	1	1	1	0	0	0	1	0	0	10	61	18880	0.96827	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0035138	6	pectoral fin morphogenesis	1	31	1	1	1	0	0	0	1	0	0	10	31	18910	0.98376	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0035198	7	miRNA binding	1	10	1	0	0	1	1	1	1	0	0	10	10	18931	0.99473	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0035239	4	tube morphogenesis	9	274	2	2	2	0	0	0	2	0	0	10	274	18667	0.86444	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0035282	5	segmentation	5	93	1	1	1	0	0	0	1	0	0	10	93	18848	0.95198	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0035639	5	purine ribonucleoside triphosphate binding	80	1896	1	1	1	0	0	0	1	0	0	10	1896	17045	0.3484	1.0	0.61248	0.0																														0	0	0															0															0																							
GO:0036094	3	small molecule binding	119	2348	3	3	2	2	2	2	3	1	1	9	2347	16594	0.64315	0.73368	1.0	0.043	793447	hbbe1.2	ENSDARG00000115405		432.901	432.901	432.901		432.901		253.739	253.739	253.739		253.739		738.565	738.565	738.565		738.565						432.901	253.739	738.565	1	0	1	793447	ENSDARG00000115405	432.901	432.901		253.739	253.739		738.565	738.565		432.901	253.739	738.565	0															0						Linear,1(1)	1.9159550666809082	1.9159550666809082	1.9159550666809082	1.9159550666809082	0.0	1.9159550666809082	432.901	432.901	253.739	253.739	738.565	738.565	UP	1.0	0.0	0.0	
GO:0036211	5	protein modification process	34	2059	2	0	0	2	2	2	2	0	0	10	2059	16882	0.31649	1.0	0.61402	0.0																														0	0	0															0															0																							
GO:0036293	5	response to decreased oxygen levels	11	69	1	0	0	1	1	1	1	0	0	10	69	18872	0.96417	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0036379	3	myofilament	2	7	1	0	0	1	1	0	1	0	0	10	7	18934	0.99631	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0036444	6	calcium import into the mitochondrion	2	8	1	1	0	1	1	1	1	0	0	10	8	18933	0.99579	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0040007	2	growth	20	221	1	1	0	1	1	1	1	0	0	10	221	18720	0.88929	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0040008	4	regulation of growth	1	153	1	1	1	0	0	0	1	0	0	10	153	18788	0.92212	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0040011	2	locomotion	19	646	1	1	1	0	0	0	1	0	0	10	646	18295	0.70687	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042060	5	wound healing	5	19	1	0	0	1	1	1	1	0	0	10	19	18922	0.99002	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042110	5	T cell activation	5	42	1	1	1	0	0	0	1	0	0	10	42	18899	0.97805	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042246	4	tissue regeneration	14	122	1	1	0	1	1	1	1	0	0	10	122	18819	0.93744	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042273	6	ribosomal large subunit biogenesis	5	17	1	1	1	1	1	1	1	1	1	9	16	18925	0.99997	0.0089365	0.0089365	5.88	58013	noc2l	ENSDARG00000001754		782.504	782.504	782.504		782.504		326.76	326.76	326.76		326.76		1873.89	1873.89	1873.89		1873.89		0.0	782.504			782.504	326.76	1873.89	0	1	0															1	58013	ENSDARG00000001754	782.504	782.504		326.76	326.76		1873.89	1873.89		782.504	326.76	1873.89	0						Linear,1(1)	4.149364471435547	4.149364471435547	4.149364471435547	4.149364471435547	0.0	4.149364471435547	782.504	782.504	326.76	326.76	1873.89	1873.89	DOWN	0.0	1.0	0.0	
GO:0042277	4	peptide binding	7	123	1	0	0	1	1	1	1	0	0	10	123	18818	0.93694	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042393	4	histone binding	4	124	1	1	1	1	1	1	1	1	1	9	123	18818	0.99815	0.063553	0.063553	0.81	58013	noc2l	ENSDARG00000001754		782.504	782.504	782.504		782.504		326.76	326.76	326.76		326.76		1873.89	1873.89	1873.89		1873.89						782.504	326.76	1873.89	0	1	0															1	58013	ENSDARG00000001754	782.504	782.504		326.76	326.76		1873.89	1873.89		782.504	326.76	1873.89	0						Linear,1(1)	4.149364471435547	4.149364471435547	4.149364471435547	4.149364471435547	0.0	4.149364471435547	782.504	782.504	326.76	326.76	1873.89	1873.89	DOWN	0.0	1.0	0.0	
GO:0042398	6	cellular modified amino acid biosynthetic process	8	28	1	1	1	1	1	1	1	1	1	9	27	18914	0.99991	0.014681	0.014681	3.57	266799	gatm	ENSDARG00000036239		408.814	408.814	408.814		408.814		244.841	244.841	244.841		244.841		682.602	682.602	682.602		682.602						408.814	244.841	682.602	1	0	1	266799	ENSDARG00000036239	408.814	408.814		244.841	244.841		682.602	682.602		408.814	244.841	682.602	0															0						Linear,1(1)	3.113487720489502	3.113487720489502	3.113487720489502	3.113487720489502	0.0	3.113487720489502	408.814	408.814	244.841	244.841	682.602	682.602	UP	1.0	0.0	0.0	
GO:0042445	4	hormone metabolic process	1	51	1	1	1	0	0	0	1	0	0	10	51	18890	0.97341	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042472	5	inner ear morphogenesis	1	31	1	1	1	0	0	0	1	0	0	10	31	18910	0.98376	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042552	5	myelination	1	46	1	1	1	0	0	0	1	0	0	10	46	18895	0.97598	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042572	8	retinol metabolic process	1	12	1	1	1	0	0	0	1	0	0	10	12	18929	0.99368	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042574	8	retinal metabolic process	1	12	1	1	1	0	0	0	1	0	0	10	12	18929	0.99368	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042743	5	hydrogen peroxide metabolic process	8	20	2	2	1	2	2	2	2	1	1	9	19	18922	0.99995	0.010506	0.010506	5.0	793447	hbbe1.2	ENSDARG00000115405		432.901	432.901	432.901		432.901		253.739	253.739	253.739		253.739		738.565	738.565	738.565		738.565		0.0	432.901			432.901	253.739	738.565	1	0	1	793447	ENSDARG00000115405	432.901	432.901		253.739	253.739		738.565	738.565		432.901	253.739	738.565	0															0						Linear,1(1)	1.9159550666809082	1.9159550666809082	1.9159550666809082	1.9159550666809082	0.0	1.9159550666809082	432.901	432.901	253.739	253.739	738.565	738.565	UP	1.0	0.0	0.0	
GO:0042744	5	hydrogen peroxide catabolic process	8	18	2	2	1	2	2	2	2	1	1	9	17	18924	0.99996	0.0094599	0.0094599	5.56	793447	hbbe1.2	ENSDARG00000115405		432.901	432.901	432.901		432.901		253.739	253.739	253.739		253.739		738.565	738.565	738.565		738.565		0.0	432.901			432.901	253.739	738.565	1	0	1	793447	ENSDARG00000115405	432.901	432.901		253.739	253.739		738.565	738.565		432.901	253.739	738.565	0															0						Linear,1(1)	1.9159550666809082	1.9159550666809082	1.9159550666809082	1.9159550666809082	0.0	1.9159550666809082	432.901	432.901	253.739	253.739	738.565	738.565	UP	1.0	0.0	0.0	
GO:0042773	7	ATP synthesis coupled electron transport	2	4	1	1	0	1	1	1	1	0	0	10	4	18937	0.99789	1.0	1.0	0.0																														0	0	0															0															0																							
