GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0036294	6	cellular response to decreased oxygen levels	8	16	1	0	0	0	0	0	1	0	0	55	16	18880	0.95454	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0036368	6	cone photoresponse recovery	5	6	1	1	1	1	1	1	1	1	1	54	5	18891	0.99988	0.01729	0.01729	16.67	570333	rcvrna	ENSDARG00000052223		57.0805	57.0805	57.0805		57.0805		29.368	29.368	29.368		29.368000000000002		110.943	110.943	110.943		110.943		0.0	57.0805	0.0	57.0805	57.0805	29.368	110.943	1	0	1	570333	ENSDARG00000052223	57.0805	57.0805		29.368	29.368		110.943	110.943		57.0805	29.368	110.943	0															0						Linear,1(1)	2.168050765991211	2.168050765991211	2.168050765991211	2.168050765991211	0.0	2.168050765991211	57.0805	57.0805	29.368	29.368	110.943	110.943	UP	1.0	0.0	0.0	
GO:0036376	6	sodium ion export across plasma membrane	13	15	1	1	0	1	1	1	1	0	0	55	15	18881	0.95732	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0036402	3	proteasome-activating activity	5	5	1	0	0	1	1	1	1	0	0	55	5	18891	0.98557	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0036445	6	neuronal stem cell division	1	1	1	1	1	1	1	0	1	0	0	55	1	18895	0.9971	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0036464	5	cytoplasmic ribonucleoprotein granule	46	99	4	3	0	4	4	4	4	0	0	55	99	18797	0.7494	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0036503	6	ERAD pathway	22	59	1	1	0	1	1	1	1	0	0	55	59	18837	0.8422	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0038023	3	signaling receptor activity	87	1211	4	1	0	4	4	4	4	0	0	55	1211	17685	0.026324	1.0	0.049086	0.0																														0	0	0															0															0																							
GO:0038024	2	cargo receptor activity	7	45	1	0	0	1	1	1	1	0	0	55	45	18851	0.87727	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0038092	9	nodal signaling pathway	4	8	1	0	0	1	1	1	1	0	0	55	8	18888	0.97701	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0040001	7	establishment of mitotic spindle localization	7	23	1	1	1	1	1	1	1	1	1	54	22	18874	0.99799	0.064699	0.064699	4.35	404604	clasp2	ENSDARG00000020345		53.8493	53.8493	53.8493		53.8493		28.5343	28.5343	28.5343		28.5343		101.623	101.623	101.623		101.623						53.8493	28.5343	101.623	1	0	1	404604	ENSDARG00000020345	53.8493	53.8493		28.5343	28.5343		101.623	101.623		53.8493	28.5343	101.623	0															0						Linear,1(1)	2.2615485191345215	2.2615485191345215	2.2615485191345215	2.2615485191345215	0.0	2.2615485191345215	53.8493	53.8493	28.5343	28.5343	101.623	101.623	UP	1.0	0.0	0.0	
GO:0040007	2	growth	89	221	6	4	1	5	5	5	6	1	1	54	220	18676	0.86519	0.47591	0.47591	0.45	192335	atp6v1e1b	ENSDARG00000030694		38.2049	38.2049	38.2049		38.2049		23.4346	23.4346	23.4346		23.4346		62.2846	62.2846	62.2846		62.2846						38.2049	23.4346	62.2846	1	0	1	192335	ENSDARG00000030694	38.2049	38.2049		23.4346	23.4346		62.2846	62.2846		38.2049	23.4346	62.2846	0															0						Linear,1(1)	1.5690326690673828	1.5690326690673828	1.5690326690673828	1.5690326690673828	0.0	1.5690326690673828	38.2049	38.2049	23.4346	23.4346	62.2846	62.2846	UP	1.0	0.0	0.0	
GO:0040008	4	regulation of growth	32	153	3	2	1	3	3	3	3	1	1	54	152	18744	0.92714	0.36012	0.36012	0.65	561810	dnph1	ENSDARG00000075730		91.6264	91.6264	91.6264		91.62639999999999		33.5954	33.5954	33.5954		33.5954		249.897	249.897	249.897		249.897						91.6264	33.5954	249.897	0	1	0															1	561810	ENSDARG00000075730	91.6264	91.6264		33.5954	33.5954		249.897	249.897		91.6264	33.5954	249.897	0						Linear,1(1)	2.85839581489563	2.85839581489563	2.85839581489563	2.85839581489563	0.0	2.85839581489563	91.6264	91.6264	33.5954	33.5954	249.897	249.897	DOWN	0.0	1.0	0.0	
GO:0040011	2	locomotion	171	646	15	10	6	10	10	8	15	2	2	53	644	18252	0.71119	0.56378	0.71181	0.31	386762;80963	apc;rnd3a	ENSDARG00000058868;ENSDARG00000076799		51.23675	51.23675	29.953	30.09976790815834	55.50067073148325	29.489557272299866	25.8868	25.8868	19.6989	8.751012102608465	27.126464772154588	8.573603403782895	104.7564	104.7564	45.5448	83.73784776981076	116.61866904489544	82.04023583177357					29.953;72.5205	19.6989;32.0747	45.5448;163.968	1	1	1	386762	ENSDARG00000058868	29.953	29.953		19.6989	19.6989		45.5448	45.5448		29.953	19.6989	45.5448	1	80963	ENSDARG00000076799	72.5205	72.5205		32.0747	32.0747		163.968	163.968		72.5205	32.0747	163.968	0						Linear,2(1)	1.9133802541002773	3.8369803428649902	1.778559684753418	2.0584206581115723	0.1978915920510186	1.9184901714324951	9.520600000000009	92.9529	13.758516000000002	38.015084	-11.298335999999978	220.81113599999995	CONFLICT	0.5	0.5	0.0	
GO:0040012	4	regulation of locomotion	57	239	2	2	0	2	2	2	2	0	0	55	239	18657	0.49706	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0040013	5	negative regulation of locomotion	14	71	2	2	0	2	2	2	2	0	0	55	71	18825	0.81323	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0040017	5	positive regulation of locomotion	23	100	1	1	0	1	1	1	1	0	0	55	100	18796	0.74721	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0040029	7	regulation of gene expression, epigenetic	22	58	1	1	1	0	0	0	1	0	0	55	58	18838	0.84465	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0040036	6	regulation of fibroblast growth factor receptor signaling pathway	15	29	1	1	0	1	1	1	1	0	0	55	29	18867	0.91911	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0040037	7	negative regulation of fibroblast growth factor receptor signaling pathway	8	14	1	1	0	1	1	1	1	0	0	55	14	18882	0.96011	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042026	4	protein refolding	6	11	1	0	0	0	0	0	1	0	0	55	11	18885	0.96853	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042043	5	neurexin family protein binding	3	15	1	1	0	1	1	1	1	0	0	55	15	18881	0.95732	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042054	5	histone methyltransferase activity	20	45	2	1	0	2	2	1	2	0	0	55	45	18851	0.87727	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042060	5	wound healing	9	19	1	1	1	1	1	0	1	0	0	55	19	18877	0.94625	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042074	6	cell migration involved in gastrulation	33	80	4	2	2	2	2	1	4	0	0	55	80	18816	0.79215	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042098	6	T cell proliferation	1	2	1	1	1	0	0	0	1	0	0	55	2	18894	0.9942	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042102	9	positive regulation of T cell proliferation	5	16	1	1	0	1	1	1	1	0	0	55	16	18880	0.95454	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042104	10	positive regulation of activated T cell proliferation	1	2	1	1	0	1	1	1	1	0	0	55	2	18894	0.9942	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042110	5	T cell activation	12	42	1	1	1	0	0	0	1	0	0	55	42	18854	0.88497	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042127	5	regulation of cell population proliferation	79	295	4	4	1	4	4	4	4	1	1	54	294	18602	0.78899	0.57858	0.57858	0.34	386762	apc	ENSDARG00000058868		29.953	29.953	29.953		29.953		19.6989	19.6989	19.6989		19.698900000000002		45.5448	45.5448	45.5448		45.5448						29.953	19.6989	45.5448	1	0	1	386762	ENSDARG00000058868	29.953	29.953		19.6989	19.6989		45.5448	45.5448		29.953	19.6989	45.5448	0															0						Linear,1(1)	1.778559684753418	1.778559684753418	1.778559684753418	1.778559684753418	0.0	1.778559684753418	29.953	29.953	19.6989	19.6989	45.5448	45.5448	UP	1.0	0.0	0.0	
GO:0042129	8	regulation of T cell proliferation	6	32	1	1	0	1	1	1	1	0	0	55	32	18864	0.91112	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042147	5	retrograde transport, endosome to Golgi	14	40	3	2	2	2	2	1	3	1	1	54	39	18857	0.99399	0.10986	0.10986	2.5	541339	rab6bb	ENSDARG00000031343		36.7148	36.7148	36.7148		36.7148		22.844	22.844	22.844		22.844		59.008	59.008	59.008		59.00800000000001						36.7148	22.844	59.008	1	0	1	541339	ENSDARG00000031343	36.7148	36.7148		22.844	22.844		59.008	59.008		36.7148	22.844	59.008	0															0						Linear,1(1)	1.6669046878814697	1.6669046878814697	1.6669046878814697	1.6669046878814697	0.0	1.6669046878814697	36.7148	36.7148	22.844	22.844	59.008	59.008	UP	1.0	0.0	0.0	
GO:0042157	5	lipoprotein metabolic process	13	30	1	0	0	1	1	1	1	0	0	55	30	18866	0.91644	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042159	6	lipoprotein catabolic process	5	14	1	0	0	1	1	1	1	0	0	55	14	18882	0.96011	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042168	6	heme metabolic process	10	27	2	2	2	1	1	1	2	1	1	54	26	18870	0.99723	0.075524	0.075524	3.7	553384	cox10	ENSDARG00000034309		57.3633	57.3633	57.3633		57.3633		29.5208	29.5208	29.5208		29.5208		111.466	111.466	111.466		111.466						57.3633	29.5208	111.466	0	1	0															1	553384	ENSDARG00000034309	57.3633	57.3633		29.5208	29.5208		111.466	111.466		57.3633	29.5208	111.466	0						Linear,1(1)	2.0872092247009277	2.0872092247009277	2.0872092247009277	2.0872092247009277	0.0	2.0872092247009277	57.3633	57.3633	29.5208	29.5208	111.466	111.466	DOWN	0.0	1.0	0.0	
GO:0042219	6	cellular modified amino acid catabolic process	5	20	2	1	1	2	2	2	2	1	1	54	19	18877	0.99848	0.056499	0.056499	5.0	767657	abhd12	ENSDARG00000071004		85.0347	85.0347	85.0347		85.0347		33.1646	33.1646	33.1646		33.1646		218.031	218.031	218.031		218.031		0.0	85.0347			85.0347	33.1646	218.031	0	1	0															1	767657	ENSDARG00000071004	85.0347	85.0347		33.1646	33.1646		218.031	218.031		85.0347	33.1646	218.031	0						Linear,1(1)	2.2309417724609375	2.2309417724609375	2.2309417724609375	2.2309417724609375	0.0	2.2309417724609375	85.0347	85.0347	33.1646	33.1646	218.031	218.031	DOWN	0.0	1.0	0.0	
GO:0042221	3	response to chemical	200	630	16	9	5	9	9	6	16	1	1	54	629	18267	0.44998	0.84467	1.0	0.16	554095	fabp1b.1	ENSDARG00000059227		59.8987	59.8987	59.8987		59.89869999999999		30.0087	30.0087	30.0087		30.0087		119.561	119.561	119.561		119.56099999999999						59.8987	30.0087	119.561	1	0	1	554095	ENSDARG00000059227	59.8987	59.8987		30.0087	30.0087		119.561	119.561		59.8987	30.0087	119.561	0															0						Linear,1(1)	1.60146963596344	1.60146963596344	1.60146963596344	1.60146963596344	0.0	1.60146963596344	59.8987	59.8987	30.0087	30.0087	119.561	119.561	UP	1.0	0.0	0.0	
GO:0042246	4	tissue regeneration	53	122	3	2	1	2	2	2	3	1	1	54	121	18775	0.95108	0.29933	0.29933	0.82	192335	atp6v1e1b	ENSDARG00000030694		38.2049	38.2049	38.2049		38.2049		23.4346	23.4346	23.4346		23.4346		62.2846	62.2846	62.2846		62.2846						38.2049	23.4346	62.2846	1	0	1	192335	ENSDARG00000030694	38.2049	38.2049		23.4346	23.4346		62.2846	62.2846		38.2049	23.4346	62.2846	0															0						Linear,1(1)	1.5690326690673828	1.5690326690673828	1.5690326690673828	1.5690326690673828	0.0	1.5690326690673828	38.2049	38.2049	23.4346	23.4346	62.2846	62.2846	UP	1.0	0.0	0.0	
GO:0042264	8	peptidyl-aspartic acid hydroxylation	1	3	1	1	1	0	0	0	1	0	0	55	3	18893	0.99132	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042274	6	ribosomal small subunit biogenesis	4	6	1	0	0	0	0	0	1	0	0	55	6	18890	0.98271	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042277	4	peptide binding	39	123	1	1	1	0	0	0	1	0	0	55	123	18773	0.69862	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042325	8	regulation of phosphorylation	72	359	5	2	1	5	5	5	5	1	1	54	358	18538	0.7202	0.65125	1.0	0.28	556172	taok2a	ENSDARG00000074899		45.5111	45.5111	45.5111		45.5111		26.0688	26.0688	26.0688		26.0688		79.4536	79.4536	79.4536		79.4536						45.5111	26.0688	79.4536	1	0	1	556172	ENSDARG00000074899	45.5111	45.5111		26.0688	26.0688		79.4536	79.4536		45.5111	26.0688	79.4536	0															0						Linear,1(1)	1.966643214225769	1.966643214225769	1.966643214225769	1.966643214225769	0.0	1.966643214225769	45.5111	45.5111	26.0688	26.0688	79.4536	79.4536	UP	1.0	0.0	0.0	
GO:0042327	9	positive regulation of phosphorylation	39	230	5	2	1	5	5	5	5	1	1	54	229	18667	0.85628	0.4896	0.4896	0.43	556172	taok2a	ENSDARG00000074899		45.5111	45.5111	45.5111		45.5111		26.0688	26.0688	26.0688		26.0688		79.4536	79.4536	79.4536		79.4536						45.5111	26.0688	79.4536	1	0	1	556172	ENSDARG00000074899	45.5111	45.5111		26.0688	26.0688		79.4536	79.4536		45.5111	26.0688	79.4536	0															0						Linear,1(1)	1.966643214225769	1.966643214225769	1.966643214225769	1.966643214225769	0.0	1.966643214225769	45.5111	45.5111	26.0688	26.0688	79.4536	79.4536	UP	1.0	0.0	0.0	
GO:0042330	3	taxis	34	174	4	1	0	2	2	2	4	0	0	55	174	18722	0.60167	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042379	6	chemokine receptor binding	6	46	1	0	0	0	0	0	1	0	0	55	46	18850	0.87472	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042393	4	histone binding	43	124	2	0	0	2	2	0	2	0	0	55	124	18772	0.69658	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042398	6	cellular modified amino acid biosynthetic process	16	28	1	0	0	0	0	0	1	0	0	55	28	18868	0.92179	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042440	3	pigment metabolic process	19	45	2	2	2	1	1	1	2	1	1	54	44	18852	0.99244	0.12273	0.12273	2.22	553384	cox10	ENSDARG00000034309		57.3633	57.3633	57.3633		57.3633		29.5208	29.5208	29.5208		29.5208		111.466	111.466	111.466		111.466						57.3633	29.5208	111.466	0	1	0															1	553384	ENSDARG00000034309	57.3633	57.3633		29.5208	29.5208		111.466	111.466		57.3633	29.5208	111.466	0						Linear,1(1)	2.0872092247009277	2.0872092247009277	2.0872092247009277	2.0872092247009277	0.0	2.0872092247009277	57.3633	57.3633	29.5208	29.5208	111.466	111.466	DOWN	0.0	1.0	0.0	
GO:0042541	6	hemoglobin biosynthetic process	9	15	1	1	1	0	0	0	1	0	0	55	15	18881	0.95732	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042552	5	myelination	12	46	1	1	1	1	1	1	1	1	1	54	45	18851	0.99211	0.12528	0.12528	2.17	767657	abhd12	ENSDARG00000071004		85.0347	85.0347	85.0347		85.0347		33.1646	33.1646	33.1646		33.1646		218.031	218.031	218.031		218.031						85.0347	33.1646	218.031	0	1	0															1	767657	ENSDARG00000071004	85.0347	85.0347		33.1646	33.1646		218.031	218.031		85.0347	33.1646	218.031	0						Linear,1(1)	2.2309417724609375	2.2309417724609375	2.2309417724609375	2.2309417724609375	0.0	2.2309417724609375	85.0347	85.0347	33.1646	33.1646	218.031	218.031	DOWN	0.0	1.0	0.0	
GO:0042558	5	pteridine-containing compound metabolic process	9	27	1	0	0	0	0	0	1	0	0	55	27	18869	0.92448	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042559	6	pteridine-containing compound biosynthetic process	5	13	1	0	0	0	0	0	1	0	0	55	13	18883	0.96291	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042578	5	phosphoric ester hydrolase activity	80	368	8	5	4	3	3	3	8	2	2	53	366	18530	0.90885	0.28951	0.28951	0.54	406730;393845	apex1;pde6c	ENSDARG00000045843;ENSDARG00000100397		46.8791	46.8791	35.8146	15.647565960877104	40.59633498142249	12.880219250567034	26.018250000000002	26.018250000000002	22.4176	5.092088063358687	23.973689661607743	4.191527989927666	85.2864	85.2864	57.2178	39.694994796825455	69.3481815355014	32.67474554263331					57.9436;35.8146	29.6189;22.4176	113.355;57.2178	1	1	1	393845	ENSDARG00000100397	35.8146	35.8146		22.4176	22.4176		57.2178	57.2178		35.8146	22.4176	57.2178	1	406730	ENSDARG00000045843	57.9436	57.9436		29.6189	29.6189		113.355	113.355		57.9436	29.6189	113.355	0						Linear,2(1)	1.9585515727977612	4.000117540359497	1.5947060585021973	2.4054114818573	0.5732553023991038	2.0000587701797485	25.19268	68.56552	18.960976000000002	33.075524	30.271943999999998	140.300856	CONFLICT	0.5	0.5	0.0	
GO:0042579	6	microbody	28	79	2	2	0	2	2	2	2	0	0	55	79	18817	0.79447	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042592	4	homeostatic process	176	563	7	6	0	6	6	6	7	0	0	55	563	18333	0.18993	1.0	0.41375	0.0																														0	0	0															0															0																							
GO:0042594	4	response to starvation	22	65	1	0	0	1	1	0	1	0	0	55	65	18831	0.82759	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042625	6	ATPase-coupled ion transmembrane transporter activity	8	11	1	1	1	1	1	1	1	1	1	54	10	18886	0.99955	0.031473	0.031473	9.09	192335	atp6v1e1b	ENSDARG00000030694		38.2049	38.2049	38.2049		38.2049		23.4346	23.4346	23.4346		23.4346		62.2846	62.2846	62.2846		62.2846		0.0	38.2049			38.2049	23.4346	62.2846	1	0	1	192335	ENSDARG00000030694	38.2049	38.2049		23.4346	23.4346		62.2846	62.2846		38.2049	23.4346	62.2846	0															0						Linear,1(1)	1.5690326690673828	1.5690326690673828	1.5690326690673828	1.5690326690673828	0.0	1.5690326690673828	38.2049	38.2049	23.4346	23.4346	62.2846	62.2846	UP	1.0	0.0	0.0	
GO:0042626	5	ATPase-coupled transmembrane transporter activity	40	100	4	4	1	3	3	3	4	1	1	54	99	18797	0.96585	0.25279	0.25279	1.0	192335	atp6v1e1b	ENSDARG00000030694		38.2049	38.2049	38.2049		38.2049		23.4346	23.4346	23.4346		23.4346		62.2846	62.2846	62.2846		62.2846						38.2049	23.4346	62.2846	1	0	1	192335	ENSDARG00000030694	38.2049	38.2049		23.4346	23.4346		62.2846	62.2846		38.2049	23.4346	62.2846	0															0						Linear,1(1)	1.5690326690673828	1.5690326690673828	1.5690326690673828	1.5690326690673828	0.0	1.5690326690673828	38.2049	38.2049	23.4346	23.4346	62.2846	62.2846	UP	1.0	0.0	0.0	
GO:0042627	6	chylomicron	6	8	1	0	0	1	1	1	1	0	0	55	8	18888	0.97701	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042709	4	succinate-CoA ligase complex	3	3	1	0	0	1	1	1	1	0	0	55	3	18893	0.99132	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042719	4	mitochondrial intermembrane space protein transporter complex	2	3	1	0	0	1	1	1	1	0	0	55	3	18893	0.99132	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042737	5	drug catabolic process	7	36	1	0	0	0	0	0	1	0	0	55	36	18860	0.90057	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042738	6	exogenous drug catabolic process	7	36	1	0	0	0	0	0	1	0	0	55	36	18860	0.90057	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042752	4	regulation of circadian rhythm	16	33	2	2	1	2	2	2	2	1	1	54	32	18864	0.99588	0.09153	0.09153	3.03	406204	per1b	ENSDARG00000012499		31.1907	31.1907	31.1907		31.1907		20.3176	20.3176	20.3176		20.3176		47.8826	47.8826	47.8826		47.8826						31.1907	20.3176	47.8826	1	0	1	406204	ENSDARG00000012499	31.1907	31.1907		20.3176	20.3176		47.8826	47.8826		31.1907	20.3176	47.8826	0															0						Linear,1(1)	1.9182219505310059	1.9182219505310059	1.9182219505310059	1.9182219505310059	0.0	1.9182219505310059	31.1907	31.1907	20.3176	20.3176	47.8826	47.8826	UP	1.0	0.0	0.0	
GO:0042769	5	DNA damage response, detection of DNA damage	2	6	1	0	0	1	1	0	1	0	0	55	6	18890	0.98271	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042788	7	polysomal ribosome	6	7	1	1	0	1	1	1	1	0	0	55	7	18889	0.97986	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042800	7	histone methyltransferase activity (H3-K4 specific)	7	9	2	1	0	2	2	1	2	0	0	55	9	18887	0.97418	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042802	4	identical protein binding	58	157	3	2	0	3	3	3	3	0	0	55	157	18739	0.63242	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042803	5	protein homodimerization activity	31	89	1	0	0	1	1	1	1	0	0	55	89	18807	0.77161	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042805	5	actinin binding	6	16	1	1	1	0	0	0	1	0	0	55	16	18880	0.95454	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042953	6	lipoprotein transport	6	10	1	0	0	1	1	1	1	0	0	55	10	18886	0.97135	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042981	7	regulation of apoptotic process	104	367	5	5	4	4	4	4	5	3	3	52	364	18532	0.97825	0.090587	0.090587	0.82	565459;406730;386762	tjp1b;apex1;apc	ENSDARG00000079374;ENSDARG00000045843;ENSDARG00000058868		52.64143333333334	57.9436	29.953	20.55675372093884	53.64605594437871	22.234325058646014	27.026633333333333	29.6189	19.6989	6.4358436442577975	27.089622647811385	6.802846381858702	104.43126666666667	113.355	45.5448	54.970554368801245	108.47644826440592	60.098840760781485					70.0277;57.9436;29.953	31.7621;29.6189;19.6989	154.394;113.355;45.5448	2	1	2	565459;386762	ENSDARG00000079374;ENSDARG00000058868	49.99035	49.99035	28.337092124016532	25.7305	25.7305	8.529970522809553	99.96940000000001	99.96940000000001	76.96800744673075	70.0277;29.953	31.7621;19.6989	154.394;45.5448	1	406730	ENSDARG00000045843	57.9436	57.9436		29.6189	29.6189		113.355	113.355		57.9436	29.6189	113.355	0						Linear,3(1)	1.9905636110043845	6.0275866985321045	1.778559684753418	2.4054114818573	0.34467137202159764	1.8436155319213867	29.379276636213508	75.90359003045316	19.743790654803167	34.3094760118635	42.22622851649917	166.63630481683418	UP	0.6666666666666666	0.3333333333333333	0.0	
GO:0042995	3	cell projection	167	811	14	10	4	11	11	10	14	2	2	53	809	18087	0.57971	0.68838	1.0	0.25	404604;80963	clasp2;rnd3a	ENSDARG00000020345;ENSDARG00000076799		63.1849	63.1849	53.8493	13.202532132890267	62.254670817669655	13.136826178977959	30.3045	30.3045	28.5343	2.503440848112858	30.12811158376953	2.4909818010654705	132.7955	132.7955	101.623	44.08457227307534	129.68937193258142	43.865173536161834					53.8493;72.5205	28.5343;32.0747	101.623;163.968	1	1	1	404604	ENSDARG00000020345	53.8493	53.8493		28.5343	28.5343		101.623	101.623		53.8493	28.5343	101.623	1	80963	ENSDARG00000076799	72.5205	72.5205		32.0747	32.0747		163.968	163.968		72.5205	32.0747	163.968	0						Linear,2(1)	2.157595465120404	4.319969177246094	2.0584206581115723	2.2615485191345215	0.143633087977246	2.159984588623047	44.887124	81.482676	26.834908000000002	33.774091999999996	71.69740000000002	193.8936	CONFLICT	0.5	0.5	0.0	
GO:0043005	5	neuron projection	91	470	8	5	1	6	6	6	8	0	0	55	470	18426	0.25076	1.0	0.64822	0.0																														0	0	0															0															0																							
GO:0043009	6	chordate embryonic development	69	117	1	0	0	0	0	0	1	0	0	55	117	18779	0.71099	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0043010	7	camera-type eye development	14	74	1	1	1	1	1	1	1	1	1	54	73	18823	0.98045	0.19386	0.19386	1.35	767657	abhd12	ENSDARG00000071004		85.0347	85.0347	85.0347		85.0347		33.1646	33.1646	33.1646		33.1646		218.031	218.031	218.031		218.031						85.0347	33.1646	218.031	0	1	0															1	767657	ENSDARG00000071004	85.0347	85.0347		33.1646	33.1646		218.031	218.031		85.0347	33.1646	218.031	0						Linear,1(1)	2.2309417724609375	2.2309417724609375	2.2309417724609375	2.2309417724609375	0.0	2.2309417724609375	85.0347	85.0347	33.1646	33.1646	218.031	218.031	DOWN	0.0	1.0	0.0	
GO:0043025	4	neuronal cell body	15	44	1	0	0	1	1	1	1	0	0	55	44	18852	0.87983	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0043029	7	T cell homeostasis	1	1	1	1	0	1	1	1	1	0	0	55	1	18895	0.9971	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0043038	7	amino acid activation	17	41	1	1	1	1	1	0	1	0	0	55	41	18855	0.88755	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0043039	8	tRNA aminoacylation	17	41	1	1	1	1	1	0	1	0	0	55	41	18855	0.88755	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0043043	6	peptide biosynthetic process	210	289	5	4	1	5	5	3	5	0	0	55	289	18607	0.42895	1.0	1.0	0.0																														0	0	0															0															0																							
