GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0038023	3	signaling receptor activity	808	1211	10	8	4	7	5	4	9	1	1	32	1210	17708	0.36776	0.88708	0.7214	0.083	266750	adra2a	ENSDARG00000040841		2.16252	2.16252	2.16252		2.16252		1.27723	1.27723	1.27723		1.27723		11.1641	11.1641	11.1641		11.1641						2.16252	1.27723	11.1641	1	0	1	266750	ENSDARG00000040841	2.16252	2.16252		1.27723	1.27723		11.1641	11.1641		2.16252	1.27723	11.1641	0															0						"Exp 2,1(1)"	1.57078886	1.57078886	1.57078886	1.57078886	0	1.57078886	2.16252	2.16252	1.27723	1.27723	11.1641	11.1641	UP	1	0	0
GO:0038048	7	dynorphin receptor activity	1	1	1	0	0	1	0	0	1	0	0	33	1	18917	0.99826	1	1	0																														0	0	0															0															0																						
GO:0038084	8	vascular endothelial growth factor signaling pathway	11	12	1	1	1	1	0	0	1	0	0	33	12	18906	0.9793	1	1	0																														0	0	0															0															0																						
GO:0038161	6	prolactin signaling pathway	4	4	1	1	1	1	0	1	0	0	0	33	4	18914	0.99305	1	1	0																														0	0	0															0															0																						
GO:0040007	2	growth	214	221	1	1	1	1	1	1	1	1	1	32	220	18698	0.94356	0.3212	0.3212	0.45	30483	gata4	ENSDARG00000098952		1.72922	1.72922	1.72922		1.72922		0.754041	0.754041	0.754041		0.754041		9.92381	9.92381	9.92381		9.92381						1.72922	0.754041	9.92381	0	1	0															1	30483	ENSDARG00000098952	1.72922	1.72922		0.754041	0.754041		9.92381	9.92381		1.72922	0.754041	9.92381	0						"Exp 2,1(1)"	2.18127346	2.18127346	2.18127346	2.18127346	0	2.18127346	1.72922	1.72922	0.754041	0.754041	9.92381	9.92381	DOWN	0	1	0
GO:0040011	2	locomotion	583	646	3	3	2	3	3	2	3	1	1	32	645	18273	0.68913	0.68194	1	0.15	30483	gata4	ENSDARG00000098952		1.72922	1.72922	1.72922		1.72922		0.754041	0.754041	0.754041		0.754041		9.92381	9.92381	9.92381		9.92381						1.72922	0.754041	9.92381	0	1	0															1	30483	ENSDARG00000098952	1.72922	1.72922		0.754041	0.754041		9.92381	9.92381		1.72922	0.754041	9.92381	0						"Exp 2,1(1)"	2.18127346	2.18127346	2.18127346	2.18127346	0	2.18127346	1.72922	1.72922	0.754041	0.754041	9.92381	9.92381	DOWN	0	1	0
GO:0040012	4	regulation of locomotion	224	239	1	1	1	1	0	0	1	0	0	33	239	18679	0.65758	1	1	0																														0	0	0															0															0																						
GO:0040017	5	positive regulation of locomotion	95	100	1	1	1	1	0	0	1	0	0	33	100	18818	0.83967	1	1	0																														0	0	0															0															0																						
GO:0042056	6	chemoattractant activity	9	13	1	1	1	1	0	0	1	0	0	33	13	18905	0.97759	1	1	0																														0	0	0															0															0																						
GO:0042074	6	cell migration involved in gastrulation	76	80	1	1	0	1	1	1	1	0	0	33	80	18838	0.8696	1	1	0																														0	0	0															0															0																						
GO:0042127	5	regulation of cell population proliferation	263	295	5	4	3	5	3	2	5	1	1	32	294	18624	0.90694	0.40439	0.40439	0.34	369194	tgfb2	ENSDARG00000027087		0.00159495	0.00159495	0.00159495		0.00159495		5.00E-04	5.00E-04	5.00E-04		5.00E-04		0.0162964	0.0162964	0.0162964		0.0162964						0.00159495	5.00E-04	0.0162964	0	1	0															1	369194	ENSDARG00000027087	0.00159495	0.00159495		5.00E-04	5.00E-04		0.0162964	0.0162964		0.00159495	5.00E-04	0.0162964	0						"Exp 4,1(1)"	1.602090001	1.602090001	1.602090001	1.602090001	0	1.602090001	0.00159495	0.00159495	5.00E-04	5.00E-04	0.0162964	0.0162964	DOWN	0	1	0
GO:0042157	5	lipoprotein metabolic process	28	30	2	2	0	2	2	2	2	0	0	33	30	18888	0.94902	1	1	0																														0	0	0															0															0																						
GO:0042168	6	heme metabolic process	26	27	1	1	1	1	1	1	1	1	1	32	26	18892	0.999	0.045998	0.045998	3.7	30617	urod	ENSDARG00000006818		2.32451	2.32451	2.32451		2.32451		1.05278	1.05278	1.05278		1.05278		40.8611	40.8611	40.8611		40.8611						2.32451	1.05278	40.8611	0	1	0															1	30617	ENSDARG00000006818	2.32451	2.32451		1.05278	1.05278		40.8611	40.8611		2.32451	1.05278	40.8611	0						"Exp 2,1(1)"	1.576405883	1.576405883	1.576405883	1.576405883	0	1.576405883	2.32451	2.32451	1.05278	1.05278	40.8611	40.8611	DOWN	0	1	0
GO:0042176	6	regulation of protein catabolic process	83	86	1	0	0	1	0	0	1	0	0	33	86	18832	0.86052	1	1	0																														0	0	0															0															0																						
GO:0042221	3	response to chemical	547	630	3	3	1	2	3	2	3	0	0	33	630	18288	0.32738	1	0.62786	0																														0	0	0															0															0																						
GO:0042246	4	tissue regeneration	116	122	1	1	1	1	1	1	1	1	1	32	121	18797	0.98095	0.19209	0.19209	0.82	30483	gata4	ENSDARG00000098952		1.72922	1.72922	1.72922		1.72922		0.754041	0.754041	0.754041		0.754041		9.92381	9.92381	9.92381		9.92381						1.72922	0.754041	9.92381	0	1	0															1	30483	ENSDARG00000098952	1.72922	1.72922		0.754041	0.754041		9.92381	9.92381		1.72922	0.754041	9.92381	0						"Exp 2,1(1)"	2.18127346	2.18127346	2.18127346	2.18127346	0	2.18127346	1.72922	1.72922	0.754041	0.754041	9.92381	9.92381	DOWN	0	1	0
GO:0042277	4	peptide binding	108	123	1	0	0	1	0	0	1	0	0	33	123	18795	0.80649	1	1	0																														0	0	0															0															0																						
GO:0042278	6	purine nucleoside metabolic process	20	20	1	0	0	1	0	0	1	0	0	33	20	18898	0.96573	1	1	0																														0	0	0															0															0																						
GO:0042285	6	xylosyltransferase activity	10	10	1	1	0	1	1	1	1	0	0	33	10	18908	0.98272	1	1	0																														0	0	0															0															0																						
GO:0042299	6	lupeol synthase activity	3	3	1	0	0	1	0	0	1	0	0	33	3	18915	0.99478	1	1	0																														0	0	0															0															0																						
GO:0042300	6	beta-amyrin synthase activity	3	3	1	0	0	1	0	0	1	0	0	33	3	18915	0.99478	1	1	0																														0	0	0															0															0																						
GO:0042325	8	regulation of phosphorylation	326	359	4	3	3	3	2	1	4	1	1	32	358	18560	0.87109	0.4683	0.4683	0.28	369194	tgfb2	ENSDARG00000027087		0.00159495	0.00159495	0.00159495		0.00159495		5.00E-04	5.00E-04	5.00E-04		5.00E-04		0.0162964	0.0162964	0.0162964		0.0162964						0.00159495	5.00E-04	0.0162964	0	1	0															1	369194	ENSDARG00000027087	0.00159495	0.00159495		5.00E-04	5.00E-04		0.0162964	0.0162964		0.00159495	5.00E-04	0.0162964	0						"Exp 4,1(1)"	1.602090001	1.602090001	1.602090001	1.602090001	0	1.602090001	0.00159495	0.00159495	5.00E-04	5.00E-04	0.0162964	0.0162964	DOWN	0	1	0
GO:0042327	9	positive regulation of phosphorylation	203	230	3	2	2	3	1	1	3	1	1	32	229	18689	0.93945	0.33189	0.33189	0.43	369194	tgfb2	ENSDARG00000027087		0.00159495	0.00159495	0.00159495		0.00159495		5.00E-04	5.00E-04	5.00E-04		5.00E-04		0.0162964	0.0162964	0.0162964		0.0162964						0.00159495	5.00E-04	0.0162964	0	1	0															1	369194	ENSDARG00000027087	0.00159495	0.00159495		5.00E-04	5.00E-04		0.0162964	0.0162964		0.00159495	5.00E-04	0.0162964	0						"Exp 4,1(1)"	1.602090001	1.602090001	1.602090001	1.602090001	0	1.602090001	0.00159495	0.00159495	5.00E-04	5.00E-04	0.0162964	0.0162964	DOWN	0	1	0
GO:0042391	4	regulation of membrane potential	142	148	2	2	1	2	2	2	2	1	1	32	147	18771	0.97269	0.22814	0.22814	0.68	571467	kcnk13a	ENSDARG00000008212		1.05907	1.05907	1.05907		1.05907		0.794265	0.794265	0.794265		0.794265		1.60797	1.60797	1.60797		1.60797						1.05907	0.794265	1.60797	1	0	1	571467	ENSDARG00000008212	1.05907	1.05907		0.794265	0.794265		1.60797	1.60797		1.05907	0.794265	1.60797	0															0						"Exp 2,1(1)"	1.637752891	1.637752891	1.637752891	1.637752891	0	1.637752891	1.05907	1.05907	0.794265	0.794265	1.60797	1.60797	UP	1	0	0
GO:0042440	3	pigment metabolic process	44	45	1	1	1	1	1	1	1	1	1	32	44	18874	0.99722	0.075516	0.075516	2.22	30617	urod	ENSDARG00000006818		2.32451	2.32451	2.32451		2.32451		1.05278	1.05278	1.05278		1.05278		40.8611	40.8611	40.8611		40.8611						2.32451	1.05278	40.8611	0	1	0															1	30617	ENSDARG00000006818	2.32451	2.32451		1.05278	1.05278		40.8611	40.8611		2.32451	1.05278	40.8611	0						"Exp 2,1(1)"	1.576405883	1.576405883	1.576405883	1.576405883	0	1.576405883	2.32451	2.32451	1.05278	1.05278	40.8611	40.8611	DOWN	0	1	0
GO:0042451	7	purine nucleoside biosynthetic process	13	13	1	0	0	1	0	0	1	0	0	33	13	18905	0.97759	1	1	0																														0	0	0															0															0																						
GO:0042455	8	ribonucleoside biosynthetic process	13	13	1	0	0	1	0	0	1	0	0	33	13	18905	0.97759	1	1	0																														0	0	0															0															0																						
GO:0042461	6	photoreceptor cell development	47	47	2	1	1	1	1	0	2	0	0	33	47	18871	0.92126	1	1	0																														0	0	0															0															0																						
GO:0042462	7	eye photoreceptor cell development	40	40	2	1	1	1	1	0	2	0	0	33	40	18878	0.93259	1	1	0																														0	0	0															0															0																						
GO:0042470	9	melanosome	25	25	1	1	1	1	1	1	1	1	1	32	24	18894	0.99914	0.042662	0.042662	4	562524	rab38c	ENSDARG00000074719		1.5326	1.5326	1.5326		1.5326		0.811611	0.811611	0.811611		0.811611		5.53546	5.53546	5.53546		5.53546						1.5326	0.811611	5.53546	0	1	0															1	562524	ENSDARG00000074719	1.5326	1.5326		0.811611	0.811611		5.53546	5.53546		1.5326	0.811611	5.53546	0						"Exp 2,1(1)"	1.663061023	1.663061023	1.663061023	1.663061023	0	1.663061023	1.5326	1.5326	0.811611	0.811611	5.53546	5.53546	DOWN	0	1	0
GO:0042558	5	pteridine-containing compound metabolic process	25	27	1	1	0	1	1	1	1	0	0	33	27	18891	0.954	1	1	0																														0	0	0															0															0																						
GO:0042578	5	phosphoric ester hydrolase activity	356	368	6	4	2	5	4	3	6	1	1	32	367	18551	0.86581	0.47673	0.47673	0.27	553453	samhd1	ENSDARG00000071288		1.2574	1.2574	1.2574		1.2574		0.687191	0.687191	0.687191		0.687191		3.71998	3.71998	3.71998		3.71998						1.2574	0.687191	3.71998	0	1	0															1	553453	ENSDARG00000071288	1.2574	1.2574		0.687191	0.687191		3.71998	3.71998		1.2574	0.687191	3.71998	0						"Exp 2,1(1)"	1.916465998	1.916465998	1.916465998	1.916465998	0	1.916465998	1.2574	1.2574	0.687191	0.687191	3.71998	3.71998	DOWN	0	1	0
GO:0042592	4	homeostatic process	512	563	5	5	0	5	4	4	5	0	0	33	563	18355	0.36932	1	0.62619	0																														0	0	0															0															0																						
GO:0042594	4	response to starvation	64	65	1	1	1	0	1	0	1	0	0	33	65	18853	0.89272	1	1	0																														0	0	0															0															0																						
GO:0042626	5	ATPase-coupled transmembrane transporter activity	98	100	1	1	1	0	0	0	1	0	0	33	100	18818	0.83967	1	1	0																														0	0	0															0															0																						
GO:0042627	6	chylomicron	8	8	2	2	0	2	1	1	2	0	0	33	8	18910	0.98615	1	1	0																														0	0	0															0															0																						
GO:0042632	8	cholesterol homeostasis	22	22	2	2	0	2	1	1	2	0	0	33	22	18896	0.96236	1	1	0																														0	0	0															0															0																						
GO:0042742	5	defense response to bacterium	57	89	1	1	0	1	1	0	1	0	0	33	89	18829	0.85601	1	1	0																														0	0	0															0															0																						
GO:0042761	7	very long-chain fatty acid biosynthetic process	20	20	1	1	1	1	1	1	1	1	1	32	19	18899	0.99945	0.034273	0.034273	5	798606	tecrl2a	ENSDARG00000089485		7.43E-05	7.43E-05	7.43E-05		7.43E-05		3.98E-05	3.98E-05	3.98E-05		3.98E-05		0.001232	0.001232	0.001232		0.001232		0	7.43E-05			7.43E-05	3.98E-05	0.001232	1	0	1	798606	ENSDARG00000089485	7.43E-05	7.43E-05		3.98E-05	3.98E-05		0.001232	0.001232		7.43E-05	3.98E-05	0.001232	0															0						"Exp 4,1(1)"	1.878602624	1.878602624	1.878602624	1.878602624	0	1.878602624	7.43E-05	7.43E-05	3.98E-05	3.98E-05	0.001232	0.001232	UP	1	0	0
GO:0042770	6	signal transduction in response to DNA damage	36	38	1	1	0	1	1	1	1	0	0	33	38	18880	0.93586	1	1	0																														0	0	0															0															0																						
GO:0042887	4	amide transmembrane transporter activity	24	25	1	1	0	1	1	1	1	0	0	33	25	18893	0.95734	1	1	0																														0	0	0															0															0																						
GO:0042910	4	xenobiotic transmembrane transporter activity	12	12	1	1	1	0	0	0	1	0	0	33	12	18906	0.9793	1	1	0																														0	0	0															0															0																						
GO:0042923	5	neuropeptide binding	12	18	1	0	0	1	0	0	1	0	0	33	18	18900	0.9691	1	1	0																														0	0	0															0															0																						
GO:0042953	6	lipoprotein transport	10	10	1	1	0	1	0	0	1	0	0	33	10	18908	0.98272	1	1	0																														0	0	0															0															0																						
GO:0042981	7	regulation of apoptotic process	297	367	3	1	0	3	1	1	3	0	0	33	367	18551	0.5242	1	1	0																														0	0	0															0															0																						
GO:0042995	3	cell projection	767	811	6	5	3	5	5	4	6	2	2	31	809	18109	0.83388	0.41558	0.65143	0.25	100322372;798102	si:ch73-222h13.1;nmba	ENSDARG00000087107;ENSDARG00000068144		0.650795	0.650795	0.419201	0.327523376	0.652684505	0.327512475	0.400483	0.400483	0.14411	0.362566174	0.402574669	0.362554106	1.92001	1.92001	1.33353	0.82940797	1.915225089	0.829380365					0.419201;0.882389	0.14411;0.656856	2.50649;1.33353	1	1	1	798102	ENSDARG00000068144	0.882389	0.882389		0.656856	0.656856		1.33353	1.33353		0.882389	0.656856	1.33353	1	100322372	ENSDARG00000087107	0.419201	0.419201		0.14411	0.14411		2.50649	2.50649		0.419201	0.14411	2.50649	0						"Exp 2,1(0.5);Poly 2,1(0.5)"	1.633206554	3.269982696	1.558616877	1.711365819	0.108009813	1.634991348	0.19687076	1.10471924	-0.10200808	0.90297408	0.7705092	3.0695108	CONFLICT	0.5	0.5	0
GO:0043005	5	neuron projection	431	470	3	2	2	2	2	1	3	1	1	32	469	18449	0.80307	0.56371	0.56371	0.21	798102	nmba	ENSDARG00000068144		0.882389	0.882389	0.882389		0.882389		0.656856	0.656856	0.656856		0.656856		1.33353	1.33353	1.33353		1.33353						0.882389	0.656856	1.33353	1	0	1	798102	ENSDARG00000068144	0.882389	0.882389		0.656856	0.656856		1.33353	1.33353		0.882389	0.656856	1.33353	0															0						"Exp 2,1(1)"	1.711365819	1.711365819	1.711365819	1.711365819	0	1.711365819	0.882389	0.882389	0.656856	0.656856	1.33353	1.33353	UP	1	0	0
GO:0043009	6	chordate embryonic development	115	117	1	1	0	1	1	1	1	0	0	33	117	18801	0.81502	1	1	0																														0	0	0															0															0																						
GO:0043021	4	ribonucleoprotein complex binding	58	58	1	1	0	1	1	1	1	0	0	33	58	18860	0.90372	1	1	0																														0	0	0															0															0																						
GO:0043043	6	peptide biosynthetic process	281	289	1	0	0	1	0	0	1	0	0	33	289	18629	0.60197	1	1	0																														0	0	0															0															0																						
GO:0043062	5	extracellular structure organization	145	161	1	0	0	1	0	0	1	0	0	33	161	18757	0.75443	1	1	0																														0	0	0															0															0																						
GO:0043065	8	positive regulation of apoptotic process	80	84	1	0	0	1	0	0	1	0	0	33	84	18834	0.86353	1	1	0																														0	0	0															0															0																						
GO:0043066	8	negative regulation of apoptotic process	131	190	2	1	0	2	1	1	2	0	0	33	190	18728	0.71691	1	1	0																														0	0	0															0															0																						
GO:0043067	6	regulation of programmed cell death	303	373	3	1	0	3	1	1	3	0	0	33	373	18545	0.51864	1	1	0																														0	0	0															0															0																						
GO:0043068	7	positive regulation of programmed cell death	80	84	1	0	0	1	0	0	1	0	0	33	84	18834	0.86353	1	1	0																														0	0	0															0															0																						
GO:0043069	7	negative regulation of programmed cell death	136	195	2	1	0	2	1	1	2	0	0	33	195	18723	0.71063	1	1	0																														0	0	0															0															0																						
GO:0043085	5	positive regulation of catalytic activity	332	357	3	0	0	3	0	0	3	0	0	33	357	18561	0.53359	1	1	0																														0	0	0															0															0																						
GO:0043086	5	negative regulation of catalytic activity	162	182	1	1	0	1	1	1	1	0	0	33	182	18736	0.72708	1	1	0																														0	0	0															0															0																						
GO:0043087	6	regulation of GTPase activity	163	178	1	0	0	1	0	0	1	0	0	33	178	18740	0.73221	1	1	0																														0	0	0															0															0																						
GO:0043094	4	cellular metabolic compound salvage	29	29	1	0	0	1	0	0	1	0	0	33	29	18889	0.95068	1	1	0																														0	0	0															0															0																						
GO:0043101	5	purine-containing compound salvage	14	14	1	0	0	1	0	0	1	0	0	33	14	18904	0.97589	1	1	0																														0	0	0															0															0																						
GO:0043130	5	ubiquitin binding	43	45	1	1	0	1	1	1	1	0	0	33	45	18873	0.92448	1	1	0																														0	0	0															0															0																						
GO:0043161	8	proteasome-mediated ubiquitin-dependent protein catabolic process	188	189	2	1	0	2	1	1	2	0	0	33	189	18729	0.71817	1	1	0																														0	0	0															0															0																						
GO:0043167	3	ion binding	5027	5408	48	41	22	44	35	32	46	14	14	19	5394	13524	0.97155	0.061244	0.083898	0.26	101885702;100004662;100004647;100002257;790965;777726;566325;562524;553601;553453;449833;415248;337599;30483	si:dkey-185m8.2;zgc:174357;rasl10a;si:dkeyp-2e4.3;si:dkey-286h2.3;zgc:113443;thbs2b;rab38c;zgc:110249;samhd1;zdhhc15a;rcn3;zgc:172121;gata4	ENSDARG00000099026;ENSDARG00000110460;ENSDARG00000062314;ENSDARG00000095283;ENSDARG00000068290;ENSDARG00000100803;ENSDARG00000073810;ENSDARG00000074719;ENSDARG00000035221;ENSDARG00000071288;ENSDARG00000101039;ENSDARG00000037961;ENSDARG00000034430;ENSDARG00000098952		1.343162536	1.398745	0.0913505	0.560657007	1.227231399	0.568120636	0.753863686	0.7982655	0.0604096	0.271802529	0.716012809	0.28350925	5.664537714	3.83896	0.182348	5.424345312	4.561597401	4.729326471					1.48829;1.2154;1.89986;0.796168;0.668657;2.28656;0.0913505;1.5326;1.3092;1.2574;1.70363;1.72503;1.10091;1.72922	0.912035;0.78492;1.07618;0.55498;0.475818;1.206;0.0604096;0.811611;0.83045;0.687191;0.845767;0.828144;0.726545;0.754041	3.95794;2.63038;7.91711;1.36693;1.08813;21.191;0.182348;5.53546;3.02363;3.71998;7.8617;8.68857;2.21654;9.92381	8	6	8	101885702;100004662;100004647;100002257;790965;777726;553601;337599	ENSDARG00000099026;ENSDARG00000110460;ENSDARG00000062314;ENSDARG00000095283;ENSDARG00000068290;ENSDARG00000100803;ENSDARG00000035221;ENSDARG00000034430	1.345630625	1.2623	0.541327448	0.820866	0.807685	0.245490509	5.4239575	2.827005	6.719658713	1.48829;1.2154;1.89986;0.796168;0.668657;2.28656;1.3092;1.10091	0.912035;0.78492;1.07618;0.55498;0.475818;1.206;0.83045;0.726545	3.95794;2.63038;7.91711;1.36693;1.08813;21.191;3.02363;2.21654	6	566325;562524;553453;449833;415248;30483	ENSDARG00000073810;ENSDARG00000074719;ENSDARG00000071288;ENSDARG00000101039;ENSDARG00000037961;ENSDARG00000098952	1.33987175	1.618115	0.637967097	0.664527267	0.782826	0.30157467	5.985311333	6.69858	3.615209242	0.0913505;1.5326;1.2574;1.70363;1.72503;1.72922	0.0604096;0.811611;0.687191;0.845767;0.828144;0.754041	0.182348;5.53546;3.71998;7.8617;8.68857;9.92381	0						"Exp 2,5(0.36);Linear,8(0.58);Poly 2,1(0.08)"	1.833704451	26.31735528	1.518617392	3.391056061	0.494727599	1.730340421	1.049472435	1.636852636	0.611484814	0.896242558	2.823091876	8.505983553	CONFLICT	0.571428571	0.428571429	0
GO:0043168	4	anion binding	2070	2222	17	16	9	14	14	10	17	4	4	29	2218	16700	0.65631	0.55169	0.79128	0.18	101885702;100004647;562524;553453	si:dkey-185m8.2;rasl10a;rab38c;samhd1	ENSDARG00000099026;ENSDARG00000062314;ENSDARG00000074719;ENSDARG00000071288		1.5445375	1.510445	1.2574	0.265837236	1.663178587	0.283672003	0.87175425	0.861823	0.687191	0.164411303	0.946887086	0.165620705	5.2826225	4.7467	3.71998	1.932277283	6.078786089	2.170551529					1.48829;1.89986;1.5326;1.2574	0.912035;1.07618;0.811611;0.687191	3.95794;7.91711;5.53546;3.71998	2	2	2	101885702;100004647	ENSDARG00000099026;ENSDARG00000062314	1.694075	1.694075	0.291023938	0.9941075	0.9941075	0.116068043	5.937525	5.937525	2.799555955	1.48829;1.89986	0.912035;1.07618	3.95794;7.91711	2	562524;553453	ENSDARG00000074719;ENSDARG00000071288	1.395	1.395	0.194595786	0.749401	0.749401	0.087978226	4.62772	4.62772	1.283738219	1.5326;1.2574	0.811611;0.687191	5.53546;3.71998	0						"Exp 2,2(0.5);Linear,2(0.5)"	1.732964255	6.955647707	1.547380209	1.916465998	0.165360591	1.74590075	1.284017009	1.805057991	0.710631173	1.032877327	3.388990762	7.176254238	CONFLICT	0.5	0.5	0
GO:0043169	4	cation binding	3321	3557	32	26	14	31	22	23	30	11	11	22	3546	15372	0.98676	0.033539	0.042545	0.31	100004662;100002257;790965;777726;566325;553601;553453;449833;415248;337599;30483	zgc:174357;si:dkeyp-2e4.3;si:dkey-286h2.3;zgc:113443;thbs2b;zgc:110249;samhd1;zdhhc15a;rcn3;zgc:172121;gata4	ENSDARG00000110460;ENSDARG00000095283;ENSDARG00000068290;ENSDARG00000100803;ENSDARG00000073810;ENSDARG00000035221;ENSDARG00000071288;ENSDARG00000101039;ENSDARG00000037961;ENSDARG00000034430;ENSDARG00000098952		1.262138682	1.2574	0.0913505	0.603928598	1.123549132	0.565348051	0.704933236	0.754041	0.0604096	0.283164121	0.659568551	0.275707547	5.626638	3.02363	0.182348	6.119532399	4.168327745	5.085806541					1.2154;0.796168;0.668657;2.28656;0.0913505;1.3092;1.2574;1.70363;1.72503;1.10091;1.72922	0.78492;0.55498;0.475818;1.206;0.0604096;0.83045;0.687191;0.845767;0.828144;0.726545;0.754041	2.63038;1.36693;1.08813;21.191;0.182348;3.02363;3.71998;7.8617;8.68857;2.21654;9.92381	6	5	6	100004662;100002257;790965;777726;553601;337599	ENSDARG00000110460;ENSDARG00000095283;ENSDARG00000068290;ENSDARG00000100803;ENSDARG00000035221;ENSDARG00000034430	1.2294825	1.158155	0.573198678	0.763118833	0.7557325	0.256263026	5.252768333	2.42346	7.842650591	1.2154;0.796168;0.668657;2.28656;1.3092;1.10091	0.78492;0.55498;0.475818;1.206;0.83045;0.726545	2.63038;1.36693;1.08813;21.191;3.02363;2.21654	5	566325;553453;449833;415248;30483	ENSDARG00000073810;ENSDARG00000071288;ENSDARG00000101039;ENSDARG00000037961;ENSDARG00000098952	1.3013261	1.70363	0.705414252	0.63511052	0.754041	0.327404971	6.0752816	7.8617	4.034409803	0.0913505;1.2574;1.70363;1.72503;1.72922	0.0604096;0.687191;0.845767;0.828144;0.754041	0.182348;3.71998;7.8617;8.68857;9.92381	0						"Exp 2,4(0.37);Linear,6(0.55);Poly 2,1(0.1)"	1.879298503	21.27817357	1.518617392	3.391056061	0.5467144	1.746908069	0.905239687	1.619037676	0.537593935	0.872272538	2.010225454	9.243050546	CONFLICT	0.545454545	0.454545455	0
GO:0043170	4	macromolecule metabolic process	3972	4282	36	27	8	32	23	18	36	4	4	29	4278	14640	0.10407	0.95928	0.20949	0.093	100004662;564886;553453;449833	zgc:174357;si:ch1073-296d18.1;samhd1;zdhhc15a	ENSDARG00000110460;ENSDARG00000087145;ENSDARG00000071288;ENSDARG00000101039		1.5993225	1.480515	1.2154	0.469572998	1.410854608	0.374186141	0.9077745	0.8153435	0.687191	0.278077502	0.837005574	0.185167934	6.70089	5.79084	2.63038	4.527753016	4.714217478	3.758008547					1.2154;2.22086;1.2574;1.70363	0.78492;1.31322;0.687191;0.845767	2.63038;12.5915;3.71998;7.8617	2	2	2	100004662;564886	ENSDARG00000110460;ENSDARG00000087145	1.71813	1.71813	0.710967584	1.04907	1.04907	0.373564513	7.61094	7.61094	7.0435755	1.2154;2.22086	0.78492;1.31322	2.63038;12.5915	2	553453;449833	ENSDARG00000071288;ENSDARG00000101039	1.480515	1.480515	0.315532259	0.766479	0.766479	0.112130165	5.79084	5.79084	2.928638298	1.2574;1.70363	0.687191;0.845767	3.71998;7.8617	0						"Exp 2,3(0.75);Linear,1(0.25)"	2.089351437	8.732321024	1.711026192	3.391056061	0.811043209	1.815119386	1.139140962	2.059504038	0.635258548	1.180290452	2.263692045	11.13808796	CONFLICT	0.5	0.5	0
GO:0043173	7	nucleotide salvage	21	21	1	0	0	1	0	0	1	0	0	33	21	18897	0.96404	1	1	0																														0	0	0															0															0																						
GO:0043174	6	nucleoside salvage	8	8	1	0	0	1	0	0	1	0	0	33	8	18910	0.98615	1	1	0																														0	0	0															0															0																						
GO:0043178	4	alcohol binding	48	49	1	1	0	1	1	1	1	0	0	33	49	18869	0.91805	1	1	0																														0	0	0															0															0																						
GO:0043200	5	response to amino acid	24	25	1	1	1	0	1	0	1	0	0	33	25	18893	0.95734	1	1	0																														0	0	0															0															0																						
