GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0042327	9	positive regulation of phosphorylation	200	230	3	2	3	3	2	2	3	2	2	31	228	18690	0.99264	0.060554	0.060554	0.87	494456;368245	fgf23;fgf19	ENSDARG00000045854;ENSDARG00000098663		0.411359964	0.411359964	8.69E-05	0.581627906	0.53284683	0.555673378	0.28757893	0.28757893	5.19E-05	0.406624682	0.372512197	0.388479488	0.703584819	0.703584819	1.80E-04	0.994765147	0.911365256	0.950374809					0.822633;8.69275E-5	0.575106;5.18593E-5	1.40699;1.79638E-4	2	0	2	494456;368245	ENSDARG00000045854;ENSDARG00000098663	0.411359964	0.411359964	0.581627906	0.28757893	0.28757893	0.406624682	0.703584819	0.703584819	0.994765147	0.822633;8.69275E-5	0.575106;5.18593E-5	1.40699;1.79638E-4	0															0						"Exp 4,1(0.5);Linear,1(0.5)"	2.302149608	4.622158051	2.108117342	2.514040709	0.287031165	2.311079025	-0.394735187	1.217455115	-0.275974128	0.851131988	-0.675089336	2.082258974	UP	1	0	0
GO:0042330	3	taxis	142	174	2	2	2	2	2	2	2	2	2	31	172	18746	0.99661	0.036743	0.036743	1.15	556770;336944	gpr183a;ccr6b	ENSDARG00000010317;ENSDARG00000038968		0.8358685	0.8358685	0.388687	0.632410142	0.743594981	0.618800277	0.5501175	0.5501175	0.141743	0.577528756	0.465851599	0.565099974	2.38919	2.38919	2.04586	0.485541942	2.460034316	0.475092774					0.388687;1.28305	0.141743;0.958492	2.73252;2.04586	1	1	1	336944	ENSDARG00000038968	1.28305	1.28305		0.958492	0.958492		2.04586	2.04586		1.28305	0.958492	2.04586	1	556770	ENSDARG00000010317	0.388687	0.388687		0.141743	0.141743		2.73252	2.73252		0.388687	0.141743	2.73252	0						"Exp 2,1(0.5);Poly 2,1(0.5)"	1.749686399	3.501133084	1.69506228	1.806070805	0.078494881	1.750566542	-0.04060724	1.71234424	-0.25029652	1.35053152	1.7162632	3.0621168	CONFLICT	0.5	0.5	0
GO:0042391	4	regulation of membrane potential	142	148	2	1	0	1	1	1	1	0	0	33	148	18770	0.77186	1	1	0																														0	0	0															0															0																						
GO:0042393	4	histone binding	118	124	1	0	0	1	0	0	1	0	0	33	124	18794	0.80508	1	1	0																														0	0	0															0															0																						
GO:0042440	3	pigment metabolic process	44	45	1	1	1	1	1	1	1	1	1	32	44	18874	0.99722	0.075516	0.075516	2.22	327588	hpxa	ENSDARG00000012609		1.22493	1.22493	1.22493		1.22493		0.795138	0.795138	0.795138		0.795138		2.61243	2.61243	2.61243		2.61243						1.22493	0.795138	2.61243	1	0	1	327588	ENSDARG00000012609	1.22493	1.22493		0.795138	0.795138		2.61243	2.61243		1.22493	0.795138	2.61243	0															0						"Linear,1(1)"	2.294646025	2.294646025	2.294646025	2.294646025	0	2.294646025	1.22493	1.22493	0.795138	0.795138	2.61243	2.61243	UP	1	0	0
GO:0042493	4	response to drug	8	9	1	1	0	1	0	0	1	0	0	33	9	18909	0.98443	1	1	0																														0	0	0															0															0																						
GO:0042509	10	regulation of tyrosine phosphorylation of STAT protein	9	12	1	0	1	1	0	0	1	0	0	33	12	18906	0.9793	1	1	0																														0	0	0															0															0																						
GO:0042531	11	positive regulation of tyrosine phosphorylation of STAT protein	8	11	1	0	1	1	0	0	1	0	0	33	11	18907	0.98101	1	1	0																														0	0	0															0															0																						
GO:0042562	3	hormone binding	38	45	2	2	1	2	2	2	2	1	1	32	44	18874	0.99722	0.075516	0.075516	2.22	503868	vipr1b	ENSDARG00000059058		1.49581	1.49581	1.49581		1.49581		0.783669	0.783669	0.783669		0.783669		5.27487	5.27487	5.27487		5.27487						1.49581	0.783669	5.27487	0	1	0															1	503868	ENSDARG00000059058	1.49581	1.49581		0.783669	0.783669		5.27487	5.27487		1.49581	0.783669	5.27487	0						"Exp 2,1(1)"	1.591953754	1.591953754	1.591953754	1.591953754	0	1.591953754	1.49581	1.49581	0.783669	0.783669	5.27487	5.27487	DOWN	0	1	0
GO:0042578	5	phosphoric ester hydrolase activity	356	368	3	1	1	2	1	0	3	0	0	33	368	18550	0.52327	1	1	0																														0	0	0															0															0																						
GO:0042586	6	peptide deformylase activity	1	1	1	1	0	1	1	0	1	0	0	33	1	18917	0.99826	1	1	0																														0	0	0															0															0																						
GO:0042592	4	homeostatic process	514	563	11	9	6	10	7	6	11	5	5	28	558	18360	0.99963	0.0027101	0.0027101	0.89	563398;556770;494456;336944;327588	zgc:172079;gpr183a;fgf23;ccr6b;hpxa	ENSDARG00000056762;ENSDARG00000010317;ENSDARG00000045854;ENSDARG00000038968;ENSDARG00000012609	563398(-0.1053)	0.785899	0.822633	0.210195	0.482304155	0.853224087	0.460620877	0.5158204	0.575106	0.108623	0.381849078	0.553283563	0.351192423	2.030972	2.04586	1.35706	0.646914905	2.135617876	0.654752961					0.210195;0.388687;0.822633;1.28305;1.22493	0.108623;0.141743;0.575106;0.958492;0.795138	1.35706;2.73252;1.40699;2.04586;2.61243	4	1	4	563398;494456;336944;327588	ENSDARG00000056762;ENSDARG00000045854;ENSDARG00000038968;ENSDARG00000012609	0.885202	1.0237815	0.494384289	0.60933975	0.685122	0.368925239	1.855585	1.726425	0.594077318	0.210195;0.822633;1.28305;1.22493	0.108623;0.575106;0.958492;0.795138	1.35706;1.40699;2.04586;2.61243	1	556770	ENSDARG00000010317	0.388687	0.388687		0.141743	0.141743		2.73252	2.73252		0.388687	0.141743	2.73252	0						"Exp 2,1(0.2);Linear,2(0.4);Poly 2,2(0.4)"	1.944387602	9.883461237	1.573641419	2.514040709	0.406421905	1.806070805	0.363140769	1.208657231	0.181114926	0.850525874	1.463926085	2.598017915	UP	0.8	0.2	0
GO:0042626	5	ATPase-coupled transmembrane transporter activity	98	100	1	1	1	1	1	1	1	1	1	32	99	18819	0.98691	0.16033	0.16033	1	566555	abcc6a	ENSDARG00000016750		1.80485	1.80485	1.80485		1.80485		1.04797	1.04797	1.04797		1.04797		6.3778	6.3778	6.3778		6.3778						1.80485	1.04797	6.3778	1	0	1	566555	ENSDARG00000016750	1.80485	1.80485		1.04797	1.04797		6.3778	6.3778		1.80485	1.04797	6.3778	0															0						"Linear,1(1)"	1.503070116	1.503070116	1.503070116	1.503070116	0	1.503070116	1.80485	1.80485	1.04797	1.04797	6.3778	6.3778	UP	1	0	0
GO:0042627	6	chylomicron	8	8	1	1	0	1	0	0	1	0	0	33	8	18910	0.98615	1	1	0																														0	0	0															0															0																						
GO:0042632	8	cholesterol homeostasis	22	22	1	1	0	1	0	0	1	0	0	33	22	18896	0.96236	1	1	0																														0	0	0															0															0																						
GO:0042749	5	regulation of circadian sleep/wake cycle	4	5	1	1	0	1	1	1	1	0	0	33	5	18913	0.99132	1	1	0																														0	0	0															0															0																						
GO:0042752	4	regulation of circadian rhythm	32	33	1	1	0	1	1	1	1	0	0	33	33	18885	0.94406	1	1	0																														0	0	0															0															0																						
GO:0042753	5	positive regulation of circadian rhythm	4	4	1	1	0	1	1	1	1	0	0	33	4	18914	0.99305	1	1	0																														0	0	0															0															0																						
GO:0042770	6	signal transduction in response to DNA damage	35	38	2	1	1	1	1	0	2	0	0	33	38	18880	0.93586	1	1	0																														0	0	0															0															0																						
GO:0042981	7	regulation of apoptotic process	296	367	2	2	0	2	2	2	2	0	0	33	367	18551	0.5242	1	1	0																														0	0	0															0															0																						
GO:0042995	3	cell projection	765	811	6	5	3	4	3	1	5	0	0	33	811	18107	0.23585	1	0.40197	0																														0	0	0															0															0																						
GO:0043005	5	neuron projection	430	470	4	3	1	2	1	1	3	0	0	33	470	18448	0.43629	1	1	0																														0	0	0															0															0																						
GO:0043009	6	chordate embryonic development	115	117	1	1	1	1	1	1	1	1	1	32	116	18802	0.98239	0.18498	0.18498	0.85	566555	abcc6a	ENSDARG00000016750		1.80485	1.80485	1.80485		1.80485		1.04797	1.04797	1.04797		1.04797		6.3778	6.3778	6.3778		6.3778						1.80485	1.04797	6.3778	1	0	1	566555	ENSDARG00000016750	1.80485	1.80485		1.04797	1.04797		6.3778	6.3778		1.80485	1.04797	6.3778	0															0						"Linear,1(1)"	1.503070116	1.503070116	1.503070116	1.503070116	0	1.503070116	1.80485	1.80485	1.04797	1.04797	6.3778	6.3778	UP	1	0	0
GO:0043010	7	camera-type eye development	72	74	1	1	1	1	1	1	1	1	1	32	73	18845	0.99266	0.12122	0.12122	1.35	368245	fgf19	ENSDARG00000098663		8.69E-05	8.69E-05	8.69E-05		8.69E-05		5.19E-05	5.19E-05	5.19E-05		5.19E-05		1.80E-04	1.80E-04	1.80E-04		1.80E-04						8.69E-05	5.19E-05	1.80E-04	1	0	1	368245	ENSDARG00000098663	8.69E-05	8.69E-05		5.19E-05	5.19E-05		1.80E-04	1.80E-04		8.69E-05	5.19E-05	1.80E-04	0															0						"Exp 4,1(1)"	2.108117342	2.108117342	2.108117342	2.108117342	0	2.108117342	8.69E-05	8.69E-05	5.19E-05	5.19E-05	1.80E-04	1.80E-04	UP	1	0	0
GO:0043043	6	peptide biosynthetic process	281	289	2	2	0	2	2	1	2	0	0	33	289	18629	0.60197	1	1	0																														0	0	0															0															0																						
GO:0043047	8	single-stranded telomeric DNA binding	6	6	1	0	0	1	0	0	1	0	0	33	6	18912	0.9896	1	1	0																														0	0	0															0															0																						
GO:0043066	8	negative regulation of apoptotic process	129	190	2	2	0	2	2	2	2	0	0	33	190	18728	0.71691	1	1	0																														0	0	0															0															0																						
GO:0043067	6	regulation of programmed cell death	302	373	2	2	0	2	2	2	2	0	0	33	373	18545	0.51864	1	1	0																														0	0	0															0															0																						
GO:0043069	7	negative regulation of programmed cell death	134	195	2	2	0	2	2	2	2	0	0	33	195	18723	0.71063	1	1	0																														0	0	0															0															0																						
GO:0043085	5	positive regulation of catalytic activity	336	357	1	0	0	1	0	0	1	0	0	33	357	18561	0.53359	1	1	0																														0	0	0															0															0																						
GO:0043086	5	negative regulation of catalytic activity	161	182	3	1	0	3	1	1	3	0	0	33	182	18736	0.72708	1	1	0																														0	0	0															0															0																						
GO:0043094	4	cellular metabolic compound salvage	29	29	1	1	1	1	1	1	1	1	1	32	28	18890	0.99884	0.049322	0.049322	3.45	393113	upp2	ENSDARG00000036833		4.93E-05	4.93E-05	4.93E-05		4.93E-05		3.08E-05	3.08E-05	3.08E-05		3.08E-05		6.25E-04	6.25E-04	6.25E-04		6.25E-04						4.93E-05	3.08E-05	6.25E-04	1	0	1	393113	ENSDARG00000036833	4.93E-05	4.93E-05		3.08E-05	3.08E-05		6.25E-04	6.25E-04		4.93E-05	3.08E-05	6.25E-04	0															0						"Exp 4,1(1)"	1.552957535	1.552957535	1.552957535	1.552957535	0	1.552957535	4.93E-05	4.93E-05	3.08E-05	3.08E-05	6.25E-04	6.25E-04	UP	1	0	0
GO:0043161	8	proteasome-mediated ubiquitin-dependent protein catabolic process	188	189	1	1	0	1	1	1	1	0	0	33	189	18729	0.71817	1	1	0																														0	0	0															0															0																						
GO:0043167	3	ion binding	5049	5408	31	19	13	29	18	14	30	9	9	24	5399	13519	0.52384	0.62864	1	0.17	100004662;571317;566555;560703;555962;553692;407729;402826;327588	zgc:174357;thbs3b;abcc6a;mmel1;tgm1l4;dph3;caprin2;amdhd1;hpxa	ENSDARG00000110460;ENSDARG00000012060;ENSDARG00000016750;ENSDARG00000105389;ENSDARG00000101407;ENSDARG00000043360;ENSDARG00000020749;ENSDARG00000007366;ENSDARG00000012609		1.259728438	1.38307	0.00305594	0.529980414	1.056378465	0.669769876	0.755728828	0.793084	7.40E-04	0.318039751	0.641155846	0.403672614	3.5431022	4.01324	0.0262298	1.920639742	2.877963489	2.132180038					1.51545;1.54195;1.80485;1.38307;1.65133;1.17298;0.00305594;1.03994;1.22493	0.930129;0.793084;1.04797;0.775256;1.07302;0.769009;7.40448E-4;0.617213;0.795138	4.01324;5.77093;6.3778;4.08653;4.11868;2.42018;0.0262298;2.4619;2.61243	6	3	6	100004662;566555;555962;553692;407729;327588	ENSDARG00000110460;ENSDARG00000016750;ENSDARG00000101407;ENSDARG00000043360;ENSDARG00000020749;ENSDARG00000012609	1.22876599	1.37019	0.647782798	0.769334408	0.8626335	0.396766994	3.261426633	3.312835	2.126371591	1.51545;1.80485;1.65133;1.17298;0.00305594;1.22493	0.930129;1.04797;1.07302;0.769009;7.40448E-4;0.795138	4.01324;6.3778;4.11868;2.42018;0.0262298;2.61243	3	571317;560703;402826	ENSDARG00000012060;ENSDARG00000105389;ENSDARG00000007366	1.321653333	1.38307	0.256578478	0.728517667	0.775256	0.096803957	4.106453333	4.08653	1.654604965	1.54195;1.38307;1.03994	0.793084;0.775256;0.617213	5.77093;4.08653;2.4619	0						"Exp 2,4(0.45);Exp 4,1(0.12);Linear,4(0.45)"	1.813103102	16.5812887	1.503070116	2.335193396	0.358700938	1.665721774	0.913474567	1.605982308	0.547942857	0.963514798	2.288284235	4.797920165	UP	0.666666667	0.333333333	0
GO:0043168	4	anion binding	2075	2222	9	5	3	8	5	3	9	1	1	32	2221	16697	0.087651	0.98374	0.17187	0.045	566555	abcc6a	ENSDARG00000016750		1.80485	1.80485	1.80485		1.80485		1.04797	1.04797	1.04797		1.04797		6.3778	6.3778	6.3778		6.3778						1.80485	1.04797	6.3778	1	0	1	566555	ENSDARG00000016750	1.80485	1.80485		1.04797	1.04797		6.3778	6.3778		1.80485	1.04797	6.3778	0															0						"Linear,1(1)"	1.503070116	1.503070116	1.503070116	1.503070116	0	1.503070116	1.80485	1.80485	1.04797	1.04797	6.3778	6.3778	UP	1	0	0
GO:0043169	4	cation binding	3340	3557	22	14	10	21	13	11	21	8	8	25	3549	15369	0.84845	0.26994	0.37895	0.22	100004662;571317;560703;555962;553692;407729;402826;327588	zgc:174357;thbs3b;mmel1;tgm1l4;dph3;caprin2;amdhd1;hpxa	ENSDARG00000110460;ENSDARG00000012060;ENSDARG00000105389;ENSDARG00000101407;ENSDARG00000043360;ENSDARG00000020749;ENSDARG00000007366;ENSDARG00000012609		1.191588243	1.304	0.00305594	0.522730702	0.982498011	0.656703661	0.719198681	0.78417	7.40E-04	0.319176115	0.600999858	0.40170327	3.188764975	3.312835	0.0262298	1.710092127	2.532500105	1.885746726					1.51545;1.54195;1.38307;1.65133;1.17298;0.00305594;1.03994;1.22493	0.930129;0.793084;0.775256;1.07302;0.769009;7.40448E-4;0.617213;0.795138	4.01324;5.77093;4.08653;4.11868;2.42018;0.0262298;2.4619;2.61243	5	3	5	100004662;555962;553692;407729;327588	ENSDARG00000110460;ENSDARG00000101407;ENSDARG00000043360;ENSDARG00000020749;ENSDARG00000012609	1.113549188	1.22493	0.651894436	0.71360729	0.795138	0.416519774	2.63815196	2.61243	1.654776508	1.51545;1.65133;1.17298;0.00305594;1.22493	0.930129;1.07302;0.769009;7.40448E-4;0.795138	4.01324;4.11868;2.42018;0.0262298;2.61243	3	571317;560703;402826	ENSDARG00000012060;ENSDARG00000105389;ENSDARG00000007366	1.321653333	1.38307	0.256578478	0.728517667	0.775256	0.096803957	4.106453333	4.08653	1.654604965	1.54195;1.38307;1.03994	0.793084;0.775256;0.617213	5.77093;4.08653;2.4619	0						"Exp 2,4(0.5);Exp 4,1(0.13);Linear,3(0.38)"	1.856106572	15.07821858	1.532473683	2.335193396	0.358532613	1.705474377	0.829354347	1.553822138	0.498020917	0.940376445	2.003731591	4.373798359	UP	0.625	0.375	0
GO:0043170	4	macromolecule metabolic process	3986	4282	30	18	11	25	16	10	29	6	6	27	4276	14642	0.35778	0.78857	0.67876	0.14	100004662;560703;555962;555435;555134;553692	zgc:174357;mmel1;tgm1l4;adgb;st8sia2;dph3	ENSDARG00000110460;ENSDARG00000105389;ENSDARG00000101407;ENSDARG00000005595;ENSDARG00000018788;ENSDARG00000043360		0.993202853	1.278025	0.00977812	0.699282487	0.998303104	0.724787893	0.610569147	0.7721325	0.00279688	0.443838587	0.610530304	0.455830024	2.758419083	3.21671	0.0495945	1.63975288	2.843071703	1.676213738					1.51545;1.38307;1.65133;0.226609;0.00977812;1.17298	0.930129;0.775256;1.07302;0.113204;0.00279688;0.769009	4.01324;4.08653;4.11868;1.86229;0.0495945;2.42018	5	1	5	100004662;555962;555435;555134;553692	ENSDARG00000110460;ENSDARG00000101407;ENSDARG00000005595;ENSDARG00000018788;ENSDARG00000043360	0.915229424	1.17298	0.75209446	0.577631776	0.769009	0.487959359	2.4927969	2.42018	1.682802217	1.51545;1.65133;0.226609;0.00977812;1.17298	0.930129;1.07302;0.113204;0.00279688;0.769009	4.01324;4.11868;1.86229;0.0495945;2.42018	1	560703	ENSDARG00000105389	1.38307	1.38307		0.775256	0.775256		4.08653	4.08653		1.38307	0.775256	4.08653	0						"Exp 2,2(0.34);Exp 4,1(0.17);Linear,2(0.34);Poly 2,1(0.17)"	1.728471798	10.48062074	1.532473683	2.302708864	0.292839771	1.658218443	0.433660329	1.552745378	0.255424312	0.965713981	1.446343516	4.070494651	UP	0.833333333	0.166666667	0
GO:0043173	7	nucleotide salvage	21	21	1	1	1	1	1	1	1	1	1	32	20	18898	0.9994	0.035957	0.035957	4.76	393113	upp2	ENSDARG00000036833		4.93E-05	4.93E-05	4.93E-05		4.93E-05		3.08E-05	3.08E-05	3.08E-05		3.08E-05		6.25E-04	6.25E-04	6.25E-04		6.25E-04						4.93E-05	3.08E-05	6.25E-04	1	0	1	393113	ENSDARG00000036833	4.93E-05	4.93E-05		3.08E-05	3.08E-05		6.25E-04	6.25E-04		4.93E-05	3.08E-05	6.25E-04	0															0						"Exp 4,1(1)"	1.552957535	1.552957535	1.552957535	1.552957535	0	1.552957535	4.93E-05	4.93E-05	3.08E-05	3.08E-05	6.25E-04	6.25E-04	UP	1	0	0
GO:0043178	4	alcohol binding	47	49	1	1	0	1	0	0	1	0	0	33	49	18869	0.91805	1	1	0																														0	0	0															0															0																						
GO:0043207	4	response to external biotic stimulus	252	351	1	1	0	1	1	1	1	0	0	33	351	18567	0.53931	1	1	0																														0	0	0															0															0																						
GO:0043226	3	organelle	7110	7449	43	28	15	36	26	17	41	7	7	26	7442	11476	0.022363	0.99183	0.033094	0.094	100535123;100330479;100004662;100003863;555134;553692;58051	si:ch73-281i18.7;ccni2;zgc:174357;prox2;st8sia2;dph3;hoxa1a	ENSDARG00000103395;ENSDARG00000033046;ENSDARG00000110460;ENSDARG00000041952;ENSDARG00000018788;ENSDARG00000043360;ENSDARG00000104307		1.32389216	1.51545	0.00977812	0.682182747	1.381504991	0.604340885	0.789604697	0.900786	0.00279688	0.389021159	0.854985016	0.367087335	4.784917786	4.01324	0.0495945	4.755841206	4.107926992	3.027501959					0.987387;1.79254;1.51545;1.99871;0.00977812;1.17298;1.7904	0.670262;1.21181;0.930129;0.900786;0.00279688;0.769009;1.04244	1.83107;4.36911;4.01324;14.5898;0.0495945;2.42018;6.22143	6	1	6	100535123;100330479;100004662;555134;553692;58051	ENSDARG00000103395;ENSDARG00000033046;ENSDARG00000110460;ENSDARG00000018788;ENSDARG00000043360;ENSDARG00000104307	1.21142252	1.344215	0.672452848	0.77107448	0.849569	0.422753658	3.15077075	3.21671	2.170245102	0.987387;1.79254;1.51545;0.00977812;1.17298;1.7904	0.670262;1.21181;0.930129;0.00279688;0.769009;1.04244	1.83107;4.36911;4.01324;0.0495945;2.42018;6.22143	1	100003863	ENSDARG00000041952	1.99871	1.99871		0.900786	0.900786		14.5898	14.5898		1.99871	0.900786	14.5898	0						"Exp 2,2(0.29);Exp 4,1(0.15);Linear,4(0.58)"	1.870594403	13.15420258	1.699525237	2.302708864	0.202388734	1.809351683	0.818524109	1.829260211	0.501413789	1.077795605	1.261741316	8.308094255	UP	0.857142857	0.142857143	0
GO:0043227	4	membrane-bounded organelle	6336	6655	35	22	11	30	21	14	34	6	6	27	6649	12269	0.027313	0.99022	0.044548	0.09	100330479;100004662;100003863;555134;553692;58051	ccni2;zgc:174357;prox2;st8sia2;dph3;hoxa1a	ENSDARG00000033046;ENSDARG00000110460;ENSDARG00000041952;ENSDARG00000018788;ENSDARG00000043360;ENSDARG00000104307		1.379976353	1.652925	0.00977812	0.729401324	1.451909415	0.635236436	0.809495147	0.9154575	0.00279688	0.422234133	0.887983554	0.393372086	5.27722575	4.191175	0.0495945	5.01056352	4.514660025	3.130810915					1.79254;1.51545;1.99871;0.00977812;1.17298;1.7904	1.21181;0.930129;0.900786;0.00279688;0.769009;1.04244	4.36911;4.01324;14.5898;0.0495945;2.42018;6.22143	5	1	5	100330479;100004662;555134;553692;58051	ENSDARG00000033046;ENSDARG00000110460;ENSDARG00000018788;ENSDARG00000043360;ENSDARG00000104307	1.256229624	1.51545	0.741743531	0.791236976	0.930129	0.469416523	3.4147109	4.01324	2.316240862	1.79254;1.51545;0.00977812;1.17298;1.7904	1.21181;0.930129;0.00279688;0.769009;1.04244	4.36911;4.01324;0.0495945;2.42018;6.22143	1	100003863	ENSDARG00000041952	1.99871	1.99871		0.900786	0.900786		14.5898	14.5898		1.99871	0.900786	14.5898	0						"Exp 2,2(0.34);Exp 4,1(0.17);Linear,3(0.5)"	1.881001193	11.3448509	1.699525237	2.302708864	0.219125477	1.833767712	0.79633374	1.963618967	0.471637476	1.147352818	1.267939927	9.286511573	UP	0.833333333	0.166666667	0
GO:0043228	4	non-membrane-bounded organelle	1373	1447	12	7	5	10	6	3	11	1	1	32	1446	17472	0.27085	0.92744	0.51308	0.069	100535123	si:ch73-281i18.7	ENSDARG00000103395		0.987387	0.987387	0.987387		0.987387		0.670262	0.670262	0.670262		0.670262		1.83107	1.83107	1.83107		1.83107						0.987387	0.670262	1.83107	1	0	1	100535123	ENSDARG00000103395	0.987387	0.987387		0.670262	0.670262		1.83107	1.83107		0.987387	0.670262	1.83107	0															0						"Linear,1(1)"	1.809351683	1.809351683	1.809351683	1.809351683	0	1.809351683	0.987387	0.987387	0.670262	0.670262	1.83107	1.83107	UP	1	0	0
GO:0043229	4	intracellular organelle	6999	7337	43	28	15	36	26	17	41	7	7	26	7330	11588	0.026217	0.99021	0.047805	0.095	100535123;100330479;100004662;100003863;555134;553692;58051	si:ch73-281i18.7;ccni2;zgc:174357;prox2;st8sia2;dph3;hoxa1a	ENSDARG00000103395;ENSDARG00000033046;ENSDARG00000110460;ENSDARG00000041952;ENSDARG00000018788;ENSDARG00000043360;ENSDARG00000104307		1.32389216	1.51545	0.00977812	0.682182747	1.381504991	0.604340885	0.789604697	0.900786	0.00279688	0.389021159	0.854985016	0.367087335	4.784917786	4.01324	0.0495945	4.755841206	4.107926992	3.027501959					0.987387;1.79254;1.51545;1.99871;0.00977812;1.17298;1.7904	0.670262;1.21181;0.930129;0.900786;0.00279688;0.769009;1.04244	1.83107;4.36911;4.01324;14.5898;0.0495945;2.42018;6.22143	6	1	6	100535123;100330479;100004662;555134;553692;58051	ENSDARG00000103395;ENSDARG00000033046;ENSDARG00000110460;ENSDARG00000018788;ENSDARG00000043360;ENSDARG00000104307	1.21142252	1.344215	0.672452848	0.77107448	0.849569	0.422753658	3.15077075	3.21671	2.170245102	0.987387;1.79254;1.51545;0.00977812;1.17298;1.7904	0.670262;1.21181;0.930129;0.00279688;0.769009;1.04244	1.83107;4.36911;4.01324;0.0495945;2.42018;6.22143	1	100003863	ENSDARG00000041952	1.99871	1.99871		0.900786	0.900786		14.5898	14.5898		1.99871	0.900786	14.5898	0						"Exp 2,2(0.29);Exp 4,1(0.15);Linear,4(0.58)"	1.870594403	13.15420258	1.699525237	2.302708864	0.202388734	1.809351683	0.818524109	1.829260211	0.501413789	1.077795605	1.261741316	8.308094255	UP	0.857142857	0.142857143	0
GO:0043231	5	intracellular membrane-bounded organelle	6187	6504	35	22	11	30	21	14	34	6	6	27	6498	12420	0.033688	0.98755	0.064839	0.092	100330479;100004662;100003863;555134;553692;58051	ccni2;zgc:174357;prox2;st8sia2;dph3;hoxa1a	ENSDARG00000033046;ENSDARG00000110460;ENSDARG00000041952;ENSDARG00000018788;ENSDARG00000043360;ENSDARG00000104307		1.379976353	1.652925	0.00977812	0.729401324	1.451909415	0.635236436	0.809495147	0.9154575	0.00279688	0.422234133	0.887983554	0.393372086	5.27722575	4.191175	0.0495945	5.01056352	4.514660025	3.130810915					1.79254;1.51545;1.99871;0.00977812;1.17298;1.7904	1.21181;0.930129;0.900786;0.00279688;0.769009;1.04244	4.36911;4.01324;14.5898;0.0495945;2.42018;6.22143	5	1	5	100330479;100004662;555134;553692;58051	ENSDARG00000033046;ENSDARG00000110460;ENSDARG00000018788;ENSDARG00000043360;ENSDARG00000104307	1.256229624	1.51545	0.741743531	0.791236976	0.930129	0.469416523	3.4147109	4.01324	2.316240862	1.79254;1.51545;0.00977812;1.17298;1.7904	1.21181;0.930129;0.00279688;0.769009;1.04244	4.36911;4.01324;0.0495945;2.42018;6.22143	1	100003863	ENSDARG00000041952	1.99871	1.99871		0.900786	0.900786		14.5898	14.5898		1.99871	0.900786	14.5898	0						"Exp 2,2(0.34);Exp 4,1(0.17);Linear,3(0.5)"	1.881001193	11.3448509	1.699525237	2.302708864	0.219125477	1.833767712	0.79633374	1.963618967	0.471637476	1.147352818	1.267939927	9.286511573	UP	0.833333333	0.166666667	0
