Identifier,DES-CC-B
ENSDARG00000074588,8
ENSDARG00000005423,49
ENSDARG00000013453,0
ENSDARG00000006497,107
ENSDARG00000054352,0
ENSDARG00000060785,0
ENSDARG00000003444,2
ENSDARG00000032155,8
ENSDARG00000108911,0
ENSDARG00000025187,0
ENSDARG00000039304,7
ENSDARG00000004695,0
ENSDARG00000002077,5
ENSDARG00000069278,4
ENSDARG00000054312,4
ENSDARG00000106504,0
ENSDARG00000018382,0
ENSDARG00000006181,0
ENSDARG00000089795,9
ENSDARG00000010934,0
ENSDARG00000017696,9
ENSDARG00000117720,1
ENSDARG00000117212,0
ENSDARG00000014091,3
ENSDARG00000109265,0
ENSDARG00000018153,3
ENSDARG00000039299,1
ENSDARG00000006891,0
ENSDARG00000069269,3
ENSDARG00000069265,5
ENSDARG00000077614,7
ENSDARG00000076903,5
ENSDARG00000012563,1
ENSDARG00000054253,1
ENSDARG00000100616,0
ENSDARG00000054251,4
ENSDARG00000017500,17
ENSDARG00000114765,0
ENSDARG00000078140,4
ENSDARG00000107234,0
ENSDARG00000027285,0
ENSDARG00000039266,4
ENSDARG00000039269,11
ENSDARG00000039270,2
ENSDARG00000018069,4
ENSDARG00000040131,3
ENSDARG00000060656,2
ENSDARG00000012789,2
ENSDARG00000095067,0
ENSDARG00000039273,3
ENSDARG00000078381,10
ENSDARG00000039279,7
ENSDARG00000008947,44
ENSDARG00000025549,16
ENSDARG00000002403,4
ENSDARG00000093597,0
ENSDARG00000093456,36
ENSDARG00000018956,3
ENSDARG00000011222,0
ENSDARG00000092483,1
ENSDARG00000053744,0
ENSDARG00000078333,3
ENSDARG00000076139,0
ENSDARG00000069199,1
ENSDARG00000017835,4
ENSDARG00000076440,5
ENSDARG00000067661,0
ENSDARG00000109055,0
ENSDARG00000014246,0
ENSDARG00000012972,169
ENSDARG00000013763,49
ENSDARG00000020442,11
ENSDARG00000116199,0
ENSDARG00000016656,2
ENSDARG00000077481,0
ENSDARG00000075561,0
ENSDARG00000069192,14
ENSDARG00000007795,51
ENSDARG00000104106,0
ENSDARG00000103298,8
ENSDARG00000104943,0
ENSDARG00000032601,3
ENSDARG00000076895,15
ENSDARG00000082587,0
ENSDARG00000080018,0
ENSDARG00000081518,0
ENSDARG00000085188,0
ENSDARG00000060580,5
ENSDARG00000092107,0
ENSDARG00000020541,12
ENSDARG00000030743,3
ENSDARG00000083060,0
ENSDARG00000083816,0
ENSDARG00000087517,1
ENSDARG00000095016,0
ENSDARG00000093145,0
ENSDARG00000013168,2
ENSDARG00000108942,0
ENSDARG00000039069,1
ENSDARG00000016139,1
ENSDARG00000092946,0
ENSDARG00000039067,0
ENSDARG00000010823,2
ENSDARG00000053386,0
ENSDARG00000101781,0
ENSDARG00000060410,6
ENSDARG00000087911,1
ENSDARG00000098526,2
ENSDARG00000086309,9
ENSDARG00000069044,4
ENSDARG00000104835,4
ENSDARG00000017254,0
ENSDARG00000005454,4
ENSDARG00000006003,2
ENSDARG00000030630,0
ENSDARG00000077845,0
ENSDARG00000106837,0
ENSDARG00000002509,1
ENSDARG00000079155,1
ENSDARG00000060340,0
ENSDARG00000039150,73
ENSDARG00000011819,4
ENSDARG00000034734,2
ENSDARG00000074363,4
ENSDARG00000013491,0
ENSDARG00000004931,1
ENSDARG00000039136,9
ENSDARG00000007219,10
ENSDARG00000107923,0
ENSDARG00000060320,3
ENSDARG00000078185,1
ENSDARG00000029818,41
ENSDARG00000116341,0
ENSDARG00000028321,0
ENSDARG00000077850,29
ENSDARG00000028327,24
ENSDARG00000103360,0
ENSDARG00000020311,15
ENSDARG00000039130,0
ENSDARG00000092896,0
ENSDARG00000092721,0
ENSDARG00000060506,8
ENSDARG00000060500,7
ENSDARG00000012072,9
ENSDARG00000017329,0
ENSDARG00000039125,2
ENSDARG00000060481,11
ENSDARG00000006196,13
ENSDARG00000060298,3
ENSDARG00000002197,5
ENSDARG00000039123,4
ENSDARG00000019487,3
ENSDARG00000002332,3
ENSDARG00000034181,4
ENSDARG00000053484,8
ENSDARG00000093940,1
ENSDARG00000113463,0
ENSDARG00000093000,0
ENSDARG00000092369,0
ENSDARG00000093025,0
ENSDARG00000095514,0
ENSDARG00000027472,0
ENSDARG00000069117,0
ENSDARG00000069118,20
ENSDARG00000077265,2
ENSDARG00000060534,1
ENSDARG00000092456,2
ENSDARG00000030761,0
ENSDARG00000003827,8
ENSDARG00000017489,2
ENSDARG00000074217,0
ENSDARG00000039243,0
ENSDARG00000078389,3
ENSDARG00000092725,0
ENSDARG00000074754,0
ENSDARG00000075151,1
ENSDARG00000092895,14
ENSDARG00000034768,21
ENSDARG00000106165,0
ENSDARG00000079519,0
ENSDARG00000106564,0
ENSDARG00000084127,0
ENSDARG00000092591,0
ENSDARG00000039234,0
ENSDARG00000091950,0
ENSDARG00000059832,2
ENSDARG00000104223,5
ENSDARG00000109601,0
ENSDARG00000096073,0
ENSDARG00000106025,0
ENSDARG00000076163,6
ENSDARG00000031483,25
ENSDARG00000059843,8
ENSDARG00000078741,7
ENSDARG00000083238,0
ENSDARG00000079055,0
ENSDARG00000092550,0
ENSDARG00000075970,0
ENSDARG00000059850,0
ENSDARG00000011724,0
ENSDARG00000074415,2
ENSDARG00000100403,0
ENSDARG00000039041,11
ENSDARG00000110134,0
ENSDARG00000105099,0
ENSDARG00000102517,0
ENSDARG00000025089,5
ENSDARG00000039082,13
ENSDARG00000014101,4
ENSDARG00000052994,16
ENSDARG00000104873,0
ENSDARG00000069327,1
ENSDARG00000039095,1
ENSDARG00000039093,54
ENSDARG00000078087,0
ENSDARG00000078163,0
ENSDARG00000026170,2
ENSDARG00000039064,25
ENSDARG00000002722,0
ENSDARG00000039062,3
ENSDARG00000092014,0
ENSDARG00000006350,0
ENSDARG00000020656,3
ENSDARG00000014103,0
ENSDARG00000101911,0
ENSDARG00000098257,5
ENSDARG00000106810,0
ENSDARG00000111706,0
ENSDARG00000109618,0
ENSDARG00000116909,0
ENSDARG00000076699,1
ENSDARG00000079516,15
ENSDARG00000077469,2
ENSDARG00000075143,0
ENSDARG00000068934,7
ENSDARG00000106898,0
ENSDARG00000078761,0
ENSDARG00000052783,10
ENSDARG00000052775,0
ENSDARG00000009160,3
ENSDARG00000075570,2
ENSDARG00000032552,1
ENSDARG00000060103,0
ENSDARG00000060089,3
ENSDARG00000093304,2
ENSDARG00000086114,1
ENSDARG00000068849,11
ENSDARG00000095276,0
ENSDARG00000025948,1
ENSDARG00000010400,6
ENSDARG00000068886,22
ENSDARG00000052702,10
ENSDARG00000091699,11
ENSDARG00000094454,0
ENSDARG00000109280,0
ENSDARG00000007561,0
ENSDARG00000102792,1
ENSDARG00000068784,2
ENSDARG00000101082,43
ENSDARG00000088157,0
ENSDARG00000103625,0
ENSDARG00000056986,4
ENSDARG00000060149,1
ENSDARG00000060168,2
ENSDARG00000027887,6
ENSDARG00000117415,0
ENSDARG00000098895,0
ENSDARG00000083654,0
ENSDARG00000102813,0
ENSDARG00000074376,1
ENSDARG00000114066,0
ENSDARG00000102188,0
ENSDARG00000052833,25
ENSDARG00000068983,1
ENSDARG00000068978,29
ENSDARG00000005010,0
ENSDARG00000093656,1
ENSDARG00000095283,4
ENSDARG00000095497,0
ENSDARG00000092327,0
ENSDARG00000079263,1
ENSDARG00000113496,0
ENSDARG00000016368,9
ENSDARG00000108349,0
ENSDARG00000074235,0
ENSDARG00000052856,233
ENSDARG00000052859,7
ENSDARG00000052826,2
ENSDARG00000103245,1
ENSDARG00000079524,0
ENSDARG00000004706,29
ENSDARG00000030440,18
ENSDARG00000033364,126
ENSDARG00000015757,15
ENSDARG00000002194,0
ENSDARG00000012741,4
ENSDARG00000039750,0
ENSDARG00000112419,12
ENSDARG00000069739,0
ENSDARG00000098440,0
ENSDARG00000117440,0
ENSDARG00000052610,0
ENSDARG00000052623,14
ENSDARG00000094135,0
ENSDARG00000039034,80
ENSDARG00000076019,0
ENSDARG00000052646,0
ENSDARG00000117795,0
ENSDARG00000106525,0
ENSDARG00000058115,27
ENSDARG00000108279,0
ENSDARG00000103813,1
ENSDARG00000104559,1
ENSDARG00000098286,0
ENSDARG00000101289,16
ENSDARG00000060005,2
ENSDARG00000039020,0
ENSDARG00000078247,3
ENSDARG00000075687,2
ENSDARG00000114943,0
ENSDARG00000116876,0
ENSDARG00000079144,1
ENSDARG00000020149,2
ENSDARG00000026081,0
ENSDARG00000074695,5
ENSDARG00000112581,0
ENSDARG00000089519,3
ENSDARG00000071168,0
ENSDARG00000090839,0
ENSDARG00000075165,5
ENSDARG00000032435,2
ENSDARG00000111058,0
ENSDARG00000107205,0
ENSDARG00000075331,13
ENSDARG00000074530,0
ENSDARG00000104433,0
ENSDARG00000103616,0
ENSDARG00000104541,5
ENSDARG00000102294,16
ENSDARG00000055574,0
ENSDARG00000099437,2
ENSDARG00000021853,2
ENSDARG00000100261,0
ENSDARG00000101069,0
ENSDARG00000114527,0
ENSDARG00000111443,0
ENSDARG00000021895,2
ENSDARG00000101850,0
ENSDARG00000115282,0
ENSDARG00000038996,0
ENSDARG00000004702,0
ENSDARG00000103163,13
ENSDARG00000117034,0
ENSDARG00000090656,3
ENSDARG00000023627,4
ENSDARG00000046133,1
ENSDARG00000111259,0
ENSDARG00000008575,0
ENSDARG00000068710,32
ENSDARG00000078448,2
ENSDARG00000052396,0
ENSDARG00000068729,1
ENSDARG00000026892,4
ENSDARG00000109262,2
ENSDARG00000021885,0
ENSDARG00000068064,2
ENSDARG00000086691,1
ENSDARG00000068738,13
ENSDARG00000059936,2
ENSDARG00000059917,0
ENSDARG00000117342,3
ENSDARG00000042722,0
ENSDARG00000094656,0
ENSDARG00000109912,0
ENSDARG00000099807,0
ENSDARG00000100483,0
ENSDARG00000099761,0
ENSDARG00000116483,0
ENSDARG00000117695,0
ENSDARG00000117471,0
ENSDARG00000104792,0
ENSDARG00000111967,0
ENSDARG00000098611,0
ENSDARG00000101663,0
ENSDARG00000110021,0
ENSDARG00000059891,0
ENSDARG00000117760,0
ENSDARG00000117598,0
ENSDARG00000117816,1
ENSDARG00000116405,0
ENSDARG00000021150,0
ENSDARG00000104735,2
ENSDARG00000101080,14
ENSDARG00000111701,0
ENSDARG00000108326,1
ENSDARG00000062568,16
ENSDARG00000102867,1
ENSDARG00000111743,0
ENSDARG00000103320,7
ENSDARG00000103983,2
ENSDARG00000102772,0
ENSDARG00000116511,0
ENSDARG00000100613,0
ENSDARG00000109481,0
ENSDARG00000109902,0
ENSDARG00000110066,0
ENSDARG00000114171,0
ENSDARG00000117319,8
ENSDARG00000110744,0
ENSDARG00000116118,2
ENSDARG00000035763,3
ENSDARG00000102111,0
ENSDARG00000098507,17
ENSDARG00000110269,0
ENSDARG00000021566,1
ENSDARG00000117001,0
ENSDARG00000104388,0
ENSDARG00000101180,8
ENSDARG00000100982,0
ENSDARG00000100879,0
ENSDARG00000101889,0
ENSDARG00000104217,0
ENSDARG00000091321,0
ENSDARG00000114022,0
ENSDARG00000037639,4
ENSDARG00000089505,2
ENSDARG00000037640,10
ENSDARG00000059150,2
ENSDARG00000117737,0
ENSDARG00000105285,11
ENSDARG00000045666,3
ENSDARG00000079065,0
ENSDARG00000103985,0
ENSDARG00000104869,0
ENSDARG00000103523,0
ENSDARG00000104348,0
ENSDARG00000104789,9
ENSDARG00000103290,0
ENSDARG00000099181,0
ENSDARG00000089055,0
ENSDARG00000099073,0
ENSDARG00000098774,0
ENSDARG00000043031,3
ENSDARG00000100649,0
ENSDARG00000076294,0
ENSDARG00000035009,0
ENSDARG00000091277,0
ENSDARG00000028824,2
ENSDARG00000099772,3
ENSDARG00000101575,0
ENSDARG00000021521,0
ENSDARG00000101625,0
ENSDARG00000101429,0
ENSDARG00000015404,12
ENSDARG00000104624,0
ENSDARG00000067701,10
ENSDARG00000003854,65
ENSDARG00000077606,1
ENSDARG00000087555,12
ENSDARG00000101385,0
ENSDARG00000098694,2
ENSDARG00000088247,2
ENSDARG00000071906,5
ENSDARG00000089368,13
ENSDARG00000071881,2
ENSDARG00000014139,10
ENSDARG00000089181,0
ENSDARG00000111653,0
ENSDARG00000067847,0
ENSDARG00000041215,2
ENSDARG00000016112,1
ENSDARG00000043627,1
ENSDARG00000104408,1
ENSDARG00000100482,3
ENSDARG00000108038,0
ENSDARG00000116994,0
ENSDARG00000101299,0
ENSDARG00000112944,1
ENSDARG00000114803,0
ENSDARG00000114649,0
ENSDARG00000107444,0
ENSDARG00000085336,0
ENSDARG00000079469,0
ENSDARG00000117765,0
ENSDARG00000098788,21
ENSDARG00000109361,1
ENSDARG00000101338,0
ENSDARG00000110089,0
ENSDARG00000115882,0
ENSDARG00000101318,33
ENSDARG00000104141,41
ENSDARG00000099783,0
ENSDARG00000104080,0
ENSDARG00000103906,0
ENSDARG00000091043,0
ENSDARG00000090348,0
ENSDARG00000102719,0
ENSDARG00000099468,0
ENSDARG00000088136,0
ENSDARG00000089874,0
ENSDARG00000071905,0
ENSDARG00000071904,0
ENSDARG00000037695,0
ENSDARG00000037691,0
ENSDARG00000089593,0
ENSDARG00000089297,0
ENSDARG00000099535,0
ENSDARG00000077023,1
ENSDARG00000100424,0
ENSDARG00000099487,1
ENSDARG00000101667,0
ENSDARG00000102095,0
ENSDARG00000098566,0
ENSDARG00000102198,0
ENSDARG00000061909,1
ENSDARG00000116538,0
ENSDARG00000103263,0
ENSDARG00000112315,0
ENSDARG00000086105,0
ENSDARG00000100037,0
ENSDARG00000088048,4
ENSDARG00000108739,0
ENSDARG00000104806,1
ENSDARG00000105210,1
ENSDARG00000074644,0
ENSDARG00000082165,0
ENSDARG00000076557,2
ENSDARG00000062397,2
ENSDARG00000009087,0
ENSDARG00000103572,0
ENSDARG00000062379,5
ENSDARG00000077823,2
ENSDARG00000100890,0
ENSDARG00000102986,0
ENSDARG00000100897,10
ENSDARG00000114554,1
ENSDARG00000117781,0
ENSDARG00000109310,44
ENSDARG00000098291,0
ENSDARG00000103019,5
ENSDARG00000104068,274
ENSDARG00000099143,6
ENSDARG00000117561,0
ENSDARG00000105109,2
ENSDARG00000038270,1
ENSDARG00000080037,0
ENSDARG00000040478,0
ENSDARG00000099545,0
ENSDARG00000040469,6
ENSDARG00000040465,8
ENSDARG00000110894,0
ENSDARG00000055045,7
ENSDARG00000098746,42
ENSDARG00000101847,0
ENSDARG00000088924,5
ENSDARG00000040463,8
ENSDARG00000089009,1
ENSDARG00000024443,9
ENSDARG00000029088,3
ENSDARG00000082506,0
ENSDARG00000113737,0
ENSDARG00000013389,0
ENSDARG00000117433,0
ENSDARG00000031496,14
ENSDARG00000117567,0
ENSDARG00000109337,14
ENSDARG00000117714,0
ENSDARG00000025131,2
ENSDARG00000001249,3
ENSDARG00000111112,0
ENSDARG00000037677,3
ENSDARG00000100368,0
ENSDARG00000037675,13
ENSDARG00000011273,2
ENSDARG00000098744,0
ENSDARG00000078518,0
ENSDARG00000099407,0
ENSDARG00000092609,9
ENSDARG00000002344,166
ENSDARG00000076306,0
ENSDARG00000067507,6
ENSDARG00000108314,0
ENSDARG00000103569,0
ENSDARG00000025912,3
ENSDARG00000053488,0
ENSDARG00000081843,0
ENSDARG00000099852,0
ENSDARG00000079382,4
ENSDARG00000002538,8
ENSDARG00000094204,7
ENSDARG00000071304,1
ENSDARG00000090982,13
ENSDARG00000079009,33
ENSDARG00000104079,0
ENSDARG00000020387,16
ENSDARG00000105183,1
ENSDARG00000038360,4
ENSDARG00000067545,0
ENSDARG00000092493,29
ENSDARG00000095339,11
ENSDARG00000100249,0
ENSDARG00000089372,27
ENSDARG00000041619,633
ENSDARG00000041617,0
ENSDARG00000007960,131
ENSDARG00000041607,71
ENSDARG00000040881,3
ENSDARG00000078685,2
ENSDARG00000075121,15
ENSDARG00000100596,21
ENSDARG00000037628,6
ENSDARG00000063095,34
ENSDARG00000078572,17
ENSDARG00000099304,1
ENSDARG00000004726,8
ENSDARG00000108776,0
ENSDARG00000003693,20
ENSDARG00000022813,0
ENSDARG00000087704,5
ENSDARG00000117365,0
ENSDARG00000025071,5
ENSDARG00000104472,0
ENSDARG00000091058,1
ENSDARG00000025106,5
ENSDARG00000043484,91
ENSDARG00000073845,16
ENSDARG00000075735,6
ENSDARG00000029443,19
ENSDARG00000063036,10
ENSDARG00000099614,17
ENSDARG00000086585,2
ENSDARG00000089094,0
ENSDARG00000016280,13
ENSDARG00000016336,1
ENSDARG00000024090,3
ENSDARG00000090997,2
ENSDARG00000025033,5
ENSDARG00000037603,0
ENSDARG00000090986,11
ENSDARG00000103286,0
ENSDARG00000071880,0
ENSDARG00000058386,0
ENSDARG00000071879,0
ENSDARG00000071878,19
ENSDARG00000099269,7
ENSDARG00000101507,1
ENSDARG00000086017,1
ENSDARG00000037574,6
ENSDARG00000058579,0
ENSDARG00000030775,3
ENSDARG00000052609,0
ENSDARG00000037570,9
ENSDARG00000074854,0
ENSDARG00000078624,3
ENSDARG00000115518,0
ENSDARG00000037558,1
ENSDARG00000028740,0
ENSDARG00000062830,1
ENSDARG00000091748,0
ENSDARG00000058302,16
ENSDARG00000087636,162
ENSDARG00000029890,0
ENSDARG00000071876,0
ENSDARG00000037556,5
ENSDARG00000114748,0
ENSDARG00000037555,4
ENSDARG00000075346,6
ENSDARG00000111450,0
ENSDARG00000098680,7
ENSDARG00000037553,0
ENSDARG00000009982,20
ENSDARG00000109579,0
ENSDARG00000029660,7
ENSDARG00000058246,0
ENSDARG00000089824,1
ENSDARG00000062811,0
ENSDARG00000079826,1
ENSDARG00000093612,3
ENSDARG00000020527,10
ENSDARG00000042236,64
ENSDARG00000084075,0
ENSDARG00000042233,0
ENSDARG00000107707,0
ENSDARG00000071872,3
ENSDARG00000062795,5
ENSDARG00000029296,2
ENSDARG00000079306,8
ENSDARG00000071871,8
ENSDARG00000062788,0
ENSDARG00000104919,1
ENSDARG00000077169,2
ENSDARG00000058206,49
ENSDARG00000073820,1
ENSDARG00000088612,1
ENSDARG00000111813,0
ENSDARG00000113221,0
ENSDARG00000116747,0
ENSDARG00000112219,0
ENSDARG00000114807,0
ENSDARG00000113745,0
ENSDARG00000114688,0
ENSDARG00000113849,0
ENSDARG00000109533,0
ENSDARG00000113902,0
ENSDARG00000115495,0
ENSDARG00000113344,0
ENSDARG00000110201,0
ENSDARG00000109938,0
ENSDARG00000074865,4
ENSDARG00000071868,3
ENSDARG00000025577,2
ENSDARG00000104181,292
ENSDARG00000037506,10
ENSDARG00000037507,0
ENSDARG00000003035,31
ENSDARG00000030608,3
ENSDARG00000037514,9
ENSDARG00000076312,6
ENSDARG00000100360,0
ENSDARG00000058064,0
ENSDARG00000058062,21
ENSDARG00000037503,37
ENSDARG00000037498,2
ENSDARG00000104572,26
ENSDARG00000100707,0
ENSDARG00000037655,23
ENSDARG00000102968,0
ENSDARG00000104149,15
ENSDARG00000117715,0
ENSDARG00000104786,6
ENSDARG00000108120,0
ENSDARG00000098293,2
ENSDARG00000101910,2
ENSDARG00000103732,5
ENSDARG00000103391,0
ENSDARG00000102402,4
ENSDARG00000103917,36
ENSDARG00000099315,6
ENSDARG00000101510,6
ENSDARG00000101060,2
ENSDARG00000099455,6
ENSDARG00000105243,13
ENSDARG00000099767,1
ENSDARG00000100366,4
ENSDARG00000102120,0
ENSDARG00000100558,7
ENSDARG00000101377,2
ENSDARG00000098864,0
ENSDARG00000117200,0
ENSDARG00000099427,1
ENSDARG00000100916,5
ENSDARG00000102076,5
ENSDARG00000103833,0
ENSDARG00000102271,0
ENSDARG00000099083,0
ENSDARG00000099689,1
ENSDARG00000103336,0
ENSDARG00000099673,0
ENSDARG00000102868,0
ENSDARG00000113299,0
ENSDARG00000100051,0
ENSDARG00000099811,0
ENSDARG00000101290,0
ENSDARG00000104721,2
ENSDARG00000099694,6
ENSDARG00000102174,0
ENSDARG00000100515,4
ENSDARG00000100047,0
ENSDARG00000104453,1
ENSDARG00000099885,3
ENSDARG00000103623,0
ENSDARG00000098671,13
ENSDARG00000098350,6
ENSDARG00000100850,5
ENSDARG00000102874,17
ENSDARG00000103856,11
ENSDARG00000098375,16
ENSDARG00000103709,0
ENSDARG00000015239,16
ENSDARG00000076594,5
ENSDARG00000003523,6
ENSDARG00000062598,0
ENSDARG00000076466,3
ENSDARG00000037488,95
ENSDARG00000004115,0
ENSDARG00000074071,0
ENSDARG00000075014,19
ENSDARG00000105142,8
ENSDARG00000103774,18
ENSDARG00000035101,0
ENSDARG00000099539,0
ENSDARG00000091029,9
ENSDARG00000103278,0
ENSDARG00000041257,5
ENSDARG00000057949,10
ENSDARG00000037495,0
ENSDARG00000076090,3
ENSDARG00000074617,0
ENSDARG00000002732,13
ENSDARG00000077880,3
ENSDARG00000090319,0
ENSDARG00000099883,0
ENSDARG00000032617,6
ENSDARG00000090993,2
ENSDARG00000023220,15
ENSDARG00000057394,5
ENSDARG00000076332,10
ENSDARG00000108595,0
ENSDARG00000079781,4
ENSDARG00000101918,0
ENSDARG00000085061,0
ENSDARG00000117475,0
ENSDARG00000006636,2
ENSDARG00000117427,0
ENSDARG00000117693,4
ENSDARG00000037433,24
ENSDARG00000052242,9
ENSDARG00000071699,2
ENSDARG00000056874,4
ENSDARG00000071701,0
ENSDARG00000099562,0
ENSDARG00000071697,2
ENSDARG00000007864,0
ENSDARG00000111440,0
ENSDARG00000071695,0
ENSDARG00000115056,0
ENSDARG00000104028,29
ENSDARG00000016664,13
ENSDARG00000053684,357
ENSDARG00000104037,0
ENSDARG00000053691,8
ENSDARG00000019213,12
ENSDARG00000062277,0
ENSDARG00000104800,0
ENSDARG00000089019,4
ENSDARG00000037423,9
ENSDARG00000037421,8
ENSDARG00000031382,11
ENSDARG00000062267,11
ENSDARG00000057055,1
ENSDARG00000099956,0
ENSDARG00000057026,161
ENSDARG00000001880,5
ENSDARG00000078133,4
ENSDARG00000098140,2
ENSDARG00000057007,20
ENSDARG00000025465,3
ENSDARG00000037408,0
ENSDARG00000056984,1
ENSDARG00000037398,1
ENSDARG00000010477,6
ENSDARG00000037397,21
ENSDARG00000076140,1
ENSDARG00000037393,11
ENSDARG00000037392,12
ENSDARG00000077822,4
ENSDARG00000079122,3
ENSDARG00000076667,101
ENSDARG00000078059,14
ENSDARG00000075058,2
ENSDARG00000079586,8
ENSDARG00000076230,1
ENSDARG00000037738,0
ENSDARG00000003699,5
ENSDARG00000079125,1
ENSDARG00000105220,0
ENSDARG00000003229,0
ENSDARG00000071671,3
ENSDARG00000056830,0
ENSDARG00000071669,2
ENSDARG00000074582,0
ENSDARG00000117722,0
ENSDARG00000102162,0
ENSDARG00000078942,4
ENSDARG00000076547,1
ENSDARG00000103953,20
ENSDARG00000009218,3
ENSDARG00000018989,38
ENSDARG00000037307,13
ENSDARG00000013979,34
ENSDARG00000017542,0
ENSDARG00000025032,25
ENSDARG00000004648,1
ENSDARG00000101178,3
ENSDARG00000087538,21
ENSDARG00000087909,0
ENSDARG00000105377,0
ENSDARG00000071640,0
ENSDARG00000110728,0
ENSDARG00000104651,3
ENSDARG00000105348,1
ENSDARG00000056691,3
ENSDARG00000056680,10
ENSDARG00000018004,0
ENSDARG00000078259,0
ENSDARG00000037292,0
ENSDARG00000037291,5
ENSDARG00000089302,50
ENSDARG00000105465,2
ENSDARG00000056647,2
ENSDARG00000076779,19
ENSDARG00000083541,0
ENSDARG00000078398,0
ENSDARG00000056627,11
ENSDARG00000034268,20
ENSDARG00000081745,0
ENSDARG00000002463,0
ENSDARG00000101569,25
ENSDARG00000112148,0
ENSDARG00000000380,2
ENSDARG00000091576,1
ENSDARG00000103274,0
ENSDARG00000103788,0
ENSDARG00000001162,19
ENSDARG00000000394,24
ENSDARG00000099345,1
ENSDARG00000061940,1
ENSDARG00000082809,0
ENSDARG00000011618,3
ENSDARG00000056519,1
ENSDARG00000056517,2
ENSDARG00000061918,25
ENSDARG00000021250,10
ENSDARG00000012019,9
ENSDARG00000017741,26
ENSDARG00000019353,343
ENSDARG00000087693,55
ENSDARG00000075618,5
ENSDARG00000012057,0
ENSDARG00000018923,12
ENSDARG00000101321,0
ENSDARG00000088439,7
ENSDARG00000107431,0
ENSDARG00000111091,0
ENSDARG00000117281,0
ENSDARG00000020417,3
ENSDARG00000021899,8
ENSDARG00000037246,0
ENSDARG00000004261,28
ENSDARG00000061854,12
ENSDARG00000061845,4
ENSDARG00000037244,3
ENSDARG00000017842,10
ENSDARG00000037238,4
ENSDARG00000071586,70
ENSDARG00000071585,1
ENSDARG00000076801,3
ENSDARG00000056130,1
ENSDARG00000105361,0
ENSDARG00000056127,7
ENSDARG00000056119,573
ENSDARG00000061764,223
ENSDARG00000016531,0
ENSDARG00000105441,7
ENSDARG00000098652,7
ENSDARG00000108714,0
ENSDARG00000105327,0
ENSDARG00000084476,0
ENSDARG00000075666,21
ENSDARG00000105498,0
ENSDARG00000033501,0
ENSDARG00000101582,0
ENSDARG00000034871,0
ENSDARG00000037174,0
ENSDARG00000004527,18
ENSDARG00000004078,14
ENSDARG00000061527,9
ENSDARG00000015628,6
ENSDARG00000016143,10
ENSDARG00000053668,35
ENSDARG00000037192,0
ENSDARG00000021794,2
ENSDARG00000034610,0
ENSDARG00000102462,0
ENSDARG00000037122,4
ENSDARG00000113381,0
ENSDARG00000071567,16
ENSDARG00000037142,0
ENSDARG00000014248,0
ENSDARG00000061603,5
ENSDARG00000073709,0
ENSDARG00000061585,4
ENSDARG00000055852,0
ENSDARG00000019063,1
ENSDARG00000037091,2
ENSDARG00000105380,6
ENSDARG00000071562,2
ENSDARG00000006456,13
ENSDARG00000037097,10
ENSDARG00000037101,4
ENSDARG00000032116,1
ENSDARG00000034757,2
ENSDARG00000074255,21
ENSDARG00000086070,1
ENSDARG00000117389,0
ENSDARG00000002707,0
ENSDARG00000008796,0
ENSDARG00000037108,8
ENSDARG00000013075,33
ENSDARG00000095937,1
ENSDARG00000101511,0
ENSDARG00000055752,0
ENSDARG00000094324,8
ENSDARG00000016058,8
ENSDARG00000061543,10
ENSDARG00000015355,0
ENSDARG00000104133,0
ENSDARG00000019636,4
ENSDARG00000061548,0
ENSDARG00000004270,27
ENSDARG00000021124,275
ENSDARG00000055786,10
ENSDARG00000021556,7
ENSDARG00000061566,6
ENSDARG00000105479,2
ENSDARG00000055792,22
ENSDARG00000102379,1
ENSDARG00000090981,0
ENSDARG00000053702,0
ENSDARG00000011026,3
ENSDARG00000015649,11
ENSDARG00000016085,18
ENSDARG00000012025,4
ENSDARG00000015472,11
ENSDARG00000032199,0
ENSDARG00000109988,0
ENSDARG00000081303,0
ENSDARG00000082428,0
ENSDARG00000082177,0
ENSDARG00000082778,0
ENSDARG00000075492,2
ENSDARG00000021374,36
ENSDARG00000004046,8
ENSDARG00000008884,9
ENSDARG00000081375,0
ENSDARG00000036500,4
ENSDARG00000084548,0
ENSDARG00000084543,0
ENSDARG00000028614,4
ENSDARG00000017931,0
ENSDARG00000010553,18
ENSDARG00000009209,7
ENSDARG00000102499,0
ENSDARG00000071498,7
ENSDARG00000060771,8
ENSDARG00000105416,4
ENSDARG00000102058,5
ENSDARG00000036460,0
ENSDARG00000079333,0
