Gene Ontology Analyses
GO Category: ALL
GO File Creation Date: 03/16/22
Deduplicate Gene Sets: false
Data Source: BPA_DESeq_normData
Work Source: BPA_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0020 BETA
Timestamp (Start Time): 10/24/2022 10:20.08
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 3251
Total Run Time: 2 seconds

GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0035775	5	pronephric glomerulus morphogenesis	10	14	1	1	0	1	1	1	1	0	0	82	14	18855	0.94108	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0035776	8	pronephric proximal tubule development	3	3	1	1	0	1	1	1	1	0	0	82	3	18866	0.98707	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0035777	8	pronephric distal tubule development	2	4	1	1	0	1	1	1	1	0	0	82	4	18865	0.9828	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0035778	7	pronephric nephron tubule epithelial cell differentiation	6	8	1	1	0	1	1	1	1	0	0	82	8	18861	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0035779	6	angioblast cell differentiation	2	2	1	1	0	1	1	1	1	0	0	82	2	18867	0.99136	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0035850	6	epithelial cell differentiation involved in kidney development	8	12	1	1	0	1	1	1	1	0	0	82	12	18857	0.94928	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0035861	4	site of double-strand break	17	24	2	1	1	2	2	1	2	1	1	81	23	18846	0.9952	0.098897	0.098897	4.17	335495	parp3	ENSDARG00000003961		479.249	479.249	479.249		479.249		269.219	269.219	269.219		269.219		853.133	853.133	853.133		853.133						479.249	269.219	853.133	1	0	1	335495	ENSDARG00000003961	479.249	479.249		269.219	269.219		853.133	853.133		479.249	269.219	853.133	0															0						Linear,1(1)	1.5482977628707886	1.5482977628707886	1.5482977628707886	1.5482977628707886	0.0	1.5482977628707886	479.249	479.249	269.219	269.219	853.133	853.133	UP	1.0	0.0	0.0	
GO:0035904	6	aorta development	12	14	1	1	1	0	0	0	1	0	0	82	14	18855	0.94108	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0035914	5	skeletal muscle cell differentiation	7	11	1	1	1	0	0	0	1	0	0	82	11	18858	0.95341	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0035925	8	mRNA 3'-UTR AU-rich region binding	4	5	1	0	0	0	0	0	1	0	0	82	5	18864	0.97855	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0035966	4	response to topologically incorrect protein	24	28	1	1	1	1	1	1	1	1	1	81	27	18842	0.9935	0.11441	0.11441	3.57	791580	hspb8	ENSDARG00000058365		554.162	554.162	554.162		554.162		289.953	289.953	289.953		289.953		1059.13	1059.13	1059.13		1059.13						554.162	289.953	1059.13	1	0	1	791580	ENSDARG00000058365	554.162	554.162		289.953	289.953		1059.13	1059.13		554.162	289.953	1059.13	0															0						Linear,1(1)	1.7162750959396362	1.7162750959396362	1.7162750959396362	1.7162750959396362	0.0	1.7162750959396362	554.162	554.162	289.953	289.953	1059.13	1059.13	UP	1.0	0.0	0.0	
GO:0035967	5	cellular response to topologically incorrect protein	15	19	1	1	1	1	1	1	1	1	1	81	18	18851	0.99698	0.079124	0.079124	5.26	791580	hspb8	ENSDARG00000058365		554.162	554.162	554.162		554.162		289.953	289.953	289.953		289.953		1059.13	1059.13	1059.13		1059.13		0.0	554.162			554.162	289.953	1059.13	1	0	1	791580	ENSDARG00000058365	554.162	554.162		289.953	289.953		1059.13	1059.13		554.162	289.953	1059.13	0															0						Linear,1(1)	1.7162750959396362	1.7162750959396362	1.7162750959396362	1.7162750959396362	0.0	1.7162750959396362	554.162	554.162	289.953	289.953	1059.13	1059.13	UP	1.0	0.0	0.0	
GO:0036064	4	ciliary basal body	40	66	2	2	2	2	2	2	2	2	2	80	64	18805	0.99706	0.033184	0.033184	3.03	619252;559710	cep19;tapt1b	ENSDARG00000059175;ENSDARG00000061143		740.5515	740.5515	481.623	366.1801963849219	606.0473733689807	312.8980921369667	302.352	302.352	269.902	45.8912300990073	285.4953816316992	39.21369447490157	1921.5829999999999	1921.5829999999999	859.426	1502.1168347695193	1369.830297497095	1283.546997916119					481.623;999.48	269.902;334.802	859.426;2983.74	2	0	2	619252;559710	ENSDARG00000059175;ENSDARG00000061143	740.5515	740.5515	366.1801963849219	302.352	302.352	45.8912300990073	1921.5829999999999	1921.5829999999999	1502.1168347695193	481.623;999.48	269.902;334.802	859.426;2983.74	0															0						Linear,2(1)	2.206161937061646	4.651250720024109	1.5898381471633911	3.0614125728607178	1.040560255431279	2.3256253600120544	233.0516400000002	1248.05136	238.74999999999994	365.954	-160.2447199999997	4003.41072	UP	1.0	0.0	0.0	
GO:0036072	4	direct ossification	7	7	1	1	1	1	1	1	1	1	1	81	6	18863	0.99962	0.029903	0.029903	14.29	619520	ihha	ENSDARG00000058733		685.906	685.906	685.906		685.906		315.758	315.758	315.758		315.758		1489.96	1489.96	1489.96		1489.9600000000003		0.0	685.906	0.0	685.906	685.906	315.758	1489.96	0	1	0															1	619520	ENSDARG00000058733	685.906	685.906		315.758	315.758		1489.96	1489.96		685.906	315.758	1489.96	0						Linear,1(1)	2.0973315238952637	2.0973315238952637	2.0973315238952637	2.0973315238952637	0.0	2.0973315238952637	685.906	685.906	315.758	315.758	1489.96	1489.96	DOWN	0.0	1.0	0.0	
GO:0036094	3	small molecule binding	1811	2348	53	36	18	35	35	30	53	7	7	75	2341	16528	0.18783	0.89586	0.39887	0.3	100334830;100001267;564852;550133;449661;378478;321552	kynu;mast2;pfkfb2b;tor4aa;tars1;egfra;smyhc1	ENSDARG00000099546;ENSDARG00000074311;ENSDARG00000002037;ENSDARG00000010145;ENSDARG00000013250;ENSDARG00000013847;ENSDARG00000099959		363.17978	407.778	6.33546	170.5878146813115	299.90428727645457	196.90976358531617	212.63630714285713	244.509	1.03015	96.21206338219937	178.31160696224484	116.64804836702098	625.5169285714285	680.069	38.9635	303.2455152955588	511.0461408389122	326.98836284735563					459.906;434.529;357.267;407.778;6.33546;339.403;537.04	263.025;254.351;223.934;244.509;1.03015;215.964;285.641	804.156;742.343;569.99;680.069;38.9635;533.397;1009.7	5	2	5	100334830;100001267;564852;550133;378478	ENSDARG00000099546;ENSDARG00000074311;ENSDARG00000002037;ENSDARG00000010145;ENSDARG00000013847	399.77660000000003	407.778	50.84125815024621	240.3566	244.509	19.9476987469736	665.991	680.069	113.92403834353857	459.906;434.529;357.267;407.778;339.403	263.025;254.351;223.934;244.509;215.964	804.156;742.343;569.99;680.069;533.397	2	449661;321552	ENSDARG00000013250;ENSDARG00000099959	271.68773	271.68773	375.2647790404874	143.335575	143.335575	201.25026203426734	524.33175	524.33175	686.414361895295	6.33546;537.04	1.03015;285.641	38.9635;1009.7	0						Exp 5,1(0.15);Linear,6(0.86)	2.0803671025601167	15.135757565498352	1.5459500551223755	3.200669288635254	0.6634129859828718	1.921785831451416	236.8065583834775	489.55300161652247	141.36141314942574	283.9112011362885	400.86950706447755	850.1643500783796	UP	0.7142857142857143	0.2857142857142857	0.0	
GO:0036211	5	protein modification process	1547	2059	51	31	18	33	33	27	51	8	8	74	2051	16818	0.46043	0.67906	0.86014	0.39	100001267;793570;558420;555190;378478;335736;335495;327127	mast2;btr07;peli1b;fbxo31;egfra;usp14;parp3;otud4	ENSDARG00000074311;ENSDARG00000105558;ENSDARG00000044083;ENSDARG00000062195;ENSDARG00000013847;ENSDARG00000025889;ENSDARG00000003961;ENSDARG00000077810		406.07253125	445.7895	8.00325	183.83219696595393	290.37223129752084	217.47053323290982	227.99836875	258.18	1.51495	95.52717031161845	168.89228277712655	123.98131221007924	731.0012249999999	769.8119999999999	42.2798	365.72245909667555	508.73603770792676	386.62184133491996					434.529;457.05;639.862;385.381;339.403;505.103;479.249;8.00325	254.351;262.009;308.159;235.759;215.964;277.011;269.219;1.51495	742.343;797.281;1328.61;629.959;533.397;921.007;853.133;42.2798	6	2	6	100001267;793570;555190;378478;335495;327127	ENSDARG00000074311;ENSDARG00000105558;ENSDARG00000062195;ENSDARG00000013847;ENSDARG00000003961;ENSDARG00000077810	350.60254166666664	409.955	175.29054086504624	206.46949166666664	245.055	102.24398442837808	599.7321333333333	686.151	296.5274120757587	434.529;457.05;385.381;339.403;479.249;8.00325	254.351;262.009;235.759;215.964;269.219;1.51495	742.343;797.281;629.959;533.397;853.133;42.2798	2	558420;335736	ENSDARG00000044083;ENSDARG00000025889	572.4825	572.4825	95.28900272591808	292.58500000000004	292.58500000000004	22.02496202039793	1124.8084999999999	1124.8084999999999	288.21884533198056	639.862;505.103	308.159;277.011	1328.61;921.007	0						Hill,1(0.13);Linear,7(0.88)	1.992556611702592	16.276377320289612	1.537749171257019	2.850480794906616	0.4499645594397242	2.0435904264450073	278.683318036454	533.4617444635461	161.80141703339052	294.1953204666095	477.5684907577107	984.433959242289	UP	0.75	0.25	0.0	
GO:0036268	3	swimming	5	6	1	1	1	1	1	1	1	1	1	81	5	18864	0.99973	0.025686	0.025686	16.67	559072	gba	ENSDARG00000076058		555.131	555.131	555.131		555.131		290.263	290.263	290.263		290.26300000000003		1061.69	1061.69	1061.69		1061.69		0.0	555.131	0.0	555.131	555.131	290.263	1061.69	1	0	1	559072	ENSDARG00000076058	555.131	555.131		290.263	290.263		1061.69	1061.69		555.131	290.263	1061.69	0															0						Linear,1(1)	6.696079254150391	6.696079254150391	6.696079254150391	6.696079254150391	0.0	6.696079254150391	555.131	555.131	290.263	290.263	1061.69	1061.69	UP	1.0	0.0	0.0	
GO:0036293	5	response to decreased oxygen levels	58	69	2	0	0	0	0	0	2	0	0	82	69	18800	0.74101	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0036294	6	cellular response to decreased oxygen levels	12	16	1	0	0	0	0	0	1	0	0	82	16	18853	0.93295	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0036302	4	atrioventricular canal development	10	13	1	1	1	1	1	1	1	1	1	81	12	18857	0.9986	0.05483	0.05483	7.69	30071	tbx5a	ENSDARG00000024894		639.248	639.248	639.248		639.248		307.869	307.869	307.869		307.869		1327.31	1327.31	1327.31		1327.31		0.0	639.248			639.248	307.869	1327.31	1	0	1	30071	ENSDARG00000024894	639.248	639.248		307.869	307.869		1327.31	1327.31		639.248	307.869	1327.31	0															0						Linear,1(1)	5.529194355010986	5.529194355010986	5.529194355010986	5.529194355010986	0.0	5.529194355010986	639.248	639.248	307.869	307.869	1327.31	1327.31	UP	1.0	0.0	0.0	
GO:0036312	5	phosphatidylinositol 3-kinase regulatory subunit binding	2	2	1	1	1	1	1	1	1	1	1	81	1	18868	0.99998	0.0086354	0.0086354	50.0	100002256	pik3ap1	ENSDARG00000078285		357.272	357.272	357.272		357.272		224.055	224.055	224.055		224.05499999999998		569.696	569.696	569.696		569.696		0.0	357.272	0.0	357.272	357.272	224.055	569.696	1	0	1	100002256	ENSDARG00000078285	357.272	357.272		224.055	224.055		569.696	569.696		357.272	224.055	569.696	0															0						Linear,1(1)	2.516936779022217	2.516936779022217	2.516936779022217	2.516936779022217	0.0	2.516936779022217	357.272	357.272	224.055	224.055	569.696	569.696	UP	1.0	0.0	0.0	
GO:0036353	11	histone H2A-K119 monoubiquitination	5	8	1	1	0	1	1	1	1	0	0	82	8	18861	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0036464	5	cytoplasmic ribonucleoprotein granule	69	99	2	2	2	1	1	1	2	1	1	81	98	18771	0.93145	0.34976	0.34976	1.01	566858	mov10a	ENSDARG00000015829		412.79	412.79	412.79		412.7900000000001		246.484	246.484	246.484		246.484		691.304	691.304	691.304		691.304						412.79	246.484	691.304	1	0	1	566858	ENSDARG00000015829	412.79	412.79		246.484	246.484		691.304	691.304		412.79	246.484	691.304	0															0						Linear,1(1)	1.5493786334991455	1.5493786334991455	1.5493786334991455	1.5493786334991455	0.0	1.5493786334991455	412.79	412.79	246.484	246.484	691.304	691.304	UP	1.0	0.0	0.0	
GO:0036503	6	ERAD pathway	54	59	2	1	0	2	2	2	2	0	0	82	59	18810	0.77396	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0038023	3	signaling receptor activity	459	1211	14	12	5	11	11	9	14	1	1	81	1210	17659	0.029122	0.9956	0.064887	0.083	378478	egfra	ENSDARG00000013847		339.403	339.403	339.403		339.40299999999996		215.964	215.964	215.964		215.96399999999997		533.397	533.397	533.397		533.397						339.403	215.964	533.397	1	0	1	378478	ENSDARG00000013847	339.403	339.403		215.964	215.964		533.397	533.397		339.403	215.964	533.397	0															0						Linear,1(1)	1.921785831451416	1.921785831451416	1.921785831451416	1.921785831451416	0.0	1.921785831451416	339.403	339.403	215.964	215.964	533.397	533.397	UP	1.0	0.0	0.0	
GO:0038024	2	cargo receptor activity	31	45	2	1	1	2	2	2	2	1	1	81	44	18825	0.98377	0.17746	0.17746	2.22	100002738	hhipl1	ENSDARG00000062501		566.857	566.857	566.857		566.857		293.089	293.089	293.089		293.089		1096.35	1096.35	1096.35		1096.35						566.857	293.089	1096.35	1	0	1	100002738	ENSDARG00000062501	566.857	566.857		293.089	293.089		1096.35	1096.35		566.857	293.089	1096.35	0															0						Linear,1(1)	1.5796462297439575	1.5796462297439575	1.5796462297439575	1.5796462297439575	0.0	1.5796462297439575	566.857	566.857	293.089	293.089	1096.35	1096.35	UP	1.0	0.0	0.0	
GO:0038061	6	NIK/NF-kappaB signaling	7	9	1	0	0	1	1	1	1	0	0	82	9	18860	0.96172	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0038202	7	TORC1 signaling	4	4	1	0	0	1	1	1	1	0	0	82	4	18865	0.9828	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0039014	6	cell differentiation involved in pronephros development	6	8	1	1	0	1	1	1	1	0	0	82	8	18861	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0039020	7	pronephric nephron tubule development	5	7	1	1	0	1	1	1	1	0	0	82	7	18862	0.9701	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0039023	7	pronephric duct morphogenesis	7	9	1	1	0	1	1	1	1	0	0	82	9	18860	0.96172	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0039531	6	regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway	2	2	1	1	0	1	1	1	1	0	0	82	2	18867	0.99136	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0039532	7	negative regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway	1	1	1	1	0	1	1	1	1	0	0	82	1	18868	0.99567	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0039535	7	regulation of RIG-I signaling pathway	2	2	1	1	0	1	1	1	1	0	0	82	2	18867	0.99136	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0039536	8	negative regulation of RIG-I signaling pathway	1	1	1	1	0	1	1	1	1	0	0	82	1	18868	0.99567	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0040001	7	establishment of mitotic spindle localization	19	23	2	1	1	1	1	1	2	0	0	82	23	18846	0.90502	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0040007	2	growth	179	221	5	2	1	2	2	1	5	1	1	81	220	18649	0.75199	0.61862	0.61862	0.45	30071	tbx5a	ENSDARG00000024894		639.248	639.248	639.248		639.248		307.869	307.869	307.869		307.869		1327.31	1327.31	1327.31		1327.31						639.248	307.869	1327.31	1	0	1	30071	ENSDARG00000024894	639.248	639.248		307.869	307.869		1327.31	1327.31		639.248	307.869	1327.31	0															0						Linear,1(1)	5.529194355010986	5.529194355010986	5.529194355010986	5.529194355010986	0.0	5.529194355010986	639.248	639.248	307.869	307.869	1327.31	1327.31	UP	1.0	0.0	0.0	
GO:0040008	4	regulation of growth	125	153	3	1	0	2	2	2	3	0	0	82	153	18716	0.51369	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0040009	5	regulation of growth rate	1	1	1	0	0	0	0	0	1	0	0	82	1	18868	0.99567	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0040011	2	locomotion	471	646	15	11	5	13	13	8	15	2	2	80	644	18225	0.4669	0.77406	1.0	0.31	100004613;559072	tmeff2a;gba	ENSDARG00000051824;ENSDARG00000076058		550.383	550.383	545.635	6.714685994130285	553.1813467288878	5.424529396160545	289.0485	289.0485	287.834	1.7175623715085924	289.7642944612962	1.3875507480060985	1048.0149999999999	1048.0149999999999	1034.34	19.339370465451594	1056.074686503273	15.62351295125323					545.635;555.131	287.834;290.263	1034.34;1061.69	1	1	1	559072	ENSDARG00000076058	555.131	555.131		290.263	290.263		1061.69	1061.69		555.131	290.263	1061.69	1	100004613	ENSDARG00000051824	545.635	545.635		287.834	287.834		1034.34	1034.34		545.635	287.834	1034.34	0						Linear,2(1)	3.5590681558025414	8.587778210639954	1.891698956489563	6.696079254150391	3.397209887875015	4.293889105319977	541.0769200000001	559.68908	286.66808000000003	291.42891999999995	1021.2119999999998	1074.818	CONFLICT	0.5	0.5	0.0	
GO:0040012	4	regulation of locomotion	161	239	3	2	2	1	1	1	3	1	1	81	238	18631	0.72311	0.64759	1.0	0.42	751721	cort	ENSDARG00000031649		535.181	535.181	535.181		535.181		285.356	285.356	285.356		285.356		1003.73	1003.73	1003.73		1003.7300000000001						535.181	285.356	1003.73	0	1	0															1	751721	ENSDARG00000031649	535.181	535.181		285.356	285.356		1003.73	1003.73		535.181	285.356	1003.73	0						Linear,1(1)	3.732411384582519	3.7324113845825195	3.7324113845825195	3.7324113845825195	0.0	3.7324113845825195	535.181	535.181	285.356	285.356	1003.73	1003.73	DOWN	0.0	1.0	0.0	
GO:0040017	5	positive regulation of locomotion	70	100	1	1	1	0	0	0	1	0	0	82	100	18769	0.64741	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0040029	7	regulation of gene expression, epigenetic	50	58	4	3	1	3	3	3	4	0	0	82	58	18811	0.77733	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0040036	6	regulation of fibroblast growth factor receptor signaling pathway	25	29	1	1	0	1	1	1	1	0	0	82	29	18840	0.88175	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042044	5	fluid transport	7	10	1	1	0	1	1	1	1	0	0	82	10	18859	0.95755	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042054	5	histone methyltransferase activity	38	45	1	1	1	0	0	0	1	0	0	82	45	18824	0.82254	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042074	6	cell migration involved in gastrulation	63	80	3	3	1	2	2	2	3	0	0	82	80	18789	0.70636	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042113	5	B cell activation	9	19	1	1	1	0	0	0	1	0	0	82	19	18850	0.92088	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042127	5	regulation of cell population proliferation	198	295	3	2	2	2	2	2	3	2	2	80	293	18576	0.86417	0.36578	0.36578	0.68	792160;378478	irf1b;egfra	ENSDARG00000043249;ENSDARG00000013847		391.415	391.415	339.403	73.55607580614958	370.7195640735664	67.48254701498632	236.654	236.654	215.964	29.260078605499032	228.4215042429072	26.84407247827512	648.731	648.731	533.397	163.10690700273906	602.8399093451649	149.639161682426					443.427;339.403	257.344;215.964	764.065;533.397	2	0	2	792160;378478	ENSDARG00000043249;ENSDARG00000013847	391.415	391.415	73.55607580614958	236.654	236.654	29.260078605499032	648.731	648.731	163.10690700273906	443.427;339.403	257.344;215.964	764.065;533.397	0															0						Linear,2(1)	2.224644477526497	4.49701714515686	1.921785831451416	2.5752313137054443	0.4620557316375372	2.24850857257843	289.47148000000004	493.35852	196.10160000000002	277.2064	422.67636000000005	874.78564	UP	1.0	0.0	0.0	
GO:0042133	4	neurotransmitter metabolic process	14	18	1	1	1	1	1	1	1	1	1	81	17	18852	0.99729	0.075118	0.075118	5.56	30384	th	ENSDARG00000030621		480.17	480.17	480.17		480.17		269.55	269.55	269.55		269.55		855.365	855.365	855.365		855.3649999999999		0.0	480.17			480.17	269.55	855.365	0	1	0															1	30384	ENSDARG00000030621	480.17	480.17		269.55	269.55		855.365	855.365		480.17	269.55	855.365	0						Linear,1(1)	3.1569204330444336	3.1569204330444336	3.1569204330444336	3.1569204330444336	0.0	3.1569204330444336	480.17	480.17	269.55	269.55	855.365	855.365	DOWN	0.0	1.0	0.0	
GO:0042136	5	neurotransmitter biosynthetic process	8	11	1	1	1	1	1	1	1	1	1	81	10	18859	0.99901	0.046592	0.046592	9.09	30384	th	ENSDARG00000030621		480.17	480.17	480.17		480.17		269.55	269.55	269.55		269.55		855.365	855.365	855.365		855.3649999999999		0.0	480.17			480.17	269.55	855.365	0	1	0															1	30384	ENSDARG00000030621	480.17	480.17		269.55	269.55		855.365	855.365		480.17	269.55	855.365	0						Linear,1(1)	3.1569204330444336	3.1569204330444336	3.1569204330444336	3.1569204330444336	0.0	3.1569204330444336	480.17	480.17	269.55	269.55	855.365	855.365	DOWN	0.0	1.0	0.0	
GO:0042147	5	retrograde transport, endosome to Golgi	36	40	1	1	0	1	1	1	1	0	0	82	40	18829	0.84061	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042157	5	lipoprotein metabolic process	22	30	1	1	0	1	1	1	1	0	0	82	30	18839	0.87793	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042168	6	heme metabolic process	19	27	1	1	0	1	1	1	1	0	0	82	27	18842	0.88944	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042171	7	lysophosphatidic acid acyltransferase activity	7	9	1	1	0	1	1	1	1	0	0	82	9	18860	0.96172	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0042180	4	cellular ketone metabolic process	30	42	2	2	2	1	1	1	2	1	1	81	41	18828	0.98576	0.16667	0.16667	2.38	100334830	kynu	ENSDARG00000099546		459.906	459.906	459.906		459.906		263.025	263.025	263.025		263.025		804.156	804.156	804.156		804.156						459.906	263.025	804.156	1	0	1	100334830	ENSDARG00000099546	459.906	459.906		263.025	263.025		804.156	804.156		459.906	263.025	804.156	0															0						Linear,1(1)	1.561727523803711	1.561727523803711	1.561727523803711	1.561727523803711	0.0	1.561727523803711	459.906	459.906	263.025	263.025	804.156	804.156	UP	1.0	0.0	0.0	
GO:0042182	5	ketone catabolic process	5	5	1	1	1	1	1	1	1	1	1	81	4	18865	0.99982	0.021451	0.021451	20.0	100334830	kynu	ENSDARG00000099546		459.906	459.906	459.906		459.906		263.025	263.025	263.025		263.025		804.156	804.156	804.156		804.156		0.0	459.906	0.0	459.906	459.906	263.025	804.156	1	0	1	100334830	ENSDARG00000099546	459.906	459.906		263.025	263.025		804.156	804.156		459.906	263.025	804.156	0															0						Linear,1(1)	1.561727523803711	1.561727523803711	1.561727523803711	1.561727523803711	0.0	1.561727523803711	459.906	459.906	263.025	263.025	804.156	804.156	UP	1.0	0.0	0.0	
GO:0042219	6	cellular modified amino acid catabolic process	12	20	1	1	1	1	1	1	1	1	1	81	19	18850	0.99666	0.083112	0.083112	5.0	100333269	aldh1l2	ENSDARG00000070230		477.029	477.029	477.029		477.029		268.587	268.587	268.587		268.587		847.236	847.236	847.236		847.236		0.0	477.029			477.029	268.587	847.236	1	0	1	100333269	ENSDARG00000070230	477.029	477.029		268.587	268.587		847.236	847.236		477.029	268.587	847.236	0															0						Linear,1(1)	1.8600268363952637	1.8600268363952637	1.8600268363952637	1.8600268363952637	0.0	1.8600268363952637	477.029	477.029	268.587	268.587	847.236	847.236	UP	1.0	0.0	0.0	
GO:0042221	3	response to chemical	423	630	11	9	6	7	7	5	11	2	2	80	628	18241	0.48392	0.76186	1.0	0.32	791580;394148	hspb8;cyp7a1	ENSDARG00000058365;ENSDARG00000069018		459.13800000000003	459.13800000000003	364.114	134.38422955094092	454.8487102394074	134.24725374732725	258.427	258.427	226.901	44.58449676737392	257.0039474133646	44.53905246714781	821.7170000000001	821.7170000000001	584.304	335.7526844836834	811.0004110337222	335.410456873151					554.162;364.114	289.953;226.901	1059.13;584.304	2	0	2	791580;394148	ENSDARG00000058365;ENSDARG00000069018	459.13800000000003	459.13800000000003	134.38422955094092	258.427	258.427	44.58449676737392	821.7170000000001	821.7170000000001	335.7526844836834	554.162;364.114	289.953;226.901	1059.13;584.304	0															0						Linear,2(1)	2.022137490975767	4.098783612251282	1.7162750959396362	2.3825085163116455	0.4710981693981555	2.049391806125641	272.89096	645.3850400000001	196.63604000000007	320.21795999999995	356.38752	1287.0464800000002	UP	1.0	0.0	0.0	
GO:0042246	4	tissue regeneration	95	122	4	2	1	2	2	1	4	1	1	81	121	18748	0.90203	0.41183	0.41183	0.82	30071	tbx5a	ENSDARG00000024894		639.248	639.248	639.248		639.248		307.869	307.869	307.869		307.869		1327.31	1327.31	1327.31		1327.31						639.248	307.869	1327.31	1	0	1	30071	ENSDARG00000024894	639.248	639.248		307.869	307.869		1327.31	1327.31		639.248	307.869	1327.31	0															0						Linear,1(1)	5.529194355010986	5.529194355010986	5.529194355010986	5.529194355010986	0.0	5.529194355010986	639.248	639.248	307.869	307.869	1327.31	1327.31	UP	1.0	0.0	0.0	
