H6,Counts
ENSDARG00000060901,20
ENSDARG00000060911,98
ENSDARG00000060915,80
ENSDARG00000060917,73
ENSDARG00000060921,171
ENSDARG00000060922,67
ENSDARG00000060925,138
ENSDARG00000060926,45
ENSDARG00000060927,5
ENSDARG00000060929,178
ENSDARG00000060933,2
ENSDARG00000060937,31
ENSDARG00000060941,28
ENSDARG00000060944,30
ENSDARG00000060946,20
ENSDARG00000060948,55
ENSDARG00000060951,31
ENSDARG00000060953,0
ENSDARG00000060954,158
ENSDARG00000060962,23
ENSDARG00000060977,115
ENSDARG00000060978,127
ENSDARG00000060980,33
ENSDARG00000060983,1
ENSDARG00000060987,13
ENSDARG00000060991,62
ENSDARG00000060992,3
ENSDARG00000060994,97
ENSDARG00000061000,0
ENSDARG00000061004,4
ENSDARG00000061006,2
ENSDARG00000061011,55
ENSDARG00000061013,0
ENSDARG00000061014,34
ENSDARG00000061017,53
ENSDARG00000061020,133
ENSDARG00000061021,70
ENSDARG00000061023,92
ENSDARG00000061024,4
ENSDARG00000061030,50
ENSDARG00000061031,97
ENSDARG00000061039,16
ENSDARG00000061040,295
ENSDARG00000061042,129
ENSDARG00000061044,25
ENSDARG00000061047,32
ENSDARG00000061048,122
ENSDARG00000061049,0
ENSDARG00000061051,141
ENSDARG00000061052,373
ENSDARG00000061057,98
ENSDARG00000061060,5
ENSDARG00000061061,11
ENSDARG00000061062,36
ENSDARG00000061066,53
ENSDARG00000061070,1
ENSDARG00000061081,6
ENSDARG00000061083,0
ENSDARG00000061091,0
ENSDARG00000061093,140
ENSDARG00000061095,16
ENSDARG00000061096,12
ENSDARG00000061099,280
ENSDARG00000061100,48
ENSDARG00000061101,8
ENSDARG00000061103,0
ENSDARG00000061108,541
ENSDARG00000061110,33
ENSDARG00000061114,120
ENSDARG00000061120,156
ENSDARG00000061121,429
ENSDARG00000061124,45
ENSDARG00000061131,114
ENSDARG00000061138,54
ENSDARG00000061140,91
ENSDARG00000061143,76
ENSDARG00000061145,23
ENSDARG00000061147,10
ENSDARG00000061149,11
ENSDARG00000061159,120
ENSDARG00000061161,11
ENSDARG00000061165,37
ENSDARG00000061168,22
ENSDARG00000061169,273
ENSDARG00000061173,18
ENSDARG00000061174,45
ENSDARG00000061177,12
ENSDARG00000061180,41
ENSDARG00000061185,4
ENSDARG00000061187,162
ENSDARG00000061191,45
ENSDARG00000061194,24
ENSDARG00000061195,1
ENSDARG00000061196,39
ENSDARG00000061197,3
ENSDARG00000061201,25
ENSDARG00000061203,51
ENSDARG00000061204,17
ENSDARG00000061205,203
ENSDARG00000061207,133
ENSDARG00000061208,35
ENSDARG00000061213,24
ENSDARG00000061214,165
ENSDARG00000061215,70
ENSDARG00000061216,4
ENSDARG00000061221,0
ENSDARG00000061222,7
ENSDARG00000061223,11
ENSDARG00000061226,167
ENSDARG00000061228,19
ENSDARG00000061231,19
ENSDARG00000061233,832
ENSDARG00000061235,11
ENSDARG00000061240,26
ENSDARG00000061242,38
ENSDARG00000061243,39
ENSDARG00000061248,86
ENSDARG00000061249,864
ENSDARG00000061255,156
ENSDARG00000061256,32
ENSDARG00000061257,25
ENSDARG00000061259,17
ENSDARG00000061260,0
ENSDARG00000061265,13
ENSDARG00000061268,199
ENSDARG00000061272,47
ENSDARG00000061274,0
ENSDARG00000061282,455
ENSDARG00000061288,24
ENSDARG00000061292,1
ENSDARG00000061294,524
ENSDARG00000061301,5
ENSDARG00000061303,21
ENSDARG00000061304,175
ENSDARG00000061311,64
ENSDARG00000061314,19
ENSDARG00000061328,208
ENSDARG00000061335,91
ENSDARG00000061338,463
ENSDARG00000061345,242
ENSDARG00000061348,12
ENSDARG00000061351,4
ENSDARG00000061352,170
ENSDARG00000061354,50
ENSDARG00000061355,14
ENSDARG00000061357,26
ENSDARG00000061362,18
ENSDARG00000061363,51
ENSDARG00000061365,0
ENSDARG00000061368,70
ENSDARG00000061370,15
ENSDARG00000061371,49
ENSDARG00000061372,47
ENSDARG00000061373,115
ENSDARG00000061375,191
ENSDARG00000061377,0
ENSDARG00000061378,26
ENSDARG00000061379,128
ENSDARG00000061383,4
ENSDARG00000061385,3
ENSDARG00000061391,30
ENSDARG00000061397,313
ENSDARG00000061398,14
ENSDARG00000061400,51
ENSDARG00000061405,10
ENSDARG00000061409,37
ENSDARG00000061411,20
ENSDARG00000061413,58
ENSDARG00000061414,66
ENSDARG00000061416,7
ENSDARG00000061417,52
ENSDARG00000061419,14
ENSDARG00000061421,114
ENSDARG00000061424,178
ENSDARG00000061432,2
ENSDARG00000061436,325
ENSDARG00000061437,31
ENSDARG00000061439,0
ENSDARG00000061444,0
ENSDARG00000061445,175
ENSDARG00000061446,6
ENSDARG00000061450,142
ENSDARG00000061451,96
ENSDARG00000061454,348
ENSDARG00000061458,140
ENSDARG00000061459,133
ENSDARG00000061461,15
ENSDARG00000061462,16
ENSDARG00000061466,90
ENSDARG00000061468,6
ENSDARG00000061471,67
ENSDARG00000061472,57
ENSDARG00000061473,51
ENSDARG00000061478,1127
ENSDARG00000061479,93
ENSDARG00000061480,0
ENSDARG00000061481,0
ENSDARG00000061486,25
ENSDARG00000061490,579
ENSDARG00000061496,2
ENSDARG00000061497,66
ENSDARG00000061498,0
ENSDARG00000061504,144
ENSDARG00000061505,9
ENSDARG00000061508,42
ENSDARG00000061509,0
ENSDARG00000061515,34
ENSDARG00000061517,486
ENSDARG00000061520,0
ENSDARG00000061525,212
ENSDARG00000061527,8
ENSDARG00000061541,42
ENSDARG00000061543,99
ENSDARG00000061544,29
ENSDARG00000061547,56
ENSDARG00000061548,7
ENSDARG00000061549,14
ENSDARG00000061551,44
ENSDARG00000061553,18
ENSDARG00000061560,20
ENSDARG00000061562,8
ENSDARG00000061566,47
ENSDARG00000061576,16
ENSDARG00000061579,322
ENSDARG00000061580,21
ENSDARG00000061585,2
ENSDARG00000061587,84
ENSDARG00000061590,235
ENSDARG00000061591,7
ENSDARG00000061600,103
ENSDARG00000061602,68
ENSDARG00000061603,288
ENSDARG00000061610,0
ENSDARG00000061611,0
ENSDARG00000061621,11
ENSDARG00000061622,6
ENSDARG00000061629,21
ENSDARG00000061631,517
ENSDARG00000061634,1
ENSDARG00000061635,344
ENSDARG00000061636,26
ENSDARG00000061638,17
ENSDARG00000061640,402
ENSDARG00000061641,0
ENSDARG00000061644,16
ENSDARG00000061647,1128
ENSDARG00000061651,5
ENSDARG00000061654,54
ENSDARG00000061656,51
ENSDARG00000061660,178
ENSDARG00000061664,23
ENSDARG00000061665,125
ENSDARG00000061672,26
ENSDARG00000061682,36
ENSDARG00000061684,20
ENSDARG00000061685,18
ENSDARG00000061687,68
ENSDARG00000061688,333
ENSDARG00000061690,19
ENSDARG00000061691,31
ENSDARG00000061692,9
ENSDARG00000061697,0
ENSDARG00000061699,331
ENSDARG00000061710,0
ENSDARG00000061713,18
ENSDARG00000061714,3
ENSDARG00000061717,0
ENSDARG00000061718,139
ENSDARG00000061719,90
ENSDARG00000061723,31
ENSDARG00000061725,0
ENSDARG00000061728,0
ENSDARG00000061732,79
ENSDARG00000061735,262
ENSDARG00000061736,979
ENSDARG00000061737,16
ENSDARG00000061738,39
ENSDARG00000061741,54
ENSDARG00000061742,102
ENSDARG00000061746,154
ENSDARG00000061747,0
ENSDARG00000061749,0
ENSDARG00000061752,49
ENSDARG00000061757,177
ENSDARG00000061758,22
ENSDARG00000061759,175
ENSDARG00000061761,16
ENSDARG00000061762,1
ENSDARG00000061763,19
ENSDARG00000061764,8727
ENSDARG00000061769,0
ENSDARG00000061770,16
ENSDARG00000061773,4
ENSDARG00000061774,32
ENSDARG00000061778,215
ENSDARG00000061784,13
ENSDARG00000061786,1
ENSDARG00000061789,72
ENSDARG00000061791,7
ENSDARG00000061794,94
ENSDARG00000061796,5
ENSDARG00000061797,3
ENSDARG00000061798,110
ENSDARG00000061800,3
ENSDARG00000061802,48
ENSDARG00000061804,92
ENSDARG00000061806,16
ENSDARG00000061810,43
ENSDARG00000061817,536
ENSDARG00000061818,0
ENSDARG00000061819,59
ENSDARG00000061829,108
ENSDARG00000061830,21
ENSDARG00000061832,12
ENSDARG00000061835,0
ENSDARG00000061836,163
ENSDARG00000061841,59
ENSDARG00000061844,198
ENSDARG00000061845,13
ENSDARG00000061846,0
ENSDARG00000061848,148
ENSDARG00000061850,2
ENSDARG00000061852,45
ENSDARG00000061854,58
ENSDARG00000061858,6
ENSDARG00000061862,384
ENSDARG00000061864,365
ENSDARG00000061865,43
ENSDARG00000061873,4
ENSDARG00000061883,0
ENSDARG00000061885,30
ENSDARG00000061889,9
ENSDARG00000061890,11
ENSDARG00000061895,226
ENSDARG00000061896,0
ENSDARG00000061899,7
ENSDARG00000061901,38
ENSDARG00000061903,0
ENSDARG00000061904,218
ENSDARG00000061908,34
ENSDARG00000061909,159
ENSDARG00000061915,43
ENSDARG00000061916,2
ENSDARG00000061918,554
ENSDARG00000061921,3
ENSDARG00000061923,234
ENSDARG00000061936,45
ENSDARG00000061940,11
ENSDARG00000061941,4
ENSDARG00000061946,6
ENSDARG00000061948,85
ENSDARG00000061951,736
ENSDARG00000061952,132
ENSDARG00000061956,0
ENSDARG00000061960,96
ENSDARG00000061963,1
ENSDARG00000061968,4
ENSDARG00000061970,23
ENSDARG00000061974,62
ENSDARG00000061976,48
ENSDARG00000061977,35
ENSDARG00000061981,7
ENSDARG00000061985,72
ENSDARG00000061986,39
ENSDARG00000061989,45
ENSDARG00000061990,59
ENSDARG00000061992,160
ENSDARG00000061993,20
ENSDARG00000061994,603
ENSDARG00000062000,0
ENSDARG00000062002,54
ENSDARG00000062003,486
ENSDARG00000062008,60
ENSDARG00000062009,0
ENSDARG00000062016,66
ENSDARG00000062017,43
ENSDARG00000062019,115
ENSDARG00000062020,186
ENSDARG00000062021,15
ENSDARG00000062023,116
ENSDARG00000062024,698
ENSDARG00000062025,5
ENSDARG00000062030,5
ENSDARG00000062040,18
ENSDARG00000062042,21
ENSDARG00000062045,59
ENSDARG00000062049,5
ENSDARG00000062052,105
ENSDARG00000062053,61
ENSDARG00000062054,53
ENSDARG00000062055,49
ENSDARG00000062056,491
ENSDARG00000062057,0
ENSDARG00000062058,556
ENSDARG00000062059,68
ENSDARG00000062060,60
ENSDARG00000062063,36
ENSDARG00000062077,5
ENSDARG00000062080,13
ENSDARG00000062081,55
ENSDARG00000062082,301
ENSDARG00000062083,21
ENSDARG00000062084,12
ENSDARG00000062085,17
ENSDARG00000062086,77
ENSDARG00000062087,15
ENSDARG00000062089,76
ENSDARG00000062096,25
ENSDARG00000062101,74
ENSDARG00000062103,4
ENSDARG00000062106,3
ENSDARG00000062108,34
ENSDARG00000062109,44
ENSDARG00000062111,0
ENSDARG00000062114,25
ENSDARG00000062116,53
ENSDARG00000062122,36
ENSDARG00000062123,353
ENSDARG00000062129,38
ENSDARG00000062132,0
ENSDARG00000062134,51
ENSDARG00000062135,115
ENSDARG00000062137,173
ENSDARG00000062138,94
ENSDARG00000062139,69
ENSDARG00000062142,6
ENSDARG00000062146,110
ENSDARG00000062147,12
ENSDARG00000062148,132
ENSDARG00000062152,90
ENSDARG00000062154,463
ENSDARG00000062156,2
ENSDARG00000062164,129
ENSDARG00000062165,97
ENSDARG00000062168,0
ENSDARG00000062171,1
ENSDARG00000062173,221
ENSDARG00000062174,156
ENSDARG00000062177,71
ENSDARG00000062178,18
ENSDARG00000062181,0
ENSDARG00000062182,0
ENSDARG00000062187,30
ENSDARG00000062190,132
ENSDARG00000062192,126
ENSDARG00000062195,50
ENSDARG00000062198,156
ENSDARG00000062199,27
ENSDARG00000062204,26
ENSDARG00000062206,32
ENSDARG00000062208,53
ENSDARG00000062209,42
ENSDARG00000062216,4
ENSDARG00000062217,33
ENSDARG00000062220,97
ENSDARG00000062221,24
ENSDARG00000062222,21
ENSDARG00000062226,103
ENSDARG00000062228,0
ENSDARG00000062231,53
ENSDARG00000062235,1
ENSDARG00000062237,24
ENSDARG00000062241,0
ENSDARG00000062244,633
ENSDARG00000062248,204
ENSDARG00000062251,0
ENSDARG00000062258,4
ENSDARG00000062262,0
ENSDARG00000062263,126
ENSDARG00000062266,53
ENSDARG00000062267,192
ENSDARG00000062268,161
ENSDARG00000062269,0
ENSDARG00000062271,4
ENSDARG00000062272,105
ENSDARG00000062277,45
ENSDARG00000062278,5
ENSDARG00000062280,29
ENSDARG00000062289,0
ENSDARG00000062293,0
ENSDARG00000062297,5
ENSDARG00000062302,101
ENSDARG00000062304,49
ENSDARG00000062305,79
ENSDARG00000062307,13
ENSDARG00000062309,0
ENSDARG00000062310,67
ENSDARG00000062314,4
ENSDARG00000062315,266
ENSDARG00000062319,43
ENSDARG00000062323,254
ENSDARG00000062325,258
ENSDARG00000062326,275
ENSDARG00000062328,0
ENSDARG00000062329,10
ENSDARG00000062330,603
ENSDARG00000062335,44
ENSDARG00000062338,328
ENSDARG00000062341,5
ENSDARG00000062346,111
ENSDARG00000062347,272
ENSDARG00000062349,0
ENSDARG00000062350,21
ENSDARG00000062352,101
ENSDARG00000062355,17
ENSDARG00000062357,33
ENSDARG00000062359,91
ENSDARG00000062361,72
ENSDARG00000062362,4
ENSDARG00000062363,66
ENSDARG00000062370,76
ENSDARG00000062372,35
ENSDARG00000062374,0
ENSDARG00000062376,98
ENSDARG00000062377,0
ENSDARG00000062379,27
ENSDARG00000062381,40
ENSDARG00000062382,63
ENSDARG00000062385,56
ENSDARG00000062390,16
ENSDARG00000062396,173
ENSDARG00000062397,66
ENSDARG00000062401,88
ENSDARG00000062402,53
ENSDARG00000062415,181
ENSDARG00000062418,48
ENSDARG00000062420,117
ENSDARG00000062421,0
ENSDARG00000062423,0
ENSDARG00000062425,2
ENSDARG00000062427,18
ENSDARG00000062429,0
ENSDARG00000062430,13
ENSDARG00000062442,2
ENSDARG00000062445,63
ENSDARG00000062446,0
ENSDARG00000062447,124
ENSDARG00000062448,42
ENSDARG00000062449,212
ENSDARG00000062450,39
ENSDARG00000062457,63
ENSDARG00000062460,36
ENSDARG00000062462,73
ENSDARG00000062463,0
ENSDARG00000062465,20
ENSDARG00000062467,0
ENSDARG00000062469,277
ENSDARG00000062471,27
ENSDARG00000062472,107
ENSDARG00000062476,20
ENSDARG00000062477,363
ENSDARG00000062478,1
ENSDARG00000062479,92
ENSDARG00000062481,16
ENSDARG00000062483,7
ENSDARG00000062485,199
ENSDARG00000062487,22
ENSDARG00000062489,240
ENSDARG00000062501,6
ENSDARG00000062502,0
ENSDARG00000062506,232
ENSDARG00000062508,9
ENSDARG00000062510,486
ENSDARG00000062511,222
ENSDARG00000062515,56
ENSDARG00000062517,55
ENSDARG00000062518,42
ENSDARG00000062519,1
ENSDARG00000062521,69
ENSDARG00000062530,14
ENSDARG00000062531,456
ENSDARG00000062532,277
ENSDARG00000062537,4
ENSDARG00000062549,8
ENSDARG00000062550,71
ENSDARG00000062552,9
ENSDARG00000062553,37
ENSDARG00000062558,34
ENSDARG00000062561,13
ENSDARG00000062562,30
ENSDARG00000062565,43
ENSDARG00000062568,63
ENSDARG00000062573,93
ENSDARG00000062575,89
ENSDARG00000062577,506
ENSDARG00000062579,21
ENSDARG00000062585,13
ENSDARG00000062590,1578
ENSDARG00000062592,140
ENSDARG00000062593,23
ENSDARG00000062594,4
ENSDARG00000062598,15
ENSDARG00000062601,0
ENSDARG00000062606,20
ENSDARG00000062612,121
ENSDARG00000062618,38
ENSDARG00000062621,145
ENSDARG00000062630,42
ENSDARG00000062631,16
ENSDARG00000062632,11
ENSDARG00000062633,54
ENSDARG00000062634,196
ENSDARG00000062636,23
ENSDARG00000062640,22
ENSDARG00000062646,690
ENSDARG00000062650,24
ENSDARG00000062651,9
ENSDARG00000062655,28
ENSDARG00000062661,210
ENSDARG00000062662,0
ENSDARG00000062664,23
ENSDARG00000062667,23
ENSDARG00000062672,5
ENSDARG00000062674,154
ENSDARG00000062686,41
ENSDARG00000062687,96
ENSDARG00000062688,507
ENSDARG00000062693,342
ENSDARG00000062695,5
ENSDARG00000062696,31
ENSDARG00000062699,44
ENSDARG00000062702,2
ENSDARG00000062707,22
ENSDARG00000062711,41
ENSDARG00000062712,0
ENSDARG00000062720,380
ENSDARG00000062721,83
ENSDARG00000062727,570
ENSDARG00000062744,350
ENSDARG00000062745,44
ENSDARG00000062748,19
ENSDARG00000062749,103
ENSDARG00000062750,86
ENSDARG00000062752,156
ENSDARG00000062753,13
ENSDARG00000062756,8
ENSDARG00000062757,5
ENSDARG00000062758,0
ENSDARG00000062765,446
ENSDARG00000062770,12
ENSDARG00000062780,34
ENSDARG00000062781,11
ENSDARG00000062785,51
ENSDARG00000062788,0
ENSDARG00000062790,724
ENSDARG00000062794,11
ENSDARG00000062795,28
ENSDARG00000062797,330
ENSDARG00000062799,73
ENSDARG00000062801,169
ENSDARG00000062806,18
ENSDARG00000062808,0
ENSDARG00000062811,0
ENSDARG00000062812,38
ENSDARG00000062817,10
ENSDARG00000062820,0
ENSDARG00000062821,38
ENSDARG00000062823,88
ENSDARG00000062824,56
ENSDARG00000062828,0
ENSDARG00000062830,38
ENSDARG00000062831,66
ENSDARG00000062834,22
ENSDARG00000062837,26
ENSDARG00000062846,97
ENSDARG00000062849,11
ENSDARG00000062854,200
ENSDARG00000062855,36
ENSDARG00000062864,17
ENSDARG00000062865,37
ENSDARG00000062868,231
ENSDARG00000062872,13
ENSDARG00000062873,0
ENSDARG00000062874,0
ENSDARG00000062880,44
ENSDARG00000062884,41
ENSDARG00000062887,40
ENSDARG00000062892,0
ENSDARG00000062893,0
ENSDARG00000062897,177
ENSDARG00000062900,1
ENSDARG00000062902,24
ENSDARG00000062904,1
ENSDARG00000062906,15
ENSDARG00000062909,210
ENSDARG00000062915,7
ENSDARG00000062916,57
ENSDARG00000062919,5
ENSDARG00000062924,0
ENSDARG00000062929,12
ENSDARG00000062933,246
ENSDARG00000062934,87
ENSDARG00000062936,80
ENSDARG00000062942,58
ENSDARG00000062943,18
ENSDARG00000062947,12
ENSDARG00000062948,50
ENSDARG00000062949,28
ENSDARG00000062951,20
ENSDARG00000062954,141
ENSDARG00000062955,43
ENSDARG00000062956,168
ENSDARG00000062959,24
ENSDARG00000062960,128
ENSDARG00000062962,459
ENSDARG00000062964,3
ENSDARG00000062965,8
ENSDARG00000062967,0
ENSDARG00000062968,437
ENSDARG00000062970,14
ENSDARG00000062971,12
ENSDARG00000062972,146
ENSDARG00000062973,293
ENSDARG00000062974,41
ENSDARG00000062976,69
ENSDARG00000062977,7
ENSDARG00000062978,0
ENSDARG00000062983,22
ENSDARG00000062986,96
ENSDARG00000062987,20
ENSDARG00000062991,77
ENSDARG00000062995,41
ENSDARG00000062997,4
ENSDARG00000062998,19
ENSDARG00000063001,133
ENSDARG00000063003,61
ENSDARG00000063005,19
ENSDARG00000063006,7
ENSDARG00000063007,1658
ENSDARG00000063008,482
ENSDARG00000063009,9
ENSDARG00000063011,0
ENSDARG00000063014,151
ENSDARG00000063018,32
ENSDARG00000063019,19
ENSDARG00000063021,8
ENSDARG00000063026,16
ENSDARG00000063030,17
ENSDARG00000063031,329
ENSDARG00000063032,5
ENSDARG00000063036,136
ENSDARG00000063037,21
ENSDARG00000063040,37
ENSDARG00000063049,0
ENSDARG00000063050,77
ENSDARG00000063051,58
ENSDARG00000063054,48
ENSDARG00000063056,177
ENSDARG00000063059,2
ENSDARG00000063062,76
ENSDARG00000063068,2067
ENSDARG00000063069,138
ENSDARG00000063075,225
ENSDARG00000063076,13
ENSDARG00000063078,2
ENSDARG00000063079,1
ENSDARG00000063088,0
ENSDARG00000063089,120
ENSDARG00000063095,349
ENSDARG00000063097,128
ENSDARG00000063100,98
ENSDARG00000063101,126
ENSDARG00000063108,17
ENSDARG00000063111,0
ENSDARG00000063126,218
ENSDARG00000063129,0
ENSDARG00000063133,414
ENSDARG00000063140,48
ENSDARG00000063144,271
ENSDARG00000063145,34
ENSDARG00000063149,220
ENSDARG00000063150,271
ENSDARG00000063153,178
ENSDARG00000063155,49
ENSDARG00000063157,543
ENSDARG00000063158,12
ENSDARG00000063159,34
ENSDARG00000063161,18
ENSDARG00000063162,0
ENSDARG00000063167,19
ENSDARG00000063169,3
ENSDARG00000063177,3
ENSDARG00000063180,703
ENSDARG00000063182,261
ENSDARG00000063186,0
ENSDARG00000063187,11
ENSDARG00000063190,140
ENSDARG00000063191,13
ENSDARG00000063194,95
ENSDARG00000063195,115
ENSDARG00000063197,367
ENSDARG00000063207,48
ENSDARG00000063211,52
ENSDARG00000063212,28
ENSDARG00000063213,12
ENSDARG00000063215,30
ENSDARG00000063218,71
ENSDARG00000063219,342
ENSDARG00000063223,40
ENSDARG00000063224,37
ENSDARG00000063229,138
ENSDARG00000063230,0
ENSDARG00000063233,58
ENSDARG00000063242,34
ENSDARG00000063244,53
ENSDARG00000063249,9
ENSDARG00000063250,34
ENSDARG00000063252,239
ENSDARG00000063253,10
ENSDARG00000063254,88
ENSDARG00000063255,129
ENSDARG00000063257,16
ENSDARG00000063258,96
ENSDARG00000063264,480
ENSDARG00000063268,8
ENSDARG00000063270,119
ENSDARG00000063276,0
ENSDARG00000063283,3
ENSDARG00000063285,5
ENSDARG00000063288,1
ENSDARG00000063292,53
ENSDARG00000063293,34
ENSDARG00000063295,364
ENSDARG00000063297,14
ENSDARG00000063299,1753
ENSDARG00000063307,38
ENSDARG00000063309,165
ENSDARG00000063310,124
ENSDARG00000063311,0
ENSDARG00000063313,37
ENSDARG00000063314,38
ENSDARG00000063319,6
ENSDARG00000063321,32
ENSDARG00000063330,114
ENSDARG00000063332,260
ENSDARG00000063333,152
ENSDARG00000063341,0
ENSDARG00000063344,33
ENSDARG00000063347,19
ENSDARG00000063352,153
ENSDARG00000063354,76
ENSDARG00000063357,11
ENSDARG00000063358,63
ENSDARG00000063361,85
ENSDARG00000063370,9
ENSDARG00000063371,138
ENSDARG00000063372,0
ENSDARG00000063375,22
ENSDARG00000063385,312
ENSDARG00000063387,18
ENSDARG00000063390,194
ENSDARG00000063407,80
ENSDARG00000063411,13
ENSDARG00000063412,132
ENSDARG00000063414,24
ENSDARG00000063416,91
ENSDARG00000063417,62
ENSDARG00000063419,10
ENSDARG00000063433,417
ENSDARG00000063435,31
ENSDARG00000063436,2
ENSDARG00000063437,0
ENSDARG00000063438,99
ENSDARG00000063444,0
ENSDARG00000063445,70
ENSDARG00000063446,11
ENSDARG00000063451,0
ENSDARG00000063457,66
ENSDARG00000063466,17
ENSDARG00000063474,404
ENSDARG00000063475,104
ENSDARG00000063481,0
ENSDARG00000063509,22
ENSDARG00000063511,45
ENSDARG00000063518,4
ENSDARG00000063519,133
ENSDARG00000063522,124
ENSDARG00000063525,30
ENSDARG00000063527,198
ENSDARG00000063535,544
ENSDARG00000063538,174
ENSDARG00000063539,2
ENSDARG00000063544,67
ENSDARG00000063553,201
ENSDARG00000063559,26
ENSDARG00000063563,110
ENSDARG00000063568,132
ENSDARG00000063570,235
ENSDARG00000063572,82
ENSDARG00000063573,37
ENSDARG00000063574,12
ENSDARG00000063577,0
ENSDARG00000063578,61
ENSDARG00000063580,198
ENSDARG00000063583,61
ENSDARG00000063588,22
ENSDARG00000063594,251
ENSDARG00000063596,11
ENSDARG00000063604,36
ENSDARG00000063612,151
ENSDARG00000063613,0
ENSDARG00000063614,0
ENSDARG00000063621,14
ENSDARG00000063624,30
ENSDARG00000063626,558
ENSDARG00000063627,25
ENSDARG00000063631,54
ENSDARG00000063634,36
ENSDARG00000063635,89
ENSDARG00000063636,8
ENSDARG00000063646,3
ENSDARG00000063649,86
ENSDARG00000063661,4
ENSDARG00000063663,40
ENSDARG00000063665,0
ENSDARG00000063670,0
ENSDARG00000063672,28
ENSDARG00000063677,29
ENSDARG00000063682,170
ENSDARG00000063684,2
ENSDARG00000063686,0
ENSDARG00000063690,22
ENSDARG00000063701,89
ENSDARG00000063706,95
ENSDARG00000063711,152
ENSDARG00000063713,254
ENSDARG00000063718,55
ENSDARG00000063719,155
ENSDARG00000063726,278
ENSDARG00000063730,59
ENSDARG00000063731,18
ENSDARG00000063732,31
ENSDARG00000063882,2
ENSDARG00000063895,650
ENSDARG00000063899,2257
ENSDARG00000063905,6892
ENSDARG00000063908,6593
ENSDARG00000063910,3
ENSDARG00000063911,2505
ENSDARG00000063912,2347
ENSDARG00000063914,95
ENSDARG00000063916,94
ENSDARG00000063917,1631
ENSDARG00000063921,4042
ENSDARG00000063922,82
ENSDARG00000063924,2757
ENSDARG00000067507,94
ENSDARG00000067509,67
ENSDARG00000067517,7
ENSDARG00000067520,26
ENSDARG00000067524,6
ENSDARG00000067537,0
ENSDARG00000067544,22
ENSDARG00000067545,125
ENSDARG00000067546,0
ENSDARG00000067549,38
ENSDARG00000067560,30
ENSDARG00000067563,0
ENSDARG00000067564,0
ENSDARG00000067566,5
ENSDARG00000067567,60
ENSDARG00000067591,39
ENSDARG00000067592,14
ENSDARG00000067593,1
ENSDARG00000067596,0
ENSDARG00000067601,88
ENSDARG00000067605,46
ENSDARG00000067606,2
ENSDARG00000067607,141
ENSDARG00000067608,0
ENSDARG00000067613,20
ENSDARG00000067626,153
ENSDARG00000067630,25
ENSDARG00000067639,68
ENSDARG00000067646,0
ENSDARG00000067656,18
ENSDARG00000067658,9
ENSDARG00000067661,0
ENSDARG00000067664,0
ENSDARG00000067665,24
ENSDARG00000067668,23
ENSDARG00000067669,0
ENSDARG00000067670,2
ENSDARG00000067672,0
ENSDARG00000067673,71
ENSDARG00000067676,87
ENSDARG00000067701,29
ENSDARG00000067710,5
ENSDARG00000067711,1
ENSDARG00000067713,33
ENSDARG00000067714,0
ENSDARG00000067717,48
ENSDARG00000067718,5
ENSDARG00000067719,31
ENSDARG00000067723,46
ENSDARG00000067729,91
ENSDARG00000067730,8
ENSDARG00000067741,62
ENSDARG00000067751,16
ENSDARG00000067752,2
ENSDARG00000067777,0
ENSDARG00000067781,3
ENSDARG00000067784,23
ENSDARG00000067794,16
ENSDARG00000067795,21
ENSDARG00000067796,69
ENSDARG00000067797,0
ENSDARG00000067801,20
ENSDARG00000067805,46
ENSDARG00000067806,0
ENSDARG00000067808,0
ENSDARG00000067813,5
ENSDARG00000067814,3
ENSDARG00000067815,98
ENSDARG00000067817,10
ENSDARG00000067824,113
ENSDARG00000067828,0
ENSDARG00000067829,108
ENSDARG00000067831,3
ENSDARG00000067832,28
ENSDARG00000067838,16
ENSDARG00000067847,0
ENSDARG00000067848,87
ENSDARG00000067850,129
ENSDARG00000067851,0
ENSDARG00000067859,62
ENSDARG00000067872,0
ENSDARG00000067889,0
ENSDARG00000067912,154
ENSDARG00000067913,19
ENSDARG00000067916,10
ENSDARG00000067918,25
ENSDARG00000067920,32
ENSDARG00000067925,4
ENSDARG00000067927,10
ENSDARG00000067950,56
ENSDARG00000067958,18
ENSDARG00000067964,323
ENSDARG00000067966,9
ENSDARG00000067975,23
ENSDARG00000067976,16
ENSDARG00000067977,0
ENSDARG00000067979,28
ENSDARG00000067981,43
ENSDARG00000067984,28
ENSDARG00000067985,19
ENSDARG00000067990,30703
ENSDARG00000067992,0
ENSDARG00000067995,8171
ENSDARG00000067996,170
ENSDARG00000067997,5049
ENSDARG00000067999,82
ENSDARG00000068006,1
ENSDARG00000068011,0
ENSDARG00000068021,6
ENSDARG00000068030,117
ENSDARG00000068036,17
ENSDARG00000068050,10
ENSDARG00000068064,78
ENSDARG00000068065,0
ENSDARG00000068082,4
ENSDARG00000068086,2
ENSDARG00000068088,2
ENSDARG00000068096,115
ENSDARG00000068098,0
ENSDARG00000068100,28
ENSDARG00000068103,9
ENSDARG00000068104,3
ENSDARG00000068110,1
ENSDARG00000068114,0
ENSDARG00000068122,0
ENSDARG00000068123,90
ENSDARG00000068124,0
ENSDARG00000068125,18
ENSDARG00000068126,0
