GO/Pathway/Gene Set/Gene ID,GO Level,GO/Pathway/Gene Set/Gene Name,All Genes (Expression Data),All Genes (Platform),Input Genes,Genes with BMD <= Highest Dose,Genes with BMD p-Value >= ,Genes with BMD/BMDL <= ,Genes with BMDU/BMD <= ,Genes with BMDU/BMDL <= ,Genes with BMD <= N-Fold Lowest Positive Dose ,Genes That Passed All Filters,Fisher's A Parameter,Fisher's B Parameter,Fisher's C Parameter,Fisher's D Parameter,Fisher's Exact Left P-Value,Fisher's Exact Right P-Value,Fisher's Exact Two Tail,Percentage,Entrez Gene IDs,Gene Symbols,Probe IDs,Genes with Conflicting Probesets,BMD Mean,BMD Median,BMD Minimum,BMD Standard Deviation,BMD wMean,BMD wSD,BMDL Mean,BMDL Median,BMDL Minimum,BMDL Standard Deviation,BMDL wMean,BMDL wSD,BMDU Mean,BMDU Median,BMDU Minimum,BMDU Standard Deviation,BMDU wMean,BMDU wSD,5th Percentile Index,BMD at 5th Percentile of Total Genes,10th Percentile Index,BMD at 10th Percentile of Total Genes,BMD List,BMDL List,BMDU List,Probes with Adverse Direction Up,Probes with Adverse Direction Down,Genes with Adverse Direction Up,Genes Up List,Genes Up Probes List,Genes Up BMD Mean,Genes Up BMD Median,Genes Up SD,Genes Up BMDL Mean,Genes Up BMDL Median,Genes Up BMDL SD,Genes Up BMDU Mean,Genes Up BMDU Median,Genes Up BMDU SD,BMD list (up),BMDL List (up),BMDU List (up),Genes with Adverse Direction Down,Genes Down List,Genes Down Probes List,Genes Down BMD Mean,Genes Down BMD Median,Genes Down SD,Genes Down BMDL Mean,Genes Down BMDL Median,Genes Down BMDL SD,Genes Down BMDU Mean,Genes Down BMDU Median,Genes Down BMDU SD,BMD list (down),BMDL List (down),BMDU List (down),Genes with Adverse Conflict Count,Genes Conflict List,Genes Conflict Probes List,BMD list (Conflict),BMDL list (Conflict),BMDU list (Conflict),Model Counts,Mean Fold Change,Total Fold Change,Min Fold Change,Max Fold Change,Standard Deviation Fold Change,Median Fold Change,Lower bound of the 95% confidence interval -  BMD,Upper bound of the 95% confidence interval -  BMD,Lower bound of the 95% confidence interval -  BMDL,Upper bound of the 95% confidence interval -  BMDL,Lower bound of the 95% confidence interval -  BMDU,Upper bound of the 95% confidence interval -  BMDU,Overall Direction,Percent Genes With Overall Direction Up,Percent Genes With Overall Direction Down,Percent Genes With Overall Direction Conflict
GO:0019900,5,kinase binding,150,162,2,2,1,2,2,2,2,1,1,67,161,18722,0.88506,0.4428,0.4428,0.62,406340,dusp1,ENSDARG00000100515,,0.230959,0.230959,0.230959,,0.230959,,0.114426,0.114426,0.114426,,0.114426,,1.87082,1.87082,1.87082,,1.87082,,,,,,0.230959,0.114426,1.87082,1,0,1,406340,ENSDARG00000100515,0.230959,0.230959,,0.114426,0.114426,,1.87082,1.87082,,0.230959,0.114426,1.87082,0,,,,,,,,,,,,,,,0,,,,,,"Poly 2,1(1)",1.727830172,1.727830172,1.727830172,1.727830172,0,1.727830172,0.230959,0.230959,0.114426,0.114426,1.87082,1.87082,UP,1,0,0
GO:0019901,6,protein kinase binding,142,154,2,2,1,2,2,2,2,1,1,67,153,18730,0.8943,0.4264,0.4264,0.65,406340,dusp1,ENSDARG00000100515,,0.230959,0.230959,0.230959,,0.230959,,0.114426,0.114426,0.114426,,0.114426,,1.87082,1.87082,1.87082,,1.87082,,,,,,0.230959,0.114426,1.87082,1,0,1,406340,ENSDARG00000100515,0.230959,0.230959,,0.114426,0.114426,,1.87082,1.87082,,0.230959,0.114426,1.87082,0,,,,,,,,,,,,,,,0,,,,,,"Poly 2,1(1)",1.727830172,1.727830172,1.727830172,1.727830172,0,1.727830172,0.230959,0.230959,0.114426,0.114426,1.87082,1.87082,UP,1,0,0
GO:0019904,4,protein domain specific binding,99,102,2,2,0,2,1,1,2,0,0,68,102,18781,0.69237,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0019932,6,second-messenger-mediated signaling,58,68,1,1,1,1,1,1,1,1,1,67,67,18816,0.97518,0.21719,0.21719,1.47,654692,cxcr3.1,ENSDARG00000007358,,1.32919,1.32919,1.32919,,1.32919,,0.845692,0.845692,0.845692,,0.845692,,3.04393,3.04393,3.04393,,3.04393,,,,,,1.32919,0.845692,3.04393,1,0,1,654692,ENSDARG00000007358,1.32919,1.32919,,0.845692,0.845692,,3.04393,3.04393,,1.32919,0.845692,3.04393,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.133908987,2.133908987,2.133908987,2.133908987,0,2.133908987,1.32919,1.32919,0.845692,0.845692,3.04393,3.04393,UP,1,0,0
GO:0019941,7,modification-dependent protein catabolic process,361,375,2,2,1,1,2,1,2,1,1,67,374,18509,0.60935,0.74372,1,0.27,100319387,fbxo4,ENSDARG00000074170,,0.0305712,0.0305712,0.0305712,,0.0305712,,0.00826782,0.00826782,0.00826782,,0.00826782,,0.193328,0.193328,0.193328,,0.193328,,,,,,0.0305712,0.00826782,0.193328,1,0,1,100319387,ENSDARG00000074170,0.0305712,0.0305712,,0.00826782,0.00826782,,0.193328,0.193328,,0.0305712,0.00826782,0.193328,0,,,,,,,,,,,,,,,0,,,,,,"Exp 4,1(1)",1.553375006,1.553375006,1.553375006,1.553375006,0,1.553375006,0.0305712,0.0305712,0.00826782,0.00826782,0.193328,0.193328,UP,1,0,0
GO:0019955,4,cytokine binding,58,76,1,1,1,1,1,1,1,1,1,67,75,18808,0.96951,0.23947,0.23947,1.32,654692,cxcr3.1,ENSDARG00000007358,,1.32919,1.32919,1.32919,,1.32919,,0.845692,0.845692,0.845692,,0.845692,,3.04393,3.04393,3.04393,,3.04393,,,,,,1.32919,0.845692,3.04393,1,0,1,654692,ENSDARG00000007358,1.32919,1.32919,,0.845692,0.845692,,3.04393,3.04393,,1.32919,0.845692,3.04393,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.133908987,2.133908987,2.133908987,2.133908987,0,2.133908987,1.32919,1.32919,0.845692,0.845692,3.04393,3.04393,UP,1,0,0
GO:0019956,5,chemokine binding,17,26,1,1,1,1,1,1,1,1,1,67,25,18858,0.9961,0.089283,0.089283,3.85,654692,cxcr3.1,ENSDARG00000007358,,1.32919,1.32919,1.32919,,1.32919,,0.845692,0.845692,0.845692,,0.845692,,3.04393,3.04393,3.04393,,3.04393,,,,,,1.32919,0.845692,3.04393,1,0,1,654692,ENSDARG00000007358,1.32919,1.32919,,0.845692,0.845692,,3.04393,3.04393,,1.32919,0.845692,3.04393,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.133908987,2.133908987,2.133908987,2.133908987,0,2.133908987,1.32919,1.32919,0.845692,0.845692,3.04393,3.04393,UP,1,0,0
GO:0019957,6,C-C chemokine binding,13,22,1,1,1,1,1,1,1,1,1,67,21,18862,0.9972,0.076077,0.076077,4.55,654692,cxcr3.1,ENSDARG00000007358,,1.32919,1.32919,1.32919,,1.32919,,0.845692,0.845692,0.845692,,0.845692,,3.04393,3.04393,3.04393,,3.04393,,,,,,1.32919,0.845692,3.04393,1,0,1,654692,ENSDARG00000007358,1.32919,1.32919,,0.845692,0.845692,,3.04393,3.04393,,1.32919,0.845692,3.04393,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.133908987,2.133908987,2.133908987,2.133908987,0,2.133908987,1.32919,1.32919,0.845692,0.845692,3.04393,3.04393,UP,1,0,0
GO:0020037,5,heme binding,133,152,4,4,4,3,4,3,4,3,3,65,149,18734,0.99782,0.01734,0.01734,1.97,790965;559020;393484,si:dkey-286h2.3;ptgs2b;cyp2k18,ENSDARG00000068290;ENSDARG00000010276;ENSDARG00000104593,,1.084204,0.920596,0.871326,0.326975786,1.079357151,0.323954431,0.714201333,0.632561,0.60399,0.166761422,0.711778903,0.165184872,2.290183333,1.64964,1.52436,1.219559007,2.271272774,1.208911899,,,,,0.920596;1.46069;0.871326,0.632561;0.906053;0.60399,1.64964;3.69655;1.52436,3,0,3,790965;559020;393484,ENSDARG00000068290;ENSDARG00000010276;ENSDARG00000104593,1.084204,0.920596,0.326975786,0.714201333,0.632561,0.166761422,2.290183333,1.64964,1.219559007,0.920596;1.46069;0.871326,0.632561;0.906053;0.60399,1.64964;3.69655;1.52436,0,,,,,,,,,,,,,,,0,,,,,,"Linear,3(1)",2.259088574,6.917639136,1.827191234,2.955543756,0.583283239,2.134904146,0.714196067,1.454211933,0.525493019,0.902909648,0.910122401,3.670244266,UP,1,0,0
GO:0021545,5,cranial nerve development,21,22,1,0,0,1,0,0,1,0,0,68,22,18861,0.92392,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0021549,4,cerebellum development,24,24,1,1,1,1,1,1,1,1,1,67,23,18860,0.99667,0.082703,0.082703,4.17,553800,cep55l,ENSDARG00000102349,,1.40477,1.40477,1.40477,,1.40477,,0.766057,0.766057,0.766057,,0.766057,,4.3901,4.3901,4.3901,,4.3901,,,,,,1.40477,0.766057,4.3901,0,1,0,,,,,,,,,,,,,,,1,553800,ENSDARG00000102349,1.40477,1.40477,,0.766057,0.766057,,4.3901,4.3901,,1.40477,0.766057,4.3901,0,,,,,,"Exp 2,1(1)",1.614967585,1.614967585,1.614967585,1.614967585,0,1.614967585,1.40477,1.40477,0.766057,0.766057,4.3901,4.3901,DOWN,0,1,0
GO:0021554,6,optic nerve development,11,11,1,0,0,1,0,0,1,0,0,68,11,18872,0.96122,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0021675,4,nerve development,24,25,1,0,0,1,0,0,1,0,0,68,25,18858,0.914,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0021700,3,developmental maturation,53,62,1,0,0,1,0,0,1,0,0,68,62,18821,0.79993,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0021782,5,glial cell development,69,71,3,3,1,3,3,3,3,1,1,67,70,18813,0.97311,0.22562,0.22562,1.41,497637,xirp1,ENSDARG00000030722,,0.00660481,0.00660481,0.00660481,,0.00660481,,0.00119468,0.00119468,0.00119468,,0.00119468,,0.0346632,0.0346632,0.0346632,,0.0346632,,,,,,0.00660481,0.00119468,0.0346632,1,0,1,497637,ENSDARG00000030722,0.00660481,0.00660481,,0.00119468,0.00119468,,0.0346632,0.0346632,,0.00660481,0.00119468,0.0346632,0,,,,,,,,,,,,,,,0,,,,,,"Exp 4,1(1)",1.554442525,1.554442525,1.554442525,1.554442525,0,1.554442525,0.00660481,0.00660481,0.00119468,0.00119468,0.0346632,0.0346632,UP,1,0,0
GO:0021903,6,rostrocaudal neural tube patterning,5,5,1,1,1,1,1,1,1,1,1,67,4,18879,0.99987,0.017815,0.017815,20,405762,cdx1a,ENSDARG00000114554,,0.143222,0.143222,0.143222,,0.143222,,0.0851143,0.0851143,0.0851143,,0.0851143,,0.445675,0.445675,0.445675,,0.445675,,0,0.143222,0,0.143222,0.143222,0.0851143,0.445675,1,0,1,405762,ENSDARG00000114554,0.143222,0.143222,,0.0851143,0.0851143,,0.445675,0.445675,,0.143222,0.0851143,0.445675,0,,,,,,,,,,,,,,,0,,,,,,"Poly 2,1(1)",1.615332961,1.615332961,1.615332961,1.615332961,0,1.615332961,0.143222,0.143222,0.0851143,0.0851143,0.445675,0.445675,UP,1,0,0
GO:0021906,5,hindbrain-spinal cord boundary formation,2,2,1,1,1,1,1,1,1,1,1,67,1,18882,0.99999,0.0071637,0.0071637,50,405762,cdx1a,ENSDARG00000114554,,0.143222,0.143222,0.143222,,0.143222,,0.0851143,0.0851143,0.0851143,,0.0851143,,0.445675,0.445675,0.445675,,0.445675,,0,0.143222,0,0.143222,0.143222,0.0851143,0.445675,1,0,1,405762,ENSDARG00000114554,0.143222,0.143222,,0.0851143,0.0851143,,0.445675,0.445675,,0.143222,0.0851143,0.445675,0,,,,,,,,,,,,,,,0,,,,,,"Poly 2,1(1)",1.615332961,1.615332961,1.615332961,1.615332961,0,1.615332961,0.143222,0.143222,0.0851143,0.0851143,0.445675,0.445675,UP,1,0,0
GO:0022402,3,cell cycle process,362,392,7,5,2,5,3,2,7,1,1,67,391,18492,0.58786,0.75922,1,0.26,553800,cep55l,ENSDARG00000102349,,1.40477,1.40477,1.40477,,1.40477,,0.766057,0.766057,0.766057,,0.766057,,4.3901,4.3901,4.3901,,4.3901,,,,,,1.40477,0.766057,4.3901,0,1,0,,,,,,,,,,,,,,,1,553800,ENSDARG00000102349,1.40477,1.40477,,0.766057,0.766057,,4.3901,4.3901,,1.40477,0.766057,4.3901,0,,,,,,"Exp 2,1(1)",1.614967585,1.614967585,1.614967585,1.614967585,0,1.614967585,1.40477,1.40477,0.766057,0.766057,4.3901,4.3901,DOWN,0,1,0
GO:0022407,6,regulation of cell-cell adhesion,71,89,3,2,2,3,2,2,3,2,2,66,87,18796,0.99597,0.040674,0.040674,2.25,100002946;567764,cxcl8a;blk,ENSDARG00000104795;ENSDARG00000007783,,0.8566259,0.8566259,0.0929318,1.080026554,0.699394762,1.056888875,0.58818885,0.58818885,0.0617677,0.74447193,0.479808025,0.728522922,1.8317605,1.8317605,0.183461,2.331047508,1.492404721,2.281108896,,,,,0.0929318;1.62032,0.0617677;1.11461,0.183461;3.48006,2,0,2,100002946;567764,ENSDARG00000104795;ENSDARG00000007783,0.8566259,0.8566259,1.080026554,0.58818885,0.58818885,0.74447193,1.8317605,1.8317605,2.331047508,0.0929318;1.62032,0.0617677;1.11461,0.183461;3.48006,0,,,,,,,,,,,,,,,0,,,,,,"Exp 2,1(0.5);Poly 2,1(0.5)",2.546205797,5.238147974,2.005572081,3.232575893,0.867622717,2.619073987,-0.640214536,2.353466336,-0.443596604,1.619974304,-1.39890652,5.06242752,UP,1,0,0
GO:0022408,7,negative regulation of cell-cell adhesion,39,47,1,1,1,1,1,1,1,1,1,67,46,18837,0.98764,0.15562,0.15562,2.13,100002946,cxcl8a,ENSDARG00000104795,,0.0929318,0.0929318,0.0929318,,0.0929318,,0.0617677,0.0617677,0.0617677,,0.0617677,,0.183461,0.183461,0.183461,,0.183461,,,,,,0.0929318,0.0617677,0.183461,1,0,1,100002946,ENSDARG00000104795,0.0929318,0.0929318,,0.0617677,0.0617677,,0.183461,0.183461,,0.0929318,0.0617677,0.183461,0,,,,,,,,,,,,,,,0,,,,,,"Poly 2,1(1)",3.232575893,3.232575893,3.232575893,3.232575893,0,3.232575893,0.0929318,0.0929318,0.0617677,0.0617677,0.183461,0.183461,UP,1,0,0
GO:0022409,7,positive regulation of cell-cell adhesion,26,39,1,0,0,1,0,0,1,0,0,68,39,18844,0.86907,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0022411,5,cellular component disassembly,99,102,1,1,1,1,1,1,1,1,1,67,101,18782,0.94805,0.30763,0.30763,0.98,569607,mical2a,ENSDARG00000075608,,5.64E-04,5.64E-04,5.64E-04,,5.64E-04,,5.64E-04,5.64E-04,5.64E-04,,5.64E-04,,5.64E-04,5.64E-04,5.64E-04,,5.64E-04,,,,,,5.64E-04,5.64E-04,5.64E-04,1,0,1,569607,ENSDARG00000075608,5.64E-04,5.64E-04,,5.64E-04,5.64E-04,,5.64E-04,5.64E-04,,5.64E-04,5.64E-04,5.64E-04,0,,,,,,,,,,,,,,,0,,,,,,"Hill,1(1)",1.577353001,1.577353001,1.577353001,1.577353001,0,1.577353001,5.64E-04,5.64E-04,5.64E-04,5.64E-04,5.64E-04,5.64E-04,UP,1,0,0
GO:0022603,5,regulation of anatomical structure morphogenesis,314,328,1,1,1,1,1,1,1,1,1,67,327,18556,0.67032,0.69558,1,0.3,117509,klf2b,ENSDARG00000040432,,0.981617,0.981617,0.981617,,0.981617,,0.667052,0.667052,0.667052,,0.667052,,1.81484,1.81484,1.81484,,1.81484,,,,,,0.981617,0.667052,1.81484,1,0,1,117509,ENSDARG00000040432,0.981617,0.981617,,0.667052,0.667052,,1.81484,1.81484,,0.981617,0.667052,1.81484,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.980144382,1.980144382,1.980144382,1.980144382,0,1.980144382,0.981617,0.981617,0.667052,0.667052,1.81484,1.81484,UP,1,0,0
GO:0022607,5,cellular component assembly,1198,1276,9,7,4,7,6,4,9,2,2,66,1274,17609,0.1549,0.94865,0.32704,0.16,799022;445161,si:dkey-224e22.2;cenpp,ENSDARG00000034941;ENSDARG00000044135,,0.895336753,0.895336753,8.34E-04,1.265018623,0.41553582,1.067639568,0.521237675,0.521237675,2.55E-04,0.73678027,0.241788935,0.621821493,3.109770475,3.109770475,0.00405095,4.392150673,1.443899355,3.706849654,,,,,1.78984;8.33506E-4,1.04222;2.5535E-4,6.21549;0.00405095,1,1,1,799022,ENSDARG00000034941,1.78984,1.78984,,1.04222,1.04222,,6.21549,6.21549,,1.78984,1.04222,6.21549,1,445161,ENSDARG00000044135,8.34E-04,8.34E-04,,2.55E-04,2.55E-04,,0.00405095,0.00405095,,8.34E-04,2.55E-04,0.00405095,0,,,,,,"Exp 4,1(0.5);Linear,1(0.5)",1.822960892,3.667434216,1.635394096,2.032040119,0.280471092,1.833717108,-0.857889611,2.648563117,-0.499887682,1.542363032,-2.977439794,9.196980744,CONFLICT,0.5,0.5,0
GO:0022803,4,passive transmembrane transporter activity,448,465,1,1,1,1,1,1,1,1,1,67,464,18419,0.50011,0.81591,1,0.22,101882139,kcnk17,ENSDARG00000105453,,1.05737,1.05737,1.05737,,1.05737,,0.708516,0.708516,0.708516,,0.708516,,2.03722,2.03722,2.03722,,2.03722,,,,,,1.05737,0.708516,2.03722,1,0,1,101882139,ENSDARG00000105453,1.05737,1.05737,,0.708516,0.708516,,2.03722,2.03722,,1.05737,0.708516,2.03722,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.639540672,2.639540672,2.639540672,2.639540672,0,2.639540672,1.05737,1.05737,0.708516,0.708516,2.03722,2.03722,UP,1,0,0
GO:0022804,4,active transmembrane transporter activity,337,356,5,3,3,4,3,3,5,3,3,65,353,18530,0.961,0.13584,0.13584,0.84,767698;560601;560561,zgc:153039;slc8b1;slc8a3,ENSDARG00000102724;ENSDARG00000105584;ENSDARG00000004931,,0.035553903,0.0377779,0.00369991,0.030802271,0.049588266,0.026005425,0.01947285,0.0114793,0.00103345,0.023479876,0.030433802,0.02300825,0.0915776,0.109246,0.0160158,0.068459491,0.108785619,0.048447626,,,,,0.00369991;0.0377779;0.0651839,0.00103345;0.0114793;0.0459058,0.0160158;0.149471;0.109246,3,0,3,767698;560601;560561,ENSDARG00000102724;ENSDARG00000105584;ENSDARG00000004931,0.035553903,0.0377779,0.030802271,0.01947285,0.0114793,0.023479876,0.0915776,0.109246,0.068459491,0.00369991;0.0377779;0.0651839,0.00103345;0.0114793;0.0459058,0.0160158;0.149471;0.109246,0,,,,,,,,,,,,,,,0,,,,,,"Exp 4,2(0.67);Poly 2,1(0.34)",1.642984371,4.930623889,1.584432721,1.682932019,0.052126032,1.663259149,6.98E-04,0.070409954,-0.007097131,0.046042831,0.014108393,0.169046807,UP,1,0,0
GO:0022832,7,voltage-gated channel activity,193,195,1,1,1,1,1,1,1,1,1,67,194,18689,0.84504,0.50568,0.50568,0.51,101882139,kcnk17,ENSDARG00000105453,,1.05737,1.05737,1.05737,,1.05737,,0.708516,0.708516,0.708516,,0.708516,,2.03722,2.03722,2.03722,,2.03722,,,,,,1.05737,0.708516,2.03722,1,0,1,101882139,ENSDARG00000105453,1.05737,1.05737,,0.708516,0.708516,,2.03722,2.03722,,1.05737,0.708516,2.03722,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.639540672,2.639540672,2.639540672,2.639540672,0,2.639540672,1.05737,1.05737,0.708516,0.708516,2.03722,2.03722,UP,1,0,0
GO:0022836,6,gated channel activity,333,337,1,1,1,1,1,1,1,1,1,67,336,18547,0.6585,0.70544,1,0.3,101882139,kcnk17,ENSDARG00000105453,,1.05737,1.05737,1.05737,,1.05737,,0.708516,0.708516,0.708516,,0.708516,,2.03722,2.03722,2.03722,,2.03722,,,,,,1.05737,0.708516,2.03722,1,0,1,101882139,ENSDARG00000105453,1.05737,1.05737,,0.708516,0.708516,,2.03722,2.03722,,1.05737,0.708516,2.03722,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.639540672,2.639540672,2.639540672,2.639540672,0,2.639540672,1.05737,1.05737,0.708516,0.708516,2.03722,2.03722,UP,1,0,0
GO:0022840,7,leak channel activity,18,20,1,1,1,1,1,1,1,1,1,67,19,18864,0.99769,0.069403,0.069403,5,101882139,kcnk17,ENSDARG00000105453,,1.05737,1.05737,1.05737,,1.05737,,0.708516,0.708516,0.708516,,0.708516,,2.03722,2.03722,2.03722,,2.03722,,0,1.05737,,,1.05737,0.708516,2.03722,1,0,1,101882139,ENSDARG00000105453,1.05737,1.05737,,0.708516,0.708516,,2.03722,2.03722,,1.05737,0.708516,2.03722,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.639540672,2.639540672,2.639540672,2.639540672,0,2.639540672,1.05737,1.05737,0.708516,0.708516,2.03722,2.03722,UP,1,0,0
GO:0022841,8,potassium ion leak channel activity,18,20,1,1,1,1,1,1,1,1,1,67,19,18864,0.99769,0.069403,0.069403,5,101882139,kcnk17,ENSDARG00000105453,,1.05737,1.05737,1.05737,,1.05737,,0.708516,0.708516,0.708516,,0.708516,,2.03722,2.03722,2.03722,,2.03722,,0,1.05737,,,1.05737,0.708516,2.03722,1,0,1,101882139,ENSDARG00000105453,1.05737,1.05737,,0.708516,0.708516,,2.03722,2.03722,,1.05737,0.708516,2.03722,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.639540672,2.639540672,2.639540672,2.639540672,0,2.639540672,1.05737,1.05737,0.708516,0.708516,2.03722,2.03722,UP,1,0,0
GO:0022842,6,narrow pore channel activity,18,20,1,1,1,1,1,1,1,1,1,67,19,18864,0.99769,0.069403,0.069403,5,101882139,kcnk17,ENSDARG00000105453,,1.05737,1.05737,1.05737,,1.05737,,0.708516,0.708516,0.708516,,0.708516,,2.03722,2.03722,2.03722,,2.03722,,0,1.05737,,,1.05737,0.708516,2.03722,1,0,1,101882139,ENSDARG00000105453,1.05737,1.05737,,0.708516,0.708516,,2.03722,2.03722,,1.05737,0.708516,2.03722,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.639540672,2.639540672,2.639540672,2.639540672,0,2.639540672,1.05737,1.05737,0.708516,0.708516,2.03722,2.03722,UP,1,0,0
GO:0022843,6,voltage-gated cation channel activity,151,153,1,1,1,1,1,1,1,1,1,67,152,18731,0.89544,0.42432,0.42432,0.65,101882139,kcnk17,ENSDARG00000105453,,1.05737,1.05737,1.05737,,1.05737,,0.708516,0.708516,0.708516,,0.708516,,2.03722,2.03722,2.03722,,2.03722,,,,,,1.05737,0.708516,2.03722,1,0,1,101882139,ENSDARG00000105453,1.05737,1.05737,,0.708516,0.708516,,2.03722,2.03722,,1.05737,0.708516,2.03722,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.639540672,2.639540672,2.639540672,2.639540672,0,2.639540672,1.05737,1.05737,0.708516,0.708516,2.03722,2.03722,UP,1,0,0
GO:0022853,5,active ion transmembrane transporter activity,195,210,5,3,3,4,3,3,5,3,3,65,207,18676,0.99314,0.039747,0.039747,1.43,767698;560601;560561,zgc:153039;slc8b1;slc8a3,ENSDARG00000102724;ENSDARG00000105584;ENSDARG00000004931,,0.035553903,0.0377779,0.00369991,0.030802271,0.049588266,0.026005425,0.01947285,0.0114793,0.00103345,0.023479876,0.030433802,0.02300825,0.0915776,0.109246,0.0160158,0.068459491,0.108785619,0.048447626,,,,,0.00369991;0.0377779;0.0651839,0.00103345;0.0114793;0.0459058,0.0160158;0.149471;0.109246,3,0,3,767698;560601;560561,ENSDARG00000102724;ENSDARG00000105584;ENSDARG00000004931,0.035553903,0.0377779,0.030802271,0.01947285,0.0114793,0.023479876,0.0915776,0.109246,0.068459491,0.00369991;0.0377779;0.0651839,0.00103345;0.0114793;0.0459058,0.0160158;0.149471;0.109246,0,,,,,,,,,,,,,,,0,,,,,,"Exp 4,2(0.67);Poly 2,1(0.34)",1.642984371,4.930623889,1.584432721,1.682932019,0.052126032,1.663259149,6.98E-04,0.070409954,-0.007097131,0.046042831,0.014108393,0.169046807,UP,1,0,0
GO:0022857,3,transmembrane transporter activity,1060,1101,9,6,5,8,6,6,9,5,5,63,1096,17787,0.79808,0.36112,0.59731,0.45,101882139;767698;571066;560601;560561,kcnk17;zgc:153039;si:ch1073-513e17.1;slc8b1;slc8a3,ENSDARG00000105453;ENSDARG00000102724;ENSDARG00000086739;ENSDARG00000105584;ENSDARG00000004931,,0.239102742,0.0377779,0.00369991,0.457946948,0.148774294,0.348082396,0.155240136,0.0114793,0.00103345,0.309767441,0.093995281,0.235802429,0.49725836,0.149471,0.0160158,0.86296912,0.333995448,0.653138122,,,,,1.05737;0.00369991;0.031482;0.0377779;0.0651839,0.708516;0.00103345;0.00926613;0.0114793;0.0459058,2.03722;0.0160158;0.174339;0.149471;0.109246,5,0,5,101882139;767698;571066;560601;560561,ENSDARG00000105453;ENSDARG00000102724;ENSDARG00000086739;ENSDARG00000105584;ENSDARG00000004931,0.239102742,0.0377779,0.457946948,0.155240136,0.0114793,0.309767441,0.49725836,0.149471,0.86296912,1.05737;0.00369991;0.031482;0.0377779;0.0651839,0.708516;0.00103345;0.00926613;0.0114793;0.0459058,2.03722;0.0160158;0.174339;0.149471;0.109246,0,,,,,,,,,,,,,,,0,,,,,,"Exp 4,3(0.6);Linear,1(0.2);Poly 2,1(0.2)",1.806588274,9.214033842,1.584432721,2.639540672,0.446910357,1.663259149,-0.162305456,0.64051094,-0.116282997,0.426763269,-0.259167425,1.253684145,UP,1,0,0
