GO/Pathway/Gene Set/Gene ID,GO Level,GO/Pathway/Gene Set/Gene Name,All Genes (Expression Data),All Genes (Platform),Input Genes,Genes with BMD <= Highest Dose,Genes with BMD p-Value >= ,Genes with BMD/BMDL <= ,Genes with BMDU/BMD <= ,Genes with BMDU/BMDL <= ,Genes with BMD <= N-Fold Lowest Positive Dose ,Genes That Passed All Filters,Fisher's A Parameter,Fisher's B Parameter,Fisher's C Parameter,Fisher's D Parameter,Fisher's Exact Left P-Value,Fisher's Exact Right P-Value,Fisher's Exact Two Tail,Percentage,Entrez Gene IDs,Gene Symbols,Probe IDs,Genes with Conflicting Probesets,BMD Mean,BMD Median,BMD Minimum,BMD Standard Deviation,BMD wMean,BMD wSD,BMDL Mean,BMDL Median,BMDL Minimum,BMDL Standard Deviation,BMDL wMean,BMDL wSD,BMDU Mean,BMDU Median,BMDU Minimum,BMDU Standard Deviation,BMDU wMean,BMDU wSD,5th Percentile Index,BMD at 5th Percentile of Total Genes,10th Percentile Index,BMD at 10th Percentile of Total Genes,BMD List,BMDL List,BMDU List,Probes with Adverse Direction Up,Probes with Adverse Direction Down,Genes with Adverse Direction Up,Genes Up List,Genes Up Probes List,Genes Up BMD Mean,Genes Up BMD Median,Genes Up SD,Genes Up BMDL Mean,Genes Up BMDL Median,Genes Up BMDL SD,Genes Up BMDU Mean,Genes Up BMDU Median,Genes Up BMDU SD,BMD list (up),BMDL List (up),BMDU List (up),Genes with Adverse Direction Down,Genes Down List,Genes Down Probes List,Genes Down BMD Mean,Genes Down BMD Median,Genes Down SD,Genes Down BMDL Mean,Genes Down BMDL Median,Genes Down BMDL SD,Genes Down BMDU Mean,Genes Down BMDU Median,Genes Down BMDU SD,BMD list (down),BMDL List (down),BMDU List (down),Genes with Adverse Conflict Count,Genes Conflict List,Genes Conflict Probes List,BMD list (Conflict),BMDL list (Conflict),BMDU list (Conflict),Model Counts,Mean Fold Change,Total Fold Change,Min Fold Change,Max Fold Change,Standard Deviation Fold Change,Median Fold Change,Lower bound of the 95% confidence interval -  BMD,Upper bound of the 95% confidence interval -  BMD,Lower bound of the 95% confidence interval -  BMDL,Upper bound of the 95% confidence interval -  BMDL,Lower bound of the 95% confidence interval -  BMDU,Upper bound of the 95% confidence interval -  BMDU,Overall Direction,Percent Genes With Overall Direction Up,Percent Genes With Overall Direction Down,Percent Genes With Overall Direction Conflict
GO:0031330,7,negative regulation of cellular catabolic process,6,55,1,0,0,1,1,1,1,0,0,10,55,18886,0.97135,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0031333,7,negative regulation of protein-containing complex assembly,7,58,1,0,0,1,1,0,1,0,0,10,58,18883,0.96981,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0031344,6,regulation of cell projection organization,5,196,1,1,1,0,0,0,1,0,0,10,196,18745,0.90124,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0031369,4,translation initiation factor binding,6,15,1,0,0,1,1,1,1,0,0,10,15,18926,0.99211,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0031399,7,regulation of protein modification process,6,378,1,1,1,1,1,1,1,1,1,9,377,18564,0.98394,0.18252,0.18252,0.26,58013,noc2l,ENSDARG00000001754,,782.504,782.504,782.504,,782.504,,326.76,326.76,326.76,,326.76,,1873.89,1873.89,1873.89,,1873.89,,,,,,782.504,326.76,1873.89,0,1,0,,,,,,,,,,,,,,,1,58013,ENSDARG00000001754,782.504,782.504,,326.76,326.76,,1873.89,1873.89,,782.504,326.76,1873.89,0,,,,,,"Linear,1(1)",4.149364471,4.149364471,4.149364471,4.149364471,0,4.149364471,782.504,782.504,326.76,326.76,1873.89,1873.89,DOWN,0,1,0
GO:0031400,8,negative regulation of protein modification process,2,105,1,1,1,1,1,1,1,1,1,9,104,18837,0.99867,0.054057,0.054057,0.95,58013,noc2l,ENSDARG00000001754,,782.504,782.504,782.504,,782.504,,326.76,326.76,326.76,,326.76,,1873.89,1873.89,1873.89,,1873.89,,,,,,782.504,326.76,1873.89,0,1,0,,,,,,,,,,,,,,,1,58013,ENSDARG00000001754,782.504,782.504,,326.76,326.76,,1873.89,1873.89,,782.504,326.76,1873.89,0,,,,,,"Linear,1(1)",4.149364471,4.149364471,4.149364471,4.149364471,0,4.149364471,782.504,782.504,326.76,326.76,1873.89,1873.89,DOWN,0,1,0
GO:0031406,5,carboxylic acid binding,7,73,1,1,1,1,1,1,1,1,1,9,72,18869,0.99935,0.037868,0.037868,1.37,415166,fabp6,ENSDARG00000044566,,412.941,412.941,412.941,,412.941,,246.554,246.554,246.554,,246.554,,691.615,691.615,691.615,,691.615,,,,,,412.941,246.554,691.615,1,0,1,415166,ENSDARG00000044566,412.941,412.941,,246.554,246.554,,691.615,691.615,,412.941,246.554,691.615,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.632003188,1.632003188,1.632003188,1.632003188,0,1.632003188,412.941,412.941,246.554,246.554,691.615,691.615,UP,1,0,0
GO:0031410,7,cytoplasmic vesicle,19,675,1,0,0,0,0,0,1,0,0,10,675,18266,0.69575,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0031440,9,regulation of mRNA 3'-end processing,1,5,1,0,0,1,1,1,1,0,0,10,5,18936,0.99736,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0031441,10,negative regulation of mRNA 3'-end processing,1,2,1,0,0,1,1,1,1,0,0,10,2,18939,0.99894,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0031720,4,haptoglobin binding,5,12,2,2,1,2,2,2,2,1,1,9,11,18930,0.99998,0.0063156,0.0063156,8.33,793447,hbbe1.2,ENSDARG00000115405,,432.901,432.901,432.901,,432.901,,253.739,253.739,253.739,,253.739,,738.565,738.565,738.565,,738.565,,0,432.901,,,432.901,253.739,738.565,1,0,1,793447,ENSDARG00000115405,432.901,432.901,,253.739,253.739,,738.565,738.565,,432.901,253.739,738.565,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.915955067,1.915955067,1.915955067,1.915955067,0,1.915955067,432.901,432.901,253.739,253.739,738.565,738.565,UP,1,0,0
GO:0031838,3,haptoglobin-hemoglobin complex,5,12,2,2,1,2,2,2,2,1,1,9,11,18930,0.99998,0.0063156,0.0063156,8.33,793447,hbbe1.2,ENSDARG00000115405,,432.901,432.901,432.901,,432.901,,253.739,253.739,253.739,,253.739,,738.565,738.565,738.565,,738.565,,0,432.901,,,432.901,253.739,738.565,1,0,1,793447,ENSDARG00000115405,432.901,432.901,,253.739,253.739,,738.565,738.565,,432.901,253.739,738.565,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.915955067,1.915955067,1.915955067,1.915955067,0,1.915955067,432.901,432.901,253.739,253.739,738.565,738.565,UP,1,0,0
GO:0031966,5,mitochondrial membrane,56,315,4,4,2,4,4,3,4,1,1,9,314,18627,0.98865,0.15435,0.15435,0.32,266799,gatm,ENSDARG00000036239,,408.814,408.814,408.814,,408.814,,244.841,244.841,244.841,,244.841,,682.602,682.602,682.602,,682.602,,,,,,408.814,244.841,682.602,1,0,1,266799,ENSDARG00000036239,408.814,408.814,,244.841,244.841,,682.602,682.602,,408.814,244.841,682.602,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",3.11348772,3.11348772,3.11348772,3.11348772,0,3.11348772,408.814,408.814,244.841,244.841,682.602,682.602,UP,1,0,0
GO:0031968,5,organelle outer membrane,3,98,1,1,0,1,1,1,1,0,0,10,98,18843,0.94946,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0031982,5,vesicle,20,718,2,0,0,1,1,1,2,0,0,10,718,18223,0.67955,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0032051,5,clathrin light chain binding,1,7,1,0,0,0,0,0,1,0,0,10,7,18934,0.99631,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0032052,7,bile acid binding,2,3,1,1,1,1,1,1,1,1,1,9,2,18939,1,0.0015823,0.0015823,33.33,415166,fabp6,ENSDARG00000044566,,412.941,412.941,412.941,,412.941,,246.554,246.554,246.554,,246.554,,691.615,691.615,691.615,,691.615,,0,412.941,0,412.941,412.941,246.554,691.615,1,0,1,415166,ENSDARG00000044566,412.941,412.941,,246.554,246.554,,691.615,691.615,,412.941,246.554,691.615,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.632003188,1.632003188,1.632003188,1.632003188,0,1.632003188,412.941,412.941,246.554,246.554,691.615,691.615,UP,1,0,0
GO:0032231,6,regulation of actin filament bundle assembly,3,18,1,1,1,0,0,0,1,0,0,10,18,18923,0.99054,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0032233,7,positive regulation of actin filament bundle assembly,3,15,1,1,1,0,0,0,1,0,0,10,15,18926,0.99211,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0032268,6,regulation of cellular protein metabolic process,39,684,2,1,1,2,2,2,2,1,1,9,683,18258,0.9517,0.30767,0.30767,0.15,58013,noc2l,ENSDARG00000001754,,782.504,782.504,782.504,,782.504,,326.76,326.76,326.76,,326.76,,1873.89,1873.89,1873.89,,1873.89,,,,,,782.504,326.76,1873.89,0,1,0,,,,,,,,,,,,,,,1,58013,ENSDARG00000001754,782.504,782.504,,326.76,326.76,,1873.89,1873.89,,782.504,326.76,1873.89,0,,,,,,"Linear,1(1)",4.149364471,4.149364471,4.149364471,4.149364471,0,4.149364471,782.504,782.504,326.76,326.76,1873.89,1873.89,DOWN,0,1,0
GO:0032269,7,negative regulation of cellular protein metabolic process,21,264,2,1,1,2,2,2,2,1,1,9,263,18678,0.99192,0.13092,0.13092,0.38,58013,noc2l,ENSDARG00000001754,,782.504,782.504,782.504,,782.504,,326.76,326.76,326.76,,326.76,,1873.89,1873.89,1873.89,,1873.89,,,,,,782.504,326.76,1873.89,0,1,0,,,,,,,,,,,,,,,1,58013,ENSDARG00000001754,782.504,782.504,,326.76,326.76,,1873.89,1873.89,,782.504,326.76,1873.89,0,,,,,,"Linear,1(1)",4.149364471,4.149364471,4.149364471,4.149364471,0,4.149364471,782.504,782.504,326.76,326.76,1873.89,1873.89,DOWN,0,1,0
GO:0032271,7,regulation of protein polymerization,11,137,2,1,1,1,1,0,2,0,0,10,137,18804,0.93,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0032272,8,negative regulation of protein polymerization,7,50,1,0,0,1,1,0,1,0,0,10,50,18891,0.97392,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0032292,5,peripheral nervous system axon ensheathment,1,12,1,1,1,0,0,0,1,0,0,10,12,18929,0.99368,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0032456,5,endocytic recycling,2,36,1,1,1,0,0,0,1,0,0,10,36,18905,0.98116,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0032501,2,multicellular organismal process,138,1951,4,3,2,1,1,0,4,0,0,10,1951,16990,0.33733,1,0.61266,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0032502,2,developmental process,250,3997,12,9,7,6,6,4,12,2,2,8,3995,14946,0.64467,0.65631,1,0.05,567771;336165,col6a2;myl1,ENSDARG00000061436;ENSDARG00000014196,,392.894425,392.894425,8.42385,543.7235015,292.3625178,524.8065523,164.54639,164.54639,2.70178,228.8828425,122.2270335,220.919668,938.85735,938.85735,26.2647,1290.600903,700.2313392,1245.698978,,,,,8.42385;777.365,2.70178;326.391,26.2647;1851.45,2,0,2,567771;336165,ENSDARG00000061436;ENSDARG00000014196,392.894425,392.894425,543.7235015,164.54639,164.54639,228.8828425,938.85735,938.85735,1290.600903,8.42385;777.365,2.70178;326.391,26.2647;1851.45,0,,,,,,,,,,,,,,,0,,,,,,"Exp 5,1(0.5);Linear,1(0.5)",1.804565047,3.609543443,1.777459502,1.832083941,0.038625311,1.804771721,-360.667902,1146.456752,-152.6690456,481.7618256,-849.824244,2727.538944,UP,1,0,0
GO:0032535,5,regulation of cellular component size,12,157,2,1,1,1,1,0,2,0,0,10,157,18784,0.92016,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0032553,4,ribonucleotide binding,83,1952,1,1,1,0,0,0,1,0,0,10,1952,16989,0.33713,1,0.61267,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0032555,5,purine ribonucleotide binding,82,1939,1,1,1,0,0,0,1,0,0,10,1939,17002,0.33972,1,0.61259,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0032559,6,adenyl ribonucleotide binding,60,1487,1,1,1,0,0,0,1,0,0,10,1487,17454,0.4416,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0032774,6,RNA biosynthetic process,5,182,1,1,1,0,0,0,1,0,0,10,182,18759,0.90799,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0032787,7,monocarboxylic acid metabolic process,30,256,2,2,2,2,2,2,2,2,2,8,254,18687,0.99973,0.0076152,0.0076152,0.78,573619;266799,ndufab1a;gatm,ENSDARG00000058463;ENSDARG00000036239,,603.069,603.069,408.814,274.7180556,627.5307053,272.5312092,286.1635,286.1635,244.841,58.43883993,291.3670665,57.97364749,1311.916,1311.916,682.602,889.9843938,1391.162833,882.8998245,,,,,797.324;408.814,327.486;244.841,1941.23;682.602,2,0,2,573619;266799,ENSDARG00000058463;ENSDARG00000036239,603.069,603.069,274.7180556,286.1635,286.1635,58.43883993,1311.916,1311.916,889.9843938,797.324;408.814,327.486;244.841,1941.23;682.602,0,,,,,,,,,,,,,,,0,,,,,,"Linear,2(1)",2.749619421,5.541763544,2.428275824,3.11348772,0.484517979,2.770881772,222.3292,983.8088,205.1714,367.1556,78.46056,2545.37144,UP,1,0,0
GO:0032956,6,regulation of actin cytoskeleton organization,13,199,2,1,1,1,1,0,2,0,0,10,199,18742,0.8998,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0032970,5,regulation of actin filament-based process,13,201,2,1,1,1,1,0,2,0,0,10,201,18740,0.89884,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0032989,4,cellular component morphogenesis,14,169,3,3,3,1,1,1,3,1,1,9,168,18773,0.99661,0.085702,0.085702,0.59,567771,col6a2,ENSDARG00000061436,,8.42385,8.42385,8.42385,,8.42385,,2.70178,2.70178,2.70178,,2.70178,,26.2647,26.2647,26.2647,,26.2647,,,,,,8.42385,2.70178,26.2647,1,0,1,567771,ENSDARG00000061436,8.42385,8.42385,,2.70178,2.70178,,26.2647,26.2647,,8.42385,2.70178,26.2647,0,,,,,,,,,,,,,,,0,,,,,,"Exp 5,1(1)",1.777459502,1.777459502,1.777459502,1.777459502,0,1.777459502,8.42385,8.42385,2.70178,2.70178,26.2647,26.2647,UP,1,0,0
GO:0032990,5,cell part morphogenesis,14,169,3,3,3,1,1,1,3,1,1,9,168,18773,0.99661,0.085702,0.085702,0.59,567771,col6a2,ENSDARG00000061436,,8.42385,8.42385,8.42385,,8.42385,,2.70178,2.70178,2.70178,,2.70178,,26.2647,26.2647,26.2647,,26.2647,,,,,,8.42385,2.70178,26.2647,1,0,1,567771,ENSDARG00000061436,8.42385,8.42385,,2.70178,2.70178,,26.2647,26.2647,,8.42385,2.70178,26.2647,0,,,,,,,,,,,,,,,0,,,,,,"Exp 5,1(1)",1.777459502,1.777459502,1.777459502,1.777459502,0,1.777459502,8.42385,8.42385,2.70178,2.70178,26.2647,26.2647,UP,1,0,0
GO:0032991,2,protein-containing complex,320,3466,15,12,7,12,12,10,15,4,4,6,3462,15479,0.97726,0.092653,0.092653,0.12,793447;573619;58013;30678,hbbe1.2;ndufab1a;noc2l;pcna,ENSDARG00000115405;ENSDARG00000058463;ENSDARG00000001754;ENSDARG00000054155,,505.6808825,607.7025,9.99453,370.894692,440.8166327,390.8761464,229.1120125,290.2495,8.46305,151.1125674,201.7015557,162.9471323,1141.372025,1306.2275,11.8031,933.5478598,987.8843845,965.595411,,,,,432.901;797.324;782.504;9.99453,253.739;327.486;326.76;8.46305,738.565;1941.23;1873.89;11.8031,3,1,3,793447;573619;30678,ENSDARG00000115405;ENSDARG00000058463;ENSDARG00000054155,413.40651,432.901,394.0265853,196.5626833,253.739,167.0202354,897.1993667,738.565,974.4463491,432.901;797.324;9.99453,253.739;327.486;8.46305,738.565;1941.23;11.8031,1,58013,ENSDARG00000001754,782.504,782.504,,326.76,326.76,,1873.89,1873.89,,782.504,326.76,1873.89,0,,,,,,"Hill,1(0.25);Linear,3(0.75)",2.452425823,10.36737537,1.873780012,4.149364471,1.068498371,2.172115445,142.2040843,869.1576807,81.02169648,377.2023285,226.4951224,2056.248928,UP,0.75,0.25,0
GO:0033036,3,macromolecule localization,32,963,1,0,0,0,0,0,1,0,0,10,963,17978,0.59354,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0033043,6,regulation of organelle organization,21,439,2,1,1,1,1,0,2,0,0,10,439,18502,0.79102,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0033119,8,negative regulation of RNA splicing,1,3,1,0,0,1,1,1,1,0,0,10,3,18938,0.99842,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0033177,4,"proton-transporting two-sector ATPase complex, proton-transporting domain",13,26,1,1,1,0,0,0,1,0,0,10,26,18915,0.98636,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0033218,3,amide binding,9,158,1,0,0,1,1,1,1,0,0,10,158,18783,0.91967,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0033290,5,eukaryotic 48S preinitiation complex,11,17,1,1,1,0,0,0,1,0,0,10,17,18924,0.99106,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0033293,6,monocarboxylic acid binding,7,25,1,1,1,1,1,1,1,1,1,9,24,18917,0.99993,0.013117,0.013117,4,415166,fabp6,ENSDARG00000044566,,412.941,412.941,412.941,,412.941,,246.554,246.554,246.554,,246.554,,691.615,691.615,691.615,,691.615,,,,,,412.941,246.554,691.615,1,0,1,415166,ENSDARG00000044566,412.941,412.941,,246.554,246.554,,691.615,691.615,,412.941,246.554,691.615,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.632003188,1.632003188,1.632003188,1.632003188,0,1.632003188,412.941,412.941,246.554,246.554,691.615,691.615,UP,1,0,0
GO:0033334,5,fin morphogenesis,3,58,1,1,1,0,0,0,1,0,0,10,58,18883,0.96981,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0033554,4,cellular response to stress,31,637,1,1,1,1,1,1,1,1,1,9,636,18305,0.95755,0.28965,0.28965,0.16,30678,pcna,ENSDARG00000054155,,9.99453,9.99453,9.99453,,9.99453,,8.46305,8.46305,8.46305,,8.46305,,11.8031,11.8031,11.8031,,11.8031,,,,,,9.99453,8.46305,11.8031,1,0,1,30678,ENSDARG00000054155,9.99453,9.99453,,8.46305,8.46305,,11.8031,11.8031,,9.99453,8.46305,11.8031,0,,,,,,,,,,,,,,,0,,,,,,"Hill,1(1)",1.873780012,1.873780012,1.873780012,1.873780012,0,1.873780012,9.99453,9.99453,8.46305,8.46305,11.8031,11.8031,UP,1,0,0
GO:0034220,5,ion transmembrane transport,43,539,2,2,1,1,1,1,2,0,0,10,539,18402,0.7493,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0034248,6,regulation of cellular amide metabolic process,20,151,1,0,0,1,1,1,1,0,0,10,151,18790,0.9231,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0034249,7,negative regulation of cellular amide metabolic process,6,68,1,0,0,1,1,1,1,0,0,10,68,18873,0.96468,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0034308,5,primary alcohol metabolic process,2,24,1,1,1,0,0,0,1,0,0,10,24,18917,0.9874,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0034622,7,cellular protein-containing complex assembly,58,443,3,2,1,1,1,1,3,0,0,10,443,18498,0.78931,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0034641,4,cellular nitrogen compound metabolic process,207,2144,7,6,5,3,3,3,7,1,1,9,2143,16798,0.68499,0.69908,1,0.047,30678,pcna,ENSDARG00000054155,,9.99453,9.99453,9.99453,,9.99453,,8.46305,8.46305,8.46305,,8.46305,,11.8031,11.8031,11.8031,,11.8031,,,,,,9.99453,8.46305,11.8031,1,0,1,30678,ENSDARG00000054155,9.99453,9.99453,,8.46305,8.46305,,11.8031,11.8031,,9.99453,8.46305,11.8031,0,,,,,,,,,,,,,,,0,,,,,,"Hill,1(1)",1.873780012,1.873780012,1.873780012,1.873780012,0,1.873780012,9.99453,9.99453,8.46305,8.46305,11.8031,11.8031,UP,1,0,0
GO:0034645,5,cellular macromolecule biosynthetic process,132,607,5,5,4,2,2,2,5,1,1,9,606,18335,0.96113,0.27792,0.27792,0.16,30678,pcna,ENSDARG00000054155,,9.99453,9.99453,9.99453,,9.99453,,8.46305,8.46305,8.46305,,8.46305,,11.8031,11.8031,11.8031,,11.8031,,,,,,9.99453,8.46305,11.8031,1,0,1,30678,ENSDARG00000054155,9.99453,9.99453,,8.46305,8.46305,,11.8031,11.8031,,9.99453,8.46305,11.8031,0,,,,,,,,,,,,,,,0,,,,,,"Hill,1(1)",1.873780012,1.873780012,1.873780012,1.873780012,0,1.873780012,9.99453,9.99453,8.46305,8.46305,11.8031,11.8031,UP,1,0,0
GO:0034654,5,nucleobase-containing compound biosynthetic process,35,418,3,3,3,1,1,1,3,1,1,9,417,18524,0.98057,0.19996,0.19996,0.24,30678,pcna,ENSDARG00000054155,,9.99453,9.99453,9.99453,,9.99453,,8.46305,8.46305,8.46305,,8.46305,,11.8031,11.8031,11.8031,,11.8031,,,,,,9.99453,8.46305,11.8031,1,0,1,30678,ENSDARG00000054155,9.99453,9.99453,,8.46305,8.46305,,11.8031,11.8031,,9.99453,8.46305,11.8031,0,,,,,,,,,,,,,,,0,,,,,,"Hill,1(1)",1.873780012,1.873780012,1.873780012,1.873780012,0,1.873780012,9.99453,9.99453,8.46305,8.46305,11.8031,11.8031,UP,1,0,0
GO:0034754,5,cellular hormone metabolic process,1,36,1,1,1,0,0,0,1,0,0,10,36,18905,0.98116,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0034998,5,oligosaccharyltransferase I complex,1,1,1,0,0,1,1,1,1,0,0,10,1,18940,0.99947,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
